# df dtau f tau ell mf af z
1.182626487663487325e-01 4.951911424922619265e-01 2.492339395613441013e+02 4.310392590283436409e-03 7.804581638306450486e+01 6.523093948980300638e+01 6.303700727993511999e-01 9.617435583271469191e-02
-7.206101741279086204e-02 4.302994125262778469e-01 2.431163978409795163e+02 3.923932534073266282e-03 4.732212121406155347e+01 6.650895731203176808e+01 6.670829303444728575e-01 1.169023509347524026e-01
4.544126163703048893e-01 4.513037981894336137e-01 2.451759601033446359e+02 4.060698890983162855e-03 5.823796700672858861e+01 6.773595569546074557e+01 6.906963391135022556e-01 9.440068727974687546e-02
4.461036905764820260e-01 1.724043166446017350e-01 2.513483751814949301e+02 4.069022301467755537e-03 6.967020313924305697e+01 6.772475977502369915e+01 6.922029142235386345e-01 1.006805030365877096e-01
2.914771359412560159e-01 3.758260452278029684e-02 2.579925552102841380e+02 4.189555714923394979e-03 8.954707046090391032e+01 6.983926694652699041e+01 7.031607841302928152e-01 1.093131619214137429e-01
2.236197088861218985e-01 3.936869664211040121e-01 2.424258889355269559e+02 3.954034142722883359e-03 1.150434362581799519e+01 6.720643968031204452e+01 6.794868656801028584e-01 1.155365015429353354e-01
2.907580354919559462e-01 4.459191896649530307e-01 2.459706456585359717e+02 4.064123434494545592e-03 6.439847692540583068e+01 6.702824269953764258e+01 6.718203849481544365e-01 6.652523500633793219e-02
-3.215224196677574087e-02 4.643014918977417249e-01 2.412646426146781096e+02 4.164155396298150659e-03 7.079933822390682963e+01 6.694264465943984987e+01 6.698046613807768779e-01 7.449976744753050717e-02
4.805666276063865761e-01 3.896764823638976249e-02 2.486212177242014150e+02 3.947331261820460381e-03 6.530923848122290565e+01 6.702037124885899289e+01 6.677380652920130721e-01 6.688594332153331712e-02
4.940388481150359556e-01 3.435355319773786276e-01 2.493636370701382532e+02 4.049424507923996518e-03 6.629929454188713578e+01 6.701709185429908189e+01 6.664975136654817112e-01 9.007545213314481491e-02
8.135068937659847843e-03 -1.851965365522980633e-01 2.394668037903638265e+02 3.916128529954743774e-03 7.561510386859464461e+01 6.850789281538496311e+01 6.900135747006027609e-01 8.705157022119885957e-02
3.348149652770140428e-01 -7.159495470074711543e-02 2.466162231917379302e+02 3.859588813950748550e-03 1.012187940088522176e+01 6.571339314568295720e+01 6.698926130391926748e-01 9.385478983038102185e-02
1.009297145003371088e-01 8.450923909108154497e-02 2.482798722086831731e+02 4.211160822483244956e-03 9.041659761463891698e+01 6.863731938395505949e+01 6.942646539684339535e-01 7.068686032448638634e-02
2.919509603290670885e-02 1.265987070530444347e-01 2.439552250012015122e+02 4.435783515991210263e-03 9.843725663677369653e+01 6.826834464971284433e+01 6.857808164692004160e-01 7.672528047970333942e-02
1.758385496205518983e-01 2.499071420814575895e-01 2.475794253089194967e+02 4.129346259917455499e-03 7.424642539496706206e+01 6.741781505139306319e+01 6.829548731372759862e-01 1.159136069096016741e-01
2.997934825650528934e-01 3.031960197383178901e-01 2.442020674843392953e+02 4.145144494137631766e-03 6.821365238761443095e+01 6.848785532825877453e+01 6.895205122895097238e-01 8.029148717850287387e-02
7.261672586276346486e-02 3.474746795925012788e-02 2.471445131667660746e+02 4.120655703727639507e-03 9.399194377214701035e+01 6.849744455212189109e+01 6.873415041397539227e-01 1.034620620350357317e-01
2.591191575980859030e-01 4.618195280271460423e-01 2.390832879215986679e+02 3.998286188937381566e-03 1.198119680130291442e+01 6.800946945764110296e+01 6.756558211650722789e-01 1.292511537970976454e-01
3.242048688187413319e-01 2.401480200668710263e-01 2.456191847419835028e+02 4.301791029232832422e-03 7.835832084911208995e+01 6.992623199838403991e+01 6.932432661105493166e-01 1.106081061322237991e-01
3.255627065676749421e-01 -3.250786451101217445e-02 2.428387247258926323e+02 3.930578760713572539e-03 1.011086723875641269e+01 6.687425481966317875e+01 6.738250704891788345e-01 8.701888947847197242e-02
2.011430871084123051e-01 1.994603358865589260e-01 2.505972330618101864e+02 4.112119000547074556e-03 7.727302420239048786e+01 6.709165743978152818e+01 6.767762593854519393e-01 8.668935558834500732e-02
2.807544885315701455e-01 2.633729945225897762e-01 2.410767456221003897e+02 4.185871097645663119e-03 6.806729485203763375e+01 6.945185884159869261e+01 6.968658523537447635e-01 7.940372323892229411e-02
4.796361114453819852e-01 3.359935995854653745e-01 2.480631369270489017e+02 4.248558821167508492e-03 7.191209697144836355e+01 6.929123593517192603e+01 7.010942153422478063e-01 8.892041030903539978e-02
3.739326679227996664e-01 1.340965327078496583e-01 2.495872210602679786e+02 4.141888805808975789e-03 7.411809987487683316e+01 6.880626518415104442e+01 7.013364620625196499e-01 8.279589493067025796e-02
3.681455149428206619e-01 3.788326924600157741e-01 2.506425729153448003e+02 4.308097397227841213e-03 7.545740563629584585e+01 6.881471021253895515e+01 7.023994777136778334e-01 8.601515196647532835e-02
4.740779383882767206e-01 1.053484069871698792e-01 2.541699547071226277e+02 4.128791704410028282e-03 7.580300236524567481e+01 6.873318025773576778e+01 6.996102720697048305e-01 9.354735429718996631e-02
4.374015734539130063e-01 -1.456596110971091762e-01 2.530530447099966693e+02 3.964864709060985509e-03 7.516046201490736678e+01 6.865982968494336092e+01 7.019218121988582970e-01 8.506421963010916965e-02
1.634113589991132987e-01 2.743757661199013320e-01 2.494142450529820110e+02 4.444660745604351280e-03 8.534080352530982339e+01 6.906368738021660647e+01 7.072094638029341462e-01 7.752212043484130177e-02
4.756651010828291670e-01 -6.061730368329740215e-02 2.514144208596137844e+02 4.046023931101630847e-03 7.382482941762761186e+01 6.901458458387213568e+01 7.043613598890181571e-01 7.270174553702568598e-02
7.040485094281223599e-02 3.084539826489942627e-01 2.444982715178526576e+02 4.569928159376497254e-03 8.811851026228424644e+01 6.898118551203961601e+01 7.030398548161401751e-01 1.153716451054191960e-01
1.623411670080527891e-01 2.727756333262296717e-01 2.495168761855133255e+02 4.479412642105253840e-03 8.661081752302175119e+01 6.920417073112626838e+01 7.063998896807640593e-01 1.128485269521149470e-01
2.114870197486707903e-01 2.494846643485693072e-01 2.471452838713593962e+02 4.291261828162385231e-03 7.885032562927474942e+01 6.914055776043461776e+01 7.067673335870484630e-01 1.022129228540276241e-01
4.394077266092846212e-01 4.433100747734640690e-01 2.437304221304580665e+02 4.201944132802708058e-03 6.685957709648145908e+01 6.900182350507301976e+01 6.894801338117267919e-01 9.059057903156299274e-02
2.518507503244524770e-01 3.405958117302827493e-01 2.397720142756464270e+02 4.220176751357944574e-03 6.575994590942730156e+01 6.987194729158377982e+01 7.068539615922478925e-01 1.221890006519186084e-01
9.843395996244441726e-02 6.495699579100289167e-02 2.521761697528829700e+02 4.010354672489488403e-03 8.535377737452392921e+01 6.646352545897185848e+01 6.746386776208183056e-01 6.975405200699925923e-02
4.864980283879108969e-01 3.486435112079571130e-01 2.470128374265575246e+02 4.106550921249970017e-03 6.841157050468675038e+01 6.775944953183682173e+01 6.614017952042502424e-01 1.061948717663373787e-01
1.823789590532604032e-02 -1.682544587958714200e-01 2.385202085988809131e+02 3.958519110231023715e-03 1.000885866084912834e+01 6.755058064855158761e+01 6.585635396443024758e-01 9.968451000800337969e-02
9.502829408964955094e-02 1.080349209428688728e-01 2.448512582289911848e+02 4.032714944727075826e-03 7.604266204138777141e+01 6.726276045493918332e+01 6.723034160566859763e-01 1.176529991348232440e-01
5.969977753898902950e-03 4.750076870202457613e-03 2.461862504473884883e+02 4.157805155340788504e-03 1.412538729749667823e+02 6.838035249483246503e+01 6.795810141180895769e-01 8.684436331523844033e-02
4.427464290694451687e-01 3.576580172362973098e-01 2.450716439188946936e+02 4.366246264893159333e-03 7.499319099086201845e+01 7.055065474929324409e+01 7.066495282705839154e-01 1.197511794504404620e-01
-9.414950572080732494e-02 1.506173775234692924e-01 2.421973399756253968e+02 3.941129450160322893e-03 3.356966371283296979e+01 6.705576364177044013e+01 6.731407517095507886e-01 1.102349318974256004e-01
1.126866817278814187e-01 2.594796791618165788e-01 2.408207582469676993e+02 4.151235533594186712e-03 6.982710610965935416e+01 6.864022451563951677e+01 6.894879543925513943e-01 6.921817034392307999e-02
1.988596850099978441e-01 -1.854491681056601726e-01 2.449082682313376438e+02 3.936363646238384001e-03 7.668582198767538216e+01 6.890682329454457999e+01 6.950980266223680815e-01 7.194988796483824112e-02
4.274026226076924617e-01 5.323318655746461792e-02 2.459417879166335865e+02 4.355998057691981215e-03 8.479688305525712622e+01 7.268418914199243375e+01 7.138085002650035316e-01 1.013852444842617412e-01
1.088914057401972335e-01 3.487368604302070740e-01 2.417753364492741071e+02 3.879728040031842247e-03 2.542168921633179934e+01 6.629891669472966953e+01 6.496070085804368510e-01 8.373420718161989074e-02
4.798911033468058474e-01 -1.097617987281056529e-01 2.414275055880804928e+02 4.007277256800178405e-03 3.730766911572748512e+01 6.798786337905525556e+01 6.903215652895466903e-01 1.000701478603193972e-01
3.072510924262698007e-01 1.272768916432320818e-01 2.450028382225116559e+02 4.035420559157010256e-03 6.433893744814153592e+01 6.790855315197921982e+01 6.881823089026956053e-01 8.518431039926044335e-02
1.524232772012625581e-01 3.967658121868750110e-01 2.438286017087460493e+02 3.825039697277815478e-03 5.694384871522970570e+00 6.544838550045955117e+01 6.420731282330640610e-01 7.106045297687005324e-02
8.937658641587864494e-02 2.832562436307666243e-01 2.411306250626879262e+02 4.007631910778027863e-03 3.788417968256365498e+01 6.794785934388389137e+01 6.883823506466759667e-01 1.059178788233070129e-01
2.401604971994373006e-01 1.840412518036975698e-01 2.405584607716117489e+02 4.260877644634052455e-03 7.598857109003698440e+01 7.031470216294739828e+01 6.978579258206877300e-01 1.007782070411193803e-01
3.037660344352541841e-01 4.952453428588260431e-01 2.480048948482794060e+02 4.243309980540241680e-03 7.173392473716191375e+01 6.781937343665579476e+01 6.826159976876232660e-01 8.403147287880016747e-02
3.566584646150812166e-01 2.918377912364285565e-01 2.410152734505056173e+02 4.040914503635906901e-03 5.248520214658707062e+01 6.822932851133616339e+01 6.861544596907215299e-01 7.875325591701796968e-02
3.796753691399812336e-02 1.166987572505640419e-01 2.475390307650471584e+02 4.521979308410040317e-03 1.028349730121047685e+02 6.830886773135475210e+01 6.898758457785231224e-01 8.176816659619073890e-02
1.977268385580867871e-01 -1.267068340400461790e-01 2.493469560894579331e+02 3.951771450612824588e-03 9.396720585001060044e+01 7.118733026155257448e+01 7.038115135373340658e-01 7.320311935517111179e-02
3.894955598777163353e-01 4.394148399153603446e-01 2.409543280966945815e+02 4.459385864145230804e-03 7.619592210954868960e+01 7.128480578943202772e+01 7.001759691556320719e-01 1.231744405064902487e-01
3.738272679638079410e-01 2.952913495580660186e-01 2.463084151180894423e+02 4.436560812312315485e-03 8.080340172977973623e+01 7.094775062090755569e+01 7.031359406240369481e-01 1.238022527133331163e-01
2.871991888171240292e-01 3.937371291915663929e-01 2.408270533878317963e+02 4.409169363574452771e-03 7.592242145577327506e+01 7.076202121946707280e+01 7.041015492110398455e-01 1.222788599320561442e-01
2.159669667862212927e-01 2.933619979546114864e-01 2.449883215278042030e+02 4.606186058163902475e-03 8.826344427147719784e+01 7.108956792066778974e+01 6.997645178004151534e-01 1.145138477827563894e-01
-7.455100022038693708e-02 3.125869756557755341e-01 2.438076934330475751e+02 3.906066851961166684e-03 1.894118573818449391e+01 6.650975055390341595e+01 6.701990176168934887e-01 7.441577311111052806e-02
3.640861288624196446e-01 9.024648131458712363e-02 2.458026290026511731e+02 4.397907332474419034e-03 8.860999036789374372e+01 7.261354510661584527e+01 6.931417283471216217e-01 1.171159531880564958e-01
4.896098168247349225e-01 -8.934582699002838191e-02 2.477334825537888605e+02 3.884940311999668643e-03 5.777309178513928600e+01 6.640268755368046527e+01 6.687243801273146104e-01 1.139527660740636689e-01
4.781006351536696286e-01 -1.191792165626044675e-01 2.448265887648236969e+02 4.150358655111155252e-03 7.842961932983865836e+01 7.155938350319473784e+01 7.048217881070292234e-01 1.041199480567416707e-01
3.789705591616870928e-01 2.723621747300780660e-02 2.516430912375801086e+02 4.141266670996043668e-03 8.244662851614572219e+01 6.983590012649682421e+01 6.869663756423931567e-01 1.156497716870150266e-01
3.107858171183225382e-01 3.893600910554352867e-01 2.413805225183064636e+02 4.336561517516926076e-03 7.469275153705726211e+01 6.999206308424501799e+01 6.849270452757331151e-01 1.074692470732654670e-01
3.269802285671130626e-01 -2.969302154113584447e-02 2.513931928956275783e+02 3.726416974146537497e-03 4.035551859271406983e+01 6.372297474309187493e+01 6.464418824213601367e-01 7.259127413224215897e-02
1.634130232908888036e-01 -2.321932580106625052e-02 2.519890126631403575e+02 4.166420239840172568e-03 1.003437735100403643e+02 7.157958756881359363e+01 7.087358877008286262e-01 8.079898865639545402e-02
4.221019808293591802e-01 -1.769872131245020519e-01 2.419117744119842257e+02 4.043620653922220566e-03 7.352565843981292915e+01 7.020218901573812786e+01 6.818711376245151223e-01 1.141313575049196505e-01
4.877132726037083366e-01 -1.605244517203010535e-01 2.404091953590755395e+02 4.074542885941240949e-03 7.001288507718521714e+01 7.024634263750084529e+01 6.815362390448761465e-01 1.112973005971380214e-01
8.042636015673554351e-02 -6.152862523601859701e-02 2.515037694438339315e+02 3.806271908112267635e-03 1.094321273042848475e+02 7.027627926212167608e+01 6.822491875838517794e-01 9.557926486119812381e-02
5.335069925015076264e-02 -1.082014331031683207e-02 2.581790120640978330e+02 4.018781485224457752e-03 1.234206863088634805e+02 7.031393664246618869e+01 6.817542343897452506e-01 9.004662217424187765e-02
1.472094950463499474e-01 2.606384980897658021e-02 2.596691492532323196e+02 4.254990912883980375e-03 1.055713179992117148e+02 7.041216448470902378e+01 6.816149173063368316e-01 1.148975837480195050e-01
2.806611740857534176e-02 4.554628073619571005e-01 2.459869191145596687e+02 4.525530295056870260e-03 8.370845579138995163e+01 6.561152898142083245e+01 6.470124389613104432e-01 1.038667090707407481e-01
4.281308090411519718e-01 -4.389716864566839405e-02 2.334893517147299349e+02 4.212392609180131385e-03 7.579060054079580766e+01 7.221880176800803497e+01 6.637088001922251124e-01 1.109504274373954158e-01
1.425385248875407074e-01 3.682099096713559172e-02 2.478522867823249669e+02 3.783671366583808184e-03 6.169759908751885291e+01 6.464705793495093644e+01 6.354866706144175481e-01 9.099502492974605172e-02
4.779364957889571386e-01 2.539732921499160412e-01 2.417443847458876576e+02 4.009519127982339587e-03 4.889916889184343063e+01 6.789156575973012764e+01 6.832413195384919868e-01 1.018442107327267171e-01
3.615997665934491123e-01 3.794879955128695470e-01 2.387272359005533531e+02 4.267941789308722471e-03 7.207217816716894276e+01 6.984237975384473884e+01 6.640230634276925725e-01 1.219974796333961192e-01
2.538248870750775543e-01 3.289915349600129879e-01 2.378232912550263620e+02 4.273544099978763763e-03 7.430852054188748923e+01 6.979979632926773547e+01 6.646317790597584541e-01 1.251069064262150254e-01
3.222078693540321170e-01 2.411455704277569723e-01 2.405325780347393732e+02 4.246860199016628569e-03 7.620348520100890255e+01 6.981547451961351669e+01 6.632042193774606575e-01 1.139337628348717768e-01
4.560551165169682841e-01 3.482363280921774162e-03 2.442319863023340929e+02 3.975175786233909637e-03 5.680821877317902135e+01 6.755044173319501510e+01 6.806874237403662820e-01 6.591740729584281977e-02
4.210768915731601947e-01 -1.782154847324393110e-01 2.436914382864089816e+02 3.882098864238541034e-03 5.775450791841176112e+01 6.677099575400669096e+01 6.530338656558374311e-01 9.874418575055132763e-02
1.244477042147857371e-01 7.560413004199900699e-02 2.433213249853240825e+02 3.848974654114860599e-03 3.353869187729623036e+01 6.578878153557994324e+01 6.473672392103652085e-01 9.970534180395516921e-02
2.756112708986463433e-01 3.485256469112045230e-01 2.475355869972614755e+02 4.212752742550948844e-03 7.290808943834963429e+01 6.823525742821834683e+01 6.921492481462153679e-01 7.129624232684937668e-02
4.796069025254950935e-01 9.726296139536017016e-02 2.571700282623657472e+02 4.105121986488880804e-03 7.801129124270624970e+01 6.837854788311143750e+01 6.851863434792072605e-01 7.723693330315470340e-02
3.199769983970028875e-01 1.356963973713037896e-02 2.516948944799779326e+02 4.035985652567557896e-03 7.835164736656444973e+01 6.834093444194115818e+01 6.854088088313196048e-01 8.566601431481152273e-02
2.582928002457849370e-01 1.284988008174601237e-01 2.418995508002662405e+02 3.841809356476433724e-03 5.351606130610332457e+01 6.572231437895889883e+01 6.243469313835242618e-01 7.704460266892378117e-02
3.271307523349140101e-02 1.386954911457822792e-01 2.379301993614687376e+02 3.921431839034990319e-03 6.918022812085416717e+01 6.633773276656273765e+01 6.149859809496787122e-01 1.055853379369371958e-01
8.998474796893818350e-02 5.397395457992987949e-02 2.463127997369029742e+02 4.138004223489916492e-03 9.145340039241304453e+01 6.845936484128526445e+01 6.768919194163877107e-01 1.327094344497000700e-01
3.825013608539731269e-01 9.056541705562692890e-04 2.420577194627965696e+02 4.013321508196333355e-03 6.417806690622694532e+01 6.829751299738992998e+01 6.722987950611508667e-01 1.379584659170926819e-01
-9.515286531354645583e-02 1.669648858963146409e-02 2.375774961897928108e+02 3.829233257125069963e-03 3.623444983158152866e+01 6.590896382207392890e+01 6.070053823813658100e-01 9.113977100945459819e-02
4.274148137403597225e-01 3.561847254672443341e-01 2.400376876076822157e+02 3.873389710513773336e-03 5.485551559847318259e+01 6.595116904086162890e+01 6.074925217295080726e-01 8.231611905900296233e-02
1.572716388707759982e-01 5.294843658965797673e-02 2.372626804842287243e+02 4.049046285160231955e-03 2.006978508067050626e+01 6.878889935380914267e+01 6.821751084882916594e-01 1.207994967786853030e-01
2.334362902992793143e-01 1.911337350006215852e-01 2.497413732686729873e+02 3.718777364692726472e-03 5.445479630381989722e+01 6.346032914412960224e+01 6.170114042912767660e-01 4.788399401558547652e-02
-7.844606592956793190e-02 3.460455895714240615e-01 2.458445754502546094e+02 3.947839354360273625e-03 7.253775843782352695e+01 6.324893120366463251e+01 6.191303889809333105e-01 7.228575341652120068e-02
-7.776906697951016523e-02 2.348358571252890381e-01 2.470933297766777912e+02 3.692730969647979502e-03 3.175163557489334210e+00 6.351319019295080182e+01 6.116315465035149224e-01 1.009088646551177249e-01
4.381751234754659163e-02 2.542197819988689100e-01 2.498056970682497138e+02 4.128164848616866153e-03 8.283458860463477436e+01 6.389897166893779001e+01 6.143873241881223635e-01 9.004315342992698368e-02
1.431902939141282416e-01 -7.947483347792377861e-02 2.415591326529974765e+02 3.955996618029733111e-03 4.156989800601536444e+00 6.729009613270346790e+01 6.752900515819878491e-01 9.448047989370918220e-02
1.795643973703461016e-01 -2.574611719985309133e-02 2.596826682444610697e+02 4.038712681468653067e-03 9.629269424109840259e+01 6.943752062347751064e+01 7.069314037961369479e-01 8.592164243118750877e-02
4.184806196174792881e-01 -1.451736149702390066e-01 2.509184415764211735e+02 3.907976109583511173e-03 6.977418111619623176e+01 6.746405544175733837e+01 6.833251364703009090e-01 9.709056727065873416e-02
1.402818234134860509e-01 -1.126385203769595944e-01 2.477627306838512027e+02 3.928942745076189486e-03 8.844355931577575802e+01 6.947918310874732128e+01 7.040919131791221197e-01 7.937514076406827768e-02
2.118577904224043795e-01 1.979894886096087436e-01 2.503224970482169738e+02 4.352525861696143576e-03 8.539115427278889570e+01 6.934515875379138095e+01 7.018859415655821499e-01 7.948867313153382130e-02
1.576380345972436259e-02 -1.721930495890763302e-01 2.438195657144834456e+02 3.895014277165130285e-03 2.138015948190670201e+01 6.635431819239521190e+01 6.670011376984530393e-01 8.888723053623673320e-02
1.564875196807696822e-01 -5.042453671063729104e-02 2.439122119951983052e+02 3.885262150562679515e-03 3.314580175098643622e+01 6.622839908853190138e+01 6.639491030821540463e-01 9.936325054878791807e-02
3.351501326819761317e-01 4.869143175409946234e-01 2.482954650014483491e+02 4.003036719911211988e-03 6.230840802638773113e+01 6.617588910354248810e+01 6.649688924655533517e-01 9.098101685562960672e-02
4.394320837293299586e-01 3.155912068775851842e-01 2.515437919101164255e+02 3.998443844759862718e-03 6.461324751890967377e+01 6.638735297943657088e+01 6.761944787368543430e-01 1.156092201554620447e-01
1.492167836106879086e-01 8.864387262865569550e-02 2.513329877598179394e+02 4.010923658842147944e-03 8.024737704563955276e+01 6.664411393383376492e+01 6.711837939234021055e-01 1.060254215305541092e-01
2.448711757843240466e-01 3.619192635861938068e-01 2.472086812488210796e+02 4.097335974766657708e-03 6.816289738662570130e+01 6.721900890774657000e+01 6.812226494510871255e-01 1.122660215259889682e-01
4.985181770135607149e-01 -1.161587563415098501e-01 2.457675475867005161e+02 3.932177728130106797e-03 5.634071058907940710e+01 6.708817152560337149e+01 6.787543600692768075e-01 1.025967937895720661e-01
3.103024267875475473e-01 -1.347843724059292203e-01 2.429380301939428648e+02 3.946139862548246786e-03 3.180517977938130514e+01 6.707752848926432421e+01 6.795148704409929019e-01 1.138130890415087193e-01
2.940486853323021066e-01 -5.437131085442731271e-02 2.455643284829768902e+02 4.191598972809296164e-03 8.698167071079684831e+01 7.195504036774210022e+01 7.096333019034261058e-01 1.286186588855899038e-01
2.404387050330505926e-01 2.505833982441295626e-01 2.541087647852728821e+02 4.211186492802183184e-03 7.960503113390932128e+01 6.732330892348107909e+01 6.850969279981011795e-01 9.519348387970562320e-02
4.013971493695469017e-01 3.073453112983832725e-01 2.498416101427296780e+02 4.077973441504354271e-03 6.765536341784785179e+01 6.731530941311061156e+01 6.844257136132588792e-01 1.158965196765630173e-01
4.336919952609229467e-01 -1.993245480728869090e-01 2.536477126942642428e+02 3.855920994959321189e-03 7.224183097286714883e+01 6.735652939006504880e+01 6.822139319017100911e-01 1.267030131947729787e-01
2.323757361445107084e-01 8.399571094675684080e-02 2.439088466006596434e+02 4.381257640008870066e-03 8.828647707481975715e+01 7.207745274284590664e+01 7.182299136077010537e-01 9.987871055486079175e-02
4.631208273361970829e-01 -6.491949216622394658e-02 2.412758148093944612e+02 3.987203366284036016e-03 1.576704641886090741e+01 6.771195088697731990e+01 6.842266872309390457e-01 1.277722136074307402e-01
-6.766324540412274602e-02 1.506712905835226046e-01 2.461232518370021012e+02 3.840557430019526149e-03 4.665537377231552796e+01 6.540314411823190710e+01 6.588298050987325682e-01 7.006762033775855436e-02
1.174499538652232222e-01 2.495318378427778816e-01 2.481573721981392282e+02 3.876867046341845712e-03 6.247321255661036332e+01 6.506173263833153442e+01 6.514272167483224907e-01 4.814849616918605996e-02
3.070717221196765934e-01 2.750004763756495052e-01 2.578558023150544614e+02 4.003985436303918177e-03 7.305799572455285329e+01 6.509500951122748802e+01 6.549585497277186086e-01 6.839714082949424623e-02
2.270073498945373858e-01 -7.504168824343182553e-02 2.467958876546995839e+02 3.942561369027488063e-03 7.875342432525340541e+01 6.826528653230911914e+01 6.689565835218435064e-01 9.156311530825857192e-02
6.078069404627765154e-02 -2.070286995203668434e-02 2.572826883884837912e+02 3.749411079714393743e-03 9.566422731796218670e+01 6.522361596615883172e+01 6.555601213159466534e-01 6.565706844488865268e-02
4.257447911056262413e-01 1.313180834911302219e-01 2.501931790797924293e+02 3.840365161865293836e-03 5.868772838774245315e+01 6.517957614176121695e+01 6.518252058177486097e-01 7.391357809757520547e-02
-2.821627984457553140e-02 1.762040516929028189e-01 2.469595091363588608e+02 3.772085909415753315e-03 2.678200026948024970e+01 6.456284379195528800e+01 6.403328866051919421e-01 6.741955263037431589e-02
4.291974354304052275e-01 1.784841620611614110e-01 2.505954772796863779e+02 4.100577095535447823e-03 7.463496934855942300e+01 6.797022650249084563e+01 6.636922308779199531e-01 1.206872333230675776e-01
5.328492047509836294e-02 -1.169701453184175954e-01 2.495170421651316417e+02 3.728483693168119575e-03 4.909263458555797399e+01 6.394784270181284569e+01 6.406639146790286121e-01 6.321976838860877967e-02
3.697171079820202877e-01 3.413192986515225513e-01 2.469753110157086553e+02 4.181676342772811493e-03 7.309451720663901142e+01 6.805438709857492086e+01 6.626183166293057036e-01 9.891968238262811852e-02
-2.418130070898837775e-02 4.780806679892776745e-01 2.491718487184847959e+02 3.791514580273831325e-03 5.289853865367434338e+01 6.398256404694069488e+01 6.415433065464186679e-01 1.103846693068827184e-01
3.463824446513148470e-01 3.646542492301012572e-01 2.488803927373008946e+02 3.750137025422303327e-03 3.539549184710415375e+01 6.411006733924435252e+01 6.407471958882603458e-01 1.047877046924784034e-01
-3.124037145485183964e-02 3.507130507674880437e-01 2.459333271100362879e+02 4.376505274537314041e-03 8.487839803426530239e+01 6.336820841260403370e+01 6.229854608338293298e-01 5.920322507266078532e-02
2.395006715636602557e-01 3.644598776101903859e-02 2.502685232175503245e+02 3.750202342251412330e-03 5.369974345794285853e+01 6.409666450168825236e+01 6.408609532446883916e-01 1.129159055585918642e-01
-8.708067786634465790e-03 2.144256129637672759e-01 2.493235928333378411e+02 3.766186074849822880e-03 3.350023987477624132e+01 6.431151698966236552e+01 6.508733836166564757e-01 1.173927722960774328e-01
4.860013252965715846e-01 1.706492836252947454e-01 2.472872630770334297e+02 3.842189984883565088e-03 5.542040739337708999e+01 6.535518030217370722e+01 6.415020055095957963e-01 5.665282142207894028e-02
9.756420595097312076e-02 4.145503329883663546e-01 2.405332396667960495e+02 4.016191640302818264e-03 1.883142629552690650e+01 6.812892528275077098e+01 6.898648947092395067e-01 1.104965427528325217e-01
-4.897090552971555821e-02 2.876312814982818766e-01 2.435732514248992118e+02 3.984027808850187577e-03 7.095324131450361449e+01 6.528070768680234437e+01 6.462023905645812860e-01 9.196793691195473408e-02
6.241908983752805784e-02 4.388973951478253865e-01 2.372470938475906621e+02 4.238931258884976426e-03 7.353985690295610311e+01 6.810463594397182874e+01 6.507214905247724612e-01 1.030680638790691384e-01
4.936211495039710684e-01 2.736321092921145670e-01 2.483223446840183612e+02 3.861856490891839647e-03 5.648852378154703047e+01 6.534366229708835760e+01 6.454987025216034624e-01 9.892839574630417354e-02
4.561691088263045146e-01 3.222435209625664210e-01 2.519519943204653600e+02 3.915899600298563925e-03 6.381360761007469762e+01 6.528015607180131497e+01 6.451999601193687539e-01 9.286229944263350855e-02
2.440375420171335408e-01 2.867429959551394125e-01 2.438320630336667136e+02 4.499598407435508561e-03 8.362451800127151103e+01 7.114383828620940164e+01 7.125769517067647163e-01 1.315324388483140594e-01
2.592581063115015905e-01 3.161327585521200301e-01 2.440289420170449546e+02 4.513385177574624242e-03 8.290652144502166720e+01 7.113845026924889225e+01 7.131912447939683375e-01 1.256882828837179999e-01
4.645072296185426275e-01 -2.479517041325773885e-02 2.543127092996823535e+02 3.983693431913715687e-03 7.374648337425804812e+01 6.787432935684719837e+01 6.868475751070043378e-01 1.006757952357382052e-01
1.642564405296987329e-01 2.666288838209506240e-01 2.458510426976008887e+02 4.103174115379809236e-03 7.093853007366865882e+01 6.748998703969157020e+01 6.833780412115064706e-01 8.276212089001551420e-02
2.441994103943523342e-01 2.211202687379623111e-01 2.435086628091034981e+02 4.458377361528377027e-03 8.485905792452346930e+01 7.131477923462965407e+01 7.085678934406470786e-01 1.284402120783166013e-01
5.002780625741928833e-02 3.673648509890956593e-01 2.424622309329701295e+02 3.989183588672179891e-03 4.922849487499499332e+01 6.740942947493941517e+01 6.837162019745902652e-01 1.046841385743912112e-01
1.809353666712598674e-01 1.952121582204840722e-01 2.507743603067314666e+02 4.443346915926088374e-03 8.966147785945496196e+01 6.960508127706293635e+01 7.013308509239922772e-01 1.104010372539648566e-01
8.140227697492075087e-02 2.414635798254122223e-01 2.423666203126986147e+02 3.962271244656766049e-03 2.629848010139880898e+00 6.732024662458401565e+01 6.814771649724079561e-01 7.299859203441114164e-02
4.215052667629809457e-01 2.318620048028007252e-01 2.494422372744141683e+02 4.044564225263438603e-03 6.757957071412027972e+01 6.730834048924512558e+01 6.784495770645970758e-01 6.906777838357046340e-02
3.869313742998020667e-01 3.380184574402139708e-01 2.451437839020906893e+02 4.302149506415456348e-03 7.322583988663143373e+01 6.993009931691727843e+01 7.072711433099504452e-01 1.023460919934817137e-01
