# domega, dtau
8.876833554076699051e-02 1.419667578052140333e-02
1.995892272312092819e-01 8.560520955106762364e-02
1.425715043624743716e-01 3.868309273589576325e-01
3.001276264044002579e-02 1.416896375406742903e-01
1.898840059737644803e-01 4.837653829847636811e-01
4.035712827649785839e-03 2.873982159167032258e-01
1.575955410973174931e-01 1.825150405354291905e-01
2.018421121075755775e-02 1.604441675952893859e-02
7.509903150074848099e-02 3.743590292194405311e-01
3.603011007683804695e-03 9.034436501023182520e-02
-8.999632340545499209e-02 -5.685341459598453051e-02
2.995114605795552026e-02 2.044454951578966173e-01
2.552314945323838624e-02 -4.975038121384400824e-02
1.023995008522967098e-01 -3.203698592139758716e-03
-8.203171299293091079e-02 -1.091818868728886560e-01
6.794064875063303421e-02 2.527060586982542434e-01
7.573131259438546647e-02 1.080605368534595656e-01
2.349142440560994527e-01 -2.135816185671268741e-02
4.051697771268694681e-02 8.191463976775237299e-02
1.458938760900493209e-02 2.447113810925165833e-01
2.106369641804685389e-02 2.981664795260573486e-01
2.836620820924991987e-02 6.789126658320340790e-02
-2.633193653465863704e-03 3.345694292570439154e-01
1.054240554499744631e-01 -1.371207157456336145e-01
2.712367569755128743e-02 9.799789069506610606e-02
1.190863528279023503e-01 8.208450783717552435e-02
1.176084301364039575e-01 5.247458574555775856e-02
2.299441684472006142e-03 3.339290067109787485e-01
1.364478814829018019e-02 8.372109378755612785e-02
4.163431093706548153e-02 2.059662866329352027e-01
9.925364068414746499e-02 1.686602578850925349e-01
-1.621093647091112130e-02 6.046337335241239730e-01
-2.001681634167618018e-02 8.742749609213965045e-03
1.533660829830013617e-01 7.325880262601454362e-03
7.267234492888048625e-02 1.830805341898352201e-01
-2.604358112641468742e-02 1.275699598186595396e-01
7.167477345320180659e-02 1.946021345288791449e-01
4.111763895114083078e-02 1.905975649815748185e-01
1.120461858352530260e-01 1.170295893671703391e-01
8.978561259635692293e-02 3.312570744587631233e-02
1.461078345149569302e-01 1.418135179839486726e-01
7.227544301365707025e-02 9.946740531131526009e-02
2.049882714562056840e-01 2.883103640238224852e-01
1.070863874423668427e-01 -9.298228153248333516e-02
6.677716144379741703e-02 1.007742694558455554e-02
7.694636340992483392e-02 -1.909394139785073052e-01
8.185843374942203265e-02 5.293365055154597432e-02
6.161108277831937180e-02 3.552198260934996688e-01
1.062671273813644429e-01 4.257014925854285536e-03
2.236957036004417476e-01 -1.598545312282719233e-01
9.536986068734684685e-02 1.598359493319799762e-01
1.031871844946819217e-01 4.274467262690135883e-01
2.824234432553217045e-01 -7.576742037171020627e-03
9.093049764036327531e-02 1.163088590457509036e-01
7.490229784603665009e-02 1.300566063265473638e-01
5.698968236326769354e-02 1.095706373686011481e-01
2.733787884681792429e-02 2.101724477967202853e-01
2.000909484821417894e-01 4.286772952967599082e-02
6.395831921450985391e-02 2.131146348914668975e-01
1.519216366637774207e-01 2.144476243505694657e-01
7.501467923760768430e-02 2.571680739029387208e-01
1.525949072743751356e-01 -1.663567134616302789e-01
6.256866900227933681e-02 3.588205787371314126e-01
5.365516077897004854e-02 2.326787746652126954e-01
1.175032556899513747e-01 2.364212435785356670e-03
4.049302456681436180e-02 2.905761897532580518e-01
4.722091003769225692e-02 -3.707392371484763416e-02
6.274998331426910603e-02 3.363710916418569674e-01
2.036657922044368685e-03 1.890806440626141560e-01
1.012230183745989470e-01 1.416981657660170979e-01
1.731048246330319507e-01 -4.188976986511007417e-02
2.310324677440840357e-01 3.538875245897077360e-03
1.901542971447272024e-01 -1.902199903094408118e-01
2.049726538969839570e-02 1.530589452869740574e-01
6.076956164076407346e-02 1.928605947133516518e-01
1.995728845487204917e-01 -8.491161161809124280e-02
8.585121727299160899e-02 -1.057764401672855459e-01
6.495660457427557266e-02 1.096022624302084303e-01
8.731997574950103869e-02 3.292360563066770718e-01
2.041328307094449901e-01 -2.034432205899480706e-02
1.078843034438166648e-01 -1.221807313461931305e-01
6.366968367475589474e-02 2.240622599464366094e-01
5.414581680293487770e-02 3.789826008755073361e-02
4.610710345196940285e-02 1.836510895220800910e-01
8.010998890123940952e-02 -8.826079845290024650e-02
2.654444538910394336e-06 1.962750706904247133e-01
1.637250252533654360e-01 -9.277165467828489553e-02
6.271874035950725235e-03 3.556049038288735531e-01
4.208864116129176769e-02 2.829139798303814124e-01
5.917656007060811962e-02 -1.282528759268508622e-01
8.016971084548749071e-02 -1.515376944946810606e-02
7.214413414201529227e-03 6.326051941797528055e-03
-4.943294369650055343e-03 2.830658915372068207e-02
1.494488707856248683e-02 1.364960268308990088e-01
1.531315957800374328e-01 8.014274845314517393e-02
9.708485405680702951e-02 2.019876808591993811e-01
1.499927640849668120e-01 2.991521395553018436e-01
1.081623817786275532e-01 8.459038480642738778e-02
8.186731750331414925e-02 1.254459773883961349e-01
1.712886095464587199e-01 2.192220764870648764e-01
2.046452361097863756e-02 1.479537053603330321e-02
3.753023429777154613e-02 9.445907400770309215e-02
1.156779057887260542e-01 5.433383270584348779e-01
1.019494619360425403e-01 -3.930261712353666503e-02
8.912792426257251654e-02 -5.523964610811038511e-02
1.314479184182035243e-02 2.386983506198381288e-01
1.703447774180016916e-02 3.109610626521752685e-01
4.719852179170782452e-02 9.345262245120788958e-02
3.160112849248338657e-02 6.106280246317663529e-02
9.369881976372786136e-02 -1.485509523056569858e-01
4.221670592237448949e-02 1.940690704778082892e-02
8.689631890226026667e-02 5.060077667622954467e-02
2.776257359183126328e-02 4.447346614677741838e-01
2.781895026498096279e-02 -8.835718699011377297e-02
1.340768534335615159e-01 2.648436471821218330e-01
5.995424405714069871e-02 1.680239433241986768e-02
1.216940828247554951e-02 3.763996670329191607e-01
1.557690514804578250e-02 2.649803042847399537e-01
3.291820774855092058e-02 4.152123348759112487e-01
4.372830335628165310e-03 1.926935697844873729e-01
1.369038419540518359e-01 -1.630173086781579184e-01
8.589047530363455585e-02 1.876144902721978425e-01
9.140271154481839633e-02 1.296978488948538621e-01
9.243218329447021320e-02 -7.204445967717248989e-02
7.582065103664500927e-02 1.304395088933773816e-01
1.063416346262009149e-01 -1.520499145096640969e-01
6.032963237681890356e-02 2.286917651713241129e-01
4.817944568748380729e-02 -8.086006991357268248e-02
2.977214720466500944e-02 1.210326823357159576e-01
5.637484043697677666e-02 1.393037498190570836e-02
7.187068478382874215e-02 2.587675501678037282e-01
5.221917625250156736e-02 3.186427586610443008e-01
1.073889600070164763e-01 3.317789147039919284e-02
1.547992895950988101e-01 3.716644095005921383e-03
1.206731565653582777e-02 1.795101409938426595e-01
2.828731340564308305e-02 3.041277144042000002e-01
-7.183844068835515406e-03 -3.207936401612343502e-02
9.057181647847398209e-03 2.567569874867155488e-01
-9.109536400576531689e-03 -6.368443695604097954e-02
1.134002668044576251e-01 8.425117329871688321e-02
6.730503201930791712e-02 1.794846826994557776e-01
1.239478715918988228e-01 -1.302875294034730458e-01
2.262009175221376678e-01 8.663534895531355140e-02
1.228489677491456655e-02 5.596806934243947484e-02
9.114428030662971580e-02 6.188742728769103252e-01
2.794915542847054568e-01 6.385475901757016459e-02
-6.588057787692037925e-04 7.527691852277706985e-02
1.380284646181248187e-01 2.335718485312998083e-01
7.220634471133241528e-02 2.459301800631284451e-01
4.208774542277582409e-03 2.218511648651859125e-01
3.956261364441210349e-02 3.616722670516221427e-01
1.187326774901635157e-01 1.380492717189176211e-01
2.750201606185488368e-01 -6.495611215086924406e-02
2.175016584693216792e-01 -2.275484048926066372e-01
1.451002820899099932e-01 -1.651059855485010330e-01
1.015209575934504227e-01 2.192395005020533194e-01
1.911174261793183171e-01 1.169971048131574765e-01
1.150457101339891486e-01 3.167497983295623071e-02
8.683675408371915871e-02 2.656600813441780673e-01
7.153789417828464170e-02 5.662827800292280500e-01
2.515195097892148901e-01 -6.553625991432643350e-02
2.394801422402249858e-01 3.266176485701979271e-01
2.549828428410364500e-01 2.563251771439318816e-01
4.431203681512098369e-02 4.798793560460723473e-01
2.428217358821329885e-01 1.697893727087027571e-01
5.090611495015454763e-02 -3.173037595540802169e-02
9.186158278385266052e-02 1.335937175923139208e-01
8.679712038676665187e-03 1.647603794952061385e-01
1.220899633977052118e-01 -3.251323081506107826e-03
-1.785950738222470691e-04 2.627027117217770602e-01
9.581908421707732715e-02 1.481679698872395423e-01
2.791482464461618809e-02 2.327415206434190198e-01
4.431100615917352159e-02 -7.157466785616417582e-02
2.547490590321870030e-02 7.376189457402237970e-02
1.414738118465286576e-01 -7.356056447678044341e-02
2.241903785440178543e-01 4.825984549851375371e-02
2.073561019248139348e-02 2.790492574513198099e-01
7.253174491963848558e-02 1.169704277261577330e-01
1.548376309133146222e-01 7.698170605540122224e-03
5.548484103586931449e-02 4.788745576606745491e-01
1.390713934876398050e-01 1.177749098603445149e-01
-5.592987334772300811e-04 6.904955489816855252e-02
5.087821069935111878e-02 3.994198628747390734e-01
6.000924417466946270e-02 4.320415903414912551e-01
4.956769769369966799e-02 9.346495418502084873e-02
8.323732372761791232e-02 4.050896595416252077e-02
9.780374001530132977e-02 5.626409693495992848e-02
2.479498621792737834e-01 2.498688132872610157e-01
6.568521858745469677e-01 -2.669668309342141388e-01
2.222310400571147482e-01 2.447900853471398630e-01
3.028273123105563736e-01 1.036258097459576977e-01
1.340629396988251010e-01 1.080485450249945578e-01
2.189984241388157615e-01 -4.480304350095325877e-02
1.337792495142234306e-01 1.383847921683543092e-01
4.063941476331076608e-01 4.049417701585591445e-01
1.384654727401212204e-01 2.561427205158098297e-02
1.692355354538592205e-01 -5.580236265506277604e-02
1.282529904133684895e-01 -6.253476771531472911e-02
1.288271187157402076e-01 3.073751119683232891e-01
1.595698602342197070e-01 1.265130896428476315e-01
1.377970646396582399e-01 2.259273321120915945e-01
2.481185772453337046e-01 -1.299848288278202535e-01
9.957555844544331569e-02 2.255718326689550857e-01
5.613286002256405449e-02 1.652661766647400832e-02
1.396982568301583238e-01 1.646002937085863371e-01
1.327119411047384678e-01 3.895626271612528946e-02
1.252053383487675142e-01 3.394061611345287055e-01
8.145450827658481940e-03 -1.618203187767810330e-02
8.873566428606866063e-02 6.539224370064294911e-02
1.556816788339739632e-01 1.963774386205832112e-01
1.512992957761004620e-01 4.261551662251073999e-03
6.630313767104688283e-02 8.721609626034498852e-02
1.831620960403733678e-01 1.571574047848875166e-01
1.806633524457358919e-01 -8.380180872227332989e-03
1.690199072773699296e-01 -4.556081361878017155e-02
1.421990000886104444e-01 -5.316767205439409949e-02
2.147048009987580497e-01 2.631506140912525105e-01
9.028904431774223416e-02 2.473064059388160874e-01
8.868440554774725815e-02 -8.278910161665856138e-02
1.487862819746367249e-01 -6.201924137714787122e-02
1.226038124654466599e-01 -2.490166350446715304e-02
1.280171750077779003e-01 6.557759746579100435e-02
1.357902096174797846e-01 2.470333066170861680e-01
1.280801725720718542e-01 4.706694348835759323e-01
1.232931339840620255e-01 -1.550791622731378105e-01
6.023576428952422124e-02 4.117176218840629676e-01
1.162985485968184296e-01 1.554474028360957050e-01
1.536367614031607931e-01 -9.554606900085980958e-02
-4.317816210728066435e-03 2.768221716074442673e-01
2.197893187207186627e-01 -1.061253718749170100e-01
6.108155163388467868e-02 4.251601223301881838e-01
1.607559717315109882e-01 -1.388905671579887535e-01
1.403606849284932401e-01 1.372174778301524789e-01
9.679913975778918489e-02 6.933396816341175217e-02
9.066907304222607267e-02 1.956737428894135267e-01
4.021227154189616765e-02 -6.400388871371287536e-03
8.872200702689436724e-02 1.999228932229585309e-02
8.621677283380743684e-02 2.220179683235504742e-01
3.247410185704990154e-02 1.150308816786881072e-01
8.282322636388340931e-02 1.052027549953283569e-01
7.804945445263110348e-02 -2.489032260913379702e-01
8.923027347973550016e-02 -2.059240595702278853e-02
1.398510890773599358e-01 -7.724607559409155111e-02
9.332184261660335378e-02 2.290034218216013551e-01
7.429192616942145722e-02 3.027980964448763190e-01
8.984439349605963243e-02 1.778218211202639010e-01
1.032510568773678528e-02 -7.122119875361936081e-02
1.991899152201776491e-01 1.520778914762233036e-01
2.950845622074316776e-01 -2.991645163721743522e-02
4.728325467222106032e-02 3.295475365352586866e-02
-3.384205143686751238e-02 -3.598936427654850223e-02
8.276856971582674527e-02 4.068506592324422355e-01
4.733766169387877698e-02 2.087468171911494585e-01
1.543297234514726668e-01 1.708479214278795788e-01
2.321246321548323666e-01 3.379890602437073399e-01
1.490342016683673665e-01 3.652043729788165272e-02
1.390055703939935550e-01 5.518694668070564524e-02
1.784944727476763249e-01 -2.887501117453639132e-02
8.104149714696028128e-02 2.363089541654568304e-01
1.010835993164420077e-01 1.539418140913453581e-01
1.220304885589971883e-01 2.461398937394259079e-01
1.345257236005870105e-01 -5.387893843897664098e-02
9.774563900081753576e-02 2.026633016732029835e-01
2.219754166061113365e-01 1.408057481089996510e-01
1.702752173541189351e-01 2.635391583646139457e-01
1.625430736111418417e-01 8.936639120274558756e-02
6.620937134738144603e-02 3.706625241592658160e-01
1.040073740693996940e-01 2.492856876804340760e-01
6.212949852877406448e-02 1.288776632615224182e-01
2.032705309088694845e-02 -4.945482812472579148e-02
7.769506232423062375e-02 1.443315648456997558e-01
8.270028021542487340e-02 -8.636785906429622628e-02
1.091387149103470733e-01 -1.513549168869551820e-02
1.546893564196797355e-01 1.781851460657054853e-01
7.696985276998302705e-02 2.801094953726714909e-01
8.582933013728244465e-02 2.298927370616944965e-01
1.100073724919198997e-01 2.246261309242951199e-01
9.300300500230535006e-03 1.972309035944770916e-01
9.548800795672587882e-02 1.440032678067056371e-01
1.605867517094242691e-01 2.894940681805893146e-01
1.425317735068623581e-01 2.670939574044187137e-01
1.249210911945426161e-01 1.973245066392849689e-01
2.800806105730032081e-01 1.227571902662715764e-01
3.203946103814896418e-01 -2.686973493602762275e-01
7.368628062170401449e-02 1.748306563723867335e-01
2.009308682717749761e-01 -7.366471580233852068e-02
1.574128533188863532e-01 -1.014780779616637485e-01
1.555209476766263033e-01 5.109418712084642933e-02
9.349715077745321401e-02 2.050145788738275132e-01
7.774168866030273239e-02 1.292494936355400026e-01
1.420284612272434965e-01 2.482283340984794140e-01
2.486896581450888655e-01 1.254604371499221660e-01
1.837703606956082869e-02 3.628147194996311775e-02
6.208130122274651413e-02 5.022567852592740856e-01
5.130692943814893492e-02 1.598550780769481677e-02
8.154582448861665001e-02 8.508596325338392552e-02
1.676925172858086677e-01 2.394511294475334950e-03
1.909635105425481760e-01 4.350581395173850341e-01
1.827403636151030963e-01 1.620500758550317832e-01
3.344262956906425555e-02 1.322432568005295073e-01
2.207305803624183549e-01 1.771218639040817444e-01
1.687325757117555669e-01 3.353433758416776711e-01
3.203523116703914653e-01 -1.326194338990894228e-01
1.645081485047836245e-01 3.188920417887544101e-01
3.094959598423193681e-01 -5.759481494202471630e-02
1.783877025942593730e-01 1.498877380558881756e-01
2.233397757245291493e-01 1.919735102837580309e-01
1.716719925501924982e-01 -1.410188361239173571e-01
3.021809938994847178e-01 -4.158504931358120160e-02
2.545337638292700655e-01 9.416215745250863800e-02
2.127226479033212103e-01 -1.449349225262553942e-01
7.509944561394647777e-02 5.368851547812786285e-01
8.402567354375604924e-02 1.326750473749749304e-01
1.287693569907527036e-01 -4.987924027456971943e-02
1.158973326230510886e-01 -1.271151062384667796e-02
5.512958540037620619e-02 2.029130880510101598e-01
1.537616500362850580e-01 -7.870613907825457778e-02
7.287433949321796278e-02 4.956979623133245250e-02
7.210726169429007570e-02 7.943335949601859625e-02
5.843379956072164427e-02 8.181328211697747044e-02
8.578402773134025106e-02 3.634580575388045298e-02
6.949679747045151013e-02 2.915443556522026025e-01
6.115789343993030536e-02 4.456406909978622988e-01
9.046750362265959522e-02 2.138138915493577041e-01
4.874527602535166926e-02 4.474523592799825034e-01
9.335467983445418227e-02 1.062690673699177857e-01
2.105922300055854124e-02 3.905936114484849231e-01
4.733497010566285051e-02 1.404972730892237731e-01
1.124683074105809095e-02 1.137929347480421960e-01
8.021736742824349398e-02 1.179120669440787694e-01
5.236608997982110381e-02 -5.469327315913249943e-03
6.148789917267646898e-02 1.046720354985848367e-01
1.549913950715351985e-01 -1.349578287098479601e-01
1.079585229852732670e-01 -3.315012498924657658e-02
5.041456041990162451e-02 2.490657875867154369e-01
7.811818821843585781e-02 -4.148051470457968411e-03
1.913002524625452283e-01 1.358527204611827410e-01
1.085567552430822397e-01 1.496897502969195548e-01
5.096763519537148013e-02 1.293742580387740315e-01
1.227230362367261740e-01 3.320504742916444707e-01
1.093205461641846010e-01 3.129124105011391044e-02
1.242372483658293059e-01 -2.143849685144161299e-02
5.241078301220978425e-02 3.841419230266485130e-02
1.332833043979479437e-01 -1.302117075911486399e-01
2.103637007446697849e-01 -7.996647886896432120e-03
1.492235128843337200e-01 -1.874675968811168048e-02
1.653687323784138463e-01 -1.883111318531471151e-02
2.957957851829418061e-01 -5.797560492687958700e-02
3.709894350487319969e-01 -2.833051380722550472e-01
2.599954539956403909e-01 6.827228564135351396e-02
2.385361720997690449e-01 -2.348746472296934229e-01
2.481091443788454032e-01 -1.991983137338799725e-01
7.715304513235442252e-02 3.239275643486312362e-01
1.270143273746232870e-01 8.208293090098850442e-03
4.952340554072411916e-01 7.659753154097215244e-02
1.421725783006387578e-02 2.856072831530121481e-01
1.898698007475099203e-01 -1.959298563555853245e-01
4.484775056696422846e-01 1.074140580653937249e-02
4.582189333720024238e-01 3.517255959968531021e-01
2.171816227811844691e-01 2.119684578449290702e-02
8.080855411851131653e-02 -1.457308886763097888e-02
2.232550686793738914e-01 -1.154092216439794871e-01
2.004018932243419315e-01 -4.252037390471331835e-02
2.430199222024313488e-01 -1.699805850200013790e-01
2.112708956288874285e-01 9.392253025698416025e-02
3.212204657894747739e-01 2.557243790757704471e-01
4.194707875698999722e-02 -1.431602679147764290e-02
8.025185078052385346e-02 3.126893078429341943e-01
3.679849174154822822e-02 9.904687446031218423e-02
2.915676440691194679e-02 1.449141815417100965e-01
3.150653429112013071e-02 3.429628146323697724e-01
3.702084776014646222e-02 1.603478114728155712e-01
2.121189906229656308e-02 1.714093955100084443e-01
5.632802057714684368e-02 2.988238520188685188e-02
6.761846293458194379e-02 2.561898592926691864e-01
7.418096897480047636e-02 3.174669648037151126e-01
7.713882421164389158e-02 3.192356008629714248e-01
1.199085369004231627e-01 9.139482950350576174e-02
6.972786231103003662e-02 -4.748612491476755793e-02
1.872331078046117203e-01 3.180952736496935884e-01
1.025970065864806324e-01 -1.347919275830485319e-01
9.459713892473139984e-02 6.526786722291841314e-02
4.813505297075955369e-02 3.445460749077953189e-01
2.187131258342707718e-01 2.389133004954163697e-03
2.485661599973487679e-01 -2.677909973239157027e-01
1.107857946066485577e-01 -7.973767814573884394e-02
2.775950856235529646e-02 4.314122369600630336e-01
1.619500903983099871e-01 1.179354410137126025e-01
1.468127005726194700e-01 3.263146949444021283e-01
1.200348047083790171e-01 -1.076250749909710286e-01
1.211048880984785525e-01 4.925970170444800011e-01
1.235658253571795678e-01 -1.765786755061365954e-01
8.043162172706735946e-02 1.069997948032378465e-01
1.822397056725469089e-01 1.148162084888826318e-01
2.466379424443186918e-01 -2.966644785502881021e-02
2.038479905375039369e-01 1.345970455471144911e-01
1.261782779437854718e-01 8.647582082642957246e-02
2.333165988905531174e-01 -8.619299159005272548e-02
1.426443532666188396e-01 5.954429084420098661e-02
1.744896017885589901e-01 -6.566677619379568398e-03
2.764542702442516764e-01 -1.415527354988200814e-01
1.354415760123363344e-01 -1.734219018574988946e-01
1.354271010359879013e-01 1.893974104300261141e-02
7.447104925543117371e-02 6.421034329665553653e-02
6.726548941653939795e-02 4.352916476554180569e-01
1.925568565649857511e-01 -1.194203687752309895e-01
6.893502134116494262e-02 4.136605891707620941e-01
1.682194472884402658e-01 3.570541535967911573e-01
8.070086804313175710e-02 1.208023321389400939e-02
9.808614517931722732e-02 -8.358834316047936142e-02
1.466308162402952531e-01 -2.372228642333134019e-01
1.706571439131508716e-01 8.298572629236593279e-02
1.095347020761680695e-01 2.635362180974704649e-01
1.940441789934469197e-01 6.214728805896907460e-03
1.654368249113338518e-01 4.088174890407591522e-01
1.179833679212844433e-01 3.744979906135139647e-01
4.437250061628242315e-02 4.640085739112876917e-01
1.093214396602792404e-01 1.453149810241419759e-01
6.647376482424968702e-02 -5.828451951411879606e-02
1.288408453900406481e-01 3.927741859021358084e-02
9.549621480748483882e-02 4.248658037729212411e-02
2.051127709588959624e-01 -7.162112030787007311e-02
2.171415403185178450e-02 1.702560515057807700e-02
1.104887284028366057e-01 2.817271106845793405e-01
1.770408518860102642e-01 -2.084837901377687430e-01
1.239692534872104401e-01 -1.820466470231402178e-03
1.635994354370136072e-01 3.908657355215572338e-02
8.529542794031218234e-02 1.025032069528230561e-01
8.558500672928093245e-02 -1.120222230863903157e-01
1.963463503810448096e-01 -1.322217989632832325e-01
1.522057388287307300e-01 -3.956395488940874471e-04
4.158812950332240604e-02 -7.128121973986667470e-02
6.003481835107817716e-02 2.393662745337503672e-01
1.197302402955095768e-01 -1.124986114660914138e-02
1.309178749352071236e-01 1.233440115235568957e-01
1.890229054923220076e-01 -2.094608642891765404e-04
1.540100694923133284e-01 2.205890815564305329e-01
1.588655959528050277e-01 4.217770632146210230e-02
1.609575124016247027e-01 3.363441567951244715e-01
8.836088792712312734e-02 9.793077877572545220e-02
1.643662239570522487e-01 -9.478020914619975090e-02
2.011015696740039438e-01 -1.534656023402578839e-01
3.817558551925325644e-02 2.930113765469284370e-01
5.466040004072361680e-02 2.634887281469917575e-01
9.344837973473212045e-02 8.468031410335269404e-02
6.998389424517439950e-02 1.764008115688586384e-02
6.389856782160903415e-02 1.670783036760000728e-01
7.262223250932051122e-02 7.185351986946419967e-02
2.781850711648048979e-01 -9.387872292761041682e-02
1.639849228236658213e-02 2.847351458967704030e-01
9.817270443188126638e-02 2.424986017067766175e-01
8.617652782777103504e-03 -6.305822467018384891e-02
6.492944858117984108e-02 2.388486538614717769e-01
8.559819458573030004e-02 -4.130126061366620749e-02
1.638999840524759388e-01 -1.870850500924700621e-02
1.973094865068266909e-02 2.003479293090990598e-01
1.088081896085936473e-01 1.564315055155927614e-01
1.770994786609015326e-01 6.963189695730417905e-02
2.410412148612982586e-01 -4.814913143006205321e-02
1.535238198109400987e-01 2.433552753508863020e-01
1.462072536726711780e-01 -1.280031169055471096e-01
1.105409649659508386e-01 9.618907340233634473e-02
1.301591954928670303e-01 1.973662385248557416e-01
1.052116103457802210e-01 6.823603037912084890e-02
1.494899475314709347e-01 3.202249339136549744e-01
1.690193958489095705e-01 4.272959896646469913e-01
1.114341608489965996e-01 4.094623593959242358e-01
1.592291265216149720e-01 -1.121523221880845606e-01
8.179675217141627042e-02 5.182932152547294058e-02
1.771212203574495936e-01 -3.934888840170255170e-02
5.068843236173557060e-02 -2.457706138368870308e-02
-3.528313485259122750e-02 9.995833324930258890e-02
2.384046053432806178e-01 5.490873592132663496e-03
9.705754392448370793e-02 -2.631738944302705052e-01
6.274084218658881884e-02 1.494967252272394187e-01
2.887072229393309458e-02 4.596088259401680531e-01
8.243905545765664589e-02 -1.282908203192146823e-01
1.259100047329910765e-01 2.481516326586065690e-01
5.117025576411542848e-02 1.708526637097728118e-01
8.111953974718841276e-02 9.985743458959657481e-02
1.256697695739671383e-01 2.231240560567820108e-01
1.785861845991595920e-01 9.653186673254524064e-02
1.482180000862803326e-01 -4.591375392680829837e-02
5.992697209469238784e-02 1.938431362806421754e-01
5.130405855362731027e-02 4.665100713786896058e-02
1.187857633503933974e-01 -1.062363797431165047e-01
1.904075666728400340e-01 -9.823684772181787150e-02
1.764843136921112610e-01 4.215066253464639368e-01
2.562000093216816876e-01 -1.139822641505631451e-01
8.006145971533998318e-02 -1.984616653624171612e-02
2.147241679981112122e-02 1.397225442165141718e-01
1.247615190861940671e-01 2.115525787620373410e-01
2.041026694111729850e-02 2.694706303249465307e-02
3.617819405392914099e-03 2.474806883243370892e-01
3.458391457711991468e-02 1.220859497521255971e-02
1.128654893438375828e-01 1.592013017582130652e-01
4.136140870739836439e-02 8.532014107956589766e-02
1.788268886169886440e-01 2.491499725396278675e-01
9.673223922518389695e-02 9.872218408717081672e-02
1.858906402428410487e-01 1.973513511589760350e-01
1.934666312603526284e-01 2.926005326814964391e-01
9.534340779822551848e-02 -2.775713673107335633e-02
1.364004490981416962e-01 1.719398771438414020e-01
1.643037968392495884e-01 1.903685356250947314e-01
2.073472249727859873e-01 1.633970151029479068e-01
8.291462351082636018e-02 1.557375237573146443e-01
1.592808958900848448e-01 3.252965904761189742e-01
1.315232121668001852e-01 2.444469653172460510e-01
1.073235241879162138e-01 2.769827679574907719e-01
1.068196145523739871e-01 3.233106068913019771e-01
6.577577313555096894e-02 3.806907500990919235e-01
7.842261037458943262e-02 2.211085394125706927e-01
9.171724788951600427e-02 -1.118719794482079810e-01
1.329849575736784251e-01 2.520688892978927287e-01
-2.642947927010459025e-02 1.391882271418239114e-01
5.043310312820684094e-02 7.475746753777656739e-02
8.438698117043322289e-02 1.088831942516086948e-01
6.303225530720854564e-02 3.703140325203042593e-01
-4.938470757716135334e-02 -1.404182569462668895e-01
7.645721381528108873e-02 5.253641097299083240e-02
7.880673943322737129e-02 -1.312719050517253960e-01
1.205516753307849104e-01 3.188588270100705113e-01
-1.577945927779472388e-02 4.290154752432129848e-01
1.947721132497818031e-01 5.470765915825129277e-02
1.990409261413429720e-02 2.350920938441323493e-01
1.575744872490473236e-01 3.570649711865599985e-01
6.863850827093440077e-03 1.109190681811087487e-01
5.834748954565989465e-02 6.908722312952964018e-02
2.213807298250327904e-01 -2.458812287110822004e-01
1.165263052814539957e-01 1.740281926424167014e-01
1.271425156356259523e-01 3.069717662643567935e-01
1.342155636603390989e-01 1.274383919580366897e-01
1.847660863981414048e-01 -8.446778268107979493e-02
1.208800100617491990e-01 -5.126271920268044013e-03
1.137104760627751093e-01 3.913375694101570712e-01
1.071779601962788986e-01 8.364526789305146148e-02
7.769924561983646005e-02 1.151310965335349545e-01
1.778199199465224645e-01 -2.437424722072220606e-02
1.091220063457683243e-01 1.314397460569352027e-01
1.336776884182830916e-01 2.244153024958229770e-01
5.443405589901411518e-02 1.398488124476597316e-01
8.319804014530791936e-02 1.093732833602279048e-01
5.343207053100668819e-02 1.064667097326012224e-01
1.475019925677806820e-01 6.304786285548073799e-02
1.342088622350437188e-01 1.275981167185672449e-01
1.988109681043789823e-01 3.335250214505429689e-01
1.186536794681178203e-01 1.611529049539300040e-01
1.615013606541919611e-01 2.692855944376912891e-01
1.363138401852225234e-01 3.395071455507024938e-01
9.165627445468796375e-02 4.334143985092382689e-02
1.028936946321276635e-01 3.272551568664109900e-01
5.426117779041955691e-02 3.249767339481783868e-01
6.163206139681614432e-02 -1.112791752279237989e-01
1.413434598669623676e-01 5.774029174078029736e-02
4.078609171397408473e-02 5.008515028439930461e-02
1.371519990005700684e-01 4.701676351639608731e-01
1.522028684451183500e-01 6.011770098801145351e-02
2.142347594884569106e-01 -1.170115459037740224e-01
1.997919755010350296e-01 -8.196461319121020606e-02
3.584960663422319116e-01 -1.690888660664766618e-01
1.655293032362624706e-01 -2.529384337802489391e-01
8.105906043845721720e-02 2.947546810893384578e-02
7.516331527191794093e-02 2.235179112661952738e-01
2.682542044784684554e-02 -4.385175108852920611e-02
8.156816218261790652e-02 3.258385007521567012e-01
1.384133772576138788e-01 -2.293843685586605674e-01
6.098506325638769487e-02 5.271752643631888446e-03
7.205039934727520967e-02 -1.951390822872878239e-02
1.436346145373464112e-01 2.382699335373562322e-01
1.908061944840776791e-01 -1.166005464720177298e-01
4.032558083987135278e-02 2.006081239378464942e-01
7.673558610843818351e-02 1.285382518093614312e-01
1.580066756084242546e-02 2.629040619876841234e-01
7.510841202707146946e-02 1.669275215608723162e-01
1.179682899308658051e-01 -1.013788999419007464e-02
