# freq_modGR tau_modGR
6.584459669841676543e+01 2.891609634581977784e-02
6.579111824167360112e+01 2.758199948220240241e-02
6.686326856150142817e+01 2.849428698339587576e-02
6.828096759733907106e+01 2.451639693581756166e-02
6.619822499249077907e+01 2.846808348449184761e-02
6.789064397913196558e+01 2.623635782702511340e-02
6.809319660395439655e+01 3.098057792339569891e-02
6.825465566598872158e+01 3.215901754585983457e-02
6.751123900901839647e+01 3.735076010354432957e-02
6.801730972966944933e+01 2.223013598687503117e-02
6.233925107194008319e+01 3.377401335825518103e-02
6.762766193121902347e+01 3.230824044980263460e-02
6.629781792461567136e+01 3.086905276413625526e-02
6.559235142033554666e+01 2.963901979927707417e-02
6.440936956290209991e+01 2.917378369735494636e-02
6.709810568137952203e+01 3.066360091785885755e-02
6.652256546249665803e+01 3.013599905940576168e-02
6.536155909941831510e+01 2.538695687298572756e-02
6.524211595297541066e+01 2.185773817712225592e-02
6.494882582404648019e+01 2.619405572188547929e-02
6.650970580245096642e+01 3.598791448152679345e-02
6.641718152502240002e+01 3.053515050570191139e-02
6.608245029004365279e+01 2.882826053929062743e-02
6.717022781320251568e+01 2.437836931398134135e-02
6.619902708922259649e+01 2.441406595741309193e-02
6.703201635495159394e+01 3.013890106470767244e-02
6.530080557675950104e+01 3.290245170792324009e-02
6.620696096929910368e+01 2.896353142120252147e-02
6.542379489145382365e+01 3.531099705493994517e-02
6.959819764236004858e+01 2.200315151155614671e-02
6.839637729809865618e+01 3.231553888968843880e-02
6.461811478575457102e+01 4.056844568729375128e-02
6.833793897610145507e+01 2.803252703463041465e-02
6.527097839626235043e+01 2.443159302578918474e-02
6.843018724546186604e+01 2.506370247900784401e-02
6.553497586244880324e+01 2.347288902736953745e-02
6.829860657850343841e+01 2.199028403780851210e-02
6.892730487770454317e+01 2.194555325253342085e-02
6.893212648740606596e+01 2.117128426080665260e-02
6.479091410045461430e+01 2.636594615913399539e-02
6.776218033534597396e+01 2.748838677473212574e-02
6.599384402642577641e+01 2.764004437066148318e-02
6.716518704393114092e+01 2.741760170913595460e-02
6.666165881274250182e+01 3.098993707657821117e-02
6.607927543554225736e+01 3.471079923121867666e-02
6.665675566787282946e+01 3.021485524592478975e-02
6.897863048604951075e+01 2.035964191509303731e-02
6.510273485026738172e+01 2.778433580955633544e-02
6.590663026463400342e+01 2.915788271374064947e-02
6.664613755203171763e+01 3.319725698159616684e-02
6.711142003897013808e+01 2.839013866668192720e-02
6.600129845137338691e+01 2.656396935656117966e-02
6.821571079614332689e+01 1.977186586198404969e-02
6.889781960555670537e+01 2.704495191244133886e-02
6.869838940250703274e+01 2.730274713925803787e-02
6.629220011577945115e+01 3.121129466341321726e-02
6.778458465070812622e+01 2.398163545599285920e-02
6.874840642065096574e+01 2.638754326334503617e-02
6.823425931424286262e+01 2.605032700069931373e-02
6.947848731013961299e+01 2.120310088698142484e-02
6.733047077472686226e+01 2.896688293910195180e-02
6.675876524805740075e+01 2.999390413162942789e-02
6.743957087406985806e+01 3.099661592810389402e-02
6.714279746414906924e+01 2.503413912950635048e-02
6.890800213750708281e+01 2.321171513047911097e-02
6.734144798389023379e+01 2.291396324534847317e-02
6.799381019289388917e+01 2.656837928076399152e-02
6.660543015813060208e+01 2.693369109683817555e-02
6.929501374000840030e+01 3.390803101466532965e-02
6.627782688876864370e+01 2.664211382123729890e-02
6.561229565400192598e+01 2.721633842889921440e-02
6.655459822208307230e+01 2.905498175280101653e-02
6.515911555859851489e+01 2.758280292499627057e-02
6.391552142729350550e+01 2.767403794258602515e-02
6.582706547924108520e+01 2.749855332852526105e-02
6.513069523922585802e+01 2.914202158729001235e-02
6.783907676749679183e+01 2.764722263391991217e-02
6.413711528733738021e+01 2.944323492802918690e-02
6.827334018100854962e+01 2.820536922699013946e-02
6.514375243607099719e+01 3.214471603288679424e-02
6.575223679619757888e+01 2.687476901792048775e-02
6.709959964862741799e+01 2.777298043289152391e-02
6.757937145597996675e+01 2.659443964579949471e-02
6.643942204318770450e+01 2.930258919926401889e-02
6.575258247018615521e+01 2.617606796080514803e-02
6.591939484863451071e+01 2.609875272900294765e-02
6.566310911172085696e+01 3.204411419974605157e-02
6.593180179228045290e+01 2.387417101235762146e-02
6.722113075581188468e+01 3.002275674628480939e-02
6.654680002857753607e+01 3.009882203489214550e-02
6.807797982184688124e+01 2.880311513281507210e-02
6.391050802609468917e+01 2.094619074468934833e-02
6.526964722074134784e+01 2.054218835635036183e-02
6.782716357160880705e+01 2.493759349956965396e-02
6.527173312263289517e+01 2.915009493010664240e-02
6.446332813610166568e+01 2.914986874139813278e-02
6.529809151788367672e+01 2.166969689588159331e-02
6.668328635325735831e+01 2.859038078974261710e-02
6.494312884229718463e+01 2.444634179405963739e-02
6.608237015595038599e+01 2.764710148320888988e-02
6.790768031344042299e+01 3.068069930283974511e-02
6.733488543094070167e+01 3.615085640343876361e-02
6.815514657799515419e+01 3.381705809603674506e-02
6.755040751373161356e+01 3.405496105200460366e-02
6.470183644521783606e+01 2.107408436980305264e-02
6.683872181810407653e+01 3.312202337632674798e-02
6.672155278218073704e+01 1.949500517290033222e-02
6.714708514590019206e+01 3.296699019937930630e-02
6.308930359595862569e+01 2.454293002979433466e-02
6.688218446095146419e+01 3.175631297650545470e-02
6.794943770340557876e+01 3.127237218604627528e-02
6.457193621783646620e+01 2.806170524934463104e-02
6.584350949836174038e+01 2.267734584447630986e-02
6.499556904956546077e+01 2.227693443294944536e-02
6.663237635949464277e+01 2.321967491078158474e-02
6.733642263627054092e+01 3.230337511975624881e-02
6.756695320697514262e+01 2.251281214128885572e-02
6.647529698036076695e+01 2.569280027302906291e-02
6.698172463267776777e+01 2.890628724346878606e-02
6.524859352253912448e+01 2.837125707254573026e-02
6.675424267412135748e+01 3.134696403454832053e-02
6.521114647595268821e+01 2.426490072728637246e-02
6.502226711057946318e+01 2.365893064925340267e-02
6.838425777912080150e+01 2.260017766383435114e-02
6.887054718340955617e+01 2.808833527378464673e-02
6.320607858764848430e+01 2.683949318185300387e-02
6.767064891431481044e+01 3.102586599601543649e-02
6.689668876129503872e+01 2.938408870340002491e-02
6.761802515555467608e+01 3.460172414566181631e-02
6.680992050622981537e+01 3.970757305975202572e-02
6.701623067383917487e+01 3.411180241545058722e-02
6.749789405729711689e+01 3.027189946518197422e-02
6.622486028187242368e+01 2.924538402244675206e-02
6.784849927022547433e+01 2.440510306126864384e-02
6.654527969080076844e+01 2.415193084586544220e-02
6.696486655908016417e+01 3.224671680443503413e-02
6.671476066791161941e+01 3.228617056052876522e-02
6.692147666819992935e+01 3.278057982925044328e-02
6.354921819394323279e+01 3.336378084313484926e-02
6.670513862672123651e+01 2.382861107744474460e-02
6.526639360747435603e+01 3.342043658828983826e-02
6.779713799858573964e+01 3.547601729285584926e-02
6.801435975226056030e+01 3.178678433204727705e-02
6.696260125597525814e+01 2.480772844851618017e-02
6.677761201757687104e+01 2.768601479901813128e-02
6.844672992369885378e+01 2.319140309022739085e-02
6.615185863779319675e+01 2.884996041310666781e-02
6.807099486074218930e+01 3.325267598600659125e-02
6.506393392379587226e+01 2.594870873987781268e-02
6.579894785297712190e+01 2.901940969293280437e-02
6.546705557054293934e+01 2.954808159685714392e-02
6.608137873493303971e+01 3.064651998597386559e-02
6.605412707135722883e+01 2.359921084927828899e-02
6.835433417637705134e+01 2.505814127454817491e-02
6.614195230772249090e+01 2.659016969304502792e-02
6.536630152935968852e+01 2.874987520937606969e-02
6.410797646674356542e+01 2.626024831213122357e-02
6.407043806702775157e+01 3.128602128349525918e-02
6.762538970782128445e+01 3.062706821850278566e-02
6.695358593285453708e+01 3.062991181181263026e-02
6.555414799845780749e+01 2.813592447117306203e-02
6.510848267466496964e+01 2.723986366212916704e-02
6.611368789166130000e+01 2.500766623527371502e-02
6.513963335479078864e+01 3.377610265410618817e-02
6.512968789501057643e+01 2.951780605761367138e-02
6.529922338040555019e+01 2.744350250867656077e-02
6.680608694661594882e+01 3.007195468657904158e-02
6.554950639698301984e+01 2.678669726090711703e-02
6.689542060680845736e+01 2.718533905070871087e-02
6.747126627127947529e+01 3.182977751197441779e-02
6.770502744605782652e+01 3.208675236221981281e-02
6.707060939081323170e+01 2.740912739515707561e-02
6.593262081465671542e+01 3.209763970406433881e-02
6.535270506772549481e+01 3.112861838330378134e-02
6.494362621091343613e+01 3.330697410236749950e-02
6.770251896673700287e+01 2.644295157643786198e-02
6.545095886569572485e+01 3.298311874085701340e-02
6.419470024143269882e+01 3.308184262187269936e-02
6.388489654654547678e+01 2.786631636880189042e-02
6.619474966059976850e+01 3.117271144534352820e-02
6.517647446753817064e+01 3.307514747093816265e-02
6.531601553782181213e+01 3.371398336637614068e-02
6.372186173084813987e+01 2.299325932925311983e-02
6.450042632990478353e+01 2.280095237164067243e-02
6.665746614357291833e+01 2.731729554155514633e-02
6.493547868876638063e+01 3.277033133424765016e-02
6.594569386243824738e+01 2.454063033461395538e-02
6.580312730124875031e+01 2.453173783771100958e-02
6.703640107084619615e+01 2.350012436865437856e-02
6.416712654889569478e+01 3.242075039551297472e-02
6.450001420670007235e+01 3.220449642021910169e-02
6.594264219582449016e+01 2.150204221768154539e-02
6.523999589056731452e+01 3.482180439056768717e-02
6.752449539865085626e+01 2.551455101546005327e-02
6.572464956722845386e+01 2.884513668396029157e-02
6.492948867835318083e+01 2.960738821395927575e-02
6.507921012397252980e+01 2.975342480272853002e-02
6.868334660074559395e+01 2.838799683504023355e-02
6.799430289256875426e+01 2.297469248446538242e-02
6.817112515112005156e+01 2.620508929181223148e-02
6.800526457302970584e+01 2.683822975488820914e-02
6.670413974517133227e+01 2.418523501648333143e-02
6.508610544766099792e+01 2.593879646799236022e-02
6.737268831455574514e+01 3.059339191210359854e-02
6.664432135785106937e+01 2.611317530935370820e-02
6.669953652676504419e+01 2.807560177156150777e-02
6.683281886755885637e+01 2.698214120098585758e-02
6.685130361272982213e+01 2.690917904563338778e-02
6.936682142772774284e+01 2.323626641366616230e-02
6.380935918224140124e+01 2.301935453201209292e-02
6.810677652465635390e+01 3.074486587257596604e-02
7.189411706995072393e+01 2.479021883535267867e-02
6.713420637588062334e+01 2.154447511138928711e-02
6.585524033228688268e+01 2.820474131109315663e-02
6.330253693618327304e+01 2.736609188028784820e-02
6.416338123927309312e+01 3.395764095451851011e-02
6.578977211899929500e+01 2.543698888977338410e-02
6.670087994015315758e+01 2.779122688988041115e-02
6.700442625132707519e+01 2.809085988294715563e-02
6.458204055584158709e+01 2.983005648159108708e-02
6.554910707217855759e+01 3.864289543846710639e-02
6.619725083011455524e+01 3.056999539385192241e-02
6.502650350885798503e+01 3.328389423717105500e-02
6.672481730217216978e+01 2.951950269418585765e-02
6.598137217598355164e+01 2.678761956677550363e-02
6.795587300251823137e+01 2.631232810487200632e-02
6.527889427366977770e+01 1.888697447041255695e-02
6.731172665220577755e+01 2.640293693268816813e-02
6.535581936628159383e+01 2.973695328830532059e-02
6.915939909324342239e+01 2.401851576524057647e-02
6.375933145452484752e+01 2.330405537272984412e-02
6.446575211740726274e+01 2.861087259571620106e-02
6.655866808595905582e+01 2.754176912647273226e-02
6.653797442373077331e+01 2.532337286588579386e-02
6.632792463727815857e+01 2.997905797350182769e-02
6.675256398064330199e+01 3.160817107479670096e-02
6.743342897150073156e+01 2.966363546246599675e-02
6.688516872160029436e+01 3.244111373885330551e-02
6.681346972449465227e+01 3.049041557745647488e-02
6.553191252415007284e+01 3.342402964196280329e-02
6.622459378699541332e+01 3.369152665832707283e-02
6.469356070495692279e+01 3.588497314933066645e-02
6.543505102360892067e+01 3.056777791595118032e-02
6.555864923096761743e+01 3.159787565836158496e-02
6.401638050473243879e+01 3.131753563053811529e-02
6.821594306381437889e+01 3.156516524476296603e-02
6.670311345472144637e+01 3.155989838580822160e-02
6.710302525393690587e+01 2.873163355767246671e-02
6.458619013720991120e+01 2.793154330497174195e-02
6.688565867399820775e+01 3.459727417972365687e-02
6.411223339830021928e+01 2.857334260296709449e-02
6.501165071248463789e+01 3.323511893661014460e-02
6.789025919435870549e+01 3.393979428703087359e-02
6.646877868804301670e+01 2.554217289072061720e-02
6.783511668249357740e+01 2.636681874076503285e-02
6.790940254084732430e+01 2.919710121191440230e-02
6.450670223353552046e+01 3.448193644952340237e-02
6.830658334272919774e+01 3.156907544761804185e-02
6.678703031343528096e+01 2.656598187651500534e-02
6.688735742354901959e+01 2.785705820630044252e-02
6.734816623656467982e+01 2.317549861140554349e-02
6.623877709889704590e+01 2.870426282835334547e-02
6.471669868691117244e+01 2.468906583873781493e-02
6.825559200556648420e+01 2.590093600539626270e-02
6.348769948891202830e+01 1.915311011274514058e-02
6.761325533638935781e+01 3.102006499548223481e-02
6.746496694290823370e+01 2.883994213896510367e-02
6.585701311494163690e+01 2.570557183134755327e-02
6.612546332455266906e+01 2.897691477865059484e-02
6.495618857556688397e+01 2.099122317507287269e-02
6.662133449079867376e+01 2.350032943589331486e-02
6.694327321986415313e+01 3.064530199788935774e-02
6.652433717606761832e+01 2.918558212588069287e-02
6.603322653054404157e+01 2.654300235291734422e-02
6.565640212251302898e+01 2.844414753913372326e-02
6.731805340418421224e+01 3.053443900440291903e-02
6.685326088212539730e+01 3.400436042504251938e-02
6.498977541579407102e+01 2.615943852149442070e-02
6.436597370991007949e+01 2.634355811145970908e-02
6.538762214074998269e+01 2.769265169082627334e-02
6.755489463576631692e+01 3.659689134621191275e-02
6.618701243161582681e+01 2.145406553422382970e-02
6.698258138133773798e+01 3.271216231865275298e-02
6.518445471557515702e+01 2.729550660508728646e-02
6.627051814481386316e+01 2.651878103285694108e-02
6.517969289607383132e+01 2.847394611962391839e-02
6.529976182902424853e+01 2.816384602140553292e-02
6.690194843191106600e+01 3.847162162643773253e-02
6.771243241306235916e+01 2.392896356648862438e-02
6.551439670899968348e+01 2.935608292685394291e-02
6.526011705612060609e+01 2.936067312899621681e-02
6.752182750009376377e+01 2.925244102218768627e-02
6.516921345228197993e+01 2.695157668675296145e-02
6.712708936232557733e+01 2.963488026938410069e-02
6.582595044464115119e+01 2.684941186051448270e-02
6.682110490801962044e+01 3.065998335911948938e-02
6.495923191363279159e+01 3.481727410913292020e-02
6.388142483412456585e+01 2.984561927272878432e-02
6.800969718202789238e+01 2.957531915466330222e-02
6.861029137298662306e+01 2.661065512915327530e-02
6.569076191811254262e+01 2.063378568879293412e-02
6.808990075186582658e+01 2.550604724221349970e-02
6.760270258131942001e+01 2.554974831915168831e-02
6.774062780609700951e+01 2.902213498864497643e-02
6.475667523049517627e+01 2.946947139583449074e-02
6.612107917449854710e+01 2.944404424774740153e-02
6.684960759158771282e+01 2.884977232293885197e-02
6.568635456449690935e+01 2.304403698266090095e-02
6.474229476314214082e+01 2.633788792253573957e-02
6.441650613384555868e+01 3.187011225866544228e-02
6.583185946318226911e+01 2.991626783384763663e-02
6.502412196365055763e+01 2.973839888342548129e-02
6.695184033960410375e+01 2.798427725789082512e-02
6.589049958879215296e+01 2.509904113011565338e-02
6.690551152164914583e+01 2.929573439253741959e-02
6.613744901918705921e+01 3.336524959153290559e-02
6.686208370088824893e+01 2.885721912279785514e-02
6.587099841368709008e+01 3.365639954604811301e-02
6.616746956016342551e+01 2.916198433453517924e-02
6.615707357551680445e+01 2.420239509214035939e-02
6.750812935925375768e+01 2.628034015816712796e-02
6.484389802545669568e+01 1.883747424933845949e-02
6.377667728203449116e+01 3.024120854869699268e-02
6.320176339646042152e+01 2.505533899821826838e-02
6.509924419605150092e+01 2.836419503146227900e-02
6.515451839972872961e+01 2.579706230735756556e-02
6.492830619039246187e+01 2.806752277202679072e-02
6.533340676050353579e+01 2.693932297036685450e-02
6.470329628076632389e+01 1.878993190365482041e-02
6.545015954246748890e+01 2.490862014987954912e-02
6.704054070853308644e+01 2.722199616520983023e-02
6.582988788585106477e+01 2.898426078712767334e-02
6.699677735476669227e+01 2.935361005177782728e-02
6.366611797467427891e+01 1.957790616482630100e-02
6.689165031855772270e+01 2.243066077741028008e-02
6.694277751573005730e+01 2.981037521312899716e-02
6.839274881586983668e+01 2.788551624721065728e-02
6.814912529617903658e+01 2.907829895990022076e-02
6.526464346731813748e+01 3.753593794379755239e-02
6.625604834525415754e+01 2.204289448886153149e-02
6.595955652824372351e+01 3.260484267672217329e-02
6.579790980609871553e+01 2.825032727055925424e-02
6.756158944177535375e+01 2.546921466432944953e-02
6.815237334222253196e+01 2.609450759341797044e-02
