# df dtau f tau ell mf af z
7.600130268547600210e-01 8.012336540934583695e-03 2.517074026065623400e+02 3.795286478452944510e-03 1.955908645630797693e+01 6.491344942541738305e+01 6.423314598332260372e-01 1.097820638405696270e-01
1.088668985875731188e-01 -1.726056484304621108e-01 2.514080933172499499e+02 3.558558521653629007e-03 1.043895744370566803e+02 7.137169855126559526e+01 7.162530685306292000e-01 1.056544784150106192e-01
1.296162604759181214e-01 4.401821863444874694e-01 2.404115964050817524e+02 5.000396534155691734e-03 6.855777864806599098e+01 7.207371475654872484e+01 7.183132513841133937e-01 1.002614071203792867e-01
2.571123941121200573e-02 -1.225279943085295642e+00 2.462674563334658160e+02 3.811733007815223603e-03 1.326194053550617591e+00 6.512568780443493210e+01 6.514704406775401191e-01 9.617417588941103157e-02
1.690989506647517793e+00 6.693872833626426377e-01 2.575161154368328766e+02 4.010731404474545889e-03 2.130678010143687828e+01 6.639777507057090133e+01 6.622741452836872211e-01 9.736842315539682990e-02
-3.847284658041636440e-01 -8.058098698082596378e-01 2.428080897640553530e+02 3.871616664823736460e-03 6.912603962628804055e+00 6.628252348469553112e+01 6.602903164937230507e-01 9.537658838187225430e-02
4.760483708643974410e-01 -6.590335143469319146e-01 2.506859804572528674e+02 3.684227842758912123e-03 2.892597764830189178e+01 6.639534310434237341e+01 6.633221509678649541e-01 7.716823306805276061e-02
-1.896086553072534375e+00 -1.627022936510668316e+00 2.430051355224190957e+02 3.893030423606907812e-03 1.817760861020168317e+00 6.639769848287096465e+01 6.631558107059335461e-01 9.260546855436220526e-02
-1.504365707810421782e+00 -1.009249196268750648e+00 2.429066003281116366e+02 3.893980402228909479e-03 1.760329168111560705e+00 6.640729162710148614e+01 6.624659340363655557e-01 1.179332616963436470e-01
-3.058947578886215268e-01 -5.363891493296412127e-01 2.420910917296370997e+02 3.872633161522324053e-03 1.148651342490992278e+01 6.647611322028024006e+01 6.632172819634857275e-01 7.272330278086289179e-02
1.587992593203003011e+00 -8.350615253832645024e-01 2.467847858033717898e+02 3.822157771087694202e-03 1.364746503261356381e+01 6.637356939220251206e+01 6.470256067906119402e-01 1.158974485475769006e-01
1.224260448829470382e+00 2.773251147707460618e-01 2.503909718582883102e+02 3.905153357687387271e-03 1.865575225145188654e+01 6.612614111814761486e+01 6.482344989555800518e-01 1.119875827974655819e-01
7.141299172254275129e-01 -3.750004106990880715e-01 2.422678217620407395e+02 3.848761589188985817e-03 1.055487145928509385e+01 6.618370554104245684e+01 6.385008558965706849e-01 1.080455206864065210e-01
1.175551854319995648e+00 1.989742222526320159e+00 2.559463535277315884e+02 4.340077707193368446e-03 2.478507208565680031e+01 6.616657418646724409e+01 6.488215142472050223e-01 8.812100334677916424e-02
1.131588185225998799e+00 1.157645976030332147e+00 2.536938446754067229e+02 4.403786647332519864e-03 3.083212549023977189e+01 6.827639655762502002e+01 6.496506482020432127e-01 1.063143120945408970e-01
1.778458656422101658e+00 -1.460215080286208611e+00 2.506839859614887587e+02 3.855933926632617182e-03 2.329967183018015575e+01 7.013111928245706395e+01 7.012286438045401971e-01 1.232540626966405067e-01
2.355839033333276544e-01 7.674956717960516039e-01 2.533655456355582771e+02 4.616725764425355823e-03 5.032968110588865329e+01 6.617260809973201674e+01 6.477279806260479722e-01 7.624334665309508152e-02
-3.405606221284154245e-01 -2.172433264001463193e-01 2.387133910340665750e+02 3.850152366048933700e-03 1.976399052902930720e+01 6.637708971799986557e+01 6.477110664883258817e-01 8.528835972386211717e-02
9.113218500726605331e-01 5.436427807028056947e-01 2.530976472950635525e+02 4.030054369931979075e-03 2.616444195552152152e+01 6.643745372647396152e+01 6.500726622413083300e-01 8.836675767675532256e-02
1.053761413887304377e+00 -1.304733472972797736e-01 2.469691362263927488e+02 4.068867862295185225e-03 2.448757652819580954e+01 6.945344276534034123e+01 6.941718332886684939e-01 1.078475869884172184e-01
1.353858521865926257e+00 6.762122751118138098e-01 2.444212863218734242e+02 4.212724424878341867e-03 2.179409721937236100e+01 6.964832598814628284e+01 6.777425342914367157e-01 9.071694937005224391e-02
3.961561457165546085e-01 1.362353767600553989e-01 2.586725262652965398e+02 4.016837486845930422e-03 4.828324806727949436e+01 6.653773417225598052e+01 6.528044057926315480e-01 5.682179302439448881e-02
1.261697835549689506e+00 1.991153946838291056e+00 2.509354910182918275e+02 4.005739228963666951e-03 1.525538039175739513e+01 6.537384975497155892e+01 6.497680620410389851e-01 8.181300693426386828e-02
-8.281632263599458810e-02 7.634899188256776270e-01 2.438291774604895750e+02 4.036752117038141553e-03 2.574371525505222991e+01 6.558374871804883810e+01 6.539786710961695837e-01 8.585740949421168111e-02
1.375799568676052687e-01 4.712113249390048608e-01 2.451989361682367132e+02 4.816272813512645183e-03 6.653937750583069999e+01 6.893591950225952303e+01 6.684034326810034399e-01 5.743574021864630841e-02
2.546025583705544548e-01 4.386338998413421564e-01 2.526977692185274691e+02 4.721100698772209142e-03 6.460825693335347353e+01 6.893259382603919505e+01 6.670509647720247459e-01 8.629124428976753247e-02
1.536203864667080587e-01 -1.560781813835721565e-01 2.408416257349276464e+02 3.955612241137729419e-03 9.032108480575194775e+00 6.740943143977702334e+01 6.716406953152386228e-01 7.462980484506789858e-02
4.692477170208771420e-01 4.328251877681932314e-02 2.464653564337182843e+02 4.222263613868871071e-03 5.276995217281247363e+01 7.130932733884702657e+01 6.600917649601373283e-01 8.157687499999731473e-02
1.586227723899342523e+00 -1.906251407604856452e+00 2.467381973238880448e+02 3.843294512121178501e-03 9.366919371070091316e+00 6.648871149119850088e+01 6.728623122799226586e-01 7.258440683482840494e-02
-1.000318799901531275e+00 2.857026806142375364e-01 2.448950412140754906e+02 3.897572226670303376e-03 5.960626361992691358e-01 6.631239286497370244e+01 6.738671711613379856e-01 8.399519316256925938e-02
1.142164764906090424e+00 9.219525068458790384e-01 2.459535086791356377e+02 4.261626995530102928e-03 2.268277085100989510e+01 6.936355992524306657e+01 6.889955351619411195e-01 8.242346313335453811e-02
5.879367899676197773e-01 1.748647364738222354e+00 2.547067036425238484e+02 5.271706319717818327e-03 4.300040461023804994e+01 6.932063721442960968e+01 6.913772757720045847e-01 1.082328507368291726e-01
1.945246650215493034e+00 -4.636652037110313707e-01 2.575254365603740894e+02 4.142996761060565615e-03 3.074627265154898481e+01 7.242168641739638701e+01 7.237062317077415097e-01 6.841829469570905042e-02
1.490834718797742653e+00 -2.952718090441734944e-01 2.717381540981702415e+02 4.065039615975698725e-03 4.308539338529896412e+01 7.194853884576352243e+01 7.114167511395946830e-01 9.261045043562690648e-02
1.357732609631975951e+00 1.867797678299999209e+00 2.467017335086617038e+02 4.802027328815522932e-03 2.819824610658541530e+01 7.219891291159635216e+01 7.191925917568390281e-01 9.674475199405127568e-02
1.779064269447262259e+00 6.064402390997156722e-01 2.527448627004054060e+02 4.052808928201292495e-03 1.857195955151201261e+01 6.751382553091714556e+01 6.822826138934120488e-01 1.357610373842007001e-01
1.885637459495987045e+00 3.964403728835463880e-01 2.557936642511612888e+02 4.412377632715906890e-03 2.992060789610023619e+01 7.228192417706111428e+01 7.228685418555041986e-01 1.079891504358987397e-01
1.517150072997597299e-01 2.350936971589812075e-01 2.419115411561933513e+02 3.959867187249310402e-03 9.303469204642652812e+00 6.723048321743485189e+01 6.747147704046226879e-01 8.999012652960987346e-02
3.849278448168496070e-01 2.662997283138603399e-01 2.521630678364109315e+02 4.642978316212170893e-03 6.141568015041946182e+01 7.232609986438640703e+01 7.229029564164841659e-01 1.115663360484479005e-01
4.403762280888868785e-01 -1.306744708025568968e-01 2.545473309522196246e+02 4.031278168897912267e-03 4.687777220102741893e+01 6.977375706436586711e+01 7.187823737815022263e-01 1.069925043538258597e-01
6.133638148150888370e-01 -5.592475216698790108e-01 2.579547772715620795e+02 3.740191907789745633e-03 4.379962993897481738e+01 6.971441610061623351e+01 7.170294098513476655e-01 8.703673240302199632e-02
1.390039577338994858e+00 -8.759583092932992088e-01 2.453585756869312320e+02 4.012602557891740279e-03 1.661727622348918132e+01 6.932243180481876266e+01 7.089358835002356196e-01 1.270129516664069702e-01
2.570158595701341753e-01 8.096137268436010004e-02 2.500978402328976813e+02 4.272078078971197970e-03 5.853362026048902322e+01 7.042628956279835961e+01 7.158211412198945967e-01 1.213151939731754309e-01
1.638874737529003589e+00 -1.142850314469400885e+00 2.520214350077318670e+02 3.900177881743623759e-03 2.201075827183071709e+01 6.935865437253423238e+01 7.082490371002290175e-01 9.284580361946281890e-02
1.601284702203191301e+00 -1.102781752797101333e+00 2.530541774327601559e+02 3.893356432641600223e-03 2.498441768277421815e+01 7.001620726958439889e+01 7.102377280834267781e-01 1.108827216748884126e-01
1.643009477319394174e+00 1.226427848232353179e+00 2.613075084738674150e+02 4.545638448951355541e-03 3.026904787455497825e+01 6.994644916313939120e+01 7.086772017466859142e-01 9.188716651895835474e-02
1.739757084818536859e+00 1.733620497121266091e+00 2.433743757931213452e+02 4.194678784749734241e-03 1.333284266210727331e+01 6.912920472867071453e+01 6.983284481741308669e-01 8.325096646776522502e-02
1.167264217947163729e-01 1.077825295436918296e-02 2.521473159949944431e+02 4.181436490075338130e-03 8.555224643399043316e+01 7.001704940261906529e+01 7.218066701223362358e-01 8.685011762833540205e-02
1.154538420754072092e+00 -5.627608209929459981e-01 2.514734685167220221e+02 3.942713924456834468e-03 2.632970184138916636e+01 6.919047229543458855e+01 6.992574569842173737e-01 6.267196830740189017e-02
9.955231381755004216e-01 1.822768274829034141e-02 2.578773705600992798e+02 4.093718890880531334e-03 3.449671016943934632e+01 6.919046421598980601e+01 6.991177932345689072e-01 5.530265181615904441e-02
4.884164824027413254e-01 5.608255062101492605e-01 2.485362267951726096e+02 4.280061518238336728e-03 3.384843288855761045e+01 6.857449216758143962e+01 6.896129985081956848e-01 5.813886331982535266e-02
7.652170984275598054e-01 1.750429722946420075e+00 2.448877454909494134e+02 4.359601215421804801e-03 2.172355351893802933e+01 6.874635313528705183e+01 6.925798345589705418e-01 6.126038411844007825e-02
1.465948841991235430e+00 -6.443851083720630868e-02 2.571840813426258023e+02 4.035840144615528494e-03 2.700065668173307643e+01 6.871348112865936741e+01 6.933483524556277589e-01 6.201288240757872605e-02
1.252169571754592425e+00 -4.859596377368333719e-01 2.451387531509048472e+02 3.976507974584879597e-03 1.743061248083228776e+01 6.846274087128335850e+01 6.839546275725673086e-01 8.459912021160023721e-02
5.272842368408787728e-01 -4.048896632828122844e-01 2.553597648265505313e+02 3.764153574089659175e-03 4.298457787124541341e+01 6.858257693462027760e+01 6.876038987364792021e-01 8.764963428804223300e-02
-1.974777119999107100e-01 3.379507572199820231e-01 2.429976489638251849e+02 3.924075668343802135e-03 4.359949060275517496e+01 6.289934695270974885e+01 6.247073847352451192e-01 1.041179586552519326e-01
-4.831647447962605924e-02 -3.893286687833631410e-01 2.410170333650914074e+02 3.933043341365476467e-03 1.708500872096531609e+01 6.756287086097196948e+01 6.804435468827260136e-01 7.399648583619987396e-02
8.950901549963592441e-01 -4.591840676476999228e-01 2.594776257877392709e+02 3.790656805267339242e-03 3.327289124298091849e+01 6.760468829071245978e+01 6.849639754861684970e-01 8.984554369693885378e-02
2.992051655906191598e-01 1.399551567954444575e-01 2.516846469218585014e+02 4.045316492318660855e-03 4.044485724917539216e+01 6.724213839870876086e+01 6.831192791520761531e-01 9.198585542997735065e-02
1.271391075962305939e+00 6.585128638601238649e-01 2.506696071230143730e+02 4.042347905513176548e-03 1.862703500300351678e+01 6.721593276630363789e+01 6.813649041774136883e-01 9.209059411492796776e-02
1.327688219017944427e+00 -1.359523182744301950e+00 2.488963643906244272e+02 3.825221735224182060e-03 1.590567555006026268e+01 6.719511222893123659e+01 6.818390360005576190e-01 1.023404101991452486e-01
-8.891799893892393669e-01 1.608371442231333326e+00 2.361825841246773336e+02 4.061249818636162613e-03 2.303182852185978646e+01 6.395422107297881809e+01 6.174540213053761883e-01 9.833130598564542024e-02
1.877841141674774894e+00 1.945865837135691834e+00 2.516143455222031946e+02 4.679283468367315645e-03 2.643159081697895729e+01 7.108652578242619313e+01 6.948068818772439315e-01 1.289818931382984701e-01
1.166449618132635146e+00 1.294107645977838672e+00 2.477390961216359244e+02 4.591719642643686712e-03 2.962633582164296442e+01 7.094036482220617756e+01 6.948996035722753151e-01 1.316315519109289844e-01
6.748785331687026101e-01 -6.282868208704062152e-01 2.438058238300554876e+02 3.921052376804899306e-03 3.461286323770455908e+01 7.104931656948778596e+01 6.932776763789999519e-01 1.046994629540056038e-01
4.442864459824167334e-01 3.335843408640339902e-01 2.410150922393671635e+02 4.707726777433147124e-03 6.339364436930376456e+01 7.299534668389475200e+01 6.092666573964254928e-01 1.118733910351617372e-01
1.493872167771360893e+00 3.240335135510346021e-01 2.588792842986720757e+02 4.390598287848098552e-03 3.561246938624178426e+01 7.180396031499817866e+01 7.061241401886905189e-01 1.241558071397459162e-01
1.046651383583597772e+00 1.333970951660749193e+00 2.453698153199569276e+02 3.826325020568320263e-03 1.682142691544814994e+00 6.534680593609435562e+01 6.505776331086524644e-01 9.090080120100932359e-02
1.063368654414365011e+00 -1.158937426287481864e+00 2.559760156649699354e+02 3.681260389732265992e-03 3.737769346375768009e+01 7.166937501662209797e+01 7.271521374392596604e-01 1.256914531372153032e-01
1.987762186863190728e+00 -1.217307167964811754e-01 2.447562256056016849e+02 3.854016002970088624e-03 1.556017310224078187e+00 6.576963999382547854e+01 6.573483863834017615e-01 8.259629375043824051e-02
-7.672832870096990554e-01 6.507574115975462981e-01 2.439980909517927330e+02 3.863556369617743291e-03 6.458241378924380882e+00 6.575892473834977636e+01 6.567377627228644377e-01 7.009818355944232027e-02
1.932072146385190425e+00 1.701675427257661077e+00 2.535559132746213891e+02 4.741048326231599337e-03 2.797458336668671919e+01 7.207216981178893889e+01 7.187668363375258052e-01 9.392233914681566431e-02
1.519373765733837089e+00 1.531381636065831664e+00 2.497444423418810402e+02 4.717493736223218360e-03 2.991863200700815639e+01 7.173563428845660894e+01 6.950919914728262983e-01 1.201032193642121298e-01
1.988031019421382606e+00 -6.463224206497919511e-03 2.575609378761872676e+02 4.369483402047672459e-03 3.411397750132442042e+01 7.380557788775135464e+01 7.161840212312106102e-01 1.146931263603556961e-01
1.334870942993247933e+00 8.371155906552509851e-01 2.517210964105016160e+02 4.742005967020047029e-03 3.651357793855989797e+01 7.350341663058665631e+01 7.187057031800690998e-01 1.192753120447523490e-01
7.110151718673356491e-01 1.725665435268115111e+00 2.483129321433922314e+02 4.455278744109215233e-03 2.571547175887607750e+01 6.835950868901986155e+01 6.925159732124850365e-01 1.333116144401439440e-01
1.208109869826779814e+00 -1.324763719241034643e+00 2.499248293169493991e+02 3.743361849087162296e-03 2.044258589673506776e+01 6.729514104655575579e+01 6.696097699994182362e-01 1.288402734904352531e-01
1.101263215822329888e+00 -3.505922148969853325e-01 2.475589220954479686e+02 4.237941196449773393e-03 4.313233538929105038e+01 7.530012278496462841e+01 7.130610817963343173e-01 1.353745213455658236e-01
1.929658434517521393e+00 6.532859475598495891e-01 2.524143170458024770e+02 3.895861963971328570e-03 1.091495934956478919e+01 6.570642766267593515e+01 6.793771226361958737e-01 1.027496905400268057e-01
5.367586920196319999e-01 9.223034822364688523e-01 2.560858289706957862e+02 4.881421889211740202e-03 4.762581775439085163e+01 6.976305286026757813e+01 6.998096473757055014e-01 1.197022444853619305e-01
6.915601415990316747e-01 -5.806986843278550969e-01 2.430282104710102828e+02 4.014455912539943890e-03 1.904092153872874249e+01 6.919571480838362731e+01 7.042816010592366505e-01 1.269637279297570198e-01
4.795712294223108962e-01 6.035536767383494761e-01 2.417101930813785202e+02 4.175641376275002377e-03 1.907373161959740315e+01 6.924137973224193843e+01 7.051955374313089164e-01 1.321860964426364859e-01
4.567239002830768557e-01 1.005803012897065862e+00 2.446617301726932681e+02 4.373837243218131610e-03 2.935882596717812731e+01 6.877250535834068046e+01 6.872955643271700943e-01 1.253811260402973582e-01
2.712803968241149222e-01 1.907159436339852521e+00 2.404346213651769801e+02 4.467483810236457312e-03 2.426916839426804273e+01 6.877872044622421299e+01 6.856240669496296292e-01 1.221686478342492860e-01
-1.947970131135102090e+00 1.824655677019038080e-02 2.371490711622307686e+02 4.051668540180257752e-03 4.487118828928930547e+00 6.875419640104456676e+01 6.857046054381509270e-01 1.274698166771083552e-01
1.975687426684146430e+00 1.142722634721290653e+00 2.457771525677819682e+02 4.141121678720898272e-03 1.419797671350283252e+01 6.873090627408075193e+01 6.936681330906481202e-01 1.230841670676937755e-01
1.086740367135626384e+00 -5.249715611933453152e-01 2.542816532385629955e+02 3.898093670038777110e-03 2.869743087386834546e+01 6.874931448457687111e+01 6.944829892036006314e-01 1.111949632410825645e-01
1.538067612822398011e+00 -4.275381638736730494e-01 2.610493235879747544e+02 4.069426729348096794e-03 3.526295234099761444e+01 7.178865223323889211e+01 7.215789557744303195e-01 1.199105043584612618e-01
6.541665060562695810e-01 7.052900538701954991e-01 2.442450080470927958e+02 5.322631780041761629e-03 5.824721352469076407e+01 7.657350229935312314e+01 7.071196146908643732e-01 1.337981100925629552e-01
1.996466927152961812e+00 1.256597025408419555e+00 2.544772605570962867e+02 4.649621311766313769e-03 2.823021871737350708e+01 7.240227257357898338e+01 7.270775455115211505e-01 1.304882924945462430e-01
9.073249345645075792e-01 -1.898463819599411906e-01 2.494226692926652618e+02 3.974594437171856572e-03 2.323935777176386708e+01 6.806743726936389294e+01 6.900993339618287647e-01 1.221266740388372019e-01
5.580389701564615335e-01 1.677418400511795582e+00 2.488320938030067850e+02 4.305826197448508509e-03 2.455407851792895713e+01 6.677367357323782926e+01 6.692028547255794990e-01 1.028567713185568333e-01
1.439298222520092319e-01 1.097773363442293565e-01 2.527405787694344497e+02 4.610587167689297536e-03 9.660295396380729471e+01 7.165933729610159730e+01 7.190043601827823538e-01 1.394942063709806723e-01
-1.674832197111824073e+00 1.198785368288758146e+00 2.408471036540768466e+02 3.927319974769056567e-03 1.249403112286801942e+01 6.569575685740008453e+01 6.648193511069696582e-01 1.151069772051881435e-01
1.282973308725023021e+00 3.820945524276684324e-01 2.436826682365628471e+02 3.931289438672032864e-03 5.719743505055983945e+00 6.682293418561143028e+01 6.727190784965202397e-01 1.116629685524954257e-01
1.898519073345927399e+00 -1.476862282673094828e-01 2.430296458879425074e+02 3.926197822279201520e-03 3.765097690425776022e+00 6.685448886075971586e+01 6.707872176930437247e-01 1.056875416712595717e-01
7.487434328995674626e-01 1.562787192768952949e+00 2.498427868740378130e+02 4.328095430310071115e-03 2.483386966691840669e+01 6.740974834026998508e+01 6.781467261803967306e-01 1.278872643632806838e-01
6.596241106745667215e-01 -1.145456991212822295e+00 2.423177000154748839e+02 3.907415821610344883e-03 4.891733772136504399e+00 6.677335818257321876e+01 6.647368430814840634e-01 1.016345584323481710e-01
1.145046252030227141e+00 2.490150346298207751e-01 2.552010321971118572e+02 4.019769597584568060e-03 2.486721274490622946e+01 6.730697437733061861e+01 6.817136972409683082e-01 1.160846923994035412e-01
3.309980255172009223e-01 3.483570480908304567e-01 2.502446656252851085e+02 4.124538198114991068e-03 4.132989062882530362e+01 6.669713070592491988e+01 6.438479707938956631e-01 1.062263978752267385e-01
9.134561225762576342e-01 1.178378500954213592e+00 2.512795787800206142e+02 4.753155879835755694e-03 3.674439945738491531e+01 7.088772952696648133e+01 6.960966629628808633e-01 1.036089278982803147e-01
1.376084272704995559e+00 1.025662736567121147e+00 2.513167640413017523e+02 4.083821294757221734e-03 2.178385985799578961e+01 6.674245810623125408e+01 6.409552511769055494e-01 9.718366670701615584e-02
5.169975753802065199e-01 -5.686926160278882314e-02 2.586321699079750260e+02 3.843839035240813676e-03 4.298501114587763539e+01 6.645110023712200586e+01 6.442674811079950326e-01 1.018380466250387167e-01
1.002821981213499969e+00 -5.724129486499676123e-01 2.569281035864381693e+02 3.764565550006003514e-03 3.697272391765057620e+01 6.910866217312752724e+01 6.625800739125682348e-01 1.149050162608247772e-01
1.216294445722648332e+00 1.502924884054032795e+00 2.505326458560748790e+02 4.333763912065316526e-03 2.410814411889753472e+01 6.821537947079401931e+01 6.737432411486974360e-01 1.008505044580337712e-01
1.615027748387777073e+00 -1.489573326963326227e+00 2.559612025536496560e+02 3.649707381511512350e-03 2.507120926859244037e+01 6.809253716676650470e+01 6.702774081558051655e-01 9.669296086768816578e-02
4.500423679702258983e-01 1.117722642894876550e+00 2.516483961756649421e+02 4.810198231452693721e-03 4.340759759010097696e+01 6.857760309349464478e+01 6.744665843447065212e-01 6.466257947583868571e-02
1.206984068756694839e+00 6.435106173133808838e-01 2.427396960651796860e+02 4.096731797954215014e-03 1.665710534713643654e+01 6.858894371294238113e+01 6.740625362518293251e-01 9.217840305206939644e-02
3.979672180344752119e-01 3.760814122181646013e-01 2.468643793119548207e+02 4.148828852066570316e-03 3.310660998518828535e+01 6.796913423270933663e+01 6.746414732317500551e-01 6.256659031270699056e-02
1.722090476878276988e+00 3.302401872244273839e-01 2.562325452525534502e+02 4.015767645431587464e-03 2.322265630695197203e+01 6.733445715737926207e+01 6.603633963963058129e-01 1.077953847493169359e-01
1.585510262676346649e+00 2.069975293963341456e-01 2.532413393833059843e+02 4.046808220741486550e-03 2.329663879969831441e+01 6.817439851668952144e+01 6.722902402648532894e-01 8.882623341459419675e-02
1.487186668092577602e+00 -1.560665163172762604e+00 2.447571244034370466e+02 3.868542916203226122e-03 1.389919920332998515e+01 6.776199630907571247e+01 6.728862078684795245e-01 9.066334086444109708e-02
5.621850100067029565e-01 2.525971022190198756e-01 2.506210825264187179e+02 4.087192928011245882e-03 3.334159528024428454e+01 6.777787562670089017e+01 6.722480050451421496e-01 9.807422087668785093e-02
3.478626962304281478e-01 2.865328532683690810e-01 2.653235906015981413e+02 4.389569640758510770e-03 6.321622719759862719e+01 6.742325359122440886e+01 6.682233965117599928e-01 1.067855713672506562e-01
4.266866079867215333e-01 8.380890648343091165e-01 2.491018975506094648e+02 4.300873906041408762e-03 3.314498815602988202e+01 6.733519581067287163e+01 6.688927835083381401e-01 8.597598149494424524e-02
8.781752607993524862e-01 1.469515904001578832e+00 2.504514703756868812e+02 4.310740504279464945e-03 2.508698982053026683e+01 6.745926720410651001e+01 6.712535175713302271e-01 8.585359797631239576e-02
5.885571840961161261e-01 -1.621562943712037352e+00 2.418297887229030891e+02 3.920067924707311760e-03 7.775748488321317708e+00 6.733753421481964097e+01 6.733800645515523042e-01 1.008779829102689068e-01
6.659743646959395136e-01 9.699784570107847781e-01 2.515075086274866862e+02 4.341948962804115936e-03 2.986869406664989057e+01 6.813208254254772100e+01 6.941266230876280696e-01 1.024373160943180816e-01
3.764785758626559842e-01 8.450576785467394103e-01 2.451390006357450488e+02 4.501648373645954042e-03 3.878667530625327942e+01 6.873277029690640916e+01 6.649842297136746572e-01 1.117759301886570023e-01
1.652618295443445406e+00 8.792799511339296492e-01 2.553777867815103377e+02 4.193660414969303807e-03 2.377826792068485773e+01 6.814989212552646336e+01 6.785091580463605831e-01 1.186946620520671347e-01
9.575434337223474035e-01 4.959754774634141938e-01 2.548330658004968541e+02 4.343638707880172374e-03 3.702289111483739248e+01 6.970843883539004082e+01 6.740621740293969433e-01 1.266569219295333448e-01
1.647963414495333012e+00 1.942987914427636298e-01 2.561250741249619409e+02 4.229591268059643486e-03 3.183242818705708999e+01 7.077741261857558186e+01 6.745305209400483948e-01 1.195343455227444313e-01
5.070792776458805662e-01 1.838823424361724079e+00 2.411778968855283267e+02 5.004007866999679935e-03 3.604822398284927942e+01 7.051438082029777377e+01 6.740009344625658150e-01 1.067571913674847106e-01
5.869680074496033129e-01 2.039895499689534653e-01 2.478130876540298289e+02 3.922381536925974126e-03 2.136474173871448556e+01 6.631626023333431874e+01 6.580315003195555956e-01 1.139825470148408404e-01
7.755506624453865072e-01 5.264127856467406552e-01 2.545582283130788710e+02 4.390734927983323301e-03 3.954988576936273148e+01 6.953833303213596650e+01 6.792302235386312725e-01 1.031423077841798069e-01
9.515357228174439186e-01 1.605281600292218114e+00 2.470547612249329461e+02 4.536608080946476218e-03 2.775696762003466489e+01 6.943626341500458921e+01 6.794655365628773369e-01 1.180721075631781108e-01
2.725871126800125666e-01 6.863593859917909157e-01 2.405414184758323586e+02 4.220156726029566409e-03 2.608650769247718770e+01 6.878058407733774970e+01 6.818421931398535030e-01 1.211609249014575784e-01
8.077838011883547997e-01 2.247036714050922868e-01 2.554234474679944356e+02 4.125563781783950570e-03 3.421214849995887164e+01 6.839115534843736555e+01 6.853712778652978344e-01 1.305842440038451624e-01
1.068390598448316076e-01 2.169871037698083427e-01 2.529111729564498319e+02 4.264312916464122610e-03 6.677111367563520616e+01 6.633940604196165225e+01 6.669427805951393395e-01 1.158518120373430438e-01
1.916933831537930288e+00 -7.817383438671132723e-01 2.474615127214393624e+02 3.953151987248571322e-03 1.325664049198102035e+01 6.791347429366459210e+01 6.914062335209475441e-01 1.193551443862075762e-01
1.196799128426840220e+00 1.251226346792009725e+00 2.515095692013913435e+02 4.507284601250868827e-03 3.121447472782123711e+01 6.932071892945583613e+01 6.559327581129977824e-01 1.303998511233668833e-01
1.505027084500494272e+00 -9.241868154964789639e-01 2.543479457890530284e+02 3.838200161227788010e-03 2.212006960897502950e+01 6.795822309956035667e+01 6.914265158379310217e-01 8.679526905829791639e-02
1.757842902235439153e-01 1.774259497895529503e+00 2.452586541779829759e+02 4.934174998344308637e-03 3.777564734108508304e+01 6.772348625187939319e+01 6.805102680359866874e-01 9.281914362438252464e-02
1.098429957091296760e+00 1.445223214009260904e+00 2.492928639856496602e+02 4.183433035605465047e-03 1.959688632216845150e+01 6.752390001524203456e+01 6.824177506187809605e-01 7.958684308869246049e-02
1.063116472491510756e+00 9.767676776037843567e-01 2.325531843398601666e+02 4.043523792531366311e-03 8.135059692277430088e+00 6.885927943577047472e+01 6.369915347303796160e-01 1.187308495709721023e-01
1.531328249491840543e+00 -5.026573945297447416e-02 2.628367909155202256e+02 3.970021220914673500e-03 2.749925948516160545e+01 6.761691840451371149e+01 6.878464135585534711e-01 7.667235519812388989e-02
9.077468402707081774e-01 1.267670468804791284e+00 2.466316404139358269e+02 4.227270047438259903e-03 2.139425720540751996e+01 6.814715368016608465e+01 6.817174788416663356e-01 8.796231968296795711e-02
1.697327594508464266e+00 -8.301055673073900465e-01 2.544650998201469463e+02 3.870061464405866788e-03 2.235463985605743531e+01 6.828947178290385978e+01 6.881081861770074193e-01 6.922024843762195068e-02
1.004166989869226256e-02 2.852485845641572482e-03 2.426678090893630042e+02 4.034228754615944330e-03 9.967009182889188423e+01 6.819781964364671012e+01 6.945529741450163774e-01 6.500643938109898490e-02
1.876909322643521616e+00 -1.223179941368943702e+00 2.605787173056861548e+02 3.714743860387475626e-03 2.478566000362306454e+01 6.790218068585360811e+01 6.808540006110659348e-01 6.136526228590401949e-02
1.797441879186627567e+00 4.802787299913895414e-01 2.472954046505922747e+02 4.008411683172119488e-03 1.472607616970356759e+01 6.754729206092913785e+01 6.726526458425102772e-01 8.457557953389445438e-02
1.106719898030795513e+00 3.359222232608884973e-01 2.537864159059364511e+02 4.121912414539086363e-03 2.647685114888407298e+01 6.837760630234420489e+01 6.948915260619484835e-01 9.460259560172547266e-02
1.715025994271321519e+00 -8.624862631191732021e-02 2.578225552959975175e+02 3.960952999809076898e-03 2.363667521926577564e+01 6.764358489975778355e+01 6.782250608445696827e-01 8.485408019329343521e-02
2.247769387875893088e-01 5.198630135098794014e-01 2.489523461264966215e+02 4.404537698214978925e-03 4.665679520698856209e+01 6.769381384706035476e+01 6.758726758504310927e-01 1.265805075921870027e-01
1.615087669125127023e-01 5.737960281955274411e-01 2.522901525594260477e+02 4.822996545403170077e-03 6.219573055250857152e+01 6.776976107676927086e+01 6.852476513736490693e-01 5.960649853860944952e-02
