# freq tau
6.906565509529633573e+01 1.874330438287553219e-02
6.821696737179524916e+01 1.800619571364888913e-02
6.916489964710731897e+01 1.810972266405221770e-02
6.783490072438885932e+01 1.810160918878814251e-02
6.794650262193304968e+01 1.792879810564048867e-02
6.676603954195542201e+01 1.552265788752716681e-02
6.650284519003041339e+01 1.696095949097719754e-02
6.932740316725606533e+01 1.749429389329047735e-02
6.929573817633006172e+01 1.748608086644951737e-02
6.480298426303797044e+01 1.559740921315596815e-02
7.116570183225721280e+01 1.774364951122319248e-02
6.269480771874218306e+01 1.916852554775250531e-02
6.294321139311688285e+01 1.894859236902418642e-02
6.710925149765652975e+01 1.586032104700987530e-02
6.458764576304170646e+01 1.639680373165105023e-02
6.707955639769397749e+01 1.507368839740275308e-02
6.619595323269473397e+01 1.547591064802262932e-02
6.538115294526637911e+01 1.565052574927249321e-02
6.787570812627016892e+01 1.534645685221971805e-02
6.688209504036585429e+01 1.540990359239923294e-02
6.647519491651783596e+01 1.598870134346816116e-02
6.419562201453636874e+01 1.496376223359200883e-02
6.440567867052403983e+01 1.500718934501872256e-02
6.869209183936177965e+01 1.548988706605368415e-02
5.140196775587891409e+01 1.712647918422072896e-02
5.364936952296366712e+01 1.771599517967673010e-02
6.909794024616094532e+01 1.431778340545782763e-02
6.906299954597069757e+01 1.432911465918218670e-02
7.055194117638089324e+01 1.915233634043706987e-02
7.301017228317576269e+01 1.609104201212373242e-02
6.880743135790017107e+01 1.979546221388411159e-02
7.067847448121122511e+01 1.659690255530173533e-02
7.037155221724101750e+01 1.949292337500770078e-02
7.133058689763342386e+01 1.889795697389274817e-02
6.954048373655270154e+01 1.553208708116062507e-02
7.076782934291080096e+01 1.775801100652697057e-02
7.015575706382048793e+01 1.795484475286913961e-02
6.680695134022538184e+01 1.792766957286072091e-02
6.718300433038905339e+01 1.803701906325889948e-02
6.751308270618724805e+01 1.809160419622074523e-02
6.749774333293869688e+01 1.812007784312845773e-02
6.764820836704656415e+01 1.824396145027436592e-02
7.470680198210760636e+01 1.403261561554700401e-02
6.785287519579800630e+01 1.861103884670837344e-02
6.804912705725250532e+01 1.857130710002865767e-02
7.400530966704204161e+01 1.408901190533680924e-02
6.813970101723954542e+01 1.881403704689620787e-02
6.847629659926666079e+01 1.895825015278158193e-02
7.293836122301223668e+01 1.708725755516449230e-02
7.294546162291163682e+01 1.708470598802551074e-02
7.304439006931121980e+01 1.706773983141323531e-02
6.760773864121533450e+01 1.870136457925520440e-02
6.737902579297245609e+01 1.864719810187247251e-02
6.714635367128886401e+01 1.914061906987158182e-02
7.118928757608473745e+01 1.979988404831264232e-02
7.246387903018225529e+01 1.959765073440089198e-02
5.428857528626955542e+01 1.781449283320448232e-02
6.269532392100311569e+01 1.746623748923625472e-02
6.611632308051908069e+01 1.728357588062161970e-02
6.867360311120862093e+01 1.624587545557479654e-02
6.672620541519894743e+01 1.641286361280525075e-02
6.880304011566104805e+01 1.715324291655406438e-02
7.034940253205894578e+01 1.653494431823928149e-02
6.844029620237137124e+01 1.509011105070929941e-02
6.778819666674883138e+01 1.511486340341910116e-02
6.993425421424795729e+01 1.623591523870283881e-02
6.994056397188813889e+01 1.651608557683058656e-02
6.800868160241567750e+01 1.605359511943232897e-02
6.576411000668659312e+01 1.744280851502567897e-02
6.500835664103578893e+01 1.695060964945595966e-02
6.967018561891578088e+01 1.624476854613161533e-02
6.620976333833675653e+01 1.815418771805362569e-02
6.664987152773331047e+01 1.689736504697035221e-02
7.241576514554283506e+01 1.627243151442162722e-02
6.684670292373361633e+01 1.755018949798034522e-02
6.916076935334091047e+01 1.674148578751422783e-02
6.779801515961133873e+01 1.711338282118500531e-02
6.824140538238789588e+01 1.703089437508856219e-02
7.035648301301105789e+01 1.795144262891230566e-02
6.970670648811825743e+01 1.742552937250525444e-02
6.925695630503726363e+01 1.588887255528644710e-02
6.992412656168781382e+01 1.581556014325152457e-02
6.685062810012067303e+01 1.650292936392855001e-02
6.622289885350848238e+01 1.626260307928633492e-02
7.186323972447728181e+01 1.544657814857496210e-02
5.769400159781029203e+01 1.297164192202427888e-02
5.776344597586390250e+01 1.296050613977260159e-02
7.246709432392739814e+01 1.572362829713424073e-02
6.816047996939967391e+01 1.675671586005322844e-02
4.781161810226232944e+01 1.974263018870400788e-02
6.841205158342779669e+01 1.812867949512391580e-02
6.936251932164495315e+01 1.769907984966988604e-02
4.950296844372108751e+01 1.494557954909277349e-02
6.827632486256894140e+01 1.523992143265637776e-02
7.111230881451635355e+01 1.823180681266046294e-02
6.831768049065581749e+01 1.909718733703640037e-02
6.937800388204658475e+01 1.885447006615324425e-02
6.870445804382521260e+01 1.535783898728694703e-02
7.099226813688653692e+01 1.756156133593183427e-02
6.939882318359443047e+01 1.900491412071322883e-02
7.163431102845616749e+01 1.791684930473615503e-02
7.288532616303392331e+01 1.701951182113001920e-02
6.617046613154889201e+01 1.804923238168932090e-02
6.797657809926379002e+01 1.649903615299746704e-02
6.659066142060514437e+01 1.697188928646181649e-02
6.730531530291467845e+01 1.670876017024854054e-02
6.804313646107488012e+01 1.821920386509161965e-02
6.744384176656622287e+01 1.972779046394716740e-02
6.696848232272378709e+01 1.857756307991689781e-02
6.659178463834658146e+01 1.766403090111873242e-02
6.609364211707841719e+01 1.893886833944969164e-02
6.659827425025325454e+01 1.893521098142116402e-02
6.860156383788087453e+01 1.692363122624362948e-02
6.621400797737720723e+01 1.891961640731720101e-02
6.780294337492863121e+01 1.921454964070925739e-02
7.040274900881372844e+01 1.621397708729414161e-02
6.730927420541337369e+01 1.881500387481562300e-02
7.072749393657228723e+01 1.592003324147284182e-02
6.608048532915898932e+01 1.804874694190046827e-02
7.070014127762779310e+01 1.869161055189969348e-02
6.934997847465555765e+01 1.685286454244121560e-02
6.909737210194398926e+01 1.717257720135225221e-02
6.883164785180392187e+01 1.954924149685840357e-02
7.440092509600137305e+01 1.549857502435230197e-02
6.517250844507560714e+01 1.698856142014385645e-02
6.200578667578186298e+01 1.779371562613181468e-02
6.258465904940431557e+01 1.614133738784839442e-02
4.930438578617370382e+01 1.604926763009350416e-02
7.048291907772330944e+01 1.985314303059328156e-02
5.069163416585686122e+01 1.969813664175575421e-02
6.644266318688811168e+01 1.603619310829971015e-02
4.934629818470180140e+01 1.676438076272180819e-02
5.172236734734580921e+01 1.652380988360507147e-02
6.659186776280257902e+01 1.762254900642882399e-02
5.057038651862760759e+01 1.771528261446492919e-02
6.502900242908985717e+01 1.770864863749314899e-02
7.280056286353561745e+01 1.306031398505707285e-02
5.254289117520957575e+01 1.735100262860497095e-02
5.262722497264143584e+01 1.732446369166523725e-02
6.589386579284874301e+01 1.753508299782861185e-02
6.580430360140344703e+01 1.788760701937477590e-02
6.589799714833610267e+01 1.802318987518075621e-02
6.997323904789344340e+01 1.556998825487973699e-02
7.062412915933282420e+01 1.543428534708905266e-02
6.369726850145618613e+01 1.731283884240858439e-02
7.172940730838968193e+01 1.555393999498654034e-02
6.400732718904741603e+01 1.654438593062217480e-02
6.335735261611962699e+01 1.669203596516175697e-02
6.359227057509242798e+01 1.669587901535447491e-02
6.452923922850895622e+01 1.700443347018015805e-02
7.366409578733751573e+01 1.457294331464275422e-02
6.372120786009929105e+01 1.668050893300263710e-02
6.164712576115258713e+01 1.967898997004370945e-02
6.252465308981689418e+01 1.707833829202035428e-02
6.397490571567936257e+01 1.794349583429808229e-02
6.347946782237215047e+01 1.778601084520464032e-02
6.442708127828417730e+01 1.768739253428540381e-02
6.509702904514152522e+01 1.425312722475753115e-02
6.565537042386712585e+01 1.434848418144277389e-02
7.588183342462325243e+01 1.449992845262102446e-02
6.408525101806534963e+01 1.461613035861985925e-02
7.175829865040961408e+01 1.639182743954935295e-02
6.726034594333724215e+01 1.931731478963278140e-02
6.762198082692917467e+01 1.547955342874131508e-02
6.789552376927402122e+01 1.546206183878717777e-02
6.685956126646058806e+01 1.842227858137715849e-02
6.809582269648281283e+01 1.539575020312106135e-02
6.808089575806728533e+01 1.554900991658090224e-02
6.910346653028730657e+01 1.648980371602105574e-02
7.000396723326853987e+01 1.651338653492748915e-02
4.944734485317099626e+01 1.981569929884678324e-02
6.671627931339506290e+01 1.698486921233057639e-02
4.973501507093036622e+01 1.926226099980687945e-02
5.041781097018716906e+01 1.889261106819964398e-02
4.942620189986025991e+01 1.845478261343586057e-02
5.042165032616740916e+01 1.866229692499020432e-02
4.795642633663403132e+01 1.849437131210705104e-02
6.704378306461126158e+01 1.428462404647419526e-02
4.899572184380173212e+01 1.835590125193395719e-02
6.688523148323302792e+01 1.424471106397053217e-02
6.236634953876906451e+01 1.829820522947772296e-02
6.269503814809116449e+01 1.815499539028049211e-02
6.652941560155278466e+01 1.426224116695680964e-02
6.613385005899759506e+01 1.432192660345578406e-02
6.616581839033841561e+01 1.431967349033897927e-02
6.613004384336812791e+01 1.509716089391498900e-02
6.433426331719836355e+01 1.566912925185392352e-02
7.208348165907290195e+01 1.694864042051617836e-02
6.564592746428633063e+01 1.592743072805141366e-02
6.508116355422667709e+01 1.600063427709706027e-02
7.194701277578309373e+01 1.701275318463213448e-02
7.186217250462250661e+01 1.625730186536466018e-02
7.220347175038780563e+01 1.621624699588950641e-02
6.172353437471008419e+01 1.633918884485617215e-02
7.139001239453256176e+01 1.617254320169552589e-02
7.178426039070761533e+01 1.615450113114539829e-02
7.134307911086021647e+01 1.616548365857826963e-02
7.105037831634965073e+01 1.623838830698251176e-02
7.144789049739632958e+01 1.635380116287995025e-02
6.701896571120977342e+01 1.499671082745819561e-02
6.840270591357015917e+01 1.467182978786692529e-02
6.421466022102072202e+01 1.863128483151334225e-02
6.655501990463216089e+01 1.764618692244880951e-02
5.044979080307751929e+01 1.841481000637357202e-02
6.535763938948826990e+01 1.568178591694250820e-02
6.738878307610708873e+01 1.534766462392165090e-02
6.547781726375264100e+01 1.563877215162520068e-02
6.524093952207995528e+01 1.574654349067303172e-02
6.392928951693542672e+01 1.544030103123752301e-02
6.527619379927155308e+01 1.571066543291852607e-02
6.538259583227717542e+01 1.568715619493954438e-02
6.542738459170192300e+01 1.568351775275316287e-02
6.485589746118468213e+01 1.578761221039559626e-02
7.109255513516667691e+01 1.528840731141275534e-02
5.522919813866207051e+01 1.666279355683806043e-02
7.053619350423298329e+01 1.525188263576604704e-02
6.944077848893174121e+01 1.526255437346020656e-02
5.215548145103795719e+01 1.598181421011618877e-02
6.822880585508795548e+01 1.719219678053010916e-02
5.175623667715803577e+01 1.533645952858357121e-02
6.789610400089327413e+01 1.844856792390123928e-02
5.185502610323892725e+01 1.530113995505107474e-02
6.912761640254902318e+01 1.802894119222702915e-02
6.869628893741436571e+01 1.782891022338310358e-02
7.046553412218915469e+01 1.741065288430099570e-02
6.850294627486468357e+01 1.782789806845937880e-02
6.849318912006570770e+01 1.761853813963518145e-02
6.825428228554551424e+01 1.680361662793531177e-02
6.848779827914675877e+01 1.689152303504733166e-02
6.847060020119708668e+01 1.685857969350402011e-02
6.871440887360499516e+01 1.688385803259582346e-02
6.843794673951158813e+01 1.739927126597276205e-02
6.545365423536476612e+01 1.512780655512176685e-02
6.930312407944083475e+01 1.712706186780554168e-02
6.829332927743990922e+01 1.728386238397699656e-02
6.802448203594440201e+01 1.659730971712541567e-02
6.504217924011632590e+01 1.555671087873404697e-02
6.743013594228116858e+01 1.792766514089236610e-02
6.749722936348321412e+01 1.794783733618580956e-02
5.889505583982983694e+01 1.550547802807552590e-02
5.678483659898840585e+01 1.585136716939020141e-02
6.803488746620402594e+01 1.593732369589351619e-02
6.863449101824960508e+01 1.598062393633041881e-02
6.918558145900556156e+01 1.514725832407216345e-02
6.959976894811647696e+01 1.677149994441221731e-02
6.973111357143201872e+01 1.726874672466718538e-02
6.771962054014478838e+01 1.605554255603324973e-02
7.158878636542965523e+01 1.382105400662161400e-02
6.640472212830231058e+01 1.667306441410734349e-02
6.723806478062118686e+01 1.652097059411566232e-02
6.943242559510700573e+01 1.547179501252204416e-02
6.392433872621266033e+01 1.600810059319614231e-02
6.405073162122313590e+01 1.615933379999594591e-02
6.260396559625094426e+01 1.977617207513128819e-02
6.160064319886795658e+01 1.741529382491674785e-02
6.504024993530545373e+01 1.692832499475697278e-02
6.479578229916320709e+01 1.693134927210725865e-02
6.384003957428350162e+01 1.789281996620722612e-02
6.546102102949902246e+01 1.805931710409652488e-02
6.599929127985292610e+01 1.802774162415819725e-02
6.819786333133204437e+01 1.747207807542574404e-02
6.946628490475627871e+01 1.706204166488297855e-02
6.905578947282924673e+01 1.728751517950051844e-02
6.963898938753550283e+01 1.827877672721221758e-02
6.595452347892361900e+01 1.757646100398841879e-02
6.326931291092501652e+01 1.837960393694263936e-02
6.549705909885737753e+01 1.763864745310162255e-02
7.011456111627478549e+01 1.487836181173029897e-02
6.985776778697518807e+01 1.487168738223783315e-02
6.541344692184587473e+01 1.662086493658762251e-02
6.517588427484585623e+01 1.647633528997187111e-02
6.585666969401307824e+01 1.686277902303056839e-02
6.657699912317583824e+01 1.504769233673386095e-02
6.697113659667678576e+01 1.500288411464200007e-02
6.626116214941950489e+01 1.575385103427496408e-02
6.878234747423235262e+01 1.510883400588369785e-02
6.150771159190806969e+01 1.766769453560692801e-02
6.833832187984323525e+01 1.452875998885550662e-02
7.071367805372794635e+01 1.482167712226128801e-02
6.985918206409104414e+01 1.505203633162580101e-02
6.930664920663099338e+01 1.513718354736392005e-02
6.768865876757247690e+01 1.714469946177268889e-02
6.829644434575314449e+01 1.704397143235717588e-02
6.601405827641059432e+01 1.457501680673709346e-02
7.190741325797739592e+01 1.512554203039169834e-02
6.683102789783617936e+01 1.452890821782858860e-02
7.016041919987068809e+01 1.529529946285739309e-02
6.769206058517661972e+01 1.540894337412803024e-02
7.188985713081619622e+01 1.616590815920705346e-02
7.066701273862132382e+01 1.507204467865732971e-02
6.406254455940791104e+01 1.650754222044458625e-02
6.896249266330457317e+01 1.947129103720158377e-02
6.893128758000655409e+01 1.500662147437883606e-02
6.842966764053053907e+01 1.831572567954313849e-02
7.062027679169429462e+01 1.518090632508569890e-02
6.684908073076522328e+01 1.585269302411830214e-02
6.666358420187589218e+01 1.599202515935765553e-02
6.658231386050259459e+01 1.594186533044332499e-02
6.855361714946963048e+01 1.820558823670579904e-02
7.127949641813569315e+01 1.730937005097224479e-02
6.798765735202967164e+01 1.666284543881664873e-02
7.039034551106323079e+01 1.748525697510294394e-02
7.012401182921487930e+01 1.748505290330960860e-02
7.202204639652843809e+01 1.747444608764087831e-02
6.628575645931502436e+01 2.007472621007751201e-02
6.613304155510715532e+01 2.017959171089890938e-02
6.657764526015603224e+01 2.301648204242348270e-02
6.985826041181545065e+01 1.674558037223572091e-02
6.986272369958719253e+01 1.675151387144246939e-02
6.776945873061650616e+01 1.589503105356350476e-02
6.989273065531259022e+01 1.676284125548293744e-02
6.959999660394775844e+01 1.610523321426879373e-02
6.987736632387488100e+01 1.675224645089681483e-02
6.997261675376786627e+01 1.673495211600757593e-02
5.455173979490490410e+01 1.563794149854351098e-02
7.205931161321619527e+01 1.603048137320315161e-02
6.861900007881341423e+01 1.947443872443777382e-02
6.607879335163075041e+01 1.736009957689982341e-02
7.021866849243781417e+01 1.548438537807076201e-02
6.886945850309750483e+01 1.797880640588130075e-02
7.082095079910820346e+01 1.543696456998423783e-02
6.573059872246572866e+01 1.871833060471831886e-02
7.141621956017962702e+01 1.601328421483914216e-02
6.635293006442172725e+01 1.744653901141007477e-02
5.279615285521953894e+01 1.477650813987867878e-02
5.155565898302268124e+01 1.798076064213086772e-02
6.787232844141892940e+01 1.823745469046935547e-02
6.802501052547987115e+01 1.847267424686061671e-02
6.798815844987919377e+01 1.851223594550184537e-02
6.833991184217491366e+01 1.846558817639190608e-02
6.792554942585447009e+01 1.861935321896950046e-02
6.580881180125808783e+01 1.895119358877792037e-02
6.503229543819358582e+01 1.941699415192936137e-02
6.482760690384175462e+01 1.868499573204767533e-02
6.842664116702383126e+01 1.196254280672170468e-02
6.974931778875871657e+01 1.839394267095589841e-02
6.805909582330795615e+01 1.835551564410682623e-02
6.986700688722338271e+01 1.757492089697159157e-02
6.823998623738047797e+01 1.839415355290490925e-02
6.599129086342080086e+01 1.759929360025127426e-02
6.657788108118161574e+01 1.774472504806285864e-02
6.785220373899653623e+01 1.367528205774033029e-02
7.141691433368016817e+01 1.782574642518043595e-02
7.107330577341154765e+01 1.786877210270579677e-02
7.123724829928401903e+01 1.773115288470808112e-02
7.388037507230035317e+01 1.672585562037701146e-02
7.240377311993808007e+01 1.844172162275888038e-02
7.249216403079253723e+01 1.835830174650740845e-02
7.597340120290266441e+01 1.847453569553825919e-02
7.602844638849590808e+01 1.852135909142376899e-02
7.434551043087981270e+01 1.560964091756834524e-02
7.434007399502716851e+01 1.562285838160777304e-02
7.428278534628364582e+01 1.570175818882604477e-02
6.922988354733307403e+01 1.709298998141716569e-02
6.755629282366922439e+01 1.745549801033301901e-02
6.921363088671755293e+01 1.719946816471885562e-02
6.998352264388148569e+01 1.809921340240984097e-02
6.532254062584527787e+01 1.724927075869400750e-02
6.532705280952204419e+01 1.726866255752433979e-02
6.469112255227432229e+01 1.763344619064647484e-02
6.689520000278299960e+01 1.533741438796078563e-02
7.074823411670197970e+01 1.835119095800937655e-02
7.068101249427874677e+01 1.922443798747780833e-02
7.014248699140495091e+01 1.935535149088837836e-02
6.846950586113023007e+01 1.636952796263401594e-02
6.856094840801419821e+01 1.637107362056745147e-02
6.685131946137008185e+01 1.808409013988194342e-02
6.686420479195325584e+01 1.862666127605311361e-02
6.386508452556474680e+01 1.782657727296557693e-02
6.473740678828505679e+01 1.754341115555066444e-02
6.698727451382814024e+01 1.904281013328840838e-02
6.519406670786186453e+01 1.724233243712174415e-02
7.166703164881069199e+01 1.556250585849068210e-02
6.277797086824279660e+01 1.788065416356861975e-02
6.564737841887935588e+01 1.599731734322528548e-02
6.883049743800049214e+01 1.342315199257803487e-02
6.802030877942966924e+01 1.552552794953914253e-02
7.056074260991604774e+01 1.457325439180794796e-02
6.982661131654658959e+01 1.529161497756532928e-02
6.662752492643588198e+01 1.856587385784561409e-02
6.684399484980569639e+01 1.843754071913175294e-02
6.890143565432265405e+01 1.741814190786644678e-02
6.653262550012421173e+01 1.867276436055611069e-02
7.171520092182360884e+01 1.682916563155542958e-02
6.667347747669154501e+01 1.854074374559228772e-02
7.112127172584487766e+01 1.748984940391640902e-02
6.887552550338402568e+01 2.011062267987872090e-02
6.826174547386358427e+01 1.578224680620553960e-02
6.852655496458727669e+01 1.580719733047794215e-02
6.371954222407970292e+01 1.590166559613829383e-02
7.022077221197686470e+01 1.863643469504343633e-02
7.183405294699507238e+01 1.901824451047917988e-02
6.779172541578053313e+01 1.977296560805095679e-02
6.753188568516640089e+01 1.975267560625817292e-02
6.601965650614327785e+01 1.713472625963240875e-02
6.851276732606812914e+01 1.893308440332056031e-02
6.680683632862485410e+01 1.905058134264393799e-02
6.994355251264401829e+01 1.767677820659059248e-02
7.301844989464717628e+01 1.486576586295332812e-02
6.926819379630545370e+01 1.688348492876789661e-02
6.929944336802321914e+01 1.534757588485966516e-02
7.435745221363102075e+01 1.500986883235033535e-02
7.017002403483563455e+01 1.851134115031439348e-02
7.031524448141296091e+01 1.851897094668204444e-02
7.064786976517133610e+01 1.868872300386478433e-02
7.285363533463730334e+01 1.671938297758334205e-02
7.142586652280766657e+01 1.948398199513499962e-02
6.625105117570528535e+01 1.597043404235232514e-02
7.453190165976909043e+01 1.764652180840075441e-02
7.497050457893936937e+01 1.760771973684142899e-02
6.805671372436212607e+01 1.483764864794017910e-02
7.012391270098409279e+01 1.548129454078279663e-02
7.289631997432056210e+01 1.598177408300992947e-02
7.228108927145105156e+01 1.606828933700718900e-02
5.053244872640578222e+01 1.714841266739408621e-02
7.454230440665145352e+01 1.495814474991003645e-02
5.767461089078673098e+01 1.662244434591329117e-02
5.738157585341875944e+01 1.660811589865086868e-02
5.455599949096408352e+01 1.833231650383489175e-02
7.388208120030587622e+01 1.329510526444724339e-02
6.707020619569067321e+01 1.617488827369768789e-02
6.879176973287728458e+01 1.567552144885869803e-02
6.761594630627422475e+01 1.597720377641584366e-02
7.252247147860336440e+01 1.651242149764504258e-02
7.018802245085956315e+01 1.694201018655870292e-02
6.911499937363861079e+01 1.771598495280455460e-02
6.953437533583753805e+01 1.627047097983547533e-02
6.938594048681449067e+01 1.648047512496041492e-02
6.922239150432247357e+01 1.655098626392361230e-02
6.918670351880790292e+01 1.653576263606574767e-02
6.957617083573532568e+01 1.728943522056094334e-02
6.893875832232431833e+01 1.742525333589576425e-02
6.871193780502908055e+01 1.744234298798192154e-02
7.046826930518912491e+01 1.707776313674812252e-02
7.057015885243845332e+01 1.707154268169498376e-02
7.348397609060513958e+01 1.694029779134900021e-02
5.516387879349808543e+01 1.914432315770286247e-02
7.301731833963692964e+01 1.709232943300459731e-02
7.082727217364778483e+01 1.748843379088839411e-02
4.867000100060639767e+01 2.097108285122416607e-02
6.418587401511619817e+01 1.456168367007041817e-02
6.988659007658390010e+01 1.762217393182731462e-02
7.006667839807570886e+01 1.755163227805719983e-02
7.097233809401244287e+01 1.608002880019320305e-02
7.230263579959502351e+01 1.450988493816409916e-02
6.587662435240102354e+01 1.521264726806112293e-02
6.445778508356929137e+01 1.423808301132979334e-02
7.147824502883786124e+01 1.228899916899572897e-02
7.278540244271076176e+01 1.208323333060688440e-02
6.566384910759940396e+01 1.370696589518650976e-02
7.001591911688174719e+01 1.967643406215831628e-02
6.867167911629908872e+01 1.241137527359754966e-02
7.125056264660811678e+01 1.866716418656455892e-02
6.500214207510862252e+01 1.328717941674107013e-02
6.482783708380671328e+01 1.332090562220644529e-02
6.483420955987561740e+01 1.332183922259314035e-02
6.826142497704738332e+01 1.246146778435628863e-02
6.427311371685082975e+01 1.553769835456156150e-02
6.477389945020946982e+01 1.542811450669626452e-02
6.584033241614692145e+01 1.283417585119503955e-02
6.581004084979485924e+01 1.811529898753632198e-02
6.641638763652964883e+01 1.791590953971233455e-02
6.585485501820923560e+01 1.276480428570228934e-02
7.227540775325513778e+01 1.158693895375959362e-02
6.676790588512498914e+01 1.701013367107044594e-02
6.609305582433803750e+01 1.713881181503225382e-02
6.583282729963353574e+01 1.721068825821426770e-02
4.722234606884386920e+01 1.967598690845245163e-02
6.722735491770312422e+01 1.708641219109253637e-02
6.661778326832511254e+01 1.900793734642566152e-02
6.685855690266417639e+01 1.921030593865437341e-02
6.713558512732130623e+01 1.920632423370533665e-02
6.721184743923781468e+01 1.867940158113561011e-02
7.107270999350610907e+01 1.890179440897222368e-02
7.099626564401746975e+01 1.895831221597088501e-02
7.104374077925237430e+01 1.900638917082332624e-02
7.084207280128282491e+01 1.886100644728820261e-02
7.080320766287668732e+01 1.895991455856643401e-02
7.010894249412923784e+01 1.875480979877153231e-02
6.768428147833007813e+01 1.343752644259379146e-02
7.163538168720781130e+01 1.501915359559780928e-02
7.166513281473575603e+01 1.498275993840387892e-02
5.077663953981953426e+01 1.800301904901671288e-02
5.224476627462963307e+01 1.719248158199009752e-02
6.982368127055265461e+01 1.363217394788648028e-02
6.947302741010616955e+01 1.794672452562246293e-02
6.835421615264624506e+01 1.742354647801129877e-02
6.947066465418157577e+01 1.578532254455165471e-02
7.015743725989901236e+01 1.665925920831473964e-02
6.973955163468775709e+01 1.654713795850133382e-02
6.975488369985713177e+01 1.654874919011440487e-02
6.593246407873382964e+01 1.787958846083791478e-02
6.476024331334201634e+01 1.831560533438766902e-02
6.499438707437812468e+01 1.818989967741506050e-02
6.605918248042736707e+01 1.792511829389617506e-02
6.315779807941497381e+01 1.868756821240966440e-02
6.613419053572432915e+01 1.779324247631238615e-02
4.921367744794967081e+01 1.754283155029730951e-02
4.923999764944360180e+01 1.749373527580986437e-02
6.385298748656047252e+01 1.647047983469763013e-02
6.414749899553629575e+01 1.880264923679538999e-02
6.885140466769378520e+01 1.767132268667997649e-02
6.824537584590372319e+01 1.781879786407133612e-02
6.768461436060506742e+01 1.668538452296467606e-02
6.759561712196807548e+01 1.851655307716612922e-02
6.890952519153822209e+01 1.890366524887668667e-02
6.931966696848211029e+01 1.905058017418514993e-02
6.885267138085563943e+01 1.913321278735279421e-02
5.055532898639137329e+01 1.496538735244974314e-02
6.743722203649048197e+01 1.743020111097098174e-02
6.533298640961272952e+01 1.480652068080999702e-02
6.560316904779116953e+01 1.478550760043720151e-02
6.926834671735154814e+01 1.622948421422763451e-02
6.709218201887358646e+01 1.639553620654156385e-02
6.741017846226998245e+01 1.634960295045627052e-02
6.586573681363474009e+01 1.655270461846716432e-02
6.903607974589496621e+01 1.699856046375151225e-02
6.117800055457575326e+01 1.557553564141281148e-02
6.837452907130403901e+01 1.707174598957542089e-02
6.988469455731801361e+01 1.638920662006508600e-02
6.863329260915350005e+01 1.661270144874959359e-02
6.779292920314875914e+01 1.672076556512586826e-02
7.095708695501529917e+01 1.663309670260742709e-02
6.912890067505060188e+01 1.687263042574175739e-02
6.810643795994381833e+01 1.735478544674250861e-02
6.773497632536731317e+01 1.754835549810550982e-02
4.993942540840179589e+01 1.926380475151396460e-02
4.868945345842745809e+01 1.986989904008873084e-02
6.709101260475699746e+01 1.414664687032002668e-02
7.099481512926804783e+01 1.735812396357563903e-02
7.065082240146828951e+01 1.665522976110981809e-02
7.041633352830888271e+01 1.669550625381373277e-02
7.049110950384043406e+01 1.671872405653915261e-02
4.914458112751491825e+01 1.844022204236824350e-02
5.004254656253140610e+01 1.857059962580945647e-02
4.968200161741143006e+01 1.921301241855551817e-02
7.026495597825120853e+01 1.670880541168578287e-02
7.031247095082424892e+01 1.671172204966761554e-02
7.024859616783672323e+01 1.689106416098808475e-02
7.029806940875579357e+01 1.690434533038595588e-02
6.284015796975658219e+01 1.608773710979613178e-02
7.141233491979824066e+01 1.520477708784473934e-02
5.015569975817819426e+01 1.936659455940705626e-02
5.074958394212584523e+01 1.960387545114433000e-02
6.639268569966260713e+01 1.547275434693815704e-02
6.625282259970526866e+01 1.544868174160052114e-02
6.614270887440764568e+01 1.551220123654924697e-02
7.145755187111851114e+01 1.546680836782511441e-02
6.632246722505718139e+01 1.551646931985684041e-02
6.662519434584308442e+01 1.553807340461966537e-02
7.250242132330792799e+01 1.439931824224285027e-02
6.396571579440335853e+01 1.760106343774867771e-02
6.817272951464534003e+01 1.508306326805228595e-02
6.552428139838578147e+01 1.526068910274289495e-02
6.717413189144005514e+01 1.558210783111373295e-02
6.336327825041492190e+01 1.603755430280516189e-02
6.508128154174978874e+01 1.763334964672972835e-02
6.370902325397699428e+01 1.621686707128959168e-02
7.307962417310869796e+01 1.822322583805265420e-02
6.852005322738608584e+01 2.009764439621282775e-02
6.858467402072145092e+01 2.041146549169521596e-02
6.876505909085035739e+01 1.693989094783285299e-02
6.847331597383276858e+01 1.642448320218701380e-02
6.874936143412438128e+01 1.649009846546359639e-02
6.883557660467015182e+01 1.646560116296645962e-02
6.871484755208187778e+01 1.645618161860626372e-02
6.842529314750466085e+01 1.659864442245092414e-02
6.570863654175482793e+01 1.696038152351026992e-02
6.842156224979025581e+01 1.706233483681839427e-02
6.709636371485662210e+01 1.729503913210840224e-02
6.612283497335859295e+01 1.742082606069507780e-02
6.993095649353712417e+01 1.730252236409059521e-02
6.503670696260954287e+01 1.797104702049536970e-02
6.880149794517329553e+01 1.722611895020853892e-02
6.668958219415904409e+01 1.760686142264592316e-02
7.271328587176094516e+01 1.549520709769524988e-02
7.116906188000731959e+01 1.674329136570159443e-02
6.682501999692951244e+01 1.872623536757786478e-02
6.951287266430556144e+01 1.791085045830683592e-02
6.676437380301483415e+01 1.873811307218760380e-02
6.983205536254750712e+01 1.817783097747706356e-02
6.919404902982678607e+01 1.736227633090422356e-02
7.260937196939332239e+01 1.801877748828711184e-02
