# df dtau f tau ell mf af z
7.337845371791642535e-01 -5.058274364752479713e-02 2.507687345615897812e+02 4.136709347583403598e-03 6.256794397684573283e+01 7.044820170702692508e+01 7.024787931872163993e-01 9.119944671270495407e-02
6.070320664947308487e-01 -2.615892249935596325e-01 2.379080955250307170e+02 4.020629563639713418e-03 1.043129140889921302e+01 6.839179289114511562e+01 6.760281964835233026e-01 6.150652611668423059e-02
3.708616928536935253e-01 4.893087691810236728e-01 2.451950609998521315e+02 4.438048333842294947e-03 6.492074306235664949e+01 7.014408828697878562e+01 7.027492257968489531e-01 1.204728752848105017e-01
5.330492959610688697e-01 -2.310860570128424607e-01 2.479101524114942947e+02 4.070170651959130470e-03 6.418006089882986487e+01 7.084366250088640982e+01 7.180536997979160008e-01 9.716943871991998161e-02
8.681407243337524449e-01 5.279834504617189062e-01 2.423570328424400202e+02 4.017671543128692631e-03 3.188173324488532501e+01 6.787197847855804866e+01 6.850062310969530222e-01 6.421151556281619321e-02
7.911265221527619129e-01 4.521829301233883935e-01 2.373093192249187666e+02 4.865034239624398300e-03 7.652665314402239005e+01 7.622803825786201060e+01 6.447017004111649241e-01 9.537633061653899569e-02
9.085781109065533823e-01 4.689900873296166672e-01 2.386781297576571603e+02 4.818916092061456026e-03 7.397978265047802893e+01 7.600924449854502996e+01 6.472409870208482019e-01 1.068797169897844623e-01
8.807608291123443234e-01 5.674023490366606470e-01 2.413167670431680847e+02 4.893606320110462440e-03 7.425618389770905026e+01 7.557227388519982014e+01 6.563018229489222533e-01 1.034364157174880866e-01
7.876118207632343271e-02 7.607841432381796665e-01 2.456525182467025559e+02 4.376384977102086397e-03 6.296972422954260651e+01 6.649084296277538897e+01 6.664701178523135816e-01 7.452659212966024349e-02
8.843079453849966853e-01 8.921171900214890371e-01 2.358505818803284342e+02 5.191839748793583738e-03 7.423042898491650021e+01 7.671676049244075557e+01 6.526623587252989855e-01 9.657722079577073238e-02
9.581463429784461416e-01 -2.732888993433002511e-02 2.440210983603388968e+02 4.329205228846479993e-03 6.650437621147990797e+01 7.375844409660874135e+01 6.871062904340670130e-01 1.139862783835494803e-01
7.785159903635285872e-01 6.471871342955888284e-01 2.478553282457484102e+02 5.187653748623577595e-03 8.062944587820018683e+01 7.587823832357736364e+01 6.705362589027167308e-01 1.020957653693146255e-01
1.834331707508889409e-01 3.864131983617404842e-01 2.471267073952841145e+02 3.996060833196985428e-03 5.304756555657209560e+01 6.604426861091565115e+01 6.609728475271743342e-01 1.149969747809605064e-01
1.585124714635453014e-01 4.490904796612536498e-01 2.533102560100456060e+02 4.386410426450063071e-03 7.314603147058940635e+01 6.595286401772844442e+01 6.575826623079222832e-01 1.121266887826483788e-01
8.868001661924576062e-01 -6.479155063398431835e-01 2.429837354162855547e+02 4.001826055407141543e-03 4.615403275644622738e+01 6.952884311379736459e+01 6.968303049533658422e-01 8.268392627316335786e-02
8.893796211311864042e-01 2.702674955173627325e-01 2.477606957979499782e+02 4.188541210711263160e-03 5.353574604100554524e+01 6.965402215369414307e+01 6.981026936478627043e-01 7.867799064901859207e-02
1.166783072931476539e-01 -7.604279739330461751e-01 2.397375491042020030e+02 3.956930592121670268e-03 2.109046055423567267e+01 6.751515386133654317e+01 6.668082459794290040e-01 8.101763422542443416e-02
3.917721695802247606e-01 -8.098411684485045114e-01 2.569865721881064928e+02 3.305817496161080060e-03 6.732790208755922379e+01 6.713830891756265373e+01 6.742793669797695344e-01 8.494075734287503954e-02
6.698292563387382437e-01 -5.550598956647126991e-01 2.547706845977295700e+02 3.763625645762954004e-03 6.281704322663995299e+01 6.900662686893207365e+01 6.925775404691340009e-01 8.737616349122520609e-02
8.768254404090458642e-01 9.786716667477346476e-01 2.530809553092323370e+02 4.435323999240070592e-03 5.705168452992452899e+01 6.896652498679763710e+01 6.924589660991546936e-01 9.297571800684681365e-02
5.021624484646803888e-01 7.988577145383310985e-01 2.438421007975222210e+02 3.866083402185136516e-03 2.810361321241305177e+01 6.577418606026373027e+01 6.456779912938434007e-01 9.196276188164392851e-02
-7.852209590751320079e-01 -2.697111093957489381e-01 2.404403925450673398e+02 3.837499032730782786e-03 3.393451810698739735e+01 6.589863082422752427e+01 6.443722754882633685e-01 1.039721550581294562e-01
6.462461903896592474e-01 4.271857294446146369e-02 2.512523934951595379e+02 3.849863768583672210e-03 4.887894397698719473e+01 6.567092678841899556e+01 6.458088553789510522e-01 9.701201904244015350e-02
1.887418340134065509e-01 3.159522210412750720e-01 2.464445082139141334e+02 4.831410299278733264e-03 8.604635225785938246e+01 7.222715887397808388e+01 7.355577922680471836e-01 1.286091678707859398e-01
2.312885858327291544e-01 4.499224469654072855e-01 2.540268794202767992e+02 4.362908398001113380e-03 7.087326591592221803e+01 6.671290801121557479e+01 6.694102280822349371e-01 7.128453757901796750e-02
-1.051532103068746338e-01 5.615394792403129998e-01 2.427616746744705551e+02 3.922337537115939098e-03 1.904462217669770752e+01 6.673448215961104779e+01 6.697367303164568630e-01 7.178083778563551509e-02
-6.471842197172439359e-01 -7.502257059978834075e-02 2.502183341846351539e+02 3.713311118041560856e-03 1.285033333274856915e+00 6.359350824859328100e+01 6.370146950818694753e-01 8.865968418700229114e-02
3.750515714616797780e-01 -5.890267240824043071e-01 2.500580576677781721e+02 3.700850874509067912e-03 1.777555891286179701e+01 6.348426963768805109e+01 6.319152538110276440e-01 7.623123435787715341e-02
7.411575037634046126e-01 9.484759603901675717e-01 2.574928284223732362e+02 4.177096933960459252e-03 5.276746016306458387e+01 6.601630632751340499e+01 6.726874654185435176e-01 5.289829669291661735e-02
5.178074486988126779e-02 -2.056593005735405377e-01 2.479943292973105997e+02 3.772719944041537984e-03 1.915907139995840680e+01 6.452961121116129561e+01 6.467607560355544960e-01 1.129915268283621099e-01
3.265976282418532328e-01 -2.857115577046238641e-01 2.475732672207501253e+02 3.810308130870708465e-03 3.136203168263932994e+01 6.521133594652727083e+01 6.581514462646298469e-01 7.381432826444012107e-02
2.308933522109579695e-01 3.435569497537946937e-01 2.422347751456594267e+02 3.992136579874894925e-03 1.237849969860825894e+01 6.770281017114854194e+01 6.910986309597575428e-01 8.247477319881327262e-02
-6.808277310412342853e-01 6.135330565734509189e-01 2.422485585737404392e+02 3.907914909103162721e-03 2.571171250054183588e+01 6.644543720211319737e+01 6.622876041600659347e-01 9.648371547290263139e-02
2.731654921260417979e-01 4.853223840003465517e-01 2.427896104199988940e+02 3.941555996234778064e-03 2.622944825777627642e+01 6.692383957254332927e+01 6.728585596831898608e-01 1.192681537030054612e-01
1.903234233643757989e-02 -2.286288202855599749e-01 2.432144752441983258e+02 3.734780750948001309e-03 6.869771202841513968e+01 6.693094584684888559e+01 6.720632266634923857e-01 1.036227642334920929e-01
8.556627352942829390e-01 -4.587028031340691925e-01 2.502357151071664134e+02 3.844228176179041723e-03 4.965791206042888462e+01 6.728242437913675644e+01 6.685038405141362494e-01 9.351325342682521857e-02
5.511020640204187249e-01 -9.743874067315494436e-01 2.420969875446633637e+02 3.950725551747394718e-03 4.316291644178464537e+01 6.893402917746554692e+01 6.992486591619436753e-01 1.286892093516641411e-01
5.470776424666858873e-01 5.795194164883548105e-01 2.552197460137745111e+02 4.330030723267876483e-03 6.318592167796884951e+01 6.777338235634843500e+01 6.749162097036380814e-01 1.053677342582993448e-01
2.884591876866293703e-01 7.209985913801757462e-01 2.504607845430468842e+02 4.659223535167044891e-03 6.910183730386285106e+01 6.893286248394741733e+01 7.047612409391614818e-01 1.113621012981007852e-01
1.515685528251642378e-02 8.710370897637711440e-01 2.427312101480798674e+02 4.035700293499304425e-03 4.129678601845893127e+01 6.698025250004255327e+01 6.751136720630764865e-01 7.996682922298478657e-02
6.761370563638915421e-01 2.043261587764405030e-01 2.446103909012319377e+02 3.961505324303268849e-03 3.715043256502733726e+01 6.713060535573703191e+01 6.755881701495124458e-01 1.017861304008006729e-01
3.760166020179349644e-01 6.669751893569781931e-01 2.476547044942128366e+02 4.125620267678941494e-03 5.195001017165805735e+01 6.699431580658816188e+01 6.741560004325622968e-01 1.017471063452975305e-01
7.395430653227577644e-03 2.760191193506456031e-03 2.452087078194897458e+02 4.125699211272967036e-03 1.508650532054558937e+02 6.898944473904253982e+01 7.006021454938990978e-01 9.599093308025621885e-02
7.636851280264926878e-01 8.327009315473800077e-01 2.619859374092501412e+02 4.616847962030834647e-03 6.545954785948518406e+01 6.896577654389628265e+01 7.014139889642628800e-01 9.932935632634425083e-02
4.307361520998829185e-01 -1.175754350655262570e-01 2.607370351207265458e+02 3.943115684171770961e-03 7.481679234034155002e+01 6.898491224692806156e+01 6.992524842786883577e-01 9.047775287749824924e-02
9.608471327287624320e-01 -9.166064696309215165e-01 2.539334003489061047e+02 3.757505707494939329e-03 5.586044363142443814e+01 6.899161249682279617e+01 6.989096542792685440e-01 8.641576292661258540e-02
5.672393366875376763e-01 7.662896331233368663e-01 2.512681199823925908e+02 4.226524352828708690e-03 5.580602002854344335e+01 6.714401040507044627e+01 6.666311167678559135e-01 1.121677965295841961e-01
6.737350238774780786e-01 9.737633003813122023e-01 2.490194867387701549e+02 4.353706121822792027e-03 5.437223689258686932e+01 6.861882024929462887e+01 6.926902390255943454e-01 9.388357995218624130e-02
5.282295206851863600e-01 -6.497392575877558585e-01 2.414002544226521252e+02 3.939461567162972841e-03 1.918294798061348061e+01 6.714952712963210502e+01 6.688513826266317963e-01 1.184508779652974769e-01
1.188712544313005881e-01 -1.951412580182321221e-02 2.492721037362948948e+02 3.998160213010653989e-03 8.483406671501485619e+01 6.848789238398487100e+01 6.868361994743388266e-01 8.972070431277155700e-02
6.243774822416729986e-01 -8.807683387399674046e-01 2.439331047067484235e+02 3.866931980296638670e-03 3.777535728809488802e+01 6.704186800602869312e+01 6.682442831321221410e-01 1.094143368200881233e-01
8.335872575993208411e-01 8.723331958146398613e-01 2.478235524293669982e+02 4.095537462750489625e-03 4.591506230795049959e+01 6.722341308093743351e+01 6.685437075774566251e-01 1.135062901850851513e-01
-8.166453691520088043e-01 3.584278588572935575e-01 2.388393817621436312e+02 3.985695424410392283e-03 1.151854078697255090e+01 6.787885410433025868e+01 6.694096381973371201e-01 1.061387924183171266e-01
9.061172291118499977e-01 5.911256842258922894e-01 2.485485142790793702e+02 4.066339769056377153e-03 4.914114011483471955e+01 6.721222550027968623e+01 6.516060829111407493e-01 1.153784867891479021e-01
6.419658321852776961e-01 2.826376464408739686e-01 2.566972930487282838e+02 4.025953711897045303e-03 5.645695581996410795e+01 6.656448346997403576e+01 6.742852277955947438e-01 8.101064488206749514e-02
5.782880459659663908e-01 7.953914405591655523e-02 2.439039917401871378e+02 4.014835599458916118e-03 5.377643506790536776e+01 6.817110823298912692e+01 6.521998083192189766e-01 1.140316553897169904e-01
2.431817623310035259e-01 -5.441807990810798579e-01 2.388934284209757664e+02 3.859648009650198854e-03 4.939914885328067840e+01 6.797650480041107812e+01 6.533396004742125784e-01 9.982953335651326143e-02
3.210850608570154918e-01 8.296558302394414497e-01 2.449520487939073234e+02 4.477819153356461281e-03 6.328228105911640000e+01 6.809217291811063433e+01 6.536646067528311121e-01 1.023701613617881423e-01
5.209555373344081364e-01 7.181568853725092128e-01 2.375453234281286541e+02 4.049464297627904108e-03 3.841079839134326335e+01 6.818968309961010732e+01 6.529641138312662907e-01 1.064153952668762670e-01
-3.611835949498445331e-01 -6.355531610406139897e-02 2.357934421096065876e+02 3.994840920912262616e-03 2.502264413767279194e+01 6.820632893369717920e+01 6.568519522674183264e-01 9.971832144935594000e-02
7.478789889869172924e-01 8.415219048700612881e-01 2.430575466768056287e+02 4.161546258837264464e-03 4.815275040866800538e+01 6.819450470749052329e+01 6.572350844063009623e-01 1.216305515508458446e-01
2.225589986237460627e-01 3.449488620608266998e-01 2.381262554618606089e+02 4.021192252643935976e-03 4.287492185701212577e+01 6.792130240236852501e+01 6.551852543318937849e-01 8.046975918720729315e-02
3.557438043681941942e-01 1.109716612194637797e-01 2.495356509060085841e+02 4.231001163073362832e-03 7.044754482737710077e+01 6.998671694876216520e+01 7.059566249240817326e-01 1.172999259489649060e-01
5.975487896169526802e-01 -2.267404361044711436e-02 2.507056004613496611e+02 4.123254858548856816e-03 6.277012906911425461e+01 6.992453194945994710e+01 7.068824746792420344e-01 1.182657038284240930e-01
7.721005118277254331e-01 9.203053369759336411e-01 2.479320738543472373e+02 4.466800330678571268e-03 5.699122065061793307e+01 7.002551380422130478e+01 7.022396420486595181e-01 1.119493991824820067e-01
3.880164462273276715e-01 5.927864402759106532e-01 2.458247767226650353e+02 4.201690044806276857e-03 5.915033279856874771e+01 6.719448237950118141e+01 6.373558072638214611e-01 9.176052937344165994e-02
-2.217975649650696379e-01 9.001153708572586787e-01 2.370779916106571363e+02 3.927332853530991069e-03 1.854540561445459446e+01 6.718960234358044659e+01 6.380967068643791373e-01 8.522822791719519842e-02
9.243918989588881807e-01 6.415636797401145230e-01 2.375433412424065978e+02 3.903269137131660203e-03 9.496160106236935405e+00 6.689622588209027754e+01 6.333796932987568740e-01 8.837024028268093689e-02
6.340759533036297579e-01 -2.715531906346597135e-01 2.431546231219346339e+02 3.857860395039201286e-03 4.518263808892908173e+01 6.684508572336478949e+01 6.364664914021807007e-01 8.375787959698674512e-02
5.298088561306677491e-01 4.219202171749794061e-01 2.512244902172193974e+02 4.208474489101225909e-03 6.545230447071548951e+01 6.733170681585242789e+01 6.109041841698968911e-01 1.017582271180133141e-01
3.908030470094068787e-01 5.256269209370121320e-01 2.463827960318893702e+02 4.569469395184223501e-03 7.261360745484329016e+01 6.959496704284373436e+01 6.394538158207732081e-01 1.034552920032714152e-01
2.055114680038923336e-01 -1.981411524495372556e-01 2.607717403222890198e+02 3.541042170579337869e-03 1.045703558086708540e+02 7.227403930944291233e+01 7.057681551515745388e-01 1.149129412179272919e-01
1.510606230916128889e-01 1.439020623474625005e-01 2.506963273717545633e+02 4.739296849627033272e-03 1.016963746099352761e+02 7.207791349205410825e+01 7.048174800946293006e-01 1.241417975849523070e-01
1.676133277651892239e-01 -7.293262758616264607e-02 2.520600740619321698e+02 4.027526292322245426e-03 9.857537162180726398e+01 7.177176712105358547e+01 7.078789991339337062e-01 1.143042570608489850e-01
6.522622150017499676e-01 6.324712927143698316e-02 2.530827191005122074e+02 4.306917993982955356e-03 7.032816806132785814e+01 7.183871103302001870e+01 7.189488784719308967e-01 7.841793945330437221e-02
6.524110449965945246e-01 2.078424268813732212e-01 2.580201378329399517e+02 4.441680680581637855e-03 7.334963343839423544e+01 7.169049201981204078e+01 7.213996329837955024e-01 6.370061694253527362e-02
9.786735585185271091e-01 8.480849516015307454e-01 2.554515493713703620e+02 4.723393546415636905e-03 6.466946319120985720e+01 7.175358805456285438e+01 7.221820297249487153e-01 9.722080691171454403e-02
9.071114402491198270e-02 1.844228537978143123e-02 2.496904788141568474e+02 4.172770021787529371e-03 9.891764471600504294e+01 6.965864316752183072e+01 6.973223650095596859e-01 9.122366583353069824e-02
-9.074541560407949348e-01 2.545429653748446652e-01 2.342684822359158545e+02 4.126120418194080541e-03 3.379980216705616414e+01 6.970686970976859698e+01 6.972663676493224827e-01 1.088233809342269987e-01
3.822948314553482607e-01 1.865228377753826994e-01 2.470208379386881177e+02 3.981234050226069993e-03 5.258736489425599814e+01 6.691501288494845312e+01 6.643960873684295887e-01 1.204239782418463633e-01
3.822314535016712034e-01 2.888711018490877080e-01 2.431283570346612919e+02 4.077521384468933002e-03 4.937253944261397720e+01 6.819902103299591545e+01 6.820566645336133549e-01 1.214045335087998306e-01
4.567672274202421723e-01 2.368324553362877172e-01 2.473384776734642969e+02 4.145646252114128412e-03 5.935428016319958289e+01 6.861852989211381271e+01 6.829168478513981677e-01 1.082460113537939972e-01
4.015532929455949418e-01 2.812586465319446560e-01 2.423634929670002407e+02 4.160422865350958850e-03 5.341843475511043238e+01 6.918648316408292942e+01 6.918689623005481737e-01 1.042121117525662277e-01
5.019767285253191602e-01 6.714836773870751507e-01 2.438415874934731278e+02 4.252034243461370010e-03 5.251822956676259935e+01 6.903876789535227942e+01 6.920398236086485744e-01 7.420039339091973052e-02
-3.018425906621070576e-01 -9.721916977715356900e-01 2.378352484324637999e+02 4.070238872126476400e-03 9.482279215673479200e+00 6.901499084356514402e+01 6.927905134477465587e-01 6.280003737879381875e-02
-1.167191557667579538e-02 -4.409954832031808269e-01 2.409028256032801778e+02 3.975871821584779989e-03 2.056666139261008652e+01 6.762588392052123254e+01 6.795168333126170301e-01 8.926510927325630174e-02
-6.513335474361530153e-01 4.515870644006503287e-01 2.408213867642962214e+02 3.978298357938080988e-03 5.554534403348863947e+00 6.762453166466993082e+01 6.788594227729273234e-01 1.017888772126641778e-01
1.988936594578243344e-01 8.275240233436449433e-01 2.480257409665366026e+02 4.626344969337083807e-03 6.751117314649303580e+01 6.766723097467982484e+01 6.785874974582487562e-01 1.066712754986155060e-01
3.149587965810982659e-01 4.648810349620338123e-01 2.412347778640283593e+02 3.969692960007101951e-03 1.352175984020867716e+01 6.747999806197461226e+01 6.779442370953656649e-01 9.835862961685101769e-02
7.295885127416523730e-01 -2.010314646509081815e-01 2.477957137919461559e+02 4.217720643690763341e-03 6.700431617600935397e+01 7.302378358306299333e+01 7.298707351244041464e-01 8.649922748060927258e-02
4.488860735746009745e-01 3.980468033302178021e-01 2.535097094222870453e+02 4.841887599719730921e-03 8.079788658870126028e+01 7.292995572485108369e+01 7.289745277253428801e-01 1.033352158818461319e-01
5.356395467143255651e-01 5.412398149758306243e-01 2.456220084145901126e+02 4.727067530399657082e-03 7.004945106457937243e+01 7.299636528788172996e+01 7.293800415158928629e-01 1.190831676278752277e-01
9.430217997842511579e-01 8.688448172968898930e-01 2.393889676625677794e+02 4.247622970724881063e-03 4.469841715396460557e+01 7.007712994123818362e+01 6.888391075685977860e-01 1.233433621450188145e-01
4.731652113683230132e-01 1.186478715954535357e-01 2.416675620389209485e+02 3.951843407922699981e-03 1.672996450327584483e+01 6.723182082018556116e+01 6.738911093302689670e-01 1.273227937959121314e-01
4.536411250352363478e-01 1.983123871409020467e-01 2.551404559223653621e+02 4.110011041847465817e-03 6.476167536898859112e+01 6.764843801881426089e+01 6.783954334803921071e-01 1.084399305554476084e-01
6.041271676757196119e-01 7.536360465066707093e-01 2.538177401363554111e+02 4.441854497439079799e-03 6.250413876770805643e+01 6.841641172295990714e+01 6.780213408879847137e-01 1.084033431268602576e-01
9.366711704998307297e-01 -1.409754698181941990e-02 2.576859103094831767e+02 4.497937513326929169e-03 7.608334681959365753e+01 7.553867810230556756e+01 7.554535369868408123e-01 1.099581004499373682e-01
8.048325472781995282e-01 -6.456076280914968546e-01 2.530201702678720608e+02 3.930896471979755322e-03 7.608334681959365753e+01 7.558672750280376817e+01 7.563046701878691769e-01 9.747615593164715708e-02
2.589993200381747185e-01 6.765046912045882266e-01 2.460252667746840700e+02 4.224735182346693596e-03 5.612811998826253301e+01 6.750099727485195444e+01 6.786748216537282774e-01 1.148200911275679137e-01
-5.452977215170022873e-01 -9.937824172452440763e-01 2.411926819688887065e+02 3.969958238183139004e-03 1.444277143469454572e+01 6.752442838076225939e+01 6.783316957721187146e-01 1.094294546584760747e-01
5.434507765489522413e-01 -9.191715825224678893e-01 2.398975412912704712e+02 4.010638175482501323e-03 9.659213665011016303e+00 6.812776003552046689e+01 6.838074712706490033e-01 1.167659090783945836e-01
7.525974379046376228e-01 -3.711604379457473790e-01 2.401631712379082728e+02 4.016300780552521481e-03 1.440671120875269651e+01 6.818909822894346462e+01 6.869136343345479956e-01 8.762280094572165445e-02
1.591764698543052248e-01 -1.289381927366025915e-01 2.586470483331948458e+02 3.805933348922567981e-03 1.099249211418594285e+02 7.325534686246408000e+01 7.437794765463262570e-01 1.349309634536298985e-01
1.627869350670998472e-01 -5.623442494829067329e-02 2.518421571294420573e+02 4.166461099500083295e-03 1.008968054339170379e+02 7.294238636636202955e+01 7.396002855176448954e-01 1.384718161323471308e-01
3.605223415545568688e-01 3.717192711360102209e-01 2.389087771739797006e+02 3.952610013921209302e-03 1.113380598056056314e+01 6.743671058663427686e+01 6.588011501585389063e-01 1.067792241988072266e-01
4.143519675111368983e-01 -4.006415522370682103e-01 2.393811693060068535e+02 3.941183807238834817e-03 2.734178923780800119e+01 6.739804853446955235e+01 6.582084090646902474e-01 1.082085762984232313e-01
3.164267737286844961e-01 1.606634868248590919e-01 2.525686695668784694e+02 4.093760233539080542e-03 6.966236880086233896e+01 6.739970130416426741e+01 6.582812900963949110e-01 1.054162134896893532e-01
9.303141300461669205e-01 -1.152825458434456607e-01 2.481211693792791380e+02 3.925704280572408535e-03 4.818687451449842740e+01 6.739304635844308677e+01 6.580909176561982044e-01 8.178723892994030353e-02
5.959062700953646763e-01 6.078988020172055862e-01 2.397367254682993973e+02 3.977721348456505004e-03 3.227105189583735978e+01 6.746501300817028834e+01 6.569517585444355490e-01 8.472134841434658670e-02
1.278861178990684522e-01 2.127307800188005249e-02 2.357342403012061993e+02 3.995399244361632664e-03 2.829622584952635833e+01 6.823025835947549922e+01 6.539157572313886169e-01 7.233388756001846165e-02
7.105587347477069216e-01 2.112440159276589569e-01 2.450003332782897303e+02 4.061966030102084207e-03 5.320842239895397086e+01 6.832164444021751137e+01 6.537713483684910454e-01 9.039981054362450363e-02
7.685463134594021639e-01 -3.884273167837282159e-01 2.451239552930764205e+02 3.891174388152082372e-03 5.268859792705350742e+01 6.834336519548129729e+01 6.524514404847298055e-01 9.788397738968616923e-02
6.858045437429722835e-01 1.153832459115005094e-01 2.426503667954959269e+02 4.039879735925648238e-03 5.109279962064911729e+01 6.850200820133200352e+01 6.546778414581126970e-01 9.014254061887742864e-02
4.688873982432655296e-01 5.604731491944408006e-01 2.442789687132364236e+02 4.212880063430719454e-03 5.658137852348944818e+01 6.829617107055358360e+01 6.593436255631236476e-01 1.021893993089356967e-01
5.217667668417022009e-01 1.160969027016194310e-01 2.399701255726578211e+02 3.910288724626801750e-03 3.026156237483462519e+00 6.682314288124570112e+01 6.501775717923351516e-01 1.033137702796815133e-01
8.500708960269014458e-01 6.943861763960597067e-01 2.470097845079408785e+02 4.022034302930964887e-03 4.540208076312782737e+01 6.676529775193441196e+01 6.496083642776114830e-01 8.850085536331891989e-02
5.217161711374451727e-01 -6.598495336577068215e-01 2.425898023615602312e+02 3.855229464731138936e-03 3.744304620498139968e+01 6.672285423369228852e+01 6.524540998180903273e-01 1.018175704175948298e-01
1.002169904149048385e-01 2.373265853293515804e-02 2.492606951036284215e+02 4.004396068968179602e-03 8.585508820802112950e+01 6.745680104867919624e+01 6.620857801460626746e-01 1.208249544252950614e-01
1.295950344404093180e-01 6.658970360738747374e-02 2.488650010259905230e+02 4.368977407960170437e-03 9.467912945570824945e+01 7.087396112287433425e+01 7.104573512033954819e-01 1.272313585061029262e-01
3.721091788624762420e-01 5.960784334868047818e-01 2.456199048061099006e+02 4.170174852915602311e-03 5.543890232807669349e+01 6.748038781413873721e+01 6.618399195812226798e-01 8.808205220235844346e-02
-9.747001041982005232e-01 -4.016626034681227142e-01 2.397265308662235554e+02 3.979939262627126689e-03 1.101316881332961373e+01 6.773159167213579224e+01 6.732694655225804903e-01 1.248240949146905143e-01
2.286322244834622097e-01 2.560738724295186231e-03 2.468418954891302235e+02 3.989230549518698633e-03 6.296231450824544140e+01 6.777374648060759910e+01 6.799562649317683061e-01 1.125331379171833068e-01
-7.747843999794757908e-01 5.943930235619294677e-01 2.408696458326867571e+02 3.988216838620071980e-03 2.161900694127389144e+01 6.766730572958276468e+01 6.824443040529853954e-01 1.185622881144682977e-01
2.969838918943348283e-01 -2.290729869936820040e-01 2.410058340433582487e+02 3.983382626404145289e-03 1.110724268871537390e+01 6.768066123871179229e+01 6.815599391501668824e-01 1.077822000138808634e-01
-4.949294178775951458e-01 -9.675276605837872523e-01 2.410341043126910563e+02 3.984478548675854381e-03 9.315299776001872090e+00 6.769318658982703596e+01 6.822334331488258963e-01 1.155962120637938351e-01
-1.924447925830756745e-01 7.962497387447609043e-02 2.384553291517920854e+02 4.044897199985829535e-03 1.505356054165936719e+01 6.864821540692645385e+01 6.875909394237017525e-01 1.269174624955403119e-01
5.153940546830413361e-01 7.615324555306337562e-01 2.503496494738348588e+02 4.470222559086429320e-03 6.150912914789671504e+01 6.917167601979880942e+01 7.019412857875133582e-01 1.172347928074602835e-01
9.506513966107235092e-01 -8.802365074500853037e-01 2.452426361493246532e+02 3.946219947591899854e-03 4.533998769433765119e+01 6.904372848196452139e+01 7.001032641887957597e-01 9.417930042634889420e-02
1.876029013975735182e-01 2.028213815114717211e-01 2.544990927552699134e+02 4.433181397639480818e-03 8.417601927469462453e+01 6.892962056024494188e+01 7.002712074883740145e-01 1.112244203989151692e-01
3.795948341569039264e-01 8.768264106063161645e-02 2.546904125164819561e+02 4.148227769127418862e-03 7.060553453054495776e+01 6.891209847249787401e+01 7.009188745792883646e-01 1.031244640159370562e-01
9.602562974791042372e-01 5.331042180199088154e-01 2.539531093812578604e+02 4.247813858867947705e-03 5.529971576728308946e+01 6.890900171475857405e+01 7.008276690307558843e-01 8.830744685062144606e-02
9.966885943669325787e-01 4.973571670340051210e-01 2.536226252156653516e+02 4.226108143774695396e-03 5.452554759875137336e+01 6.890342103748463387e+01 7.002503421794057381e-01 9.119033020211754492e-02
5.916991321286092509e-01 7.847386868934799198e-01 2.471212740068641835e+02 4.311430279078458036e-03 5.431970250223366747e+01 6.892677708486465349e+01 6.970293563912139945e-01 1.362775454856803570e-01
4.479646705103803028e-01 -9.486326616998321803e-01 2.430265061343560831e+02 3.877341443001718502e-03 3.370251421433233219e+01 6.686329754345456422e+01 6.667354566829519769e-01 1.103120497362479330e-01
8.859949330901932818e-01 -2.203019017729131168e-01 2.419972409268210924e+02 3.924796560780750322e-03 1.705755322216858261e+01 6.687544252524239141e+01 6.664956404633670672e-01 1.010079695442659964e-01
7.836037947771510304e-01 2.988894038845444356e-01 2.524010541139159614e+02 4.064362421144063382e-03 5.365563270555664133e+01 6.753841393329398102e+01 6.754910984052716616e-01 1.226805589887710879e-01
8.770236844245682395e-01 1.873317708392409631e-01 2.462054188360269791e+02 3.978331551101169788e-03 4.272615339211294128e+01 6.732751210806408437e+01 6.706558433915495998e-01 1.208748365896637617e-01
6.316592628845302260e-01 1.616563447315422231e-01 2.497055321164446298e+02 3.938372208831647167e-03 4.775534767370767497e+01 6.651654491856693596e+01 6.676447380286183453e-01 8.882381367284833407e-02
3.243037810052729064e-02 8.989443958123237710e-01 2.463051369660704495e+02 4.708069282194426303e-03 6.950181963290648923e+01 6.565200600356172345e+01 6.544976761645774355e-01 1.297020082071845548e-01
8.529767143282817043e-01 6.133283532157074447e-01 2.468629349241210207e+02 3.922848816138411673e-03 3.383156836293472480e+01 6.624089419874985651e+01 6.700192645666193103e-01 9.513823082528048702e-02
8.991980487747568418e-01 6.629323614558497724e-01 2.532503895601405191e+02 4.217515221166139895e-03 5.526867506081735826e+01 6.790727636197368611e+01 6.688026630908900927e-01 1.290649884569693429e-01
6.791045042131240717e-01 4.297100119830172815e-01 2.447270228421499212e+02 4.069641797036430489e-03 4.814816832394814128e+01 6.786979790952669589e+01 6.662742892595292510e-01 1.141178371693027799e-01
7.020782742743223448e-01 7.012943121181494099e-01 2.544393728588812564e+02 4.241818971080653020e-03 5.718143713562193398e+01 6.735459697856524031e+01 6.705119675231602239e-01 1.052413125219599788e-01
5.320878559695412235e-01 9.362591560262791823e-01 2.498780371366478334e+02 4.302281680655314043e-03 5.584995955118021982e+01 6.736445518267217381e+01 6.686073470559676934e-01 1.037243929520393348e-01
-3.795728884923756374e-01 3.513185874305186918e-01 2.398812732315420817e+02 3.958875752119322272e-03 6.242795086687749517e+00 6.744617831534257846e+01 6.668114305774685002e-01 9.667675151112199716e-02
