# freq tau
6.653698795708680791e+01 1.529357988350500165e-02
5.098135369407215478e+01 1.969052292511256838e-02
6.781525489133122164e+01 1.500390347949234586e-02
6.561103092023859062e+01 1.395757322404645416e-02
6.426933537717825118e+01 1.420334930290472961e-02
6.792546368031209170e+01 1.443476341481210803e-02
6.688990115059037578e+01 1.401729410956482728e-02
6.882883872531877500e+01 1.366847279587889846e-02
6.759043767064133590e+01 1.523356212001410886e-02
6.597672364956470403e+01 1.562999741722738076e-02
7.022113136267689981e+01 1.338116147562503147e-02
6.770711612435601978e+01 1.474925163998215029e-02
6.882124335108791513e+01 1.307099656078476724e-02
6.402640755102302705e+01 1.468847843555184766e-02
6.342943049831942659e+01 1.499292077987618432e-02
6.756356412310003634e+01 1.521087946638567320e-02
6.659260154029931300e+01 1.501885749340281864e-02
5.263322759561541631e+01 1.756859486806982076e-02
6.602616923228714541e+01 1.437652170631002410e-02
6.975824602143750042e+01 1.453871322504770615e-02
6.425319038109822145e+01 1.547907532380565776e-02
6.713963233535815789e+01 1.287781972665981434e-02
6.794487264953674810e+01 1.298328720595459673e-02
6.292329655808771349e+01 1.581043247674726940e-02
6.935742503205290177e+01 1.394428251945457539e-02
6.610687583715012750e+01 1.544589952131988041e-02
6.675685039797014042e+01 1.506208849766408828e-02
4.748772557170278219e+01 2.060246219434923656e-02
6.943769293978876078e+01 1.481847418843786415e-02
5.259698040549849907e+01 1.936014347256556634e-02
7.123550291886276398e+01 1.399195918701633817e-02
6.257099794706144280e+01 1.648089924874346357e-02
6.751445298923349014e+01 1.276072405317034940e-02
6.336252351094590551e+01 1.306780196082569026e-02
6.976615281503573840e+01 1.368481989011096842e-02
6.641557647805410625e+01 1.439321839060595486e-02
6.628875891089150230e+01 1.543715647456674230e-02
6.525321349448314834e+01 1.504482805706039081e-02
6.676661412409413288e+01 1.513125168758779233e-02
6.360647210181524969e+01 1.487627037063534927e-02
6.742781132123444365e+01 1.462259927470722573e-02
6.607716501853690261e+01 1.557113456990490141e-02
4.946545786517791754e+01 1.734237005099569309e-02
6.824794439678090896e+01 1.433673572978440280e-02
5.862249103595908650e+01 1.516353638720112536e-02
6.387260482020810315e+01 1.390205401277735606e-02
6.546607021787730218e+01 1.312709732492169101e-02
6.852572322113284997e+01 1.254097636382487703e-02
6.159250959234019263e+01 1.559067977108710874e-02
6.828827637476425139e+01 1.242647504188135188e-02
6.544644192790768500e+01 1.304807882370165664e-02
6.602617044447771377e+01 1.560704873894678234e-02
6.489711837880500411e+01 1.547366474332788518e-02
6.523140889515715912e+01 1.574724169924324527e-02
6.528671893757368139e+01 1.515564677860107429e-02
6.409963374757788301e+01 1.571663271157435621e-02
6.491162691056945278e+01 1.480358554455069378e-02
6.113468823760224069e+01 1.664392873482501561e-02
7.143174884455424944e+01 1.352983590364601439e-02
6.531949803460122439e+01 1.480021767224014642e-02
6.140393890993870230e+01 1.607556086090234856e-02
7.156384106175362092e+01 1.261102908346924296e-02
6.619018432834570831e+01 1.534312951583847832e-02
6.476380603796012281e+01 1.521361633614541284e-02
6.496322227631071655e+01 1.562141717662810132e-02
6.320780155620690977e+01 1.527424509446606397e-02
6.695153690975325844e+01 1.536314230047878399e-02
6.746162570481739351e+01 1.514697473366636259e-02
6.575844325769934073e+01 1.320071292819286271e-02
6.644817040425510868e+01 1.550879799317325149e-02
6.109103863791555256e+01 1.510586877146125398e-02
6.460662998980114935e+01 1.375905723089795689e-02
6.675335024511484505e+01 1.523394325344904973e-02
6.847548974167249014e+01 1.325816560907696652e-02
7.227172897019870845e+01 1.355758598265379734e-02
6.550940996209615719e+01 1.436630800328850266e-02
6.470583691145648686e+01 1.555682984306573993e-02
6.709712288764546884e+01 1.428304750217526849e-02
6.563030234340143920e+01 1.551214855590443004e-02
6.668660506658564202e+01 1.537821526324784777e-02
7.071040942532407314e+01 1.206190031961350620e-02
5.590074050433518948e+01 1.587495901636626697e-02
6.387404419100231934e+01 1.593759005408099463e-02
5.225204475712367014e+01 1.618183145687232538e-02
6.529809568990658875e+01 1.547770620806547016e-02
6.923344714012483792e+01 1.222005711997597999e-02
6.768549838563455978e+01 1.454793638726446098e-02
6.680724887044554805e+01 1.513280732604105339e-02
6.226735378814487376e+01 1.627781092491787512e-02
6.506485740585740984e+01 1.573242694479562442e-02
7.178691149545467454e+01 1.312345140353328790e-02
6.714554297914683900e+01 1.526674595822936735e-02
6.860180254236537678e+01 1.499969510640780830e-02
6.826645842150706756e+01 1.492680411015082260e-02
5.848662947118535271e+01 1.636627572079112081e-02
6.594173728845314031e+01 1.515088958087997852e-02
6.456910923489009235e+01 1.528368972019062202e-02
6.381739106958130492e+01 1.479678183136780636e-02
6.520462906971555128e+01 1.466154988348937656e-02
6.144697692958466462e+01 1.671973651307694098e-02
6.657552246678946517e+01 1.523897148798505040e-02
7.039292862413246610e+01 1.358219369961972955e-02
6.786082947302496393e+01 1.506508234890223917e-02
4.575735574712379616e+01 2.097630438137169928e-02
7.018349700312171535e+01 1.408266051101782039e-02
6.541818051352078101e+01 1.572445838298158413e-02
6.636960146649349213e+01 1.425468413251839740e-02
6.806377211682925576e+01 1.407045852749662720e-02
4.986315779912604285e+01 1.951534870995811494e-02
6.346174350752026072e+01 1.599283553851987144e-02
6.545455905452151057e+01 1.543493420059492346e-02
6.497491888819078554e+01 1.569772105995437261e-02
6.605887779534718618e+01 1.542780817383060735e-02
6.306055101752570380e+01 1.632118909029171144e-02
6.630017861588727612e+01 1.554630894317059198e-02
5.995368779635919765e+01 1.504376598308572975e-02
6.483576558913314614e+01 1.564363069289724517e-02
5.832821082201344609e+01 1.365154832925947331e-02
5.379009689279592266e+01 1.594889881088922684e-02
5.088080923904912112e+01 1.652427314481005188e-02
6.367335919375985753e+01 1.576036096899525660e-02
6.366947243392750977e+01 1.590350450975050109e-02
6.119382325034237624e+01 1.551895615912088008e-02
6.893628991586669486e+01 1.421848877313393149e-02
6.799275507187182654e+01 1.359828176863697030e-02
7.003617184934263662e+01 1.351033912320707964e-02
6.621843148721183070e+01 1.416062646183970097e-02
6.244275924985046089e+01 1.514918797362741106e-02
6.442310162918344929e+01 1.589400214647942663e-02
6.629799084234554130e+01 1.540784121081726320e-02
6.632022381962511304e+01 1.537138044452399446e-02
6.321326758851063943e+01 1.456451121704131942e-02
6.921441405129787938e+01 1.420520342903576830e-02
6.604552273041687727e+01 1.438676762530047629e-02
6.799826897573360895e+01 1.487139029686973014e-02
6.637246458966228602e+01 1.548504543517977526e-02
6.677988730701325437e+01 1.533945102225724166e-02
6.787493410293551221e+01 1.426439956398269440e-02
6.793014292660080855e+01 1.375698936454224780e-02
4.530309416592099581e+01 1.877578874575918863e-02
4.627567526140677501e+01 2.191636116574783091e-02
6.816454348724424506e+01 1.355776744406907673e-02
6.824947095322441726e+01 1.390712237428601804e-02
6.800466665111576958e+01 1.480405330754650667e-02
4.440053202981538760e+01 2.179644732884244290e-02
6.104844493334372402e+01 1.645215231621875024e-02
6.265254232531099632e+01 1.592513319781607012e-02
5.952762301828160929e+01 1.477081724738739214e-02
4.953482372463670913e+01 1.964079487122466494e-02
6.026001189864750529e+01 1.669009890818556885e-02
5.959120333048421259e+01 1.692376153934954316e-02
6.568141793487328073e+01 1.569606415565319088e-02
6.498259931320446015e+01 1.576468587860809650e-02
6.408120967094673404e+01 1.577554308512899711e-02
6.366767612524271414e+01 1.608853559412053852e-02
6.337820889522100742e+01 1.495259083347415946e-02
6.791793279629878555e+01 1.511252949054323579e-02
6.171832033689350538e+01 1.606492927245738514e-02
6.401427381045078846e+01 1.436596371437005339e-02
6.985632514831181084e+01 1.366881321668247072e-02
6.475673682406011267e+01 1.589070446026091474e-02
5.629516467064622987e+01 1.711864141064377287e-02
5.463447884115836928e+01 1.690980268287181967e-02
5.918094434377243118e+01 1.714516764924078895e-02
6.572833063234369888e+01 1.561029023360856194e-02
6.727953452463654571e+01 1.518797338277566751e-02
6.383877493178584928e+01 1.584751710605921890e-02
6.646096913305430576e+01 1.520173582702770941e-02
6.724224448707664692e+01 1.518795727721658322e-02
6.575044935402891610e+01 1.567975189055081237e-02
6.201353474115953190e+01 1.647202244035405813e-02
6.618859575843791276e+01 1.454914547904293670e-02
6.751343350933078113e+01 1.515048766397680997e-02
6.354114665670203976e+01 1.617258146397048194e-02
5.286457262325899364e+01 1.874096674352496855e-02
5.041442092207338277e+01 1.954823327684795595e-02
6.743091917547678804e+01 1.485028765612462012e-02
6.666110250625247602e+01 1.517198039983180119e-02
7.338172983140260897e+01 1.313889086994397132e-02
6.962622911333134823e+01 1.381110337244463061e-02
6.640162888467253310e+01 1.413547958930037179e-02
7.041601126739365668e+01 1.314867323282666381e-02
4.621877616497160801e+01 2.075176320614756029e-02
6.454962404763688255e+01 1.562410326607537904e-02
6.431864990182418751e+01 1.517147055626691908e-02
7.085899267411726044e+01 1.402543389003633144e-02
6.790980460009656383e+01 1.491606356902463494e-02
6.518140000147023727e+01 1.372274412511477297e-02
5.943880050135157944e+01 1.463865537429694108e-02
6.445798787789959761e+01 1.588853591750255187e-02
6.761175615159176289e+01 1.416342355513625605e-02
6.593945791652451760e+01 1.453026945826201184e-02
6.848377311722643412e+01 1.505280904350212237e-02
6.597819862561151183e+01 1.547443746356098014e-02
7.157643803472669219e+01 1.170287763648450788e-02
6.315154242110813954e+01 1.569959456790787772e-02
7.096314384619056170e+01 1.204822103030800395e-02
6.870821750730709709e+01 1.268050403299616873e-02
6.491846363937995079e+01 1.341920488113228227e-02
5.068894230083505903e+01 1.665095456001920715e-02
6.520459437658013258e+01 1.392212530172279479e-02
6.724548244183327483e+01 1.385358718583681176e-02
6.756308612829327842e+01 1.524318332637990270e-02
6.731572412098638836e+01 1.494253478153795105e-02
6.376079691800638471e+01 1.558280398719431512e-02
6.555386729275414837e+01 1.560204669819234731e-02
6.039818466193358404e+01 1.450207885856761615e-02
7.026805810783054085e+01 1.215258696985842268e-02
6.184814465780272030e+01 1.417603789724000349e-02
6.436612451640959875e+01 1.556944821458451644e-02
6.578265242392870960e+01 1.449534452036855062e-02
6.286421758830287843e+01 1.539334186746279219e-02
7.179802960017215696e+01 1.265411532236475865e-02
7.207746808788149906e+01 1.260381716510165610e-02
6.158336875266338239e+01 1.627618016692068334e-02
6.436349893079561468e+01 1.559082483209460815e-02
6.659368672113546950e+01 1.474742288508106014e-02
6.373103923372454460e+01 1.580524424885038776e-02
6.654036591680053903e+01 1.549389500235624946e-02
6.489164170240360363e+01 1.573777245326994298e-02
6.552132811518443134e+01 1.484491228919644808e-02
6.430560774644835931e+01 1.571928192647741029e-02
5.286360757673624278e+01 1.892689108343664425e-02
6.326051686792216344e+01 1.629271047483510371e-02
6.637101881068502962e+01 1.552924994969796801e-02
6.368486516123940788e+01 1.613976193505918533e-02
6.546597504321489680e+01 1.542310053673308541e-02
6.373260596243827081e+01 1.614580297750512275e-02
6.635032927504053646e+01 1.549453312047164959e-02
5.271173420303867374e+01 1.580004994601657067e-02
6.679820670642780556e+01 1.539095542989155595e-02
6.976896735702057128e+01 1.452833754596735694e-02
6.345323277050724187e+01 1.433191749329653167e-02
6.629228477990876911e+01 1.499886261293576981e-02
6.495573711697781505e+01 1.539748222274913737e-02
6.002484501328184052e+01 1.428872523532076326e-02
6.529572924669278677e+01 1.553610476612892269e-02
7.393539192527619264e+01 1.169325906499757081e-02
6.792686103675296749e+01 1.346831093453403592e-02
6.596365548955110114e+01 1.518086581364823558e-02
6.543936384009430185e+01 1.522716784469047187e-02
4.839897757366077968e+01 1.882207428198709454e-02
6.802623086789731133e+01 1.431667508093749028e-02
6.588366314787825218e+01 1.555807330738635114e-02
6.871227867554375734e+01 1.451676248850640276e-02
6.809725006366787170e+01 1.309654250956111647e-02
6.725099107862550341e+01 1.334100590039235916e-02
6.570725279581118627e+01 1.365292698531694708e-02
6.453972736829092582e+01 1.375882113869415779e-02
6.048495296900114226e+01 1.468505430159401312e-02
5.930325210285926119e+01 1.485006236565591595e-02
6.556923548878990005e+01 1.506506456366925144e-02
6.553566365568343599e+01 1.541566446479389341e-02
6.528109751789185111e+01 1.547089217405019611e-02
6.733787229118499340e+01 1.528430807858605078e-02
6.723713640096664790e+01 1.522250072205892125e-02
6.614166773831198043e+01 1.454187463084721625e-02
6.382575033286225619e+01 1.286158716870645924e-02
6.733102777911244630e+01 1.530647067691731991e-02
6.896529509193750584e+01 1.184759765536555834e-02
6.437574580890769482e+01 1.524536842157620670e-02
6.535534980724442278e+01 1.500277275908927163e-02
6.885829382182843972e+01 1.379204747537786900e-02
6.657191968828766448e+01 1.540803091376444743e-02
6.474681641833454648e+01 1.524299826013873239e-02
6.851207614385521083e+01 1.397278097638471155e-02
7.082014504784879705e+01 1.389402157733427880e-02
6.477943966216534477e+01 1.561354161549343214e-02
6.798535635399643695e+01 1.510268647831653106e-02
6.709742771088455981e+01 1.528485273880732069e-02
6.513935929954983806e+01 1.575457939395121312e-02
6.159382014156967955e+01 1.646755311655037288e-02
6.649560089446762845e+01 1.502919368433411167e-02
6.874808144866155146e+01 1.454637757186041241e-02
6.488107886640355559e+01 1.541377343840089238e-02
6.710206408351503171e+01 1.535372633535311143e-02
6.276918281431153446e+01 1.626055058421133417e-02
6.697873086873650550e+01 1.376646833665197064e-02
6.615164565634843541e+01 1.391859453977486137e-02
6.756932640625402087e+01 1.433158034790685958e-02
6.352978422727236563e+01 1.490455427904025139e-02
4.814062969283043003e+01 2.105675934050792175e-02
6.633359176778066058e+01 1.540174193111877067e-02
6.911759336536920273e+01 1.490801012040681925e-02
6.158126589878963841e+01 1.646205834038912130e-02
6.782040595807283978e+01 1.309725646378221905e-02
6.927119670051887113e+01 1.324604861633897970e-02
6.923133394431856402e+01 1.468829406788099007e-02
6.108068911746817520e+01 1.472475938257603555e-02
6.066476875307682803e+01 1.426872474426174077e-02
6.626091019488897871e+01 1.528575441672010843e-02
6.811465658563002989e+01 1.402893241442877865e-02
5.067067518418843974e+01 1.767343817218200441e-02
6.758064589723302618e+01 1.263509725433301784e-02
6.793807875600147383e+01 1.240017120166186579e-02
6.827886597534833868e+01 1.474629757815018941e-02
6.747979926130362571e+01 1.313967175571535174e-02
6.825027835372146967e+01 1.361247504429174623e-02
6.478722403987245571e+01 1.559657280784597019e-02
6.407604136254838068e+01 1.465466341906779442e-02
6.719258373789251948e+01 1.358209961668264271e-02
5.836389964864228830e+01 1.692691569296035994e-02
6.516995358202697730e+01 1.295298560965702991e-02
6.819191529583665101e+01 1.467778304964838243e-02
6.789690119992788198e+01 1.510357475983323608e-02
6.507295445160569614e+01 1.544499254324221797e-02
6.962135340551436968e+01 1.354938316721674557e-02
6.747784050804035871e+01 1.524255019679212134e-02
6.274157471004003384e+01 1.554042775051152001e-02
6.624545801716266169e+01 1.554410367963241467e-02
6.790627340951787971e+01 1.490790226671720974e-02
6.886643802428382344e+01 1.490891708736149027e-02
6.784918530573803253e+01 1.506726691465898847e-02
6.861337703980906610e+01 1.422495391060896522e-02
6.576750842281130360e+01 1.554186419582268691e-02
6.735485303850236960e+01 1.489123439986995631e-02
6.432724526361748474e+01 1.602758509776847431e-02
6.580885441886049136e+01 1.491267082280215740e-02
6.910585123962451348e+01 1.365354340343394139e-02
6.542037667900609677e+01 1.443907282939863902e-02
6.756202318605821233e+01 1.355903481944915716e-02
6.292950009499983111e+01 1.579697942528814417e-02
6.822267086958407845e+01 1.479009605027394036e-02
6.737420767864173854e+01 1.496276511247486736e-02
6.219225944138624840e+01 1.583698608616882983e-02
6.300595310009160244e+01 1.558719361091653009e-02
6.565309863631507881e+01 1.541726025632852992e-02
6.654804564356285823e+01 1.537024597917997781e-02
6.650826687137184479e+01 1.539027355850318760e-02
6.159467276699853500e+01 1.518747595421383531e-02
6.104231207639187318e+01 1.568083827645712011e-02
6.885179751588907493e+01 1.390227670148533150e-02
7.218396377559106725e+01 1.375405382095038626e-02
6.226145007639175333e+01 1.639744364439000776e-02
6.212802515587704733e+01 1.614340440150174860e-02
6.592714821974341532e+01 1.417638105991972548e-02
6.584311126992437835e+01 1.345414666782342693e-02
6.358095923334674637e+01 1.420295834810021696e-02
6.135100585131694828e+01 1.490055328527811578e-02
6.647204265278367075e+01 1.342078930662079020e-02
6.847225225859253328e+01 1.302544269800633321e-02
6.327656657540170215e+01 1.372435509544101158e-02
6.533308351064560782e+01 1.382050749816765046e-02
6.525253051103382518e+01 1.472815427967145811e-02
6.902942220729070755e+01 1.442741469234152044e-02
6.691641468622860600e+01 1.429431748561304366e-02
6.318552364190091453e+01 1.598516150586914639e-02
6.544334419378625967e+01 1.569827976448966850e-02
6.722658789527012857e+01 1.529466185742218813e-02
6.145748754343980380e+01 1.674667816061880046e-02
6.544281479537657731e+01 1.534924173819584257e-02
6.699959174468405365e+01 1.536121873771454337e-02
6.544238068122284346e+01 1.573184618094165474e-02
6.556583635481077010e+01 1.259433477102339487e-02
6.965726922228695628e+01 1.191757684065300645e-02
6.077175546727827538e+01 1.479056126970111802e-02
5.454001300022809318e+01 1.718992423841536610e-02
7.146852659466992463e+01 1.427709502433546079e-02
6.640121826780907099e+01 1.522659056413735654e-02
6.560785907998258892e+01 1.538104489240703192e-02
6.951019819154900858e+01 1.473806603321856437e-02
6.443882256669141384e+01 1.560431427120961313e-02
6.565717837322107187e+01 1.551853123295968660e-02
6.429965765626880625e+01 1.602056107860063902e-02
6.496096045199787739e+01 1.562397623698089100e-02
6.270187174247411832e+01 1.322273201673127355e-02
6.910940921548744598e+01 1.402576758653282206e-02
6.729103646819611129e+01 1.247600416301683154e-02
6.620617938946524816e+01 1.285791125343673132e-02
4.954223531425759575e+01 1.889402117504334830e-02
6.774541760477308117e+01 1.248427510955446920e-02
6.194018181297912662e+01 1.664487121329305194e-02
6.804404211022726656e+01 1.242751345501505976e-02
6.824199993285151322e+01 1.374485816551106361e-02
6.499055182029465527e+01 1.553597242761098514e-02
6.491327263376439305e+01 1.468832361755491485e-02
6.616648698754957536e+01 1.543191152974584049e-02
6.714549089562251538e+01 1.535745821522897618e-02
6.483731758052782368e+01 1.445278542437969556e-02
6.794175536520150160e+01 1.379088385350431961e-02
6.514382486630036340e+01 1.539358762221532638e-02
6.636618319821731404e+01 1.553845368051454297e-02
5.670072087828940255e+01 1.649996141633712499e-02
6.636051842650741150e+01 1.539163177790814178e-02
6.684159148602790879e+01 1.542191453768511876e-02
6.076780310157577247e+01 1.646619607823615605e-02
6.252425640820892028e+01 1.630897133478833097e-02
6.635176866001415874e+01 1.428934425587130054e-02
7.056264251566992129e+01 1.343619401164319362e-02
6.523209221122634460e+01 1.577454061454995268e-02
6.491077773729817579e+01 1.580258104521103588e-02
6.566736748229607201e+01 1.293733217353655075e-02
6.196815966178895962e+01 1.511057472999889628e-02
6.604185679538466047e+01 1.418697231324967875e-02
6.059503101327574370e+01 1.540603147070766094e-02
6.556089035866295944e+01 1.541861925810900785e-02
6.946817918463436570e+01 1.467138162079021681e-02
6.729402902886820925e+01 1.530565804553783715e-02
4.830290525896845111e+01 2.021640056448708103e-02
6.973351881161003973e+01 1.192676404137501742e-02
6.711205635542422954e+01 1.534176147147319966e-02
6.978901703546816293e+01 1.272900045586846003e-02
6.622528151757185810e+01 1.455135924141699906e-02
6.838654652420575530e+01 1.408830455529839348e-02
6.303489247144744922e+01 1.555027714836245203e-02
6.611650127837904733e+01 1.520130654318905747e-02
6.804211184344455887e+01 1.503476139598774498e-02
6.217305877989150531e+01 1.650691896629980296e-02
6.301553763144948306e+01 1.557637388585464064e-02
6.402820769778234933e+01 1.594686308898658061e-02
6.573451587757342907e+01 1.349745142805612759e-02
6.648736289025029578e+01 1.347057357694820927e-02
6.486643195158787023e+01 1.521139458801332861e-02
6.539271993138304140e+01 1.572934047267787044e-02
4.881072794237530843e+01 2.054860195102314532e-02
6.611769608582413582e+01 1.552024972640463248e-02
6.653407221566406804e+01 1.416468039865823904e-02
6.902189596160391716e+01 1.460371813647492155e-02
5.742866007336776590e+01 1.501366447864975300e-02
6.384583206164450075e+01 1.394723296970927853e-02
7.125297511903117709e+01 1.226575671866701224e-02
6.901194986836591738e+01 1.421220343745373607e-02
6.575156672090524523e+01 1.536559279822436071e-02
6.784268976605018509e+01 1.508585962092578135e-02
6.889636787488382197e+01 1.485793528277310448e-02
7.017168179857098664e+01 1.373689243127369959e-02
6.443333760143725897e+01 1.552640561314807231e-02
6.638634967792641817e+01 1.509255802027021330e-02
6.715765432717992667e+01 1.534824912722664546e-02
6.561233405840640387e+01 1.564853341904856587e-02
6.274489750471607863e+01 1.552135106032346938e-02
6.444618041839916600e+01 1.581028974683669486e-02
6.666397241344579072e+01 1.467135328232058167e-02
6.255114344420913142e+01 1.516732927398252093e-02
6.688107252761705013e+01 1.474318674914193092e-02
6.427885888927634994e+01 1.592783816396798474e-02
6.382012908501710058e+01 1.596741475000388114e-02
6.510605567325337972e+01 1.427167278267833274e-02
6.512879701866424398e+01 1.582673764202929129e-02
6.736743277383115469e+01 1.471790888070467242e-02
7.018077967742736689e+01 1.385057601087038605e-02
6.639122331041740210e+01 1.415643454594623686e-02
7.082600128581580634e+01 1.357457680764541895e-02
6.336104929548634601e+01 1.565075186370328345e-02
6.645456591977421112e+01 1.535644182630179801e-02
6.668547907943491282e+01 1.373792439976359407e-02
6.711323284829533975e+01 1.530852011866521561e-02
6.688161039814245612e+01 1.485251509747498658e-02
6.837187456276204500e+01 1.271980545739037627e-02
6.621807094796214699e+01 1.537385923183302687e-02
6.814497426808344471e+01 1.453210802329911976e-02
4.823662658654035340e+01 2.010439249982717141e-02
6.287237065131366620e+01 1.587773025960748097e-02
7.090704618688015159e+01 1.437933967990106740e-02
6.713654268931030344e+01 1.452211836005711312e-02
6.513705833908252885e+01 1.558104252526435439e-02
6.885858011514775967e+01 1.467535992194749124e-02
6.190606173090203868e+01 1.642322930074896839e-02
5.636754056280710046e+01 1.533378874857392257e-02
5.203143024947696205e+01 1.725183963568711204e-02
6.526561976742716809e+01 1.516839819978221295e-02
5.877275427050678758e+01 1.753574442058094401e-02
6.460182931845969279e+01 1.538092709827218289e-02
6.422245496552086763e+01 1.605562848746583046e-02
6.254450326346734101e+01 1.584613231949945356e-02
6.467362936530888362e+01 1.583692713958712028e-02
6.822020456336470318e+01 1.495657746952634357e-02
6.883522676447661581e+01 1.475150004718074094e-02
6.638296743072267247e+01 1.504542114097368218e-02
6.723830576463862485e+01 1.530590823179229891e-02
6.448947253198861063e+01 1.509960989471071865e-02
6.546381477686873041e+01 1.506063395178477982e-02
6.690616419714632457e+01 1.464346212811186605e-02
6.497426672554574623e+01 1.545572425848607684e-02
6.875143208751994450e+01 1.349343421563902086e-02
7.114723738352806492e+01 1.387009105486705987e-02
5.704191899411753752e+01 1.758684894084084488e-02
6.441740365826076697e+01 1.510632115782576876e-02
6.646052728481591032e+01 1.551349453116521691e-02
6.687170974431896298e+01 1.500227845738092217e-02
7.120818656817756676e+01 1.371279424902770508e-02
6.372755361364961146e+01 1.617186523014192689e-02
6.600699885356242191e+01 1.326653173603121669e-02
6.634159877313271636e+01 1.410606757150758769e-02
6.961481204583434135e+01 1.325693810156926972e-02
6.558867986389050486e+01 1.565798210558081230e-02
6.386975420169599715e+01 1.598535019079312322e-02
6.731100367176286170e+01 1.519549826181489094e-02
6.519452087631937331e+01 1.549907678086988837e-02
6.455643184125392509e+01 1.528058923393189363e-02
6.672206520687612397e+01 1.514902032777389919e-02
6.730446599348515235e+01 1.474578335788833371e-02
4.849743133272723838e+01 1.901236207859760205e-02
5.533424223238452555e+01 1.798719669349397449e-02
4.961095081610261559e+01 1.779738074174112838e-02
6.888646623396765278e+01 1.342318692873264822e-02
6.612865303518249505e+01 1.505024446400761960e-02
6.402990022527471581e+01 1.602716091494947592e-02
6.272748100668667348e+01 1.579723244278275623e-02
6.638512154476185856e+01 1.472723435985128296e-02
6.524588630928792554e+01 1.268958856698928529e-02
6.665220084338619699e+01 1.545847782763351726e-02
6.567085126880299129e+01 1.534275650796510307e-02
6.387713345231557582e+01 1.586146628906154668e-02
6.858899275597092071e+01 1.448090584192647523e-02
6.845926140190476872e+01 1.336589796920173608e-02
7.098260014114174510e+01 1.361244507151767452e-02
6.178605380994743967e+01 1.463692712695094551e-02
6.704868954345360521e+01 1.348559494736081138e-02
5.701886220346034406e+01 1.592747611468183985e-02
6.745447342306621863e+01 1.478355058703497392e-02
6.593811030368104298e+01 1.533525555545226481e-02
6.179369905949905473e+01 1.597888690337143092e-02
6.716534447905605987e+01 1.481829081103081328e-02
6.444637152174053085e+01 1.555796316057287375e-02
6.655533354649993782e+01 1.531061387080276739e-02
6.634404726562530641e+01 1.552385051288472130e-02
6.385106161712433703e+01 1.599087525111242414e-02
6.664072082684032239e+01 1.502966166760909793e-02
6.639749222408924823e+01 1.361259323305545610e-02
6.818902993884130126e+01 1.509743437198976003e-02
6.625595514215714843e+01 1.407190634616035073e-02
6.552880959187253040e+01 1.532925497543596860e-02
6.874069671890916311e+01 1.446010301211315095e-02
6.626483722812123744e+01 1.497752560813072134e-02
6.507024301862722382e+01 1.431458464633986703e-02
6.525763771552369974e+01 1.562819592295872431e-02
6.752005285519895494e+01 1.517489797891369979e-02
6.780005203549021076e+01 1.341701178793711438e-02
6.785066052625330713e+01 1.497248630400676607e-02
6.952081274894655394e+01 1.362716010616602316e-02
6.516509937221977111e+01 1.564635388486130055e-02
4.905167317923691428e+01 1.770170916364265795e-02
4.953429484986875764e+01 1.781384468376860999e-02
6.513769630095269747e+01 1.542408861025121661e-02
6.816245757762280277e+01 1.270482667642469816e-02
6.384974314827446307e+01 1.494898686532410148e-02
6.100055516036803738e+01 1.551678066349882271e-02
6.643328321023930982e+01 1.501114914747097781e-02
7.077839914667856647e+01 1.401285330646995925e-02
6.741803800175287620e+01 1.443720845203649676e-02
6.186581499974138865e+01 1.402850989188302554e-02
6.552880864958254392e+01 1.493995696939729584e-02
6.685183480261322586e+01 1.490716792908797564e-02
6.644490841475425214e+01 1.510977886110445069e-02
6.252687865201587414e+01 1.427652346929019454e-02
6.867639781017663836e+01 1.345726771370898273e-02
6.653179208640486308e+01 1.388518141603246880e-02
4.982125651598374105e+01 2.026934134681397659e-02
6.740130304889035529e+01 1.434481796048035773e-02
6.365543619035855016e+01 1.521660452795412129e-02
5.248995523777350058e+01 1.569238952751691660e-02
7.057957564174081710e+01 1.376212364887591591e-02
6.356997562201990348e+01 1.259663642870414817e-02
6.739532201967597302e+01 1.517911026635587919e-02
6.377641955140568797e+01 1.599631135755391967e-02
6.808074795985383787e+01 1.508235520265772955e-02
6.371354981188720501e+01 1.561071646661895546e-02
6.551212630166405404e+01 1.556551215089358245e-02
5.866190706690896661e+01 1.659860405067342670e-02
6.616590300926601742e+01 1.479073328773448763e-02
6.227864959582908000e+01 1.592042314238433995e-02
6.776205450508803096e+01 1.510731479584828500e-02
4.850599076923518993e+01 2.007749614429845189e-02
6.495419804657983320e+01 1.568241918677428653e-02
6.367667611705519448e+01 1.603183887850966396e-02
6.936617959385544907e+01 1.486159654212941723e-02
6.223692289264703703e+01 1.628757011069879510e-02
6.521664271597420282e+01 1.579131831069723740e-02
6.745297364652098793e+01 1.488276938991233214e-02
6.191591168353054542e+01 1.627430335298542946e-02
6.481149507144894528e+01 1.537385861548159344e-02
4.761803154194655718e+01 2.107064496588783448e-02
6.665225584513308377e+01 1.537321550864463593e-02
6.682910700139011340e+01 1.495351375878494447e-02
6.483907478867408258e+01 1.561213569820010805e-02
4.798352114562317183e+01 2.014641098504431349e-02
6.545279840594785981e+01 1.571576812840045148e-02
6.785877578916344532e+01 1.300481739775801240e-02
5.848922859408014574e+01 1.720853414581133972e-02
6.270607340930131812e+01 1.634539511985763291e-02
6.409997067916779656e+01 1.594637084041941946e-02
6.936660993697041988e+01 1.248715702663906468e-02
