# df dtau f tau ell mf af z
2.899893119298726507e-01 -1.180456029324652434e-01 2.784362967595359351e+02 3.923687512161723109e-03 1.000000000000000000e+00 7.374503886919819706e+01 7.576994348829791948e-01 1.229528824922710151e-01
4.759967469148535663e-02 9.297587429104285650e-02 2.513422245903367411e+02 4.223013311855840050e-03 1.000000000000000000e+00 6.626058911345333513e+01 6.558847778381433624e-01 1.051177307496472813e-01
3.999395535823421777e-02 3.278092618844975492e-01 2.499248159511306255e+02 5.081085788108104760e-03 1.000000000000000000e+00 6.622329656064457026e+01 6.546791482173678345e-01 9.990979980822661810e-02
4.728314835182551024e-02 3.058919991979056063e-01 2.515168967298989742e+02 4.998120941186872355e-03 1.000000000000000000e+00 6.618091816992043164e+01 6.554744339821563237e-01 1.146397847516649332e-01
4.650556763803263133e-02 3.339077052084402641e-01 2.512599274591252936e+02 5.100867402735043479e-03 1.000000000000000000e+00 6.618694165900370763e+01 6.548270025706305342e-01 1.113014409632839680e-01
7.034748067172236219e-02 1.681617524930312246e-01 2.557619036271118489e+02 4.493030291140609304e-03 1.000000000000000000e+00 6.617406130277282728e+01 6.555990908533515515e-01 1.013076008192835969e-01
5.411120356572412388e-02 1.598371690984859705e-01 2.528099816217604427e+02 4.460996975232780007e-03 1.000000000000000000e+00 6.615542483920970085e+01 6.551616501221394495e-01 1.003537847868649774e-01
6.918461968969599751e-02 1.019524612578464606e-01 2.556155944707923027e+02 4.248397865396049203e-03 1.000000000000000000e+00 6.614613579179977876e+01 6.552844310007533979e-01 9.074555876181364389e-02
5.987192814519478462e-02 1.642131899398586170e-01 2.541499841649731195e+02 4.474963091669641700e-03 1.000000000000000000e+00 6.611769939525613893e+01 6.561266237498587506e-01 9.859489723239812931e-02
1.207978691757169432e-01 2.602285746058805582e-01 2.534883059180671978e+02 5.073128260615797705e-03 1.000000000000000000e+00 6.945429570097329020e+01 6.619577797210248749e-01 1.172193032905072957e-01
1.020480966349152918e-01 4.103069222631288149e-01 2.502655304765546020e+02 5.648129682818831855e-03 1.000000000000000000e+00 6.943248841678213523e+01 6.616596724188149592e-01 1.254648601852566825e-01
1.663266231140863027e-01 3.754216695352565608e-02 2.621732138634993703e+02 4.224100710200146686e-03 1.000000000000000000e+00 6.950639438550206251e+01 6.682562207291701251e-01 1.159315887885049023e-01
1.379402561174544184e-01 -4.255723593566339280e-02 2.558372169533978422e+02 3.932615161150284505e-03 1.000000000000000000e+00 6.982858724876683709e+01 6.662579431799797725e-01 1.230590732338976562e-01
2.197595404397113816e-01 6.678769232412018475e-02 2.695104866963379209e+02 4.280897841427088249e-03 1.000000000000000000e+00 6.895416210712571115e+01 6.372130128072192035e-01 1.279100112965168012e-01
1.448255666568918076e-01 5.683541898535099390e-01 2.555564921991662573e+02 6.268155808777392361e-03 1.000000000000000000e+00 6.967068073867363864e+01 6.507618350424091425e-01 1.035493565261665361e-01
2.161242384618373147e-01 -7.913389374840101853e-02 2.708179385353128055e+02 3.769007040361164931e-03 1.000000000000000000e+00 6.942355404982043865e+01 6.657916914256876151e-01 1.062373853039527694e-01
2.442079040270702661e-01 2.160457344915458489e-01 2.513521210554310983e+02 5.370987235491972087e-03 1.000000000000000000e+00 7.605293592901028887e+01 6.627490539593036134e-01 1.245199533604189196e-01
1.248841104345319586e-01 1.904503505871617541e-01 2.562906156017658077e+02 4.832037036507291078e-03 1.000000000000000000e+00 6.961084285201380339e+01 6.832416623772293862e-01 8.183213298186994833e-02
1.086340716093918829e-01 5.869326598920876492e-02 2.486395101954438189e+02 4.302167675961678962e-03 1.000000000000000000e+00 6.970387025958294203e+01 6.467374428642540529e-01 1.125392228615717249e-01
1.121876840540281667e-01 1.019114897722566138e-01 2.491461477274015692e+02 4.469057908803507513e-03 1.000000000000000000e+00 6.971374404560310722e+01 6.461351042517164966e-01 1.176177571797005911e-01
3.037733809221220271e-01 2.461029822789408961e-01 2.529565970776272934e+02 5.619769951027453990e-03 1.000000000000000000e+00 7.792915896268209508e+01 6.465406163274870499e-01 8.283589647364636432e-02
2.938469618623811286e-01 -2.040469724656341910e-01 2.772712933660065460e+02 3.426940049073278274e-03 1.000000000000000000e+00 7.196508703457183742e+01 6.878765979856126256e-01 1.037294025538190723e-01
2.433337986338946768e-01 1.278737129787068660e-01 2.690646421848025511e+02 4.744864542820333500e-03 1.000000000000000000e+00 7.190272304852463492e+01 6.882379481848999170e-01 1.023418564881542342e-01
1.340833594715158672e-01 -1.245101205547404499e-01 2.502365343303644067e+02 3.745046846813020452e-03 1.000000000000000000e+00 7.200187335052424942e+01 6.872314716525879108e-01 9.570622990770608074e-02
1.470731077145987220e-01 2.165930476776135871e-01 2.508759403427586960e+02 5.128772595937148779e-03 1.000000000000000000e+00 7.237280934679293409e+01 6.852141965594557016e-01 9.240122129134903384e-02
3.676362652816086984e-01 4.820784859209745199e-02 2.596854874673172162e+02 4.794631392304867130e-03 1.000000000000000000e+00 7.852783220518642793e+01 6.359549190354426562e-01 8.026777439710054696e-02
1.534825224850153713e-01 -1.457067561613175632e-01 2.535275202076400660e+02 3.662966619176065593e-03 1.000000000000000000e+00 7.203210132078848460e+01 6.882309459936027940e-01 9.824809161621482489e-02
1.304150068300262144e-01 2.093735868780732812e-02 2.558046628447032163e+02 4.143953935007275297e-03 1.000000000000000000e+00 6.929498033389823775e+01 6.624538943631976817e-01 1.217465431003987159e-01
1.492102161952192363e-01 2.991250957547719747e-01 2.534668114727453769e+02 5.386426560817332392e-03 1.000000000000000000e+00 7.147387766618140859e+01 6.786712051554114611e-01 1.048220526988164897e-01
1.485092473581294537e-01 1.179970013852968957e-01 2.579055607684456959e+02 4.491363088954209402e-03 1.000000000000000000e+00 6.908135878567776444e+01 6.476208673623272682e-01 9.928077277205021867e-02
1.749923523083682930e-01 1.135839360753394534e-01 2.617780001650133386e+02 4.535181013287732134e-03 1.000000000000000000e+00 6.984972474907706896e+01 6.633351212890322701e-01 9.818140545874909364e-02
1.310987596452532211e-01 5.018902654453618606e-01 2.518392851202763154e+02 6.049768253624352929e-03 1.000000000000000000e+00 7.009983373427304798e+01 6.521916354397695459e-01 1.257008160811759478e-01
1.695394442555521186e-01 7.805770097173450606e-02 2.707380611308128096e+02 4.304103472652726081e-03 1.000000000000000000e+00 6.804357915219102892e+01 6.885026956268477383e-01 6.427444355177391877e-02
1.254406504364327934e-01 2.576520494941254569e-01 2.480411978054776512e+02 5.279961366043373246e-03 1.000000000000000000e+00 7.217989041612759138e+01 6.862719408379370778e-01 8.717347138394473949e-02
2.577133382742879952e-01 4.692525404674150469e-01 2.508490087691870940e+02 6.554250857853794257e-03 1.000000000000000000e+00 7.734787292239015244e+01 6.737841413319242134e-01 1.277129649629425712e-01
1.609383693242297797e-01 9.061172351244281553e-02 2.619713325203527461e+02 4.438396173659807722e-03 1.000000000000000000e+00 6.955956988325594637e+01 6.764719647019964421e-01 1.125310093464954170e-01
1.989870058810377373e-01 1.078441573028957740e-01 2.739263723744113577e+02 4.498675393329360124e-03 1.000000000000000000e+00 6.911368435476610728e+01 7.051756887917108862e-01 9.799040762072082356e-02
9.162535869719884429e-02 -1.217494102043285148e-02 2.555471022944670096e+02 4.035787507980564612e-03 1.000000000000000000e+00 6.904198251371386164e+01 7.060078264934298575e-01 1.111044521234613308e-01
9.087341781767059590e-02 1.570021305726847505e-01 2.507008847862571770e+02 4.705209970392826117e-03 1.000000000000000000e+00 6.961535248004037157e+01 6.855302132236902324e-01 1.202245626450067911e-01
1.011337621287365235e-01 -7.755865643290671407e-03 2.536550992602078338e+02 4.011617987733468241e-03 1.000000000000000000e+00 6.879051570517728464e+01 6.718031457681257201e-01 1.066636347997525769e-01
1.944488663429490005e-01 -4.182734760225415016e-02 2.612146057157358996e+02 4.104595412101133545e-03 1.000000000000000000e+00 7.226698605029329769e+01 7.047539167339232913e-01 7.791696531550174054e-02
1.453453418219207149e-01 1.042097448459431974e-01 2.629059564088378806e+02 4.541035660776578976e-03 1.000000000000000000e+00 6.988020320371953176e+01 7.134960275962987097e-01 1.127560319808883493e-01
1.049470086959019138e-01 1.419800795380632419e-01 2.564189901091015713e+02 4.689266725733351113e-03 1.000000000000000000e+00 6.986717553543473969e+01 7.170231192072291648e-01 7.565017492413579625e-02
1.678159384475277904e-01 1.397298978731293939e-01 2.667184161411014998e+02 4.674663283237468978e-03 1.000000000000000000e+00 6.983972021323660329e+01 7.119135685611928110e-01 1.231878215554107620e-01
1.266841863184633987e-01 2.058240061987071101e-01 2.563161874520326933e+02 4.854009392046347050e-03 1.000000000000000000e+00 6.924884669564202966e+01 6.690712786519391608e-01 1.087130880779951653e-01
1.557729747941092313e-01 1.117733387361428965e-01 2.649654143603595458e+02 4.553204799105753722e-03 1.000000000000000000e+00 6.966462587315007227e+01 7.096996332995452184e-01 1.098551726404935203e-01
1.365448518451136128e-01 8.591217787289218144e-02 2.602941883307722151e+02 4.371861487096439028e-03 1.000000000000000000e+00 6.882606695425678822e+01 6.745465930252150244e-01 1.265615325485311971e-01
2.274572284517134835e-01 2.494856997949427002e-01 2.610095788572485844e+02 5.330038747331060367e-03 1.000000000000000000e+00 7.330503080945223360e+01 6.867398868921669175e-01 8.921770368965335762e-02
1.595663009750761252e-01 3.186699265762744648e-01 2.596145444744661290e+02 5.406310418732925178e-03 1.000000000000000000e+00 7.060822891978165217e+01 6.894081983538112857e-01 1.255221313936766003e-01
8.179138282262712889e-02 1.038880620853343817e-01 2.578144718315847399e+02 4.304514742084371119e-03 1.000000000000000000e+00 6.675729959259487600e+01 6.707055153247957202e-01 1.120125305775309943e-01
1.910233101410743761e-01 -5.077041190079321920e-02 2.626451308973015557e+02 4.009361519441146694e-03 1.000000000000000000e+00 7.139172703773591877e+01 6.930432729102058431e-01 7.868585322855956021e-02
1.197756452708070296e-01 3.817078841325488026e-01 2.574270242318847863e+02 5.538548318468441631e-03 1.000000000000000000e+00 6.920110554025117722e+01 6.866290265411437721e-01 1.011716783395225777e-01
1.237705408346127661e-01 2.406704768383248483e-01 2.569712706558863715e+02 5.114644236950616034e-03 1.000000000000000000e+00 7.049130323720291358e+01 7.147478285135476783e-01 1.178106112977177211e-01
2.310110421142299586e-01 2.090316774938117961e-01 2.708298173378666434e+02 5.135710059815713942e-03 1.000000000000000000e+00 7.232454056802080800e+01 7.327992580476468953e-01 1.407221554291128440e-01
2.304374441562866693e-01 1.123906969620693808e-01 2.702210829694389531e+02 4.644203154433233956e-03 1.000000000000000000e+00 7.121691189105779074e+01 6.950152107770888321e-01 9.116927329795157520e-02
1.439363882404229300e-01 2.228477670679050726e-02 2.565636874731812327e+02 4.126723666333887916e-03 1.000000000000000000e+00 6.916608487648159098e+01 6.437356806329903591e-01 8.246612525430413454e-02
9.449870417817080037e-02 8.555646784051323950e-02 2.513656189561787357e+02 4.361596284818950245e-03 1.000000000000000000e+00 6.882654158992031057e+01 6.625338457641274381e-01 8.275003037046448073e-02
5.576798067128675707e-02 3.989905775122997156e-01 2.504428038228876119e+02 5.510819064608394290e-03 1.000000000000000000e+00 6.802822302046462255e+01 6.870824672761801644e-01 1.170227004393187692e-01
1.191836636956585815e-01 1.469116725949662083e-01 2.615188919280188884e+02 4.559649548896287617e-03 1.000000000000000000e+00 6.802135836275277825e+01 6.855332352405971719e-01 1.072770682471072268e-01
1.363760968707570798e-01 -2.257347354429284358e-02 2.648738175834234312e+02 3.917540747735173863e-03 1.000000000000000000e+00 6.795123742725620275e+01 6.858453900072456477e-01 1.058683931529093986e-01
1.934900551041339734e-01 2.405858460945358157e-01 2.603819080088091482e+02 5.026266708373193157e-03 1.000000000000000000e+00 7.014024480353600666e+01 6.351548271797854417e-01 6.774477867498732153e-02
1.828517677315268652e-01 -2.713802547607357951e-02 2.739615358938856389e+02 3.874604855332726763e-03 1.000000000000000000e+00 6.756976426789692880e+01 6.806015998427564773e-01 1.172851791790864573e-01
1.568268277582862413e-01 1.801075836629137950e-01 2.564415610531960965e+02 4.802276217061918206e-03 1.000000000000000000e+00 7.009453095279121726e+01 6.536791992062930268e-01 1.191592112503543771e-01
1.578159023072027156e-01 -2.602769911988684903e-01 2.690663562847248613e+02 2.999826827145534933e-03 1.000000000000000000e+00 6.757102857614935942e+01 6.772634864677092859e-01 1.034410043236257959e-01
2.212327761365592560e-01 1.031168202814203017e-01 2.663866498323938004e+02 4.626955348002000784e-03 1.000000000000000000e+00 7.159311371213885877e+01 6.886677820003722639e-01 1.206383820955119618e-01
2.891825541707154779e-02 1.064889004216498236e-01 2.434136717608651566e+02 4.431904661359563867e-03 1.000000000000000000e+00 6.845685146844725466e+01 6.810429655857164200e-01 1.250342934149775709e-01
1.797394208870375654e-01 5.569741223563408339e-02 2.715953576557756151e+02 4.204484782740065991e-03 1.000000000000000000e+00 6.793810132002329283e+01 6.773431866301296012e-01 7.551080848968459713e-02
8.400491429903039764e-02 1.433028357594114122e-01 2.541694235211917601e+02 4.528588064405243349e-03 1.000000000000000000e+00 6.790256119236534005e+01 6.732598669023244220e-01 1.185549552464164741e-01
1.497559102140391118e-01 -1.111118150631233981e-01 2.612014522880141385e+02 3.577089406200034422e-03 1.000000000000000000e+00 6.833781082723801603e+01 6.490105888660538946e-01 7.236626324128193899e-02
2.895570015709091893e-01 -5.956097386431391527e-02 2.845200558975146805e+02 3.883426127501642643e-03 1.000000000000000000e+00 6.983826454237996018e+01 6.867857716335956653e-01 8.875926966405789376e-02
1.714842292058215700e-01 -6.844503646170974065e-02 2.634304436961885472e+02 3.861157001834795380e-03 1.000000000000000000e+00 7.004889705105057374e+01 6.874693918507587265e-01 1.075162539167437148e-01
1.404286228429581784e-01 5.346546187963099883e-02 2.559586026593460986e+02 4.379132237727534696e-03 1.000000000000000000e+00 7.073095115186741566e+01 6.909176775720770047e-01 1.059282149435931686e-01
1.213957696579036349e-01 1.756533015870709313e-02 2.603743912567592815e+02 4.102916392344141405e-03 1.000000000000000000e+00 6.849617032592135502e+01 6.879309716542175712e-01 1.162148228503958741e-01
1.187870811360173112e-01 -1.008038645803979172e-01 2.463529283693778495e+02 3.836352922622065457e-03 1.000000000000000000e+00 7.206702661557491751e+01 6.788854414336736864e-01 6.818277762167114509e-02
8.163713641953601607e-02 2.961543633606988912e-02 2.398454448489058564e+02 4.364463485867222173e-03 1.000000000000000000e+00 7.218771444478423405e+01 6.797804602565148402e-01 7.943639679859532121e-02
1.952494517411499930e-01 2.207244795821621808e-01 2.565312145741353334e+02 5.214951415920925960e-03 1.000000000000000000e+00 7.327020087423824179e+01 6.919287489254024592e-01 1.295743120934595149e-01
1.387008680913704994e-01 1.764472977934470332e-01 2.597847448196154119e+02 4.790735904508056087e-03 1.000000000000000000e+00 6.967977098512031375e+01 6.935146188860111804e-01 9.366370072885282783e-02
1.881201568876004204e-01 1.097263434498648021e-01 2.689412753029031364e+02 4.575104398186312024e-03 1.000000000000000000e+00 7.011123015811133996e+01 7.107168844947610031e-01 1.009722740280699360e-01
1.206783193448870972e-01 1.274976133246878973e-01 2.570596448210206404e+02 4.648861373309855043e-03 1.000000000000000000e+00 7.018417914968385674e+01 7.106704348636393442e-01 7.944393764624142762e-02
2.855857830283373144e-01 8.413017223287555524e-02 2.758666125187110083e+02 4.713475817613789996e-03 1.000000000000000000e+00 7.349876803692760063e+01 7.355796539728506334e-01 1.284130007437147003e-01
3.530628924877987074e-01 2.185518463354179514e-02 2.800778179153559790e+02 4.652449567745040558e-03 1.000000000000000000e+00 7.624341163538304045e+01 7.633557974070118712e-01 9.574564590361346605e-02
2.086501583332183996e-01 4.544455733293952804e-01 2.582844523691067593e+02 6.071370421590123467e-03 1.000000000000000000e+00 7.244285959230322192e+01 6.649727819781653393e-01 1.187645349562750363e-01
1.711912118735760269e-01 3.288023715373261657e-01 2.534940255391771018e+02 5.631785665630676709e-03 1.000000000000000000e+00 7.299394664826132839e+01 6.919466358034011000e-01 1.154378172141708181e-01
2.014309202843150848e-01 1.656635379216588877e-01 2.554574372935205986e+02 4.810816281860245958e-03 1.000000000000000000e+00 7.141392446353474099e+01 6.202046232792275404e-01 9.773007618395311569e-02
1.667707884880522684e-01 3.533689351976901927e-01 2.499431215859236488e+02 5.548428764803632098e-03 1.000000000000000000e+00 7.135334002748575699e+01 6.213577050284190273e-01 1.041238235230726311e-01
2.843069672234918577e-01 -2.082845365752676869e-01 2.816652109087894473e+02 3.431208553729209014e-03 1.000000000000000000e+00 7.168512050555344217e+01 7.291478127100828877e-01 1.106927483391078326e-01
6.848435867008076383e-02 2.514286586258042133e-01 2.516436403778607200e+02 4.938743098794442891e-03 1.000000000000000000e+00 6.791552720010098199e+01 6.761638157528683246e-01 9.609610831429561684e-02
8.272876008473104004e-02 -1.107197120017466320e-02 2.545532141698369344e+02 3.944560463814954059e-03 1.000000000000000000e+00 6.779911130809787778e+01 6.757775177244672582e-01 8.264207490775619946e-02
6.426848258047021534e-02 2.091467070482100343e-01 2.500562357904932753e+02 4.788660732280281690e-03 1.000000000000000000e+00 6.806994945854194157e+01 6.738713764102867154e-01 1.050147544945806699e-01
2.231526091189117156e-01 -7.301995128305927008e-03 2.802397992478474862e+02 4.022323476798017258e-03 1.000000000000000000e+00 6.854068420879195855e+01 7.029050096408374637e-01 8.594992832401299188e-02
2.752094136548043357e-01 -2.542239053063085619e-01 2.841910828330192089e+02 3.195189819597427441e-03 1.000000000000000000e+00 7.056577599064837614e+01 7.259296913143470364e-01 8.092822241786593040e-02
3.428585446248570978e-01 -5.163032005795886725e-02 2.920213025449703537e+02 4.072288113254275178e-03 1.000000000000000000e+00 7.188401367079237048e+01 7.389773550064894225e-01 1.410606710413317422e-01
9.836204869589090793e-02 2.084736657830529860e-01 2.560651191826763693e+02 4.875504453818620826e-03 1.000000000000000000e+00 6.904673346542705303e+01 7.009107608956709479e-01 9.662415634837180634e-02
1.065150437874997358e-01 1.537034391800497501e-01 2.556167273826640098e+02 4.694527511376229111e-03 1.000000000000000000e+00 6.949573163965251865e+01 6.988069195741187789e-01 8.787490787367850664e-02
2.064360088367520052e-01 4.551258027831075470e-01 2.478708502148742241e+02 6.066905746431151304e-03 1.000000000000000000e+00 7.297575320213053374e+01 5.943004667827791465e-01 1.023358294999035661e-01
-1.116711155325974050e-02 2.286134048215574532e-01 2.383018088933474985e+02 4.816328952743214112e-03 1.000000000000000000e+00 6.746040720509517996e+01 6.704187532631141755e-01 8.193606519230622887e-02
4.096920818318598029e-02 8.165927655753772718e-02 2.473203208774674522e+02 4.292048159651547755e-03 1.000000000000000000e+00 6.777990096861199731e+01 6.766811818145986868e-01 1.031192563769318948e-01
6.895204295449819387e-02 2.288048282638497355e-01 2.518824782933172912e+02 4.849426828898366175e-03 1.000000000000000000e+00 6.786291425270536593e+01 6.757225658657719514e-01 1.007788888311603598e-01
8.927030123695575692e-02 3.457952243259256875e-01 2.468295856053063062e+02 5.292004226197087428e-03 1.000000000000000000e+00 6.841696223446528791e+01 6.219545814303034659e-01 1.138631750499157907e-01
7.016686082561721105e-02 1.666633343148922197e-01 2.522277063056511111e+02 4.629970472756937509e-03 1.000000000000000000e+00 6.801146856479816449e+01 6.809196656277549664e-01 6.813796573427677306e-02
1.179413876936382805e-01 7.641588956926903542e-02 2.544322845548094278e+02 4.338257614275813252e-03 1.000000000000000000e+00 6.902807941099527511e+01 6.606624416145360223e-01 8.554560192066892887e-02
9.154019669416849081e-02 -1.006477746673034579e-02 2.562798657177130508e+02 3.939526982412669930e-03 1.000000000000000000e+00 6.767561728545459232e+01 6.735237464773224936e-01 1.158589700078986179e-01
4.548718952729365050e-02 2.227369418845959181e-01 2.437023343722663355e+02 4.731269163530421595e-03 1.000000000000000000e+00 6.708212035609159329e+01 6.210308117261322813e-01 9.032662050654126362e-02
1.146020340232639101e-01 1.842755309090971239e-01 2.461248059961501724e+02 4.897917333724905245e-03 1.000000000000000000e+00 7.120139657275666423e+01 6.588588165754577508e-01 1.269093387104883730e-01
9.247848440553993465e-02 5.534390810630727131e-01 2.590439310895582139e+02 5.893552140777412116e-03 1.000000000000000000e+00 6.614679103350198375e+01 6.469051709196803612e-01 9.899826982108897444e-02
6.492973909154917123e-02 2.714410083503580040e-01 2.553010779625171551e+02 4.917881724391505796e-03 1.000000000000000000e+00 6.664193188120708555e+01 6.727658845182151737e-01 4.849929359257831862e-02
1.399486108989884126e-01 -7.520738285164485504e-02 2.549312375294346964e+02 3.870101758173406792e-03 1.000000000000000000e+00 7.073456656121416586e+01 6.840097820707745635e-01 1.173452770360422781e-01
3.269412544357225281e-02 1.722101551060485625e-01 2.493202413969775080e+02 4.573750811250390340e-03 1.000000000000000000e+00 6.690400788685475675e+01 6.787807830897802930e-01 8.506305209820921864e-02
1.962498266911995859e-01 1.906658481826566665e-01 2.544354926181044050e+02 5.209745730413131888e-03 1.000000000000000000e+00 7.468254124369646263e+01 7.132991152742361729e-01 9.210629446367098183e-02
9.288644896792873362e-02 8.671290960487748611e-02 2.522371558960250582e+02 4.461616076043054512e-03 1.000000000000000000e+00 6.987055369018568740e+01 7.001268719269346796e-01 1.101115684179891918e-01
7.045935806609059104e-02 2.242746269301110207e-01 2.537204180879718365e+02 4.865441688290800086e-03 1.000000000000000000e+00 6.812072435857183450e+01 6.948505134180359422e-01 1.221374230796896942e-01
2.081927081178573946e-01 1.006026514106917180e-01 2.654522174914412744e+02 4.600104916508641374e-03 1.000000000000000000e+00 7.131315868201596686e+01 6.901784775707362485e-01 8.731971292570721299e-02
7.163370164032854814e-02 1.629355136569493878e-01 2.520151598979465177e+02 4.630714777152170926e-03 1.000000000000000000e+00 6.821631790686163299e+01 6.825226772618711024e-01 8.823769571757972274e-02
7.952726569389090283e-02 8.447558918689490604e-02 2.513331091014564720e+02 4.307853983055721404e-03 1.000000000000000000e+00 6.804894306316393227e+01 6.613630970112042151e-01 9.081063716483599169e-02
6.786360719391097696e-02 3.171957347017019258e-01 2.516001987655530741e+02 5.195823579948067455e-03 1.000000000000000000e+00 6.802108432101456970e+01 6.790390110655718514e-01 9.979018214971793754e-02
1.491157740066852699e-01 2.899895161993566450e-01 2.495954374880658690e+02 5.416103556218363271e-03 1.000000000000000000e+00 7.241091690290105021e+01 6.734059768965807713e-01 1.053717179852382974e-01
1.369893151437674983e-01 6.625430238329910182e-02 2.510393603673516338e+02 4.465942413780228486e-03 1.000000000000000000e+00 7.150918275631616439e+01 6.766772877637037276e-01 1.084664130401853110e-01
4.816787297496355480e-02 1.979428066334235070e-02 2.513616439426235445e+02 3.958101736483311296e-03 1.000000000000000000e+00 6.632904597369318367e+01 6.562881807456613092e-01 1.208014691166871407e-01
2.184854657635545427e-01 1.948927405006257718e-01 2.660720570940199536e+02 5.051366912381436737e-03 1.000000000000000000e+00 7.221938559606186914e+01 7.090105764806483579e-01 1.334179485495621265e-01
1.557661049541420872e-01 -3.478525416629040662e-02 2.548527854480236670e+02 4.154713543546587062e-03 1.000000000000000000e+00 7.255115766402602162e+01 7.121691596049025685e-01 1.034680321139451742e-01
1.153817347887893530e-01 5.862187505009908151e-02 2.565358666167858814e+02 4.208674242581739340e-03 1.000000000000000000e+00 6.810776157104093897e+01 6.539742106778752007e-01 1.015640577837209763e-01
1.854800256334778186e-01 -1.557807828643600345e-01 2.697553676579271951e+02 3.405560579174612534e-03 1.000000000000000000e+00 6.811923243993871324e+01 6.603665986535226518e-01 1.023380827897421436e-01
1.411415657099350518e-01 1.812981574865223933e-01 2.691929538783675753e+02 4.583484017925370038e-03 1.000000000000000000e+00 6.662607024085478713e+01 6.724546093919102629e-01 1.164389033559604381e-01
2.723243502374579350e-01 -2.550887268547530340e-02 2.740802323156124203e+02 4.341482510964349631e-03 1.000000000000000000e+00 7.435907319558958761e+01 7.614052181076645942e-01 1.334845595688400055e-01
1.719279235355054489e-02 3.255675145284715466e-01 2.488658465305004768e+02 5.040946717126400071e-03 1.000000000000000000e+00 6.572511391887991294e+01 6.638084969095293664e-01 9.749546601130269774e-02
1.005772997887835474e-01 1.528678843541488586e-01 2.641012310702454329e+02 4.411407562622494602e-03 1.000000000000000000e+00 6.571888689475065348e+01 6.630242997239655933e-01 9.907996331095771103e-02
2.764659618727146606e-01 4.229613358312867000e-02 2.660130809191727508e+02 4.576176445707736719e-03 1.000000000000000000e+00 7.456086569264914488e+01 6.983143383555777683e-01 1.193806914777363337e-01
1.030004519210223485e-01 -3.868149825244615592e-02 2.646061678539904278e+02 3.714317189075802723e-03 1.000000000000000000e+00 6.571514190722037085e+01 6.633492605932036490e-01 7.505374860124101877e-02
1.570681100595146540e-01 2.212066404936292585e-01 2.602336521666333624e+02 5.113771594857190010e-03 1.000000000000000000e+00 7.146237459259043590e+01 7.224242184358606877e-01 1.060771387038174224e-01
8.590916932122583116e-02 8.703803123817174803e-03 2.553766582723171723e+02 4.015370413791259814e-03 1.000000000000000000e+00 6.773816883529222821e+01 6.760170950852307792e-01 1.137509267796957962e-01
9.789517391948511504e-02 -3.724519868854248017e-02 2.518784033545051102e+02 3.965889241722865034e-03 1.000000000000000000e+00 6.974326974954976777e+01 6.885770966352150468e-01 1.132688938919343830e-01
9.980557948389580381e-02 2.477800533185441911e-01 2.522152462676853872e+02 5.060256769632923320e-03 1.000000000000000000e+00 6.967623064314747694e+01 6.868729697906652554e-01 1.051799545457676732e-01
1.954430630230195587e-01 1.720817757474679688e-01 2.697990027909260107e+02 4.798293189905995793e-03 1.000000000000000000e+00 6.993470838977052040e+01 7.023665601258889390e-01 9.887679895301748623e-02
1.900258877786266121e-01 -1.180941274445716088e-02 2.695333053515423671e+02 4.083923266635484245e-03 1.000000000000000000e+00 6.985715714542469357e+01 7.051535836293213455e-01 1.019425914887013701e-01
1.546976238483482313e-01 2.539503299743175457e-01 2.630983373969713739e+02 5.115861019967084602e-03 1.000000000000000000e+00 6.992030326781164717e+01 7.044483726327298578e-01 1.039844143078546973e-01
9.441806377711596532e-02 3.229099948791043229e-01 2.561574346166068494e+02 5.197010429661139304e-03 1.000000000000000000e+00 6.781681132840765258e+01 6.724191702567953177e-01 9.553039336714637397e-02
3.196663132521529449e-02 3.754962549511249303e-01 2.446607854716512236e+02 5.392699290713442832e-03 1.000000000000000000e+00 6.782187665690292988e+01 6.696185009813037103e-01 1.019668126186350776e-01
1.557801773191082040e-01 -5.572197335386874784e-02 2.649251763410867397e+02 3.782701661684620149e-03 1.000000000000000000e+00 6.807174925222790307e+01 6.633034263953242471e-01 1.027235877970114480e-01
3.184274727847220543e-01 1.985103364610882881e-01 2.635604024432699362e+02 5.344907513201482482e-03 1.000000000000000000e+00 7.658364723460152845e+01 6.775043864250003267e-01 1.238439878710962810e-01
8.236235877120992588e-02 5.961257769967264197e-01 2.529528920670021250e+02 6.200252556196346639e-03 1.000000000000000000e+00 6.766560823896770671e+01 6.601434770273609809e-01 6.681278900367770834e-02
2.101962305628649608e-01 8.867980347638179661e-02 2.617496167383184229e+02 4.643702308473880540e-03 1.000000000000000000e+00 7.265115433934860789e+01 6.964707387339550415e-01 1.333162771646334843e-01
9.288102709680637337e-02 2.213606663076493272e-02 2.573048900452228622e+02 4.089569113619064174e-03 1.000000000000000000e+00 6.798449847055823625e+01 6.881182998963142339e-01 8.114632012281837448e-02
5.764732997217791866e-02 1.731895497269146933e-01 2.508064515229325195e+02 4.663090846507051898e-03 1.000000000000000000e+00 6.805494840966719039e+01 6.882144371927747528e-01 8.355274466653225818e-02
2.811527561186504265e-01 1.094275090853903259e-01 2.712971030012336655e+02 4.834203978631369109e-03 1.000000000000000000e+00 7.400473267071166106e+01 7.186059006231312329e-01 8.570934329599555479e-02
1.929827171376338746e-01 1.467066655645932194e-02 2.738322225195969963e+02 4.035791037707595237e-03 1.000000000000000000e+00 6.776341268212780733e+01 6.715837211805343321e-01 7.831367008343712022e-02
