# omega_modGR tau_modGR
1.399031337518478495e+03 6.469082967705696956e-03
1.567622789455248949e+03 5.604560365108571598e-03
1.625156518922421810e+03 4.464525842546288384e-03
1.576482649289447181e+03 5.424521994192752286e-03
1.411159519209863902e+03 4.512377190976473058e-03
1.476435604737409221e+03 5.046230237608703185e-03
1.569245188692639204e+03 5.828427784896231950e-03
1.517827338828641814e+03 3.274970347946234202e-03
1.530262857413920074e+03 5.299921773636257459e-03
1.437972523361247340e+03 5.063488765103176664e-03
1.433528544686921350e+03 5.275229241270265254e-03
1.446756227601792943e+03 3.622055939093685520e-03
1.542532212730074207e+03 5.477711310329089374e-03
1.542163330245935867e+03 4.519414304540407025e-03
1.601453258998106548e+03 6.763612206014675381e-03
1.546709383383586555e+03 4.465564230560774457e-03
1.747287671695077961e+03 5.080301836890028372e-03
1.994567837007460639e+03 2.392137559968199757e-03
1.535179308384904061e+03 5.583090518912774483e-03
1.624030944873809176e+03 2.265069951376788744e-03
1.604496728230597000e+03 8.154858094681149278e-03
1.606473688786510138e+03 5.396259413554981531e-03
1.465927082571115761e+03 3.183629926416534084e-03
1.522838415155725443e+03 5.061935117259546736e-03
1.518525650712169636e+03 3.619683974761203453e-03
1.434136163916090482e+03 2.549772436351156659e-03
1.053308948984544259e+03 3.452425053091357117e-03
1.437824200603122335e+03 3.887708599132992052e-03
1.535997106476160752e+03 4.445682421634033522e-03
1.527221757950253959e+03 3.541825196665113196e-03
1.495760685600445868e+03 4.408854294166260172e-03
1.585351027047868456e+03 5.860985857433467956e-03
1.406209232429390113e+03 3.140313926262906698e-03
1.538144301932563167e+03 3.043381600915043370e-03
1.594196597814477173e+03 6.311518311534243184e-03
1.532462066437333760e+03 3.486239541393352376e-03
1.618904763512785166e+03 5.669534170222726051e-03
1.491603891638263576e+03 2.706286856308192344e-03
1.509011743105688538e+03 4.568309332955241935e-03
1.637011105677189107e+03 3.687106832184185602e-03
1.590746129248348325e+03 5.850729445864569049e-03
1.657761481756764169e+03 2.035432787991010330e-03
1.732009661800756930e+03 1.197804235738215853e-03
1.607585416805153727e+03 4.399046585514145187e-03
1.027993693709639501e+03 3.770560187932437031e-03
1.620294110650745552e+03 3.634012042289975607e-03
1.635258664696295682e+03 3.858630675919234691e-03
1.578018544045921089e+03 4.255232996626882869e-03
1.629953086122313834e+03 7.032612359884682536e-03
1.501645155219657227e+03 4.435568183265446197e-03
1.456058397540095257e+03 6.070509185099833005e-03
1.505291732553901511e+03 5.668794272592765637e-03
1.493365890047974972e+03 5.765978945895103291e-03
1.335853966179756526e+03 3.196151378679004760e-03
1.377752230728271115e+03 4.657382263312621548e-03
1.404684268968442439e+03 4.571134905340585620e-03
1.319045414211256684e+03 3.019438856554843269e-03
8.408587561116239613e+02 2.455292926639642166e-03
1.578758141247244112e+03 4.743678835231658446e-03
1.515861542026562802e+03 5.371807693284801240e-03
1.520564104415790553e+03 4.028957000178656246e-03
1.515844858946102249e+03 4.556729490222241087e-03
1.543542608227322717e+03 4.244327523708615532e-03
1.453211140386008537e+03 5.054077282927777262e-03
1.375423911383939867e+03 4.829248810949015799e-03
1.386712013501867204e+03 3.130360341879252772e-03
1.452983373680535124e+03 2.557202304451861030e-03
1.580462127046884234e+03 2.996999858376173716e-03
1.485679693060792033e+03 3.091460710761533264e-03
1.474408404571570600e+03 1.906577124758254303e-03
1.635778580960206455e+03 6.705265285560288273e-03
1.599992158879623503e+03 4.546288259719435086e-03
1.484623304717824794e+03 6.877388509818915287e-03
1.505841988610981389e+03 6.973210040093699713e-03
1.527903376976100390e+03 4.244631208941718539e-03
1.526011582349999571e+03 8.852074609336487224e-03
1.551439497276575821e+03 6.698926130327920343e-03
1.529290611059057710e+03 5.636277406875319328e-03
1.524566869250582613e+03 4.070460739721175510e-03
1.466910553446450194e+03 6.038220417040274235e-03
1.499739310060632533e+03 4.278017135170292772e-03
1.452381120850057414e+03 4.653949641867531455e-03
1.489195749498263694e+03 3.109693826785261527e-03
1.631251236458999074e+03 4.106435215443623304e-03
1.293960145354868473e+03 3.479255840234873973e-03
1.455277890534653807e+03 3.982936188253076611e-03
1.391381944680424112e+03 4.073686565723052579e-03
1.648078958142257989e+03 4.612997534963000738e-03
1.462328257695335878e+03 5.012761063576496624e-03
1.461858135598025228e+03 5.488009464152856197e-03
1.561304694980749673e+03 5.685330369362816966e-03
1.629063700308642865e+03 4.025317556160351758e-03
1.536731244570974695e+03 5.867037232396737564e-03
1.537868517880722493e+03 5.619272405563843602e-03
1.419910825277803042e+03 6.066102947052448048e-03
1.602021715725356898e+03 4.924338179620107309e-03
1.458278656605563128e+03 4.807218704533804815e-03
1.572615883884561299e+03 2.968227105004000218e-03
1.654416217617885422e+03 4.249884016611605968e-03
1.643019990623820604e+03 3.162143952619653805e-03
1.487337248730059628e+03 3.572941977413298352e-03
1.519347475110803998e+03 3.884464495376521720e-03
1.520431556934132232e+03 5.080283606927825379e-03
1.846701772493910312e+03 3.152651297900173951e-03
1.695867592937889640e+03 2.617254251716981308e-03
1.605839460229761698e+03 1.299120827012787208e-03
1.509337859812412034e+03 5.330223975021739814e-03
1.503502991133305613e+03 6.225220903243646603e-03
1.560376631729733390e+03 4.738267145162479259e-03
1.626134228260501686e+03 2.663069168756027495e-03
1.547738248535130879e+03 3.447830488790634522e-03
1.635253087423485113e+03 4.081793736695513847e-03
1.692807692015614748e+03 2.900789302884813989e-03
1.658537249778080422e+03 5.474800633133927383e-03
1.663916610472636421e+03 4.529874191207291026e-03
1.710381734502438348e+03 3.834725594257312829e-03
1.597459071750183966e+03 4.588383275343779592e-03
1.777923111969193542e+03 5.354056686963713611e-03
1.723763436428947216e+03 2.004953855499475371e-03
2.437081467149714626e+03 2.094788711793105131e-03
1.839982477588833717e+03 2.748760448723995727e-03
9.824096615977585998e+02 3.963320098700821165e-03
1.972486267910959668e+03 2.289654998639398947e-03
1.072819226956996772e+03 2.311755053388047428e-03
2.464894415624728936e+03 2.286833096945395122e-03
1.611694248315674713e+03 2.318055010328430674e-03
1.875616142038215003e+03 1.869458472189207930e-03
1.179878402883221725e+03 2.515754838943449253e-03
1.394074737064141573e+03 2.975828676247038642e-03
1.568201933123928256e+03 3.570125329158917084e-03
1.592020290110526503e+03 2.448392931352005256e-03
1.802443452717757054e+03 3.435532596745398144e-03
1.740016398032385723e+03 4.551339813012114828e-03
1.616131554890658890e+03 3.690225260386035752e-03
1.262312024712253105e+03 2.825851018882409409e-03
1.164947482452464556e+03 2.524608610989167046e-03
1.440895995121940359e+03 2.512488698647435265e-03
1.330230195556761146e+03 2.488298462373293198e-03
1.673338826425377647e+03 5.643704380089862617e-03
1.537326540836488675e+03 4.191201435927838399e-03
1.512570933247959829e+03 4.865456315744842372e-03
1.565846671634757058e+03 2.578499944168321373e-03
1.588266266200446807e+03 2.899244890397582528e-03
1.668737121314461547e+03 5.356101810058709611e-03
1.754031405909293881e+03 4.092212448223578498e-03
1.300665016526786076e+03 2.438528489156387407e-03
1.851991821996148701e+03 2.917140362014488189e-03
1.725561343614694124e+03 3.475088929015446044e-03
1.667625700814466200e+03 5.346995430292119864e-03
1.543274425239819948e+03 7.750110145698559279e-03
1.612202900791287448e+03 4.365202754924645684e-03
1.652854582087852577e+03 5.162336815571278055e-03
1.778294286107611470e+03 1.508196903763113234e-03
1.721611434945813699e+03 3.914121363106789868e-03
1.447183765097804098e+03 2.756148726935146558e-03
1.387940744933830274e+03 4.712383766213362399e-03
1.455621437191010955e+03 2.779440078947706221e-03
1.343035318499808000e+03 3.922148004142299652e-03
1.179064109588269503e+03 2.961017824375893320e-03
1.416504317340641137e+03 3.158088479873581277e-03
1.615391419240603227e+03 3.294353362294113411e-03
1.554705904409674758e+03 3.063443321079534383e-03
1.076646733867919920e+03 3.295983349035724094e-03
1.690272416811534413e+03 2.528731988968711385e-03
1.572915607250769881e+03 4.153462514512242833e-03
1.670562004213431010e+03 3.159194565746088149e-03
1.505160648561790595e+03 4.494270192163571376e-03
1.647560095004214190e+03 7.312963513679759768e-03
1.535435989621969611e+03 5.929038905365461611e-03
1.571163533951831141e+03 5.644432122671869632e-03
1.553439341233639880e+03 8.346519660463753293e-03
1.640789145057393625e+03 4.674107464194855559e-03
1.517046344401509941e+03 5.980438213957221978e-03
1.444796620280877505e+03 5.589242867551692286e-03
1.539678214025559328e+03 6.127010702306329853e-03
1.566870619363382502e+03 3.829953320022761419e-03
1.486923825880316826e+03 4.457160129688276552e-03
1.524316788059444207e+03 5.663613408476369550e-03
1.011585394273950442e+03 1.759276775714962038e-03
1.549542835274113031e+03 4.732382653571546097e-03
1.491446657107052033e+03 5.300024503411784015e-03
1.594127639041186740e+03 4.511211574466625525e-03
1.490442400282755898e+03 5.085549772824393862e-03
1.542964043066316890e+03 5.490734871316492634e-03
1.610428465949386009e+03 4.216613804763947454e-03
1.616999261689376908e+03 5.590849402738775654e-03
1.668693608583219657e+03 4.270565758083904283e-03
1.688380334759238167e+03 4.811892001384788890e-03
1.389611612551384496e+03 2.282778512273017472e-03
1.599626356427626888e+03 5.612911973488317677e-03
1.516484731737890797e+03 5.771794237453965574e-03
1.673046049428880224e+03 5.299610691560905501e-03
1.660733903762204363e+03 5.762625103471993512e-03
1.576518678380787151e+03 3.277920008411326028e-03
1.544341774049770947e+03 5.437183719582436986e-03
1.649353119259562163e+03 2.773658289120592944e-03
1.635303917845557862e+03 4.341048698550111981e-03
1.478474911944025052e+03 3.918612853934210806e-03
1.328319465191624431e+03 3.356305492256145967e-03
1.640541188489945625e+03 9.439240796684405729e-03
1.586024846319923654e+03 3.169262281468329927e-03
1.553470744517762341e+03 6.022850467402835785e-03
1.565750337217157494e+03 3.506321969798243624e-03
1.524358493868168807e+03 4.873824866168914929e-03
1.631122786552835578e+03 3.898489367964560071e-03
1.629015140350267984e+03 6.912358035461008653e-03
1.588851129739587350e+03 3.942563869106838204e-03
1.625281377905968839e+03 2.304679870721996256e-03
1.422422338223580027e+03 3.150753760346407424e-03
1.681949677699188896e+03 3.702204013491844099e-03
1.537093245414555668e+03 4.134473802947311559e-03
1.793911954459329309e+03 3.141574219094605581e-03
1.696681277402742808e+03 2.500752183464311634e-03
1.598889216252567167e+03 3.075583666331585184e-03
1.562592673392295183e+03 3.612667417283730534e-03
1.606852132828134245e+03 3.733396160463035591e-03
1.653241964865642785e+03 4.722299085164292400e-03
1.760756321637180463e+03 2.409350421962705002e-03
2.089314449335759491e+03 7.718145715286459227e-04
1.417785105969119741e+03 4.577638362315951739e-03
1.591734255198868595e+03 4.175199876175528062e-03
1.423125689136375513e+03 2.298230680451206730e-03
1.568660443805786144e+03 2.033476090900250208e-03
1.695950296175864878e+03 4.045171135483007809e-03
1.614248133508169985e+03 4.089161828005827976e-03
1.737065451729578854e+03 1.120206783762531765e-03
1.385724133469375374e+03 2.687532174832344637e-03
1.498985588597971628e+03 2.166715390171154547e-03
7.671898198035407859e+02 2.415729815922577038e-03
1.588500044326174475e+03 3.650073259632348813e-03
1.165122790751943967e+03 2.313708422613874275e-03
1.412302967292136827e+03 2.376872530375938840e-03
1.556722130109185628e+03 3.341657923797820839e-03
1.691999923461354228e+03 3.569644260283170740e-03
1.564319044706730892e+03 5.375429083679088976e-03
1.608545964103998585e+03 4.271394913569338640e-03
1.459162324390304548e+03 3.574860833664084830e-03
1.465846823536192915e+03 4.982655648741014798e-03
1.549476709913124978e+03 4.501508008436073439e-03
1.605374733638614771e+03 4.884996889136300133e-03
1.477120999748419308e+03 4.317173939958904652e-03
1.496246175419546034e+03 3.395912795068595658e-03
1.448589131347476950e+03 4.174385397259855295e-03
1.472397684481806891e+03 2.917645260813070320e-03
1.593675591529187386e+03 3.907361606035108202e-03
1.534189617037894777e+03 3.918004135591260546e-03
1.555769615906158378e+03 6.159777191509824452e-03
1.513248798168273424e+03 6.752716622076706740e-03
1.591298687924550222e+03 5.338561555289153548e-03
1.511159713033072876e+03 3.365803565664961163e-03
1.915527309914426951e+03 1.973317893048970317e-03
1.454448121466640487e+03 2.884724600884019160e-03
1.537249555942282541e+03 6.275509100715994000e-03
1.581952062572874183e+03 3.153752415879469435e-03
1.505774913519084521e+03 2.339228302123306028e-03
1.384807230301030359e+03 2.741719532510624238e-03
1.560170817884931239e+03 5.764963001968465006e-03
1.505109496065040730e+03 3.772482316714459091e-03
1.522799177706951696e+03 3.793601444466643789e-03
1.469101164344894414e+03 6.256675308969156420e-03
1.558810972028116794e+03 3.593320578344815722e-03
1.572222633026716494e+03 4.808316738432634463e-03
9.439394154182064085e+02 2.083854308508739824e-03
1.361344152642738663e+03 4.209959272610075236e-03
9.379610585659416984e+02 2.758737899845900305e-03
1.388892264414477950e+03 3.927184476467911363e-03
1.317533697859582844e+03 4.651257484776720290e-03
8.849051773748007008e+02 3.730219522342374545e-03
1.563273832799929096e+03 5.376325958796417635e-03
1.308557162066722867e+03 3.372406267924823054e-03
1.417031207507487807e+03 4.070776120465465636e-03
1.755795495399170477e+03 4.642142068201188763e-03
1.663122893570508268e+03 5.812845811324548854e-03
1.623113552674897846e+03 1.638276331910882818e-03
1.444684805311630043e+03 2.574761408537352449e-03
1.449214029158712265e+03 4.698276871186382077e-03
1.223317525624041764e+03 2.005217479716906066e-03
1.468682171042466507e+03 3.053571041968980090e-03
1.452158278214698157e+03 2.810894021784369860e-03
1.518438505953785125e+03 3.701784689581454936e-03
1.612445055037830798e+03 4.648176808188976203e-03
1.655750689049786843e+03 5.325119894367315136e-03
1.742431928143427058e+03 3.351437129824460723e-03
1.556596196123771733e+03 3.577451652082713068e-03
1.501832629754000664e+03 3.389219003008559720e-03
1.489130116314782299e+03 3.795671594902454149e-03
1.552737967182061084e+03 6.280012456816055216e-03
1.693388778261227571e+03 3.301538372648161156e-03
1.535378829429122561e+03 2.051850187982531479e-03
1.585218293964989243e+03 4.283471077406164444e-03
1.817222170574078291e+03 1.949796984915980972e-03
1.530049056594818921e+03 3.561007365068188501e-03
9.008173602172445271e+02 3.550117172123852267e-03
1.503391994209882796e+03 3.739167028740622133e-03
1.023094790800991859e+03 4.053764963112060221e-03
1.435519242775543717e+03 2.923505605605114088e-03
1.362511185075925368e+03 2.958027506221168074e-03
1.667170674669452637e+03 3.923025810798228159e-03
1.455269194409195052e+03 5.690704767207095151e-03
1.787914768978291022e+03 3.233271220618126867e-03
1.623270634892956878e+03 4.127963440688228215e-03
1.737515980443443823e+03 2.361218908895516139e-03
1.496714369492897049e+03 5.101041676485049137e-03
1.507785236077055060e+03 4.639494211351078215e-03
1.453289161790675735e+03 3.103959886288441394e-03
1.506194980331278657e+03 6.025020683757132366e-03
1.505406934519852257e+03 2.715223731719245207e-03
1.587861663143952455e+03 5.987820804866571429e-03
1.666393609562298252e+03 4.115370720904004166e-03
1.599527265382094129e+03 6.152619735705169325e-03
1.521107577497842158e+03 5.451057372596389110e-03
1.566695521344177678e+03 6.377030507498987824e-03
1.525995491946801849e+03 7.461097332457356651e-03
1.450487654392698460e+03 4.933849804202295602e-03
1.575322175412217575e+03 5.995133593532099917e-03
1.560460108534897472e+03 6.821314239077171451e-03
1.458829036536037393e+03 4.937751434557555510e-03
1.418275670412952877e+03 1.932642710022673509e-03
1.651602954358497982e+03 2.213779083804287215e-03
1.551090740919393511e+03 4.089650368039073405e-03
1.684685021461379847e+03 3.788473715833299855e-03
1.697116409945622536e+03 5.232065196045604383e-03
1.568888064517979046e+03 4.889682946863899149e-03
1.520247322749664590e+03 3.994733868512173082e-03
1.565986251822708482e+03 3.906864382564099666e-03
1.636484907577720151e+03 3.472696644462663733e-03
1.634996247214683990e+03 7.092550331840769690e-03
1.674469935848636624e+03 4.524218178753883213e-03
1.581853758144623498e+03 2.674568613456231557e-03
1.620332329079246620e+03 4.790898106712936262e-03
1.612207717536534119e+03 4.248294311342273692e-03
1.348933219319489581e+03 2.483957779063311871e-03
1.623427396660958493e+03 6.140247358466466299e-03
1.425146922296637285e+03 3.836027405770831965e-03
1.417648981111228522e+03 4.909486152199028786e-03
9.634846923355488570e+02 2.915148669973755512e-03
1.523015233187246167e+03 4.602328921688062825e-03
1.596090390041390037e+03 5.636777160060679054e-03
1.509606703192186842e+03 5.807531666543736329e-03
1.462917107816980206e+03 5.452459787714056087e-03
1.635630365171582753e+03 3.839364108823556127e-03
1.620875076205742289e+03 4.327036213411894310e-03
1.592861114127960946e+03 5.004871295545067732e-03
1.559329173556611067e+03 2.989817801968947496e-03
1.552822807914615623e+03 4.766399127865061577e-03
1.525665473214551184e+03 3.795490029166335901e-03
1.554329024995855434e+03 5.042024335229966167e-03
1.675661293055499073e+03 5.422853850654193834e-03
1.648321519941933275e+03 3.301661101953979119e-03
1.616687815393004712e+03 6.086673901281021079e-03
1.547862314804436210e+03 3.990564724625784987e-03
1.634458408426569804e+03 4.672433849074791520e-03
1.600428227413564628e+03 2.711641654028983193e-03
1.542535893870612426e+03 4.275248813884070104e-03
1.542003157467603160e+03 5.385516522259428326e-03
1.573660848211452276e+03 6.879908419315776229e-03
1.610787904148256075e+03 7.763086305291236507e-03
1.519352928884823996e+03 3.339357859820431262e-03
1.691219542491835000e+03 3.443468806279174378e-03
1.672789114757350262e+03 4.681741981325607260e-03
1.697250250090471809e+03 3.634325163575294251e-03
1.311256118411552052e+03 3.398735431870753953e-03
1.531119064820868516e+03 4.496005083089125824e-03
1.538366783765418404e+03 5.517342828351927582e-03
1.584703828716119233e+03 5.563090986424209378e-03
1.523070202042772053e+03 4.988420868474865294e-03
1.307764549681361814e+03 3.326022271912114445e-03
1.444784944532336340e+03 3.571800119159974397e-03
1.424582241299393672e+03 3.563693327303839569e-03
1.552527092162113149e+03 4.769931887334474818e-03
1.464812673524774482e+03 4.015299240443136707e-03
1.707261864194774716e+03 3.782932761212292553e-03
7.925185594806096105e+02 1.816040458942823951e-03
1.640925787856865099e+03 2.441772861350156604e-03
1.783505924880374778e+03 3.438365572148611125e-03
1.845293157620594002e+03 4.239877384998492690e-03
1.561497643820777967e+03 5.703044758423105563e-03
1.554020983669712905e+03 4.379109955041899684e-03
1.555167446680879038e+03 2.972197920769991276e-03
1.517010097826485207e+03 4.797527079854296134e-03
1.407063770572013937e+03 4.605699554951180053e-03
1.584847742129730477e+03 3.013243555812144658e-03
1.691230765597073969e+03 5.284713883933480141e-03
1.819559925950410388e+03 4.718926378455850015e-03
2.277924077672454132e+03 3.434609181687355624e-03
2.092545960487892444e+03 2.838434790936355829e-03
1.425355825079579290e+03 2.773063212330951956e-03
2.883645082668569103e+03 2.402704924380018141e-03
1.615310649520279412e+03 3.074918193455941206e-03
1.766793949570810810e+03 3.265475598374946702e-03
1.590215163307519106e+03 3.822076275201533643e-03
1.382898627858689679e+03 2.981671017842758061e-03
1.617147344796240304e+03 4.548527812299520308e-03
1.454291674252686789e+03 2.626896230063278850e-03
1.590033968007860040e+03 2.915084152828823893e-03
1.423314749359807820e+03 3.932446782342116469e-03
1.596778544178112952e+03 3.781835416858994690e-03
1.701399874888362319e+03 3.089093702908793891e-03
1.693575601207418913e+03 2.618474399340420082e-03
1.609672454781743909e+03 2.016234930415361937e-03
1.690695503618893099e+03 5.595414641938377398e-03
2.129821156176224122e+03 2.243064376829972083e-03
1.590118672599890260e+03 3.047808079070760730e-03
1.988865923671410201e+03 3.499887825000168578e-03
1.893519177556521527e+03 2.109666249878865054e-03
1.496526061835975270e+03 4.734348739392495349e-03
1.475465933570345896e+03 3.200076624772246140e-03
1.440096045506499877e+03 4.696776928643978284e-03
1.975868516267608356e+03 2.634964169488450674e-03
1.506549635990558045e+03 5.639797371800282615e-03
1.493403507304356026e+03 2.555395145451808386e-03
1.447549489150003410e+03 4.429915174049656179e-03
1.512184221114962156e+03 5.147024379045847704e-03
1.617368253991038728e+03 4.650227486370245127e-03
1.643734393293147832e+03 3.492343531204849822e-03
1.546941067436055619e+03 3.864454492461211373e-03
1.643453965054937953e+03 2.333349504602661925e-03
1.628835473310572752e+03 3.626749516941266994e-03
1.522046471762013425e+03 4.137947027465931765e-03
1.537457771086548973e+03 4.816427925845721131e-03
1.418700806107816788e+03 3.239015785183131657e-03
1.690218267778663858e+03 2.450046518582976902e-03
1.657944668919695459e+03 3.833752196372039889e-03
1.816030795893114828e+03 4.698753296802046439e-03
1.538124662517686602e+03 3.928433633512400797e-03
2.552165468037946539e+03 2.606460345353644667e-03
2.245752238353411940e+03 2.988390098050550375e-03
1.472963446216743023e+03 3.060683289073677996e-03
1.694822011027954886e+03 5.985169159830681929e-03
1.493444223445496618e+03 4.574971458562671067e-03
1.879690004744748876e+03 3.550919583989925032e-03
1.916773102824205807e+03 4.123481956279219894e-03
1.536876390754344129e+03 3.249913243029865437e-03
1.701163136884510550e+03 3.136036207795259330e-03
1.608651523706895887e+03 4.171838053152243653e-03
1.662941908714366036e+03 6.308578574130131907e-03
1.405377675762149238e+03 1.343130407357534528e-03
1.507120892824364091e+03 2.659713200380939887e-03
1.756920071614960307e+03 5.032589743876323893e-03
1.683759820521567690e+03 3.450406530000655822e-03
1.571867631951562089e+03 4.627854404210248428e-03
2.314860806691809103e+03 1.326712956490025712e-03
3.765870050655731120e+03 1.020101948420719168e-03
9.269855398426909687e+02 1.686930188788932951e-03
1.246707499398923801e+03 2.872089461641882252e-03
1.522840660014343712e+03 4.701522594952814091e-03
1.572906698118732493e+03 7.783509149823199073e-03
1.507892489922690856e+03 6.661169500478045929e-03
1.692480979704034326e+03 4.229915620720497461e-03
1.618629778958817269e+03 4.421645030146429713e-03
1.522732092328068575e+03 4.520097272582215310e-03
1.697114110806111967e+03 6.576974160855979766e-03
1.707283330818460399e+03 5.728220452628150251e-03
1.610846977643129094e+03 5.244917268560569598e-03
1.624632920412229623e+03 5.439850824335315700e-03
1.634630575384848044e+03 4.229095599220353448e-03
1.749619276265381359e+03 3.304557920519657962e-03
1.294883196140881182e+03 3.547436095712905649e-03
1.660481965361774655e+03 5.609811671948148303e-03
1.553936735307701838e+03 5.046264883437500195e-03
1.551982710558750341e+03 4.755121030876569704e-03
1.489946049594554097e+03 4.714911001738095360e-03
1.553955260220549917e+03 4.997108474067998504e-03
1.641051183451009365e+03 5.561085205444056198e-03
1.695490814419426897e+03 4.907534497175231394e-03
1.661921112690877862e+03 3.363607040448586116e-03
9.781252162132610692e+02 2.152189214411894154e-03
1.474164288593034144e+03 3.136503531923115051e-03
1.578843718690189917e+03 6.427296510118907062e-03
1.585116028433940073e+03 5.415207021939585572e-03
1.590545469043117919e+03 3.951628811016372547e-03
1.619596649491546259e+03 2.509587143280972345e-03
1.517949620274107701e+03 3.265590250808070565e-03
1.627512543148463692e+03 3.967184184158283576e-03
1.510872150245577814e+03 2.717373359161556323e-03
1.594209743978316055e+03 6.318443006273629162e-03
1.643431254839271105e+03 5.088511823614015085e-03
1.450402710439859220e+03 3.289060255470025243e-03
1.643180469933651011e+03 3.128654144106953611e-03
1.656566808616659046e+03 2.413052432127325841e-03
1.964257400134215231e+03 2.392086849754622435e-03
1.411037841403947368e+03 3.631950512632900214e-03
1.758690572877856994e+03 1.729523940011337604e-03
1.575523500278670554e+03 3.015616534482450529e-03
1.655980680966957834e+03 3.818485148751842809e-03
9.746501526099779085e+02 2.884649452623788256e-03
1.503533126799341289e+03 3.920232534632085188e-03
1.535780502635799394e+03 3.529367645936710204e-03
1.405208342292687576e+03 3.572352684801033580e-03
1.633882262818751087e+03 4.391985954428749735e-03
1.534820817833100364e+03 2.995752797857413781e-03
1.704312361902258544e+03 4.613510545648136403e-03
1.582972964752686266e+03 5.907610258835101560e-03
1.566061149440201916e+03 3.403788299429697656e-03
1.598595518860948687e+03 7.319599643832391464e-03
1.536747350249083411e+03 4.131030185247849124e-03
1.171636905598948942e+03 2.257331016236681278e-03
1.530868245948700405e+03 2.391948640411880721e-03
1.576420608320271640e+03 2.941473037310253415e-03
1.740950404535627285e+03 3.024903811496781891e-03
1.509327262445794759e+03 1.864552958685548921e-03
1.521495075596915513e+03 3.631531738479872647e-03
1.454267451373816812e+03 2.657511801225957964e-03
1.031513732959451772e+03 1.725897271867606660e-03
1.854973159541399127e+03 1.968948514111692333e-03
2.410344537780968949e+03 1.868259604013403031e-03
1.927259719755174274e+03 2.772606134565221755e-03
1.538547293026003217e+03 3.064467626991779648e-03
1.513740467959662510e+03 2.464164734021765703e-03
1.533348493329768417e+03 3.198803533297217647e-03
1.561823618538021037e+03 4.046056329124677296e-03
1.648987878691817514e+03 4.089421544501206478e-03
1.648143001251225087e+03 3.667625013412616816e-03
1.688866354370995168e+03 2.940655414093868488e-03
1.701569735137586804e+03 4.324615448018483826e-03
1.527268346737313095e+03 3.722050365379115169e-03
1.571967882633780846e+03 4.034020921581294057e-03
1.102936821791482998e+03 2.511815600025064932e-03
1.499468368513978703e+03 4.231709551020155884e-03
1.495504874358243569e+03 3.079967026391680369e-03
1.551622616202851759e+03 2.929082072291765843e-03
1.681925284221236097e+03 4.675724783216627864e-03
1.554306936895811759e+03 3.033389095648039886e-03
1.458594981995027638e+03 4.080815038323538577e-03
1.771623203720015454e+03 2.552034277374304848e-03
9.418691833097641393e+02 5.198185189993115990e-03
2.582326500179441609e+03 2.058889034964542491e-03
1.228396950594896680e+03 2.810445594449467906e-03
1.665418417280850008e+03 4.088220505848132527e-03
1.608804933405644078e+03 4.921711512299594728e-03
1.512436869337168673e+03 4.170694943755638706e-03
1.458961151822318243e+03 4.072367621106136489e-03
1.656728049455952714e+03 4.229148587717138259e-03
1.620955728934608487e+03 4.871844966796238727e-03
1.683828607730928070e+03 5.472081374006136124e-03
1.593958058733639064e+03 6.229245217062655618e-03
1.411405591047797770e+03 2.438805905547386261e-03
1.622535793553561916e+03 5.902814130684134672e-03
1.473925189608511801e+03 3.958127711776983360e-03
1.620825494767448390e+03 7.131229695774185008e-03
1.697953531306481182e+03 5.550495298130792531e-03
1.689683506693410209e+03 4.201754935334416942e-03
1.383996825086042463e+03 2.087218946932025473e-03
1.566959033867506832e+03 5.689186684978649912e-03
1.410275826864699866e+03 3.054437866343438952e-03
1.688991045991307828e+03 4.878679186115494025e-03
1.601743315248691715e+03 5.546382435961727531e-03
1.444308893162214645e+03 2.433776869332865585e-03
1.421249608106366168e+03 2.342373432245894050e-03
1.651095861005246434e+03 3.381162497085899842e-03
1.733410720061635402e+03 2.651963952750003694e-03
1.467163958105465781e+03 4.895889043398641075e-03
1.174899974128833037e+03 1.995038804527372433e-03
1.521371362174491651e+03 2.191232098444977853e-03
1.352730797340184608e+03 4.070313041994998507e-03
1.575616717254171135e+03 4.000568584932599238e-03
1.673378765041413089e+03 3.970038103542372979e-03
1.622098019114944691e+03 4.632573807606712481e-03
1.534998184500614116e+03 3.776202881925502450e-03
1.599519645847719175e+03 4.177705012728370748e-03
1.563855090286898530e+03 5.802691196065592159e-03
1.456966870866707040e+03 2.830911967695534572e-03
1.468802374778523927e+03 2.490975219084740674e-03
1.479293712965240047e+03 2.835702582105427503e-03
1.081533056760644058e+03 2.125120881860678972e-03
1.669891326343690253e+03 5.302523826644027494e-03
1.454393470774823754e+03 1.821311922487077982e-03
1.003115249788343476e+03 2.506294246629918801e-03
1.521451091178037359e+03 2.252588868588074542e-03
1.466198417386798837e+03 4.356841354522931163e-03
1.447521624572617384e+03 3.411411411234948048e-03
1.201151267575303564e+03 1.234789878296292057e-03
1.010423631602101295e+03 4.065875474087293773e-03
9.487844403611185271e+02 4.101779797817704971e-03
1.443223834187806460e+03 3.533621062780554004e-03
1.416803107699183784e+03 3.848846164890080707e-03
1.318156961340803036e+03 2.900293772335629013e-03
1.134225551468556205e+03 2.595569309915971620e-03
1.356534269815525704e+03 3.697474475196185426e-03
1.615048494082767320e+03 3.003014998179480508e-03
1.701006504426093670e+03 4.318245692663418012e-03
1.646902493645252889e+03 4.154173459856331553e-03
