# omega_GR tau_GR
1.658382521504804572e+03 4.028365408858447863e-03
1.655123805138830448e+03 4.038887318209449795e-03
1.690036497248565183e+03 4.066092396314649818e-03
1.680274902069224709e+03 3.901475563303939686e-03
1.665589792264097014e+03 4.117760931825587001e-03
1.668009357949626974e+03 4.123639571888285116e-03
1.664755452347043274e+03 4.122906452500281135e-03
1.665307217168033048e+03 4.129362269896364943e-03
1.664315162108654022e+03 4.127923413493249545e-03
1.537969427617804058e+03 4.433276031345017611e-03
1.674186880852236072e+03 4.037210636199780635e-03
1.672961648020782377e+03 4.043823869795573449e-03
1.657682690817194953e+03 4.048020463426706128e-03
1.406486369000655714e+03 4.402308419189230812e-03
1.675204880951051109e+03 4.006158519170239900e-03
1.674253193376256149e+03 4.003870575735974172e-03
1.625994585483517085e+03 4.028079930187692011e-03
1.528466723746424123e+03 4.131650593150139848e-03
1.546171215256310234e+03 4.144522569685213376e-03
1.667470170727386630e+03 4.102413016638713043e-03
1.572747552815857944e+03 4.133146435746239307e-03
1.526340767892812210e+03 4.159135679577911741e-03
1.502741525329031219e+03 4.108618359178672561e-03
1.728569334076579935e+03 3.564618967549087157e-03
1.725351084210999488e+03 3.567291689229542574e-03
1.696460255637458431e+03 4.047094826712646469e-03
1.712792474636014731e+03 3.587200706551229440e-03
1.526737653093992094e+03 4.526322836244418488e-03
1.676256119732654724e+03 3.731553370741465172e-03
1.540225283299393368e+03 4.522674984134866447e-03
1.545977978440525703e+03 4.525944541294331901e-03
1.511541826679095038e+03 3.979869045851074268e-03
1.516612702647629931e+03 4.536921902209289231e-03
1.508115133628138437e+03 3.985367340337804890e-03
1.511372291153986907e+03 4.593538020743544344e-03
1.479552386623824077e+03 4.647163055794196682e-03
1.613655794047349673e+03 4.420940086251507611e-03
1.596466131199672418e+03 4.256161857801216836e-03
1.588159023383983822e+03 4.254468130464938297e-03
1.560920078649596462e+03 4.316731344679940706e-03
1.554447135983179578e+03 4.327765221697466719e-03
1.551762551009517210e+03 4.367268280933511368e-03
1.560708196351001561e+03 4.144864468134258628e-03
1.549145721880497376e+03 4.157787637385024562e-03
1.578144670919355576e+03 4.128730035089889921e-03
1.646379587574579546e+03 4.176661304757466574e-03
1.655310562060675693e+03 4.134147030221047361e-03
1.614292802379403156e+03 4.065492479734146049e-03
1.613046455350418910e+03 4.073597015723117234e-03
1.433516344552376268e+03 4.206479300030823917e-03
1.394471949236158025e+03 4.308724873056940866e-03
1.394752624064019756e+03 4.306298237261662644e-03
1.585611164445636177e+03 4.416624600147574936e-03
1.397623700923146316e+03 4.308050636237474064e-03
1.412899203616295381e+03 4.271381210290157993e-03
1.548062072271854504e+03 4.645724788422921081e-03
1.397700147163759084e+03 4.251797152320335900e-03
1.401139743401379064e+03 4.246946806348674171e-03
1.441656140288154120e+03 4.165621192049476576e-03
1.589125438846013822e+03 4.474126969594286948e-03
1.616431129564180310e+03 4.381179441900169037e-03
1.668458217663333926e+03 4.008429017279972577e-03
1.607495065111990243e+03 4.467121635737344824e-03
1.636410140817991078e+03 4.190594946164838928e-03
1.635759446561281948e+03 4.182484842404293225e-03
1.597004051928866375e+03 4.431356642897783631e-03
1.639729110750884729e+03 4.230584671154654329e-03
1.550977141102160203e+03 4.619944531815287081e-03
1.541762466664992871e+03 4.624412830385230683e-03
1.667911346803452261e+03 4.010921987909227271e-03
1.680646990767536863e+03 3.934347004617635632e-03
1.679168859042312988e+03 3.926923889228262771e-03
1.677402397365175148e+03 3.927794754580326252e-03
1.679385691931659949e+03 3.956706534661955273e-03
1.619115194466257890e+03 4.307276596805523911e-03
1.629506781858637169e+03 4.291743377355803496e-03
1.679622266470630393e+03 3.950781960104212710e-03
1.678527415412359687e+03 3.931726286372343344e-03
1.678084118266783662e+03 3.943676819471526353e-03
1.684733975274060867e+03 3.870147227695927214e-03
1.670208389439105531e+03 4.060967480723103214e-03
1.681681664662858566e+03 3.902054569192539308e-03
1.683767850208320851e+03 3.897424522468221492e-03
1.679159694917278102e+03 3.943644444313052985e-03
1.682388310761149114e+03 3.915896217952605923e-03
1.682873668574173280e+03 3.924706929461661310e-03
1.683442114054443437e+03 3.908088695851158478e-03
1.693471805898011098e+03 3.896575332642595972e-03
1.693629534169996532e+03 3.889714868581051980e-03
1.692322031010499359e+03 3.893644440068904852e-03
1.695261602706800886e+03 3.879500600972759540e-03
1.694907741815601867e+03 3.862474112972190485e-03
1.694791109716243227e+03 3.862214942637842881e-03
1.714118161765309196e+03 3.812516364904815734e-03
1.691658559937682412e+03 3.887323914358372691e-03
1.715314772141750382e+03 3.809024390601071283e-03
1.689866989338312578e+03 3.867668239693169713e-03
1.689281362288330229e+03 3.865782612139918081e-03
1.694112863165123144e+03 3.854106071837458663e-03
1.694531468255760046e+03 3.816500128377323976e-03
1.723425440736652490e+03 3.728133170735241277e-03
1.709156323292046636e+03 3.807868113059156064e-03
1.710761974437579056e+03 3.813672416264920692e-03
1.707979397134844476e+03 3.856784548399214314e-03
1.709422948709755246e+03 3.796478130772682445e-03
1.711561425154194239e+03 3.800452597461318437e-03
1.684243614247422556e+03 3.923421951583873184e-03
1.710335174825247350e+03 3.815010375487172794e-03
1.710725442109043797e+03 3.826109178514858992e-03
1.712105886178757373e+03 3.825411067534336979e-03
1.712701193644351406e+03 3.828521729533334011e-03
1.584741039275226285e+03 3.940190261809756699e-03
1.629384944748240969e+03 3.886199320001912458e-03
1.629555232383975635e+03 3.878156557608448355e-03
1.615530275626286084e+03 3.909473781376801918e-03
1.626971162770715182e+03 3.893825094369265938e-03
1.646460882949959114e+03 3.870794059501169067e-03
1.640107176207567591e+03 3.871849182495768621e-03
1.634705386610645064e+03 3.986730545556894760e-03
1.634778739439896981e+03 3.988674078360000992e-03
1.554325971662005031e+03 4.005984517306469123e-03
1.648370673920442186e+03 3.955090284266778167e-03
1.648439002839853174e+03 3.956402881568224159e-03
1.650356018320265775e+03 3.943253455823724114e-03
1.657570169975744648e+03 3.939008672553924797e-03
1.635475072398876819e+03 3.927437513320044225e-03
1.595669386355169081e+03 4.069063375004024728e-03
1.606427778602735088e+03 4.048971145936063748e-03
1.628874846889675609e+03 3.999809166267045274e-03
1.638124027620292281e+03 3.935554887403640983e-03
1.641958028823002905e+03 3.930342259846866977e-03
1.662111334901739156e+03 3.904581201145793014e-03
1.667492585017469082e+03 3.904268612994299219e-03
1.685231108987194830e+03 3.651836869319348162e-03
1.672430738962429587e+03 3.611114363589150878e-03
1.655500356094721838e+03 3.617493814352158894e-03
1.690622837387883010e+03 3.914280982716227854e-03
1.666695566563466400e+03 3.578951349943250079e-03
1.609615862184597745e+03 4.300928883358636108e-03
1.667115401506782291e+03 3.741638817794816496e-03
1.692721621484788784e+03 3.817920030844241912e-03
1.531654150908903148e+03 4.252262355334307693e-03
1.705622282512757693e+03 3.846455130371877282e-03
1.457444625966190188e+03 4.433658446959965610e-03
1.538545125973879067e+03 4.330874231648716016e-03
1.551320335197193572e+03 4.283850675313350884e-03
1.689507228281771177e+03 3.690135159861061224e-03
1.692362966355916114e+03 3.680839795786248515e-03
1.569597268306436263e+03 4.248630504294591964e-03
1.585639021309403233e+03 4.220196166745069852e-03
1.601572777532316195e+03 4.169958158683088022e-03
1.708314627927483116e+03 3.626583891542462749e-03
1.707413812611971935e+03 3.625805140605583773e-03
1.733698124341178982e+03 3.565352297420361707e-03
1.577856998607981041e+03 4.272867556389493143e-03
1.717580943306151539e+03 3.619053662465112828e-03
1.717072199162944571e+03 3.619186814541384793e-03
1.705955751114733630e+03 3.677000658864442318e-03
1.707326463631430897e+03 3.657240200126611000e-03
1.713323120402943914e+03 3.526099973860486163e-03
1.701232377771235178e+03 3.985722204569368959e-03
1.721936567768879286e+03 3.534992672019871864e-03
1.719159358132292709e+03 3.540628397761066363e-03
1.710427291806685844e+03 3.542255186821538504e-03
1.714733412012598365e+03 3.546622519681547504e-03
1.718241746771793714e+03 3.563371342505144979e-03
1.715776098947628725e+03 3.561189930755311560e-03
1.713901387469907149e+03 3.571553088114022903e-03
1.743136677483427320e+03 3.308521732177394700e-03
1.703869041913879300e+03 3.785894825234067864e-03
1.738209585226943773e+03 3.442480359885896624e-03
1.733422240142638657e+03 3.441752766150507799e-03
1.716930398100621915e+03 3.715781115745291421e-03
1.730168383266466208e+03 3.446367940154103967e-03
1.726455395928741154e+03 3.446987290194802531e-03
1.722778011777270422e+03 3.447311280463814711e-03
1.683335639142073660e+03 3.508312498591197384e-03
1.642334052035273089e+03 3.552378605272497186e-03
1.670844457901592705e+03 3.537206784908078407e-03
1.663705800095285213e+03 3.543250087597724172e-03
1.679288977492948788e+03 3.532836376688466146e-03
1.638885440352936484e+03 3.575036740617271256e-03
1.639826079298439254e+03 3.576734461303826117e-03
1.584916579798628163e+03 4.344290506395999570e-03
1.611394645845419745e+03 4.305729235197773043e-03
1.605395525473600628e+03 4.311054450003465842e-03
1.601165505037448156e+03 4.323444685425231401e-03
1.616234972327001515e+03 4.380095747855985121e-03
1.625590267726471666e+03 4.377400472438265633e-03
1.632796197190746625e+03 4.353091685214180440e-03
1.639408126189708810e+03 4.333375658636118288e-03
1.646418047513591546e+03 4.288670011728903074e-03
1.643206808891878836e+03 4.282630186591647459e-03
1.650270154707607617e+03 4.262756006705157620e-03
1.665113201137793112e+03 4.322726963560300818e-03
1.677735116194714465e+03 4.319495285105013835e-03
1.633832493387499198e+03 4.293692784199508276e-03
1.678550101136888088e+03 4.295330749424511145e-03
1.674683502811817789e+03 4.271261531275939195e-03
1.680355200001504045e+03 4.150482887143733084e-03
1.683213965016484508e+03 4.138368892416605799e-03
1.695313150602481073e+03 3.680707487416628836e-03
1.476162163594649883e+03 4.611308705553392347e-03
1.693679909423893378e+03 3.695592793247801794e-03
1.696287106876989583e+03 3.702957511118007937e-03
1.412587703267002098e+03 4.833423871543215088e-03
1.694979471302713591e+03 3.693320357720718001e-03
1.696769935679212267e+03 3.692180583984457781e-03
1.467663315581086636e+03 4.559297656897982540e-03
1.479439388665153956e+03 4.546402392640870940e-03
1.484683879681542066e+03 4.527272337620068775e-03
1.690281639365131468e+03 3.681378380393300967e-03
1.466935394592391049e+03 4.605211036503383329e-03
1.513351679688229524e+03 4.371539381297047562e-03
1.677528570281235261e+03 3.756112533619408896e-03
1.538275425789730662e+03 4.267299132756014086e-03
1.523188382720523350e+03 4.314993806603552653e-03
1.524232552602955138e+03 4.305670744589644439e-03
1.670971940414306800e+03 3.935762796297154718e-03
1.517148168292942046e+03 4.127005648517132787e-03
1.492930495005125749e+03 4.231729908151490686e-03
1.490823854092178863e+03 4.264467789613079866e-03
1.489975907398361642e+03 4.264990856447160340e-03
1.481003571071572878e+03 4.286776383764338838e-03
1.546937629385299488e+03 4.117015452092160493e-03
1.481992452014034825e+03 4.193841922440002222e-03
1.479968078426115426e+03 4.199206631677194525e-03
1.716873177922785999e+03 3.702767764575895255e-03
1.717642487346058260e+03 3.698804743843093872e-03
1.718019363377690297e+03 3.697698116296686387e-03
1.718039796563030222e+03 3.700467000240085982e-03
1.718570834785765101e+03 3.705310469155852909e-03
1.718663355923224344e+03 3.701951774892511902e-03
1.718630269928113648e+03 3.660419553101077784e-03
1.718567195608515021e+03 3.675360285408851846e-03
1.716049367513058314e+03 3.676538338873457969e-03
1.687029556814253510e+03 3.926988715865295174e-03
1.690638515056558845e+03 3.913547227815812081e-03
1.693731361758927051e+03 3.921200202952988302e-03
1.695000840091854343e+03 3.913949419712416632e-03
1.704851219454224974e+03 3.781488893642736583e-03
1.697745740466325287e+03 3.924007295403355612e-03
1.657884816056533964e+03 3.636010190802191171e-03
1.707004456686975345e+03 3.885095536694817796e-03
1.708732519934658740e+03 3.887357426553299331e-03
1.710134015118287607e+03 3.893162534892845653e-03
1.705905936161288764e+03 3.853843158468162663e-03
1.703856873772111157e+03 3.855450862010738246e-03
1.480585532575051730e+03 4.104302010414486758e-03
1.701361065048631190e+03 3.857145073543804051e-03
1.700580922243789928e+03 3.832284072915511340e-03
1.416583408255024551e+03 3.945423263372397661e-03
1.417491884256896128e+03 3.946058993028252193e-03
1.450310600667321296e+03 3.914527689164812134e-03
1.592435369537201950e+03 3.887012046788407803e-03
1.592835717008475285e+03 3.886456217514243534e-03
1.627313537120960291e+03 3.807828636548269471e-03
1.621434378590678079e+03 3.817418121577756483e-03
1.604178313443742354e+03 3.907685022698460450e-03
1.435011032169774353e+03 4.009685494920395277e-03
1.434513142790874099e+03 4.010701148387982654e-03
1.635523408175086843e+03 3.717605934304815066e-03
1.407259102559466555e+03 4.141128831862662084e-03
1.678814072878732759e+03 4.003629127387798962e-03
1.417808820280147074e+03 4.062285054304861504e-03
1.451896194624950795e+03 3.986084316091959880e-03
1.449752841215397439e+03 3.986044907029245334e-03
1.535643953372056103e+03 4.131885590003993650e-03
1.531889007266154294e+03 4.134688585505487055e-03
1.519210165448129828e+03 4.146801532621090768e-03
1.511495466683365748e+03 4.155329008117302110e-03
1.525420704900136798e+03 4.164447344166451355e-03
1.523402739023105141e+03 4.168398199085836600e-03
1.517104653608549597e+03 4.197479151947362298e-03
1.529414690102602435e+03 4.095854771066990974e-03
1.421841913040714417e+03 4.122084761076796021e-03
1.599917748143838480e+03 4.029730657991038856e-03
1.571227896569948371e+03 4.037880912982671870e-03
1.554343740684276554e+03 4.057938992545207131e-03
1.567736364251742543e+03 4.055247964761425801e-03
1.414117815014773441e+03 4.105924921393058584e-03
1.603683250380418485e+03 4.037091838815258169e-03
1.611945136583590738e+03 4.049975766281678664e-03
1.620063214132664143e+03 4.026187017443580082e-03
1.603720708394910162e+03 4.008145536942346772e-03
1.703327425466018212e+03 3.699688232802166455e-03
1.703715248165490721e+03 3.704098422948726675e-03
1.703796472589198629e+03 3.703893080267767028e-03
1.702157044054517428e+03 3.699540019024402139e-03
1.634298749230649037e+03 3.982532225473025232e-03
1.700057245005291861e+03 3.702815008430109401e-03
1.699547996542249848e+03 3.700452723672463442e-03
1.696937351001156912e+03 3.698481164327891563e-03
1.696192152424426240e+03 3.702016471814350857e-03
1.691335272659114935e+03 3.708026271888353962e-03
1.684893127811891645e+03 3.703188085451808876e-03
1.681445748347803146e+03 3.710561661124184285e-03
1.674758654263687731e+03 3.711747574454092417e-03
1.675811588381775437e+03 3.711516800150191538e-03
1.690740891492862829e+03 3.687959586669020857e-03
1.691123821280725679e+03 3.691026754330587172e-03
1.679727817963188500e+03 3.727232207398868940e-03
1.676260540740809120e+03 3.732526973831917349e-03
1.676749129210249066e+03 3.734058331297777141e-03
1.669675792139619716e+03 3.749049299726992315e-03
1.681092136366737350e+03 3.734893130060323169e-03
1.660231824323309866e+03 3.812577096801245992e-03
1.670600252669467864e+03 3.813673440800255301e-03
1.678876239226842245e+03 3.796609662438867484e-03
1.729845711686391269e+03 3.793416729862233126e-03
1.730133656680291779e+03 3.469632230127984215e-03
1.688575701004822122e+03 3.918202235934254742e-03
1.731947654654686858e+03 3.471258793072447627e-03
1.696134096627081135e+03 3.765121250547676969e-03
1.698898929902639111e+03 3.756334679918139213e-03
1.696371140484373427e+03 3.746400355167077163e-03
1.685634057548983719e+03 3.698817152383907653e-03
1.677925176383479084e+03 3.711792543631328972e-03
1.671667941985517700e+03 3.718889647850614263e-03
1.668483140979233667e+03 3.717675157608366174e-03
1.663805633517673414e+03 3.730609065606345625e-03
1.657054115442988177e+03 3.741399160922637915e-03
1.720216893601401580e+03 3.419932149524422451e-03
1.654575476329606772e+03 3.653915960265397347e-03
1.633106924044278685e+03 3.690344486424038551e-03
1.625220128719451395e+03 3.781408623795044256e-03
1.622272253414987063e+03 3.787686223007984219e-03
1.619098581279957443e+03 3.803941898642347955e-03
1.714139474378435580e+03 3.483951290090923827e-03
1.629218935854377378e+03 3.826889301576165501e-03
1.665168350828233997e+03 3.824996416128071015e-03
1.655622918774277650e+03 3.871553662483979801e-03
1.635732358416420084e+03 3.899927706291074318e-03
1.628585407247296871e+03 3.913069263716289180e-03
1.619553648744595193e+03 3.929192683166602036e-03
1.631781283947502743e+03 3.897708067672369606e-03
1.647291693782398625e+03 3.906422158326321344e-03
1.632958309960692759e+03 3.924201798150492304e-03
1.635529168927040246e+03 3.918666008658633175e-03
1.640063535628706632e+03 3.911686685468746157e-03
1.623581348536493124e+03 3.932198072124142192e-03
1.628104808721300287e+03 3.929447089002978573e-03
1.622711485208833210e+03 3.958304768233896799e-03
1.649522544867126499e+03 3.888384764381846385e-03
1.697557125827598838e+03 4.016288278514422265e-03
1.646225738255815259e+03 3.894157538519678590e-03
1.651648161688218806e+03 3.887094068501183251e-03
1.626921754695297068e+03 3.917902244794645508e-03
1.627501627565637364e+03 3.929540397864652278e-03
1.634109126860722199e+03 3.924995214313264751e-03
1.654958944159224302e+03 3.897438966097825468e-03
1.648380117398169659e+03 3.894003771056855131e-03
1.670211766855819860e+03 3.830759707120146712e-03
1.672956357868651367e+03 3.789794091913758697e-03
1.666446340397406630e+03 3.797797970692451657e-03
1.672141110617555114e+03 3.805391413351261621e-03
1.672529359759970703e+03 3.814239526424762373e-03
1.696244237113157396e+03 3.787460051092793930e-03
1.692464438010073764e+03 3.787277421352632390e-03
1.693939361193300101e+03 3.789304091086288968e-03
1.688080289282757349e+03 3.808796982471342706e-03
1.693372323084831123e+03 3.801780790998033396e-03
1.691679636478265138e+03 3.801125025272361277e-03
1.679567084238962934e+03 3.789041207847127467e-03
1.677302100102078612e+03 3.779939313393734530e-03
1.682346869295460465e+03 3.770163163785074465e-03
1.677199391134540974e+03 3.782695797528976434e-03
1.630090083570070647e+03 3.988706025929714821e-03
1.637654427265399136e+03 3.983282372953316983e-03
1.629023106939906256e+03 3.986790830317435072e-03
1.629838807785711424e+03 3.982102557624101792e-03
1.628621441560380390e+03 3.980050271026186470e-03
1.640594521056199710e+03 3.961693706899284406e-03
1.628941817279000816e+03 3.924487550147922818e-03
1.650368497926820964e+03 3.750665045136907048e-03
1.632653505232570296e+03 3.945990800808648474e-03
1.637608881058240513e+03 3.967655879461736562e-03
1.647890119974645359e+03 3.921233184968908776e-03
1.648307525116157649e+03 3.925239477256030340e-03
1.639214072813913162e+03 3.939297143462933831e-03
1.669035531762506025e+03 4.108479472772865945e-03
1.658214345677256233e+03 4.102983007358702340e-03
1.686545947335941719e+03 3.862966079817195617e-03
1.677015501613519291e+03 3.855402793470190121e-03
1.693257067976026065e+03 4.009087424396609589e-03
1.667612165766734961e+03 3.910550565840507746e-03
1.633061175141305057e+03 3.813646387459285539e-03
1.650117845198962641e+03 3.966769952328206075e-03
1.673685393971581789e+03 3.926532750145162072e-03
1.624372351372796629e+03 4.158428337660286488e-03
1.690092037119964516e+03 3.867136700044453580e-03
1.687536241574897986e+03 3.928843960076461479e-03
1.648139732742354454e+03 4.022592815428110632e-03
1.682488103609877953e+03 3.991317492463261445e-03
1.652423686844460917e+03 3.932600073333744096e-03
1.660538000327438112e+03 3.966809622455217538e-03
1.665457509742567481e+03 3.999013379263571984e-03
1.653119727100607406e+03 4.113648100568300346e-03
1.648652378229055103e+03 4.152819937721349657e-03
1.700298705066878483e+03 3.953659592648805891e-03
1.708319090691865995e+03 3.809027942189736372e-03
1.694283775088339326e+03 3.818770624029359413e-03
1.692246655041897156e+03 3.819015142208563324e-03
1.689514420185036215e+03 3.958935961945154840e-03
1.691536242518466224e+03 3.806704396098373449e-03
1.702173788143995807e+03 3.911327081735888056e-03
1.702513157636621372e+03 3.910947005484787659e-03
1.669145595284329374e+03 3.969981944234355666e-03
1.674877352477913746e+03 3.841430804942854403e-03
1.688663775613461894e+03 3.910728853690927445e-03
1.687925452497091783e+03 3.902248955547530512e-03
1.683335779864234610e+03 3.878888446105930449e-03
1.654327699193336684e+03 3.926766938158504812e-03
1.685556406147785538e+03 3.857532792805767104e-03
1.695803831712927376e+03 4.097963398500179509e-03
1.681337636305212982e+03 3.805608060653783466e-03
1.682564979688413587e+03 3.806742914831360951e-03
1.682656785110767487e+03 3.813961414368853293e-03
1.648033030799652806e+03 4.203183589135294461e-03
1.698716952203720211e+03 3.803840516063360620e-03
1.707578844986238437e+03 3.715004146468809353e-03
1.698470742262491285e+03 3.806834453555813826e-03
1.696510853297278118e+03 3.798537939543983680e-03
1.704098182867851165e+03 3.754108783984638417e-03
1.706726543442509637e+03 3.738063926726412425e-03
1.649760620915816617e+03 4.039757624235747885e-03
1.645862875569871449e+03 4.038146477705976609e-03
1.645060988997623781e+03 4.055399674878243030e-03
1.643841659006075133e+03 4.066191954307110147e-03
1.639338273971930448e+03 4.085535777241530199e-03
1.640330836714488214e+03 4.087780373276217287e-03
1.448418802650827502e+03 4.063031262936637675e-03
1.692879533690554808e+03 3.786832598838064164e-03
1.684764553120489381e+03 3.812541426622638712e-03
1.682932282904999056e+03 3.821902885780163912e-03
1.681443803174438244e+03 3.823646743725293579e-03
1.719439374002716022e+03 3.358503341589488128e-03
1.478083016209015568e+03 4.353794450010379027e-03
1.546978107425268718e+03 4.029675438812572140e-03
1.653894657623840203e+03 4.108733201535523342e-03
1.660918396035853675e+03 4.137869862527345302e-03
1.691760950895095903e+03 3.582959730813023522e-03
1.703805462654224357e+03 3.580950895674567345e-03
1.695019510227046112e+03 3.583287410922938142e-03
1.668419281402108027e+03 3.651962802535137654e-03
1.527401101364133183e+03 3.992917075881246072e-03
1.695883601314948237e+03 3.811467254060838580e-03
1.732421991257443779e+03 3.635480509868592620e-03
1.703332106698118878e+03 3.646490287188631010e-03
1.694843086014946948e+03 3.652520715479800218e-03
1.664960706164710473e+03 3.699936415282577013e-03
1.676941251303342142e+03 3.680046294092715643e-03
1.690221047322703271e+03 3.830659816859309074e-03
1.606168142828735881e+03 3.859543573465649535e-03
1.614087000975210458e+03 3.825008665618258828e-03
1.585068528588526533e+03 3.858113981464527959e-03
1.696320219706329453e+03 3.819371047004197200e-03
1.677430856369756157e+03 3.935587045704022104e-03
1.676350635448206731e+03 3.947953688531793785e-03
1.674599327599547678e+03 3.907156933608835377e-03
1.677035704283455971e+03 3.912203652386471615e-03
1.639697118061535321e+03 3.836262726256338493e-03
1.607845895708429907e+03 3.884392872750691995e-03
1.612611288194919098e+03 3.878972378852301589e-03
1.701142955459419454e+03 3.815406631698263495e-03
1.666907445309745299e+03 3.750363471832311984e-03
1.677452467918368939e+03 4.000183261907337001e-03
1.682803266278673618e+03 4.015414822426537599e-03
1.677475574004216469e+03 3.954680352114734419e-03
1.669399153613897624e+03 3.952829766609007763e-03
1.543094249871350030e+03 3.997099795364745904e-03
1.645146740867648077e+03 4.037164730487079883e-03
1.695032888000770072e+03 3.833261732882457980e-03
1.703966864190130764e+03 3.823918321689000026e-03
1.639825069481707033e+03 4.329708041464687407e-03
1.626230672214101560e+03 4.317942721679257113e-03
1.557388127788112797e+03 3.972062777128294170e-03
1.620510149203813398e+03 4.399655461644566903e-03
1.622491714671741647e+03 4.389050847838660632e-03
1.546210644518821027e+03 4.125771648906977930e-03
1.607487307006065066e+03 4.433811592229584993e-03
1.485549652339134809e+03 4.206272564322508477e-03
1.601447234868589931e+03 4.556335967898015975e-03
1.506886345399664833e+03 4.150488817999050360e-03
1.507401140132047203e+03 4.150404073164200291e-03
1.522632642954381708e+03 4.124730967819107037e-03
1.522138746409066243e+03 4.101120501510649614e-03
1.515637103027405828e+03 4.051605401929134730e-03
1.513527938498080402e+03 4.084099133055380838e-03
1.603181354688113970e+03 4.170693008564273045e-03
1.491095692787134794e+03 4.163412215261595890e-03
1.662927310330440150e+03 4.018734036760884636e-03
1.656008592794551078e+03 4.034152019077730765e-03
1.686006444737691936e+03 4.020742753850695302e-03
1.682271190608583083e+03 4.010723766439502035e-03
1.668577169881929649e+03 4.031805905552704287e-03
1.681656637975392641e+03 4.014334664391120723e-03
1.674047228703825112e+03 4.028487926476368580e-03
1.683029721008917932e+03 4.016004960693154470e-03
1.686264872582388989e+03 3.993074074132739112e-03
1.683746588602829888e+03 3.984004293887045099e-03
1.683387823370439037e+03 3.983739147036592133e-03
1.674430522803027316e+03 3.995178122254121160e-03
1.674587110297698700e+03 4.004169882428134167e-03
1.661847956312578617e+03 3.882574293311950430e-03
1.591698284113642558e+03 3.920114113174118231e-03
1.631723030996556417e+03 3.914405200313085705e-03
1.648340215800503302e+03 3.911389119704138453e-03
1.659913320769832580e+03 3.903911692672265392e-03
1.644752897693587556e+03 3.915469104680858146e-03
1.700583182633614797e+03 3.814742991845880473e-03
1.601631999345642498e+03 4.031556651196440896e-03
1.699214226693258524e+03 3.767152653473231430e-03
1.565541792794107550e+03 4.041396897900794566e-03
1.572655410121585874e+03 4.070899646818005625e-03
1.582077107803004765e+03 4.056885267335835418e-03
1.582379756337175877e+03 4.055742031977544945e-03
1.691166832730985334e+03 3.696248084539459702e-03
1.689932186185440514e+03 3.691212554882513774e-03
1.695595606048097807e+03 3.931829071461290410e-03
1.687659711381660827e+03 3.912251319073676604e-03
1.640591012789122260e+03 3.862810700434902728e-03
1.667325321833709722e+03 3.873499456959771537e-03
1.696109193699631533e+03 3.829334420369534531e-03
1.709344290124275176e+03 3.670887636799916899e-03
1.557015550036555851e+03 4.088639865784115222e-03
1.562953071663825540e+03 4.079996561614993890e-03
1.581417207162841578e+03 4.103405861649040386e-03
1.587727005186257884e+03 4.162883859604247193e-03
1.704733780490280424e+03 4.024080088117343475e-03
1.618341526457961209e+03 4.139318753605603605e-03
1.719661992411103256e+03 3.835549565459426841e-03
1.718324931428382342e+03 3.822803085367078909e-03
1.653816250464405357e+03 4.071490258117769871e-03
1.680879471297554119e+03 3.832768760797173810e-03
1.694276372175431788e+03 3.885339989822219654e-03
1.662542552296170243e+03 4.061230400135676204e-03
1.661900329069829240e+03 4.059961563411694854e-03
1.672295299268372673e+03 4.097692908199493042e-03
1.705069966385595990e+03 3.942972594911824981e-03
1.698105171944511540e+03 3.920539906690981638e-03
1.696116688775804732e+03 3.913997204921196987e-03
1.698353092017124709e+03 3.919317859104268914e-03
1.650709092349965658e+03 4.129307512221818376e-03
1.655933420925889777e+03 4.101627083397201522e-03
1.687812449002198719e+03 3.862903346531167039e-03
1.696989164453719241e+03 3.924970512399823808e-03
1.694667644879976933e+03 3.939614689624869499e-03
1.632497086878654727e+03 4.071765033790812789e-03
1.674844749474992341e+03 3.937344803364805843e-03
1.636795280224852604e+03 4.058947015231663402e-03
1.669351496266529921e+03 3.957117785137343607e-03
1.663790727084387299e+03 3.968148008520808526e-03
1.653430597450855885e+03 4.032681782471497951e-03
1.656036784081687756e+03 4.054149259437083742e-03
1.672921025859630618e+03 3.900903026739084740e-03
1.676273142810698118e+03 3.920521167857393512e-03
1.656928460975781263e+03 4.104233831013590940e-03
1.664304803304957431e+03 4.063026235632357340e-03
1.662374994477991777e+03 4.056473132867160526e-03
1.688047499033148370e+03 3.964715013849114296e-03
1.642248026473652317e+03 4.034506961059293982e-03
1.701584417083167637e+03 3.956453466904075698e-03
1.677711326443816915e+03 4.058265775406797067e-03
1.677141284811476680e+03 4.120923257155371076e-03
1.691768237428886323e+03 4.144425832560042801e-03
1.681847099353057502e+03 4.131459489100823730e-03
1.650106678524456584e+03 4.017312733731707650e-03
1.660190657203562978e+03 4.105919688631264400e-03
1.669470920680133759e+03 4.003064468250571752e-03
1.687613420016682994e+03 3.796097875888721808e-03
1.688151097572474328e+03 3.796502990432183092e-03
1.694136097695329909e+03 3.792217029645585970e-03
1.695909791418376471e+03 3.792626281486373603e-03
1.695721469752079884e+03 3.792468050398261313e-03
1.714553784490450880e+03 3.716185313494997210e-03
1.618520251511951983e+03 4.184402067338797125e-03
1.609678358422914698e+03 4.202180195871397031e-03
1.624953033995986061e+03 4.204524934054200587e-03
1.635308402620561765e+03 4.215608970065776000e-03
1.702331627781317366e+03 3.667176201108356386e-03
1.695048745140077472e+03 3.805263403629956850e-03
