# freq_modGR tau_modGR
1.857658276091230789e+02 3.702890365868558888e-03
2.370839423757827547e+02 4.563070535635449856e-03
2.491198423349220832e+02 4.276794629978614842e-03
2.390574503220834117e+02 4.649638758963278717e-03
2.352413268701992308e+02 5.007989652105197982e-03
2.521981951469885246e+02 3.259316965880811913e-03
2.312656222297373745e+02 4.634540856861226431e-03
2.280060780863907155e+02 3.348755887384880121e-03
2.359128315084953158e+02 3.529281253437118512e-03
2.373983758351392623e+02 4.399917585320366545e-03
2.144148879162216872e+02 2.834189094595832015e-03
2.556355746750675166e+02 2.929820615448630507e-03
2.265156432794955208e+02 3.677620734252858101e-03
1.838198250895758861e+02 2.194974129398070961e-03
2.393988239036678181e+02 2.447453988662879470e-03
2.185438589085023295e+02 2.806979477737885087e-03
2.487065175806196748e+02 4.076855811545103576e-03
2.434404878497059315e+02 6.747937872449930735e-03
2.606754183975535284e+02 5.197564196334086145e-03
2.523393328590396152e+02 3.369424386448809355e-03
2.447043318228895430e+02 4.206810626043919893e-03
2.346128516310231191e+02 3.739376476587270501e-03
1.819675849214208938e+02 1.713511354567633311e-03
2.421335285004491880e+02 2.092058189433444997e-03
1.977914324724210076e+02 4.740672354988437545e-03
2.390240639002649630e+02 3.720586134764559006e-03
2.207815509582781885e+02 2.958144986992953737e-03
2.597600158096011569e+02 4.436539075212879955e-03
2.215983935756696326e+02 3.920400976787283102e-03
2.429681261086196855e+02 4.285431668209657881e-03
2.520904875727167109e+02 2.383604778057525197e-03
2.318050343299417477e+02 2.558703115617616888e-03
2.448607169208112850e+02 7.369837307208941188e-03
2.688564352189680449e+02 2.681398164113393649e-03
2.307945095556102899e+02 4.262779206228793118e-03
2.372394404694403249e+02 4.293632077387157797e-03
2.336016929711803414e+02 4.521069451589922530e-03
2.667504698679201169e+02 3.814796353315270342e-03
2.594851672012133008e+02 4.181556960309141570e-03
2.749819649779672091e+02 6.646220844993826204e-03
2.454668140922657358e+02 3.434133169895130754e-03
2.442979283224628659e+02 5.840515472426315198e-03
2.428855728963596050e+02 3.280571301307665371e-03
2.236308292002532880e+02 3.174168919350083256e-03
2.652571224862236932e+02 4.441572954073658153e-03
2.514107378170072593e+02 5.650861434614958684e-03
2.554756595961027301e+02 4.775517680791503856e-03
2.370628210210894906e+02 5.790313623187615284e-03
3.027774879329205646e+02 2.298944369187041429e-03
3.021547298248663083e+02 2.030676585616608514e-03
2.642484131130159994e+02 4.617773540037004194e-03
2.474937978411492168e+02 4.147251143893578712e-03
1.758926079986941602e+02 2.329045956218258728e-03
2.395580084512330075e+02 3.305887558242562828e-03
2.209007938670018234e+02 4.177276932998042272e-03
1.647150172377217814e+02 2.534821310262608176e-03
2.447313622906713420e+02 5.609379206738152913e-03
2.478489247407465257e+02 4.311499047258767099e-03
2.667229244358459255e+02 2.431659802534615229e-03
2.382428808257112394e+02 5.224422646450125468e-03
2.374992802237327965e+02 4.297754454185231943e-03
2.243800028179564379e+02 2.166699837784125289e-03
2.919287533477046850e+02 2.759536722398456092e-03
2.590675324415017258e+02 6.229359514337460928e-03
2.678873054688563116e+02 5.057351215980711474e-03
2.433014621383731537e+02 3.044943829803963432e-03
2.487988352676989621e+02 4.510987458550498944e-03
2.697490349848303026e+02 3.548810161137820433e-03
2.425723907290387729e+02 4.502903951878237630e-03
2.366249057570035461e+02 5.182845804795273119e-03
2.515950880177117881e+02 2.126583561415699552e-03
2.557258490573328800e+02 3.651876064121700217e-03
2.442050141163863941e+02 3.589518394641843385e-03
2.450738460514255053e+02 3.462474409519564200e-03
2.647186782821367501e+02 5.402428118713930964e-03
2.442801490548589527e+02 3.764121584182444219e-03
2.438140184700013151e+02 5.106087470564744761e-03
2.632910293327837508e+02 6.891856763866201219e-03
2.625890955246966314e+02 4.558951913616692171e-03
1.709879661868574203e+02 3.427057520762407869e-03
2.324677232415198205e+02 4.369380013598111318e-03
2.323458971666625814e+02 3.561248883918258397e-03
2.596923899065349133e+02 3.736053748303228440e-03
2.620352773782327631e+02 4.285412726324131644e-03
2.212429984563190430e+02 3.115246150312298533e-03
2.352819863831222165e+02 2.944464883192166905e-03
2.617736380595181913e+02 6.015906520921603280e-03
2.393356311881549914e+02 3.562665716750653203e-03
2.534135253721920833e+02 3.176215205623918961e-03
2.370228099892432567e+02 4.021593641394089272e-03
2.230013800093322800e+02 3.880150171485742885e-03
2.520679906320931707e+02 5.466576977275906801e-03
2.710407852703871185e+02 3.909741127475513216e-03
2.440201535247659592e+02 3.140210184706574738e-03
2.424658772931545059e+02 2.377489659411882294e-03
1.920216204717254129e+02 2.517848571144256069e-03
2.646574252503143612e+02 7.746273552660555041e-03
2.407054968883934123e+02 5.125944535803811375e-03
2.418162852964057379e+02 5.867657638570478694e-03
1.887466104842826837e+02 3.489933655864364305e-03
2.551233897572706155e+02 4.093104809733169591e-03
2.763799738758941658e+02 3.192885638430501515e-03
2.237177875565058685e+02 4.168182984150980638e-03
2.147774302774932096e+02 2.906725296043333271e-03
2.503182375242754176e+02 6.163566106579320553e-03
4.020787064865860998e+02 1.037930430369402718e-03
2.432976089160750632e+02 4.355212985111251919e-03
2.468986781475159660e+02 3.702349337844368544e-03
2.322575003132231473e+02 3.922118571450680657e-03
2.404400899313334605e+02 2.742206140409461472e-03
2.502252800315052639e+02 3.989173548901245141e-03
1.855048450200176262e+02 1.571132786250552986e-03
2.428215120453150178e+02 3.051652670722665092e-03
2.603546767006638447e+02 3.424775308143600174e-03
2.588048397611480596e+02 2.166711924496119400e-03
2.484247648337778287e+02 5.073730603950925983e-03
2.153634184146640393e+02 3.043623011966672086e-03
2.430880418385788744e+02 2.490161707757288390e-03
2.434809254774578164e+02 3.862994165310380638e-03
2.409787444474729909e+02 3.062703912434580102e-03
2.101875466914200103e+02 2.750701967484774080e-03
2.583216047563487336e+02 3.187224834987270952e-03
2.401961929550817558e+02 4.751119139848914395e-03
2.574407002023551172e+02 3.231567543024731377e-03
2.684880261112863877e+02 2.949886805933138456e-03
2.522026687746003404e+02 5.210604394548469173e-03
2.623605446564623094e+02 6.173946539335908000e-03
2.531887591745884549e+02 4.273951194383049379e-03
2.547312604708790786e+02 3.492189939227753441e-03
2.116405019826527507e+02 1.663643745248302329e-03
1.558451364713176588e+02 1.472782382589556344e-03
2.513908624005766796e+02 4.888979376983992528e-03
2.440101936894448045e+02 4.349462748658978681e-03
2.171776003694296264e+02 3.131674998525014499e-03
2.468986394505673729e+02 4.093122370129405677e-03
2.187810624275652742e+02 5.167181064168198390e-03
2.276021788788326035e+02 4.014363692353565931e-03
2.302246295333702903e+02 4.190964183891577460e-03
2.769273631764590959e+02 6.593160672390368897e-03
2.615307873427029222e+02 3.373938443003177915e-03
2.662490838113461677e+02 3.490818006523450315e-03
2.553592511027627552e+02 7.311313789033815555e-03
2.547320904834759574e+02 3.319494924383736313e-03
2.337956393640932902e+02 3.063707203171515351e-03
2.258038749104838132e+02 4.402638725872251579e-03
2.241425875940124968e+02 2.904490497039541059e-03
2.432052970232186055e+02 3.344275349451072531e-03
2.465360172702991406e+02 4.673127118778034293e-03
2.548451951771339168e+02 6.661564098344342245e-03
2.647189398014949688e+02 2.375199442194818236e-03
1.808545325326339253e+02 3.446998108251104424e-03
2.130199616046836866e+02 3.429185574187457956e-03
2.662598484227028166e+02 2.972620556273759297e-03
2.372368292982390869e+02 2.079788500011559883e-03
2.475811620898002161e+02 3.700403258816853478e-03
2.432942587356105832e+02 3.372128849989608924e-03
2.386530396853309810e+02 3.861406309305980521e-03
2.494715847506353725e+02 4.426375649232778403e-03
2.584840999734838078e+02 2.443427459695963772e-03
2.348045267877570268e+02 3.402780089649481629e-03
2.005455892174213375e+02 2.653569498038363308e-03
2.322624436363052496e+02 3.778516958672750552e-03
2.214128599047186299e+02 3.820750056308392338e-03
2.825830433271641482e+02 4.081092647875036311e-03
2.100857677041553586e+02 2.858706794229373595e-03
2.458620386076342754e+02 4.042678730503423447e-03
2.300148442016781019e+02 2.710880547876885500e-03
2.258387177555993333e+02 5.628603977214686159e-03
2.004680812397674572e+02 3.276760240714810587e-03
2.473831315300720064e+02 3.722658796117421336e-03
2.406646398851626145e+02 6.513651917182420800e-03
2.528905717309609145e+02 6.076632886099746743e-03
2.323423174292489080e+02 2.188472037553080771e-03
2.690342448534772757e+02 2.348464050332611103e-03
2.223596262714975467e+02 3.717828281211062093e-03
2.074708953695837579e+02 3.377936423629216995e-03
2.250786250141264304e+02 4.148033013053684624e-03
2.491980724618233296e+02 3.178392635897750191e-03
1.524331812874138734e+02 3.218611161250160488e-03
1.920247892863192476e+02 2.591591934441238223e-03
2.723879137003879691e+02 2.267533709500046783e-03
2.307476808613799051e+02 4.031886967519159558e-03
1.747757734316292328e+02 2.689667461096897829e-03
2.465458282395856031e+02 3.741336451731057562e-03
2.563236057766816316e+02 5.271268341886654364e-03
2.386374559742020267e+02 5.000083794778015754e-03
2.628601009768370886e+02 4.440561119300560737e-03
2.648921127744680462e+02 3.109525212317490548e-03
2.581650674071122467e+02 5.800501682455521356e-03
2.407656836282754966e+02 2.318768128385992507e-03
2.573895503206372268e+02 5.078774686994305503e-03
2.568800227886238758e+02 5.014940089462054801e-03
2.433736033297763868e+02 5.336055507124804961e-03
2.362891955679029650e+02 4.708613356180601887e-03
2.655727989046287121e+02 5.002163573885672065e-03
2.528479606126052772e+02 3.928810466660784262e-03
2.383804699085205812e+02 2.630852760140329951e-03
2.238043988691833874e+02 3.972442218740429055e-03
2.506078468560427837e+02 5.837467900531901482e-03
2.466319987535791256e+02 3.765522588926500328e-03
2.422844716458641017e+02 7.360681243744436088e-03
2.150892754804636127e+02 3.193696054711859383e-03
2.361713162981655501e+02 3.318761772909299863e-03
2.572030267528635363e+02 3.446659831847228173e-03
2.601593883165231773e+02 3.940956043848743880e-03
2.574088559790288286e+02 4.253263340658082654e-03
2.585777517301544890e+02 4.289854302269574017e-03
2.518898762473090756e+02 3.474170215138954344e-03
2.502627336384016701e+02 5.542660470334185262e-03
2.293147769780678971e+02 3.472976421485318883e-03
2.525870579829786777e+02 4.697022344362450363e-03
2.717636684875985793e+02 3.023814313028808272e-03
2.698954187795742428e+02 1.892606301027059202e-03
2.493030754126366730e+02 3.206093236996602602e-03
2.700341532457205176e+02 2.589755321623487833e-03
2.546255166594714296e+02 3.793954471828015016e-03
2.622563834932207101e+02 3.418825421791672672e-03
2.492523464780739459e+02 4.008784250777867701e-03
2.751416992676474820e+02 2.563328471263862703e-03
2.382792082048003977e+02 3.033430121192963371e-03
2.433510482948802576e+02 4.106523970021113724e-03
2.293525825926708137e+02 3.349220029946288913e-03
2.355996412856770803e+02 6.448630706505387514e-03
2.314814906612937477e+02 3.014888492236019162e-03
2.042266680786997028e+02 3.492705126698945201e-03
2.783153813160440677e+02 6.500097226165652865e-03
3.199157233806765248e+02 1.982929816768117144e-03
2.466976992896202887e+02 6.761516359554394472e-03
2.346716467942974020e+02 3.464502225057200253e-03
2.317613099422684115e+02 4.481157614328878935e-03
2.636164372376856591e+02 3.190963522956067125e-03
2.754172211162978670e+02 2.681407253068771469e-03
2.419287819390110883e+02 3.487714745943300450e-03
2.422347333061416350e+02 3.446787981667971939e-03
2.186276364393239646e+02 3.666264070722988037e-03
2.356739643112123588e+02 6.235856033221307340e-03
2.437939952177480905e+02 4.977194875042876589e-03
2.420624691993575652e+02 2.226922872645905726e-03
2.198149219322546628e+02 3.611646547443922266e-03
2.404040478194769150e+02 2.121306266635722502e-03
2.662897927787194021e+02 4.540614109053215351e-03
2.559086286200204654e+02 5.675355474364915387e-03
2.269273364040062120e+02 3.322415852015165021e-03
2.319899751576961648e+02 5.115076294669764802e-03
2.574859083170424583e+02 2.701202979867697168e-03
2.721427020238824639e+02 4.392785028719470991e-03
2.604997145669503880e+02 4.924865229649275783e-03
2.314372674314089977e+02 3.497012290552954390e-03
2.853234938890500985e+02 1.564330771504232522e-03
2.178117933027705817e+02 2.546423312187475006e-03
2.487804988575570917e+02 3.199042341684124602e-03
2.366579451919751023e+02 5.260658788925197393e-03
2.415664595980754541e+02 6.227558223368020486e-03
2.531378877998269559e+02 6.783294087006847516e-03
2.547373958919120582e+02 4.210502507389648173e-03
2.505549953035182114e+02 4.649084085206210519e-03
2.573982813296878476e+02 4.412311879287666473e-03
2.679197937418489346e+02 3.802092062582393666e-03
2.589150339064292439e+02 4.169368818348304605e-03
2.562208294577778815e+02 5.722049817830691942e-03
2.531147447690271406e+02 4.522492096468929551e-03
2.568956974098020396e+02 2.826365305686234959e-03
2.591611664406993327e+02 5.493997153225430204e-03
2.565351701911613418e+02 3.036188064459050939e-03
2.308389126444607484e+02 6.546336436903983300e-03
2.158526258081303979e+02 3.445984580726411430e-03
1.826799755083459615e+02 2.801458366740181786e-03
2.394246878577476423e+02 3.030795645916380034e-03
2.728180162943988307e+02 1.983919522501623785e-03
2.403212253080205869e+02 3.015009007014179954e-03
2.492167657748721865e+02 2.277234657104918163e-03
2.535667311112419497e+02 2.975370353520306963e-03
2.511590536084435143e+02 4.939082007874620248e-03
2.423459013415420884e+02 4.394252080884362976e-03
2.550762706001334266e+02 4.369847980578007302e-03
2.545838442611402002e+02 4.878687445303240937e-03
2.718617097176451125e+02 4.414655212774262587e-03
2.755407596369646512e+02 2.704108380374067085e-03
2.522043813060046773e+02 4.048237270284727428e-03
2.477416842311503444e+02 6.235310271857313555e-03
2.726145546172505192e+02 3.143023044948802924e-03
2.441203511355067235e+02 3.685452699508004991e-03
2.317942079685070667e+02 5.198778643556968386e-03
2.430111667325496398e+02 7.978066219365698153e-03
2.481249314471406535e+02 3.475869788764624716e-03
2.476626063737328707e+02 2.457146278163530300e-03
2.112941147285759200e+02 2.843249553268476556e-03
2.473838589775723733e+02 4.927610657815310706e-03
2.484073854574035636e+02 3.820985660434173762e-03
2.437728343160058557e+02 3.046186950993191520e-03
2.521553393066627962e+02 3.949691121655427885e-03
2.570403453807912797e+02 4.749559475138385653e-03
2.858837187770182595e+02 3.863171416822955805e-03
2.547830017114898169e+02 5.667391968757746687e-03
2.824217424980038800e+02 2.083630167702876703e-03
2.839881016948882575e+02 4.680648516234345996e-03
2.528322499961667518e+02 4.602011711853748292e-03
2.354345660645228406e+02 4.100650238447584549e-03
2.583181589773810174e+02 3.993554037013019239e-03
2.548276615138030934e+02 5.698754896204424360e-03
2.542701072203054196e+02 6.014876008767736267e-03
2.462852207245969680e+02 4.620532092261069555e-03
2.172748245975146517e+02 3.310096712707905498e-03
2.418670559329433445e+02 4.174465694847455215e-03
2.711460102796204410e+02 3.945177524636704972e-03
2.689689239217526051e+02 2.520451242240799410e-03
2.642631961244264289e+02 3.690927481648257832e-03
2.575253180389370300e+02 3.486063354531572251e-03
2.301597289091858727e+02 4.150841323656680182e-03
2.578681701486723910e+02 3.913623455729832966e-03
2.316588906066099014e+02 4.567215284195950964e-03
2.475982914208179864e+02 4.651938977406499913e-03
2.685195695109603662e+02 3.713248842713960836e-03
2.421854087134927624e+02 3.453681089144830518e-03
2.461977856663388877e+02 5.334795672046452157e-03
2.306898745840090328e+02 4.122074462544392422e-03
2.207671011619481476e+02 3.583240047497658273e-03
1.865292025404421281e+02 3.193590582524040346e-03
2.243537648870641874e+02 3.711979974881676487e-03
2.634914759417725918e+02 2.567968487573778127e-03
1.897684514599486931e+02 2.690695467818256248e-03
2.413699466135991543e+02 5.525265841079295311e-03
2.680072009876192851e+02 3.392294773523726534e-03
1.988149090179737470e+02 3.367178437752202727e-03
2.510262663818355975e+02 5.033195980816246654e-03
2.234346158710167742e+02 6.864753154228779401e-03
2.197789071518423043e+02 3.937325099250100525e-03
2.433454904657582460e+02 3.850974576054471982e-03
2.450086457084289009e+02 2.428246175376120967e-03
2.615062237366377076e+02 3.799928302855532045e-03
2.405668570654330267e+02 4.935096363068956771e-03
2.506392661803470219e+02 4.811813172931914302e-03
2.358889738144331432e+02 3.661911384659378033e-03
1.719908844479489858e+02 2.742789058675660068e-03
1.520589586964645434e+02 4.105013036054091374e-03
2.245268740085404318e+02 4.673888710704812016e-03
1.590182932578280770e+02 2.143952937117061218e-03
2.436135823698951128e+02 3.669114330464325405e-03
2.243309495659233335e+02 3.256785105548767965e-03
2.265622533865789308e+02 3.164202364958510101e-03
1.566541832167876578e+02 2.953199047226202217e-03
2.524259390715021141e+02 4.521123747081802827e-03
3.014740824535758748e+02 2.462118534138783236e-03
2.411893393316632057e+02 4.177638816414155042e-03
2.322785810932277286e+02 5.192692399809874931e-03
2.167331703150571229e+02 6.130902180145488510e-03
2.156451906162326964e+02 3.405912314507479177e-03
2.314462411845985059e+02 4.607751788424849920e-03
2.433609361239267344e+02 4.095423789012231364e-03
2.276991532539543357e+02 3.458311794116205890e-03
2.380064102165492841e+02 3.283300548564441115e-03
2.367785225085881677e+02 3.360347477536076728e-03
2.607409066898661649e+02 3.612324315318997999e-03
2.529388982741818666e+02 3.729571506189033932e-03
2.359295819535346936e+02 3.850729312435530790e-03
2.315472646420228102e+02 3.987970906445738317e-03
2.544437003270143691e+02 2.437025314303711745e-03
2.655068622596387513e+02 3.838387901356621248e-03
2.351832695822313610e+02 6.041946837964017915e-03
1.593402476771957481e+02 7.556946728833698404e-03
2.343039258220746319e+02 2.468168953214188322e-03
2.349995784792858160e+02 4.643385039246196444e-03
2.489724207886801821e+02 3.207605343635273540e-03
2.596604528270418086e+02 3.003611027061368552e-03
2.902033418900145989e+02 3.633653851722905455e-03
2.370496883172941125e+02 4.954087671485698889e-03
2.712606614752854171e+02 3.564480566581356563e-03
2.366560172877389050e+02 3.596346979389051460e-03
2.552079592681792519e+02 5.208925157795888869e-03
2.607427034908765791e+02 3.661081271721999125e-03
2.736293224804189776e+02 3.966541648861400884e-03
2.858048862186544739e+02 2.970502487005430205e-03
2.429837949236668919e+02 2.946327018765244887e-03
2.258960398532578608e+02 2.712886699471129311e-03
2.199840005275654846e+02 1.671882044721553252e-03
2.421282847815626837e+02 2.538976794564872744e-03
2.659908156097383767e+02 2.754006467095310596e-03
2.368724729193211829e+02 3.004275007357370183e-03
2.693035495774448691e+02 2.542036469685803827e-03
2.352861426294857949e+02 5.141541957154271113e-03
2.221582330385871842e+02 2.575738892428960751e-03
2.320087501445546536e+02 1.775633147880573874e-03
2.589988160371053709e+02 5.357575802365439552e-03
2.174279306623117520e+02 3.549036329439182735e-03
2.545473685159992954e+02 4.183706189266499752e-03
2.824270632065162090e+02 2.881026289957669059e-03
2.136825603460045784e+02 3.559392321734816504e-03
2.405863065356404888e+02 4.831252128479641278e-03
2.518319116684881749e+02 2.940530358305851362e-03
2.733141073060223221e+02 3.291505570250462427e-03
2.460397070447396288e+02 4.444273107639012607e-03
2.764151702864454592e+02 2.913560990494518804e-03
2.566565002955637169e+02 3.085029680499146165e-03
2.596633604635753727e+02 3.865690433602384218e-03
2.702664703083054292e+02 4.980339156663163638e-03
2.399263763191962369e+02 2.445225042902790785e-03
2.348325664131907047e+02 4.711664205118994662e-03
2.349592074110008753e+02 3.357793987214524080e-03
2.393199087277108390e+02 4.932553787048679812e-03
2.775346865055756780e+02 1.466212969882701002e-03
2.642559374340280556e+02 2.030021337898925762e-03
2.476097781611817936e+02 3.393220161131900534e-03
2.529278447567550643e+02 3.857188674444270073e-03
2.362810574922013132e+02 5.287841982412220740e-03
2.397640719136644520e+02 5.950273619597861580e-03
2.390350237661190818e+02 3.920593952180730958e-03
2.268517774785577785e+02 2.731459534377248498e-03
2.337867052904541936e+02 2.434458280353857772e-03
2.399082988561000320e+02 3.771555396959664144e-03
1.890194320628145874e+02 2.453227952711974080e-03
2.304748366764287937e+02 5.089206565956999780e-03
2.584852379030143652e+02 2.725011161952289960e-03
2.500169897325382067e+02 5.765600103298644877e-03
2.672591673063411690e+02 3.104911830947856225e-03
2.535672618867602637e+02 4.311127454743503805e-03
2.526740199477916633e+02 4.576430267842717878e-03
2.681880766274326220e+02 3.181424832709489441e-03
2.642408072262105065e+02 5.256007253947811604e-03
2.972916052438155816e+02 3.141698180414558353e-03
2.411441555143261155e+02 3.330169180405376413e-03
2.538321896639168074e+02 5.356922564047885728e-03
2.646688373100741956e+02 3.698920791647212700e-03
2.485010790009821449e+02 5.951102737399354033e-03
2.337903874632003749e+02 3.179780309181909348e-03
2.385257740046601782e+02 5.542887375184406794e-03
2.523969837054003449e+02 2.475495295982641907e-03
2.263298332755439617e+02 2.528209957685599238e-03
2.436936607234039798e+02 4.129736685217597243e-03
2.494426843004972625e+02 4.790393038257706460e-03
2.598537369985647842e+02 4.484693435573984532e-03
2.521630149815761115e+02 2.899095644204432824e-03
2.490232829276084203e+02 4.768543511210718809e-03
2.176304790472131003e+02 2.884985886446984893e-03
2.219781756283501011e+02 3.806189828388264421e-03
2.522660890184317282e+02 5.377991106129606340e-03
2.460269837466180718e+02 4.142526186956325095e-03
2.541636881096948173e+02 4.763388257018692264e-03
2.390537409627471561e+02 2.576823962901647960e-03
1.704982919313775938e+02 4.894133043416092066e-03
1.612775887084254975e+02 1.728056767062968648e-03
2.600431781796374935e+02 4.610946447645239768e-03
2.598345538960925296e+02 3.835067759631149379e-03
2.284335719936486271e+02 2.730903192850936412e-03
2.501428817680565260e+02 3.117480599098586876e-03
2.292312071668620490e+02 2.633273352069683947e-03
2.584394806837980809e+02 2.466999752943682331e-03
1.666759591405507592e+02 2.640487406634176807e-03
1.577151204977924976e+02 3.190884105597627599e-03
2.536042404374899775e+02 4.149224466496828981e-03
2.592523584261912220e+02 2.294939384147018629e-03
2.486836849816637027e+02 3.246181959773769034e-03
2.643922930103779549e+02 4.570974519643700683e-03
2.461674174695209274e+02 4.711016926429716090e-03
2.568642288141574568e+02 5.073120156246804097e-03
2.591180512964692184e+02 4.124203586471250800e-03
2.493309415890165326e+02 4.381194701496521175e-03
2.474166645627147716e+02 3.020093560654839998e-03
2.822930400464327931e+02 3.823178004219746507e-03
2.203811729421850885e+02 3.438827279834905017e-03
2.578498703817116393e+02 6.580463456931470896e-03
2.929754516567959399e+02 2.100450198901095047e-03
2.450797506665458627e+02 4.189458196445807608e-03
2.396814348899914364e+02 3.294652335821561875e-03
2.569200773878687869e+02 5.048081383447570840e-03
2.321657143702541930e+02 4.664795691510365688e-03
2.747705514308465240e+02 5.020994114626499243e-03
2.763810484552580533e+02 3.588221997675598331e-03
2.530187776992661952e+02 3.189363758550599250e-03
2.622124517132390906e+02 2.791562973632496277e-03
2.466055573458293964e+02 4.484811890273514637e-03
2.021403159166509624e+02 3.365559009643993241e-03
2.322583642764573710e+02 3.428027486911050265e-03
2.432543261151151910e+02 2.708640956675397327e-03
2.659804437705383293e+02 6.601150600124353063e-03
2.764783311561117785e+02 4.842433281432400108e-03
2.430483667556054854e+02 5.345308902730017478e-03
2.335184726115543867e+02 4.473258246818863013e-03
2.440926483341452808e+02 7.606948462376470974e-03
2.407949979800307005e+02 5.248467542036052043e-03
2.288366061975244463e+02 4.761030302253626070e-03
2.697777166145443175e+02 3.674771450253696593e-03
2.614161050475847219e+02 4.035114703031654829e-03
2.891539168538478748e+02 2.612258484816935844e-03
2.588188639248683671e+02 3.578535846006411503e-03
2.804818752195322986e+02 4.858527124162419566e-03
2.509757344710094173e+02 3.803580177683410501e-03
2.236915759790360028e+02 3.756766856700534656e-03
2.210694417058458328e+02 4.609524030300963388e-03
2.537725062622929499e+02 2.930295639496518969e-03
2.104081610757503427e+02 3.021008512277854625e-03
2.336656972526547804e+02 6.864287153601759950e-03
1.992104612411249889e+02 3.568825394173692680e-03
2.318730497721334700e+02 4.710656572376982314e-03
2.250204543639724477e+02 2.972218946499820789e-03
2.631702747562505351e+02 5.157083156290581845e-03
2.521240326875634423e+02 6.044792366979929304e-03
2.453461187538647721e+02 4.653102257965354913e-03
2.505527602358668275e+02 5.364239387678882733e-03
2.719799363242021855e+02 3.915774032949653760e-03
2.288493501883416457e+02 5.401465987273108144e-03
2.522197884509685650e+02 6.229105607280894380e-03
2.090223221345787294e+02 3.554597413453975969e-03
2.289411429394641857e+02 2.949287494744898350e-03
2.259470966998631525e+02 2.916472028314627367e-03
2.409896956235380117e+02 2.721852242041774943e-03
2.480429324811854599e+02 5.318086942096895801e-03
2.434777758465966997e+02 2.259753418298122030e-03
2.552936725743215618e+02 3.229882034264412814e-03
2.378268789387090578e+02 6.548213972803093065e-03
2.366283369097156140e+02 5.921577689350462047e-03
2.383095432518782957e+02 7.791020342956135776e-03
2.354580111035904224e+02 2.530356932648271644e-03
2.196133896304563677e+02 3.496510090190413280e-03
1.461745098940342018e+02 5.100790492673539997e-03
2.544882176507311726e+02 3.170979263406283749e-03
2.535348547338039111e+02 4.528267001655981658e-03
2.269152021320435324e+02 3.061582541396274792e-03
2.056084425184831161e+02 2.488733535654672011e-03
2.072764001529443476e+02 2.114815108294970138e-03
2.453051982689144097e+02 3.272459576323332939e-03
2.391355404195572021e+02 4.188047971904222330e-03
2.526471358463471688e+02 4.613627255482238149e-03
2.329995722180109681e+02 3.622486988675667659e-03
2.089741489330545221e+02 2.742134507687881122e-03
2.552241056508976556e+02 3.315898389339456357e-03
1.753563187159639938e+02 3.351567243805055312e-03
2.595474923333280799e+02 3.098079983268824545e-03
2.503624331723687249e+02 5.084927711650021401e-03
2.336033512865221837e+02 3.129663296198544400e-03
2.406628216247051171e+02 1.987615049308789992e-03
2.646677882404106299e+02 4.321547534341122800e-03
2.575878115093465226e+02 3.410706654990473645e-03
2.486927979736679504e+02 4.702883303612630413e-03
1.668479988941052454e+02 2.733600599241676338e-03
1.967214687858134425e+02 2.727944189631208681e-03
2.201393236939460678e+02 2.328717274753698638e-03
2.193945991823466954e+02 2.628023067999965198e-03
1.835611282552306989e+02 3.470589029907598152e-03
2.084671947042377553e+02 1.984653963681264413e-03
2.841609388403880416e+02 2.623311334741817297e-03
2.661135770743368312e+02 3.659188050564698112e-03
2.594801311511457698e+02 3.955853223332815409e-03
2.252686282918346592e+02 4.453533859689069035e-03
2.503985611689878397e+02 2.981954107260347073e-03
2.335623851322297924e+02 3.823844428548191579e-03
2.209177783748056072e+02 4.753438401518230577e-03
2.696575390280626721e+02 2.940223439230653206e-03
2.511904004285154883e+02 4.306143095115248266e-03
2.600257255707987269e+02 4.049508621311128688e-03
2.796775692366962858e+02 3.088785279899385929e-03
2.708683179334215083e+02 2.377338758882371113e-03
2.151329698394023353e+02 3.237124886725583663e-03
1.943189153923618164e+02 2.709519092560569963e-03
2.821215814333739900e+02 1.871147140143349487e-03
2.540423628687934183e+02 4.210124139904027583e-03
2.577136012195119292e+02 5.262311055224936154e-03
2.269809175222747228e+02 4.001577315101668801e-03
2.447773670027742128e+02 3.056434619951598972e-03
2.551937882235332040e+02 2.652304405366018823e-03
2.743817326507132179e+02 1.906770525399058150e-03
2.552490625402699322e+02 5.194474031099976033e-03
2.722188608615618364e+02 3.351298482459559667e-03
2.207718693095200990e+02 3.189674671116052469e-03
2.206106125592220337e+02 3.636667659291647862e-03
2.246227894281057900e+02 3.674595824532365679e-03
2.209707249245340961e+02 3.867061285817355223e-03
2.401374053336536463e+02 2.228852292650869166e-03
2.301520109236591338e+02 4.381569578835817907e-03
2.650622987158241131e+02 5.008567599814649565e-03
2.603782297824564580e+02 4.286381109300550080e-03
2.851610878200969523e+02 4.775574652521384460e-03
2.938695829458030744e+02 2.856121280274894533e-03
2.046058406248314441e+02 2.430439608119442773e-03
2.131671943728094902e+02 3.389662214936408399e-03
2.322241905722585784e+02 4.219588927352974604e-03
1.626832489575757563e+02 2.886952846642515565e-03
2.545171879400212447e+02 2.775446082123807744e-03
2.550988508180122381e+02 3.788571711366011362e-03
2.380599148677321182e+02 6.371574295992566035e-03
2.056657095969223974e+02 3.116512627213610578e-03
2.452194843946383571e+02 2.841141360767447752e-03
2.490365815561667944e+02 4.743604483607085157e-03
