# mf_modGR af_modGR
7.813086508394289353e+01 6.501853715388449251e-01
6.044579170032496052e+01 5.746612063882416965e-01
6.912285400107153066e+01 7.777358284125484023e-01
7.984622061386446035e+01 8.295376145547780355e-01
3.090865198586065077e+01 -1.500387346391906185e+00
2.404199984466315954e+01 -2.604791635760387525e+00
7.114248451872552437e+01 7.118706439474471459e-01
7.286217332146551939e+01 7.437455624454385461e-01
6.052180050258444055e+01 2.747870955182432073e-01
8.623596173156292366e+01 8.626143262216388052e-01
6.692194393383311990e+01 7.094481106172889628e-01
8.538310439581057665e+01 8.679988188613828592e-01
7.310346574521119578e+01 7.529807421902203757e-01
6.898210808809230343e+01 6.493163542459130522e-01
5.974918248919536978e+01 3.174366350158416283e-01
5.140623696922151709e+01 1.687111011763076096e-01
7.234822487219366849e+01 6.371989246848832611e-01
9.220147042039438645e+01 9.247090859147577557e-01
8.113735167335879339e+01 8.766040208971654923e-01
7.860211928920169555e+01 8.170560439249223705e-01
4.724689017077142239e+01 -6.275564417972416820e-01
6.412446943600212990e+01 5.204867700282183041e-01
6.615974384787254792e+01 7.165218835953883758e-01
5.377303462282802116e+01 1.213967154838875295e-01
7.582884085392096551e+01 8.526625587527940642e-01
7.339280708185876279e+01 8.241412789535101924e-01
7.293443650788442767e+01 8.026144840210132081e-01
5.949401163739696585e+01 6.007215946564533615e-01
7.323621607874062533e+01 7.827501060768067287e-01
5.582286831088046597e+01 3.146229521341012969e-01
6.440029807025092623e+01 5.856404555162820769e-01
5.635282351603775908e+01 5.962459011470955250e-02
7.883090975415932178e+01 8.375156092743407665e-01
4.105094930013226673e+01 -2.247170324717175927e-01
7.085551480297881710e+01 8.017071309542249669e-01
8.135999575012543517e+01 8.721839314670291055e-01
5.910468499224743510e+01 5.148561992264738540e-01
6.030226286340447217e+01 3.752251016239619430e-01
6.362518867608515905e+01 4.912220475691628785e-01
3.844577617729085972e+01 -6.620507949040277396e-01
5.380870124734813231e+01 2.737448929896172389e-01
6.075216741022506284e+01 5.227545753715030497e-01
6.811960443035671631e+01 7.797807849513189726e-01
3.740486940048762676e+01 -1.173376521377380577e+00
6.121455041911875838e+01 4.117971338208675780e-01
3.101451102847429908e+01 -1.420064374317631106e+00
7.476067082888157245e+01 7.412305699398045178e-01
5.355102679088942352e+01 2.946526789279462211e-01
4.206056070271346670e+01 -3.487327157123105703e-01
4.350204905718423021e+01 -3.479194327093844130e-01
3.954079409578457671e+01 -1.145825941497040645e-01
7.572976090402626426e+01 7.040733664187248664e-01
8.069073702839014572e+01 8.614183938521589035e-01
6.534070050793373241e+01 7.790714527850666205e-01
9.270737952195199227e+01 9.243190924584394619e-01
5.503642745602090969e+01 1.374567176450969264e-01
6.606551035126508964e+01 6.391134186368698789e-01
6.835930902349561222e+01 6.883486842739277023e-01
7.293976482837987874e+01 8.079170862692942601e-01
4.637776280690496833e+01 1.277131118976227997e-01
6.949682846461040242e+01 7.782113061823661138e-01
7.334375975079824173e+01 8.869146022187934797e-01
4.445749555352927018e+01 7.943411357937391060e-02
6.982127121189128616e+01 7.521475303024586223e-01
5.217020990915514744e+01 3.014478218643910079e-01
6.873118482436157706e+01 7.377364429688864078e-01
3.682158589464793863e+01 -6.884459741376132147e-01
7.129599722933113526e+01 6.764321749041701803e-01
5.908300327055289358e+01 6.302273979432786444e-01
6.365310436017265516e+01 6.575626829345466717e-01
7.237173140728994269e+01 7.880657809452300544e-01
8.086607782883565676e+01 8.502634700164277692e-01
8.385367805632209581e+01 8.912517265264435773e-01
5.474767356371505400e+01 4.391975400309998667e-01
8.887788008016767094e+01 9.372424878932938963e-01
7.241353810859163787e+01 8.407278702195142284e-01
7.911416870032057602e+01 8.670542376473613366e-01
6.797192305800642487e+01 7.184003389462969569e-01
2.725223571243289555e+01 -2.006537103278512202e+00
7.462461235384374447e+01 7.762096605301764818e-01
5.476102310990535216e+01 5.731072181114768016e-01
nan nan
7.608282369204142981e+01 7.792063720693462869e-01
7.072288431383095997e+01 6.656949735563382209e-01
6.305800563809277293e+01 4.970308056747115844e-01
6.422008858841260803e+01 6.532106175300871342e-01
8.192009428293965811e+01 8.302056190065575381e-01
9.142656299077124515e+01 9.214809995992703229e-01
5.020514897883250427e+01 -6.010251381513587177e-02
6.414287934063807484e+01 7.532231828522438777e-01
6.284005201570254684e+01 6.680402246381127451e-01
5.841270727236980775e+01 6.001970917987065057e-01
3.286913194107185632e+01 -9.679855015819276431e-01
6.997750330906868044e+01 6.682158986181401250e-01
6.351398759203134858e+01 5.911995439559705190e-01
8.500614305545944660e+01 8.729361687814429782e-01
4.790566431982274054e+01 -1.340015856889442691e-01
5.744999801749148816e+01 5.405453782966327392e-01
3.323316592789763035e+01 -1.027267777288852546e+00
7.650528803081893159e+01 8.687903521769305693e-01
6.207354414788171937e+01 2.725032296286693523e-01
5.428054689729523119e+01 2.622869169245162224e-01
5.575270861927467081e+01 3.318852653511914497e-01
7.286091067897473295e+01 7.240947719848886965e-01
6.525738789907038040e+01 7.601936100919193251e-01
7.372023980185105074e+01 8.190784628241845056e-01
8.208985124575075076e+01 8.340358145547096536e-01
7.739508781421974959e+01 8.613229831908623124e-01
7.810613679983491409e+01 8.549900508089640638e-01
7.461957056508369135e+01 8.614094075176607079e-01
8.463664227550526675e+01 8.898358594269066835e-01
4.705740618085176408e+01 1.910543680570166991e-01
5.596858674328806416e+01 4.582693433928625160e-01
7.148626424353680875e+01 8.091069734449823914e-01
8.032325584409539942e+01 8.776785048248204602e-01
6.270267207321677461e+01 4.443129372163610036e-01
6.617786675932860874e+01 6.577790024507897959e-01
5.354827936933435240e+01 2.809285791083622197e-01
-4.247194124245953439e+00 -8.411117413682141830e+00
5.150499877759726530e+01 2.743432438128146078e-01
2.852803355475403535e+01 -2.050950648067734416e+00
4.608219672177402515e+01 7.632012735650539614e-02
7.782796563125529588e+01 7.183439165752785183e-01
8.197786129041564607e+01 8.558452525588553517e-01
6.493124434784108701e+01 5.858613188580288345e-01
7.174757895133542718e+01 6.068171988977271170e-01
7.976421535915869754e+01 8.627641709969922079e-01
8.456308995884960211e+01 9.102189130661944017e-01
5.102493898045646148e+01 -2.178686770150009000e-01
5.608249071338328662e+01 3.148655963804118940e-01
8.611877489708371058e+01 9.026425416571592919e-01
6.822677593835400955e+01 6.680557457131802712e-01
7.886621097703293515e+01 9.161810960080218891e-01
7.191191956896699367e+01 7.941321030512401569e-01
7.603631079927073699e+01 8.150340582748429874e-01
7.244932104473750201e+01 7.330145526247598964e-01
7.945317031645552674e+01 8.517749631022718537e-01
6.992818253588792743e+01 7.314990777058768545e-01
6.865888581794872891e+01 7.132847825799453201e-01
6.751739283059146146e+01 6.590855010945950720e-01
7.358783668850435333e+01 5.715547924527174528e-01
5.195763289498032833e+01 1.520477792558738717e-01
6.873299015695171477e+01 6.778462901646752359e-01
6.364198795377943441e+01 6.660337425012973211e-01
7.356026360166356426e+01 8.186621981674774284e-01
5.687433409509809223e+01 4.851064113792717958e-01
3.143809769532215626e+01 -4.472485944957873549e-01
7.780685767710798473e+01 8.486189392758368699e-01
8.696466402631074288e+01 9.231617127579427873e-01
7.028414709878843780e+01 5.948145690665345153e-01
7.918374303732740316e+01 8.173718438375461304e-01
4.760392801912855276e+01 1.371288556284407933e-01
7.189093333423876686e+01 6.943560152578716060e-01
5.495180740630251393e+01 1.980568961229310920e-01
7.768280220053070195e+01 7.843168778664051377e-01
5.647599003094040171e+01 3.767633364222996439e-01
5.478588069538273686e+01 1.434775000167505254e-01
7.408491937051211096e+01 8.178582071115819696e-01
7.872771143839280228e+01 8.756423245579136871e-01
5.258876311653808955e+01 3.099763053865163265e-01
4.643384953146719596e+01 -6.753632011209151909e-01
7.678845186099277953e+01 8.199255143960997305e-01
3.667429120193018122e+01 -3.302071697556288044e-01
5.101303858721944806e+01 2.754085869080898918e-01
6.665413087473343978e+01 2.861829978775483063e-01
6.970547706612025252e+01 7.102933369975772404e-01
6.774200628088395604e+01 5.845728384504791375e-01
5.566805664889253791e+01 4.031393755107975929e-01
7.349683010036628161e+01 8.531184098686105388e-01
6.536460136320251024e+01 6.683165758491682595e-01
4.702625914277548702e+01 6.824646462967565164e-02
5.282292983147655008e+01 4.010210992772204053e-01
7.136430546884389514e+01 6.103882678304661802e-01
6.339928569814905757e+01 4.702493118243555870e-01
8.982580614779325856e+01 9.056636679452140237e-01
5.778878585907811782e+01 4.589324456568224520e-01
4.726395138776384641e+01 -6.788696654796890773e-01
5.677092075581754926e+01 2.521253593857791797e-01
7.619559398383299254e+01 7.491179135600480876e-01
6.482594182066175392e+01 6.409734441813269568e-01
6.627848348495928121e+01 5.525142032978729301e-01
5.939081045967993333e+01 8.010034238407233165e-01
5.371748268519929326e+01 2.787108429796181230e-01
2.937468305005330294e+01 -1.120359536204881934e+00
8.170454186919612027e+01 8.849555787435088305e-01
7.334213539577915242e+01 8.602452894464074351e-01
3.936284747956570840e+01 -1.314132552593836323e+00
3.199307450420523935e+01 -2.397332360495124437e+00
3.477290147422831268e+01 -5.290353015808988424e-01
5.380828851723499895e+01 3.681564947090831819e-01
8.304424016415474341e+01 9.038525660505449810e-01
6.074581125241847701e+01 5.925157856570613113e-01
7.920363950631650596e+01 8.265598267925952092e-01
6.066399562311551819e+01 6.573087445362288950e-01
6.533851331795557371e+01 6.752817445229989390e-01
4.853362332966059967e+01 1.577002908682756388e-01
4.244827063457891825e+01 -2.403275431761342507e-01
7.785635165344835684e+01 8.774758993631132098e-01
3.672485761986252584e+01 -5.778101729475306758e-01
5.735290250949854141e+01 3.908139586765485562e-01
7.480127636850539830e+01 8.207247859003042878e-01
6.270488935062563485e+01 5.366890534432553483e-01
6.467691574724362624e+01 5.866258373314746644e-01
6.202885694081786738e+01 6.512974681040353264e-01
6.226936547100358865e+01 6.384321758690905124e-01
8.557155237352405663e+01 8.410026395519281106e-01
2.883203960407829314e+01 -8.878155420446820489e-01
8.037995107335841283e+01 8.618739622715345661e-01
5.215179261793333154e+01 4.175804903924912326e-01
7.416110239027244688e+01 8.179189789332809157e-01
1.165246152207120218e+02 7.215821928482318848e-01
7.547302612382270581e+01 8.148064297847286142e-01
6.817641462015357945e+01 6.257962457219696795e-01
7.926388666447071785e+01 8.387894173166889900e-01
5.829823856141562999e+01 5.236115211714384987e-01
6.297935486519119053e+01 4.938155790690441638e-01
7.737541299087929758e+01 8.179489503694670205e-01
7.835855462860165233e+01 7.780558095833405297e-01
5.343724280414745209e+01 3.150005873107151189e-01
6.877914999528941919e+00 -5.480105635716267187e+00
7.813241143284147938e+01 7.813186643381940799e-01
6.924936763769537151e+01 6.698763439136592446e-01
6.502171543891957128e+01 6.098387866014460812e-01
7.619457771662628431e+01 7.484267140557030462e-01
7.341393186519169944e+01 7.369245790416796282e-01
5.276403116895723855e+01 -6.370623486312112504e-01
-5.396046984645477806e+01 -4.043793893245799609e+01
8.100020994050036904e+01 8.008414773735212933e-01
5.737043258963319659e+01 2.297964166827698440e-01
5.544997034999425267e+01 2.771725733813080739e-01
3.053612327620238531e+01 -2.389192054909587970e+00
5.802094624702708359e+01 1.949153521014242996e-01
2.925496292060524794e+01 -1.335422047392384126e+00
7.564240197102570562e+01 6.968492296978889833e-01
5.617573086786610759e+01 4.983384593031892074e-02
6.593327146643173364e+01 5.886076857416808750e-01
4.343296891961218265e+00 -6.543440169411641527e+00
9.215207206674504903e+01 8.909447631104691068e-01
8.070806729083552966e+01 8.460733217356370961e-01
5.188078608590190299e+01 -9.390254303648641887e-01
8.303136770340680073e+01 8.270286538626784312e-01
7.303588445437270593e+01 6.392381790245238449e-01
8.707553083321805332e+01 8.321003225265564129e-01
7.673063643348348251e+01 6.896127215109476571e-01
8.357854121406622028e+01 8.216852098418986339e-01
1.004454037471037680e+02 9.359432224694874680e-01
3.661405583434488875e+01 -1.409058665173815061e+00
3.531190740873731926e+01 -2.323674946991022505e+00
6.774738343062711010e+01 7.423551638131300479e-01
2.967762466021757106e+01 -2.869468940712115668e+00
7.171049087547461909e+01 6.592952636260535071e-01
4.262662521275866823e+01 -1.145307207858327292e+00
5.576581586499940357e+01 2.923190617688266046e-01
2.938388212751179296e+01 -1.393638302292412146e+00
3.150020292932348553e+01 -2.022241185043094802e+00
7.219308980335721060e+01 7.693577775913533756e-01
7.415059746851015632e+01 5.842119715933220547e-01
6.176477941595437215e+01 5.500196680607578603e-01
2.424182736056529919e+01 -2.818790818829463696e+00
-2.514297271790340460e+01 -1.585011789115876368e+01
7.816242045457052257e+01 7.865605861459203929e-01
6.728005100275682082e+01 6.787427709095994466e-01
7.671270923029240407e+01 7.912967076163439639e-01
6.707528224681949780e+01 5.977423212703933952e-01
7.796321790234000559e+01 7.872861560290363991e-01
8.551366021383766736e+01 8.769642973904893113e-01
6.116001176857999155e+01 5.166036259046866697e-01
8.056392087347974496e+01 7.656651141517826220e-01
4.325490182524716687e+01 -7.753648649664490744e-01
6.180520406656037835e+01 5.084301536780122532e-01
7.215409026055291974e+01 8.007430081255572096e-01
6.221259046580107110e+01 5.994488127941151046e-01
6.744987159930333576e+01 6.628913536278051577e-01
7.447569372297805046e+01 7.686219890345712402e-01
6.454643165632279533e+01 6.275074769159960653e-01
7.695399757115499995e+01 8.452478290134914918e-01
7.584075775306537537e+01 6.791302073129648065e-01
5.560753155027881434e+01 2.200071601733241122e-01
6.977350683286105948e+01 5.974946871020154759e-01
6.010177026862662331e+01 5.021403918425078050e-01
6.253575208443776035e+01 3.808160622405772910e-01
6.849883116938951844e+01 6.498368053376391007e-01
6.998032104258703612e+01 7.137084606228990546e-01
7.129038206348720053e+01 5.330226694468720439e-01
2.609798995459085802e+01 -2.091612052322771920e+00
6.264710434169631981e+01 3.806471032065895654e-01
9.027534865864379299e+01 8.664393846210370898e-01
7.178377691567000340e+01 7.464386462232376340e-01
7.643884931729945720e+01 8.261703092573278173e-01
5.752850726144826865e+01 3.348067648471972912e-01
8.386492347557614835e+01 8.687236829097314539e-01
5.966223885591424647e+01 2.911208313666017178e-01
6.354747801550850994e+01 2.757422991181195382e-01
7.875320300331206624e+01 8.469747354747029222e-01
3.828924682431692617e+01 -6.221206547489557259e-01
6.922735699608237780e+01 7.041794953314182148e-01
7.831683176029234517e+01 8.146793284198289298e-01
5.041005716813642579e+01 2.050974342790784499e-01
7.337640198844836448e+01 7.947648233696348319e-01
5.614517501034201530e+01 2.686824800806570934e-01
6.604596136057456590e+01 6.336144335651288095e-01
5.866941889912335739e+01 5.901476441320490096e-01
6.657076164750428404e+01 4.935916350937715746e-01
6.244676275619606542e+01 5.131719477466218926e-01
6.755903277342447666e+01 7.603044450539861998e-01
5.170613626701162246e+01 -1.149315547351537070e-02
4.436093613009091285e+01 -2.633776606859630220e-01
7.295767335582981161e+01 7.561675983301009429e-01
6.116991315762607684e+01 5.509228973197395351e-01
8.338108569146167781e+01 8.805410282834564839e-01
6.522924394903007794e+01 6.325192557717957964e-01
4.857416556217759762e+01 1.517980763352286822e-01
4.648119328155320318e+01 -3.396920147446382821e-01
5.006218668849457032e+01 2.037884299986354453e-01
1.922224365308881033e+01 -3.951885086294248950e+00
4.601830614846294765e+01 -4.248962486502341207e-01
6.690148565773731093e+01 5.949158420034849071e-01
4.327162821774663115e+01 -6.175912556380522833e-01
3.984842898611363893e+01 -5.354810512544707635e-01
7.412587896273348065e+01 8.232911727461960094e-01
7.853785732635328998e+01 8.692260810061100962e-01
7.089009128786430836e+01 6.628669821345747337e-01
5.969375960398394199e+01 4.626161139208218032e-01
7.914065847403139742e+01 8.132394243897533848e-01
6.531298608674190120e+01 7.187368140310084197e-01
6.856829685409084618e+01 2.592508852471940850e-01
7.338350192668421812e+01 8.061327686506325474e-01
7.148374108750847711e+01 8.509825522453922098e-01
6.930012183624761235e+01 7.103885460552197273e-01
7.446083265339950685e+01 8.166397182845100966e-01
7.883769533649390837e+01 8.174270698994130502e-01
1.102044401928851691e+01 -4.802884941596063939e+00
6.775096977502576578e+01 5.993741393845867238e-01
7.001823374148541745e+01 6.463924739802574537e-01
6.218089085950614248e+01 4.647266960274920589e-01
6.869187132559345343e+01 7.590275118659123299e-01
8.140681908486735097e+01 8.535557457458538000e-01
6.885997080148872840e+01 6.638255417140542791e-01
6.449901611379857513e+01 4.923805505583758180e-01
5.766486604828699569e+01 4.010155960331435177e-01
9.222248989542299569e+01 9.408858155661197209e-01
7.677357746324712195e+01 7.669588080524597506e-01
7.766430867294663187e+01 8.354303984530020433e-01
7.862914192593758855e+01 8.631929303168670575e-01
6.627662201590024438e+01 6.230374136205516500e-01
2.709335020928784488e+01 -1.683936291934092111e+00
6.970749864186660716e+01 8.096163508244176299e-01
7.679856509663767383e+01 7.387756592780123643e-01
5.337549592941238075e+01 2.308440527414736820e-01
8.788885730238854421e+01 9.285795735813926477e-01
7.604500696633809298e+01 8.111039949352618628e-01
7.062541700442368153e+01 8.177242123945922536e-01
7.588683390251570415e+01 7.999086571540106050e-01
6.592729678803534910e+01 4.101274141354928071e-01
7.296478931082006625e+01 7.935267026375749655e-01
6.740649754365315971e+01 6.710920855901323367e-01
6.810195463571093910e+01 6.770127976192350516e-01
5.163654437659269547e+01 -2.590739330596749657e-01
7.471905436920700083e+01 8.155612642810028401e-01
7.532578223177227983e+01 8.175429244678946716e-01
7.717495286150803224e+01 8.590347524183841177e-01
5.983644170099071857e+01 6.009790899305766931e-01
8.252009124082309199e+01 8.728759526252061196e-01
6.820975638988440437e+01 6.866081554928772368e-01
7.746077421992011125e+01 7.793559354242659554e-01
5.078029086685231874e+01 7.811155126576485586e-02
5.762407488123869825e+01 4.579398557884052368e-01
7.628480089121802621e+01 8.310750123264454281e-01
7.463387677994705882e+01 7.723484598560912406e-01
7.932379619050421127e+01 8.224559564976241521e-01
7.454480534736809716e+01 7.810045918808972143e-01
1.564620773964854727e+01 -3.604320416618332246e+00
8.120125395285906222e+01 7.925487274685302230e-01
5.948522322526737582e+01 2.559775743709387097e-01
7.397448792360960113e+01 7.353607457690464200e-01
3.140879667418650101e+01 -1.185036178300924448e+00
7.505501837756149541e+01 8.067628570793041742e-01
6.287048731898705256e+01 5.962454351659480789e-01
4.963007039799758502e+01 2.294381021851521485e-02
7.447945948346755074e+01 7.799609537102147883e-01
5.797103138520596843e+01 4.776145832725666729e-01
6.415058743615767867e+01 5.061236312040282570e-01
8.064831215029438738e+01 8.515815131541236704e-01
6.230697357009653814e+01 4.990202356468135259e-01
6.959927197355588646e+01 6.651559416588237461e-01
5.108671905889868725e+01 6.670108596774226850e-02
8.102168861604769745e+01 8.246086968863277633e-01
7.362644452833123410e+01 8.345452479757156095e-01
5.452567347499074657e+01 4.706226551185087592e-01
5.713781798317936023e+01 4.267116363352297936e-01
6.604712882087551407e+01 7.288450976939094828e-01
5.370628156734149172e+01 2.921845150399715596e-02
3.085044812606134457e+01 -1.080625848564914726e+00
6.401148204028710609e+01 6.188160463829314173e-01
7.971436043141018502e+01 8.189081493190597527e-01
4.820229955315510750e+01 -1.301468482014775940e-01
7.412625354126514310e+01 8.172062581286648753e-01
7.295654227035085171e+01 6.602362529224066190e-01
7.951863944375276105e+01 7.831218310304826069e-01
7.392375683065010605e+01 6.830332867631767613e-01
8.076960971384808374e+01 8.327762400623205385e-01
6.578766879107648435e+01 3.573282256214946884e-01
8.236180740669141187e+01 8.791478596670042611e-01
6.630675264039106764e+01 6.381518190598025608e-01
7.036080761711191656e+01 6.718096075530267663e-01
7.669305591443547598e+01 7.579033799382225434e-01
5.975131458290007913e+01 3.154806349445375968e-01
4.995687229912161342e+01 4.326290345451953012e-01
7.650036971796598095e+01 7.373209858718920984e-01
6.391015986380925540e+01 5.153809223074248269e-01
5.027521342955427031e+01 -2.215122090594345838e-01
8.419719630230275698e+01 8.435913827074382754e-01
1.270079415101906228e+01 -4.517744113063863587e+00
6.782686603526815361e+01 7.672997367799957447e-01
7.273657207389074131e+01 7.830877500581179262e-01
7.325041193934796979e+01 7.705796205527624121e-01
6.837131701735960121e+01 6.903076168256631062e-01
6.375121161257974478e+01 3.619822799142671244e-01
6.654724521249346481e+01 6.407178452833315330e-01
8.379327397315209680e+01 8.717922891546941999e-01
7.425317037244170137e+01 7.527010696406031265e-01
-6.361667359723983850e+01 -4.610367756610453682e+01
4.456680413320168554e+01 -8.296191137696236062e-01
8.149110538851375907e+01 1.063131699274539876e-01
3.885200679355824604e+01 -8.303762822794196197e-01
6.118594712705281324e+01 5.244955365349961429e-01
7.050914283163010055e+01 4.194123058016319128e-01
8.434054836371289809e+01 1.351379740388792827e-01
2.242027916895783690e+01 -2.918508559308263806e+00
5.403541513273066244e+01 2.386652224627253682e-01
4.242876850903651587e+01 -4.915729297360047489e-01
5.545205374129908193e+01 1.776041935373803282e-01
8.594119013997803336e+01 9.242253460960088152e-01
7.509758641857575867e+01 8.005228895121815347e-01
5.146708279307652134e+01 9.181752314519342484e-02
2.729883797733650042e+01 -1.043522277789833641e+00
-3.136631925021917411e+01 -1.798414075826350356e+01
6.289763109349463122e+01 5.788539088386766007e-01
5.728750963153720477e+01 -7.050473357742936820e-02
6.035873924301522919e+01 5.562031407713805553e-01
7.087836138580485112e+01 5.186926366545407951e-01
6.413051599486166765e+01 5.182334754702981883e-01
5.113578592208247642e+01 -1.615468686109438057e-01
6.932489157253681356e+01 5.930558163644135128e-01
7.700606787356406358e+01 6.628802994244094027e-01
7.951704741886085515e+01 8.478317528043896045e-01
6.028033307693530674e+01 4.978676181549451796e-01
6.490721507456217410e+01 6.152127810357088666e-01
6.094282424196964598e+01 2.626081507619661970e-01
6.179219183442216234e+01 4.707676141819767679e-01
6.070137521373587930e+01 5.605570641749402228e-01
7.053002676199767507e+01 7.560804197069409538e-01
7.300764703843614711e+01 8.158628564477776735e-01
6.967914738397581687e+01 6.759595286068904585e-01
5.931359328262522013e+01 4.152745606391629041e-01
5.633234291639185187e+01 5.261743767198983068e-01
8.142734200893930563e+01 8.815714644892292950e-01
7.290874782493249029e+01 7.288058111683697327e-01
8.375174785911768538e+01 8.416466306480192561e-01
7.560676226184386906e+01 6.842493327013854376e-01
6.932634189766405086e+01 6.027364635763804435e-01
6.538005706849672549e+01 5.737356434387022031e-01
6.684843361595251565e+01 3.092325556393638042e-01
6.261777432291427203e+01 4.685222674448793478e-01
8.059518479078478492e+01 8.741371287745307583e-01
8.285101137360007328e+01 8.314933224897003150e-01
6.822458722456389069e+01 6.647417158300590323e-01
7.086689469931725682e+01 7.310909644300666033e-01
7.073280998296642963e+01 7.686511131048926471e-01
7.535359577796229757e+01 7.928959408422229238e-01
8.300695488267189148e+01 8.558258181354794214e-01
5.759515076355269514e+01 5.528978172377303490e-01
3.908336556987735122e+01 -1.703542864136268431e+00
6.799724331670530830e+01 6.868344561805541648e-01
7.335082530337633955e+01 6.565813250357703801e-01
7.289464385551792702e+01 7.917336987078842370e-01
6.900820738756770822e+01 5.522533979153171346e-01
6.558805448590061360e+01 5.718980571404974622e-02
7.437639260359959792e+01 7.243475847232316855e-01
7.014753702800265955e+01 7.134933350732990398e-01
7.492230954688260169e+01 7.424989303591956746e-01
7.860795964802831293e+01 7.771946149099926426e-01
5.765219639422855380e+01 4.326135309322688416e-01
7.583122713348431887e+01 7.177887868125754078e-01
5.966520744819828792e+01 3.030151604376883911e-01
6.229965543769869640e+01 4.522227802616715087e-01
7.273693120868850315e+01 6.987025146336645065e-01
4.813667914993427388e+01 -3.775877948655581573e-01
5.222597226741899590e+01 2.637977603919804404e-01
6.491245207442882759e+01 4.530066421931787657e-01
1.030546672678666908e+01 -5.271023118577963906e+00
4.064056257879989431e+01 -5.481280042202612002e-01
4.791106021143987448e+01 -3.372109422212794527e-01
6.815907104029533059e+01 6.749002429697883443e-01
8.829535538698060293e+01 8.993139878025387945e-01
7.601828118226457320e+01 8.414586487667620185e-01
5.925209038830571018e+01 4.826429834572074640e-01
6.993518898545018203e+01 6.872863900681243088e-01
6.532033628819046100e+01 5.246309104778115184e-01
-4.199294005345352332e+01 -2.492145996615193582e+01
2.941128221511759833e+01 -1.537742742704430565e+00
8.135711256575517325e+01 6.016588700964735636e-01
6.478175058569750888e+01 5.416333335758609646e-01
5.177139244074797375e+01 -1.016641218538889557e-01
7.034992555434651251e+01 7.647037156541305336e-01
6.863394042266119754e+01 5.119355629481794345e-01
7.093176125929042541e+01 6.962555197933281148e-01
4.022671394269206502e+01 -4.277519564693421650e-01
4.283744913420255784e+01 -4.883721982993447508e-01
9.091099499868327882e+01 9.189011772329154226e-01
4.774828863994522976e+01 1.783483280124883441e-01
7.203430876226680368e+01 6.486068748911668624e-01
7.166143728722617823e+01 6.787189111307372347e-01
7.441542865158398001e+01 7.070461988873477654e-01
6.369322206241813689e+01 6.778919572176438368e-01
6.807364970224263345e+01 7.264074813249243867e-01
8.131938838887815280e+01 9.212144529629554546e-01
6.048821712525506200e+01 4.704128480645654031e-01
8.302332997852602148e+01 8.598751952317944536e-01
5.826318616336485690e+01 3.816127489645448900e-01
5.645359875940250305e+01 1.404974186296835681e-01
6.971517842743550375e+01 7.772286060438763355e-01
8.052172106827404718e+01 8.584324523013767694e-01
7.371535229608556961e+01 7.955779231525847983e-01
8.409084697895521288e+01 8.463363029121456771e-01
4.079392019126637337e+01 8.963512427756692436e-02
3.466443113325548353e+01 -3.363167735710512751e-01
7.127439014527033123e+01 7.956644944666425578e-01
6.902126297664013066e+01 6.849379102132330255e-01
1.310669338623032942e+01 -4.862114823049653367e+00
5.874985046864337335e+01 3.710035079321012397e-01
7.202435157865294002e+01 5.844833634703403558e-01
1.702303573081958632e+01 -4.397418998960922920e+00
8.145921910351783879e+01 8.463692204240752526e-01
7.063178229376813988e+01 7.156385405134094713e-01
4.246517401391813706e+01 -1.252501746672085581e-01
7.985293110728390786e+01 8.053415568998574248e-01
7.167550904035607573e+01 6.804069823172812503e-01
2.807464646684892173e+01 -1.946881840113773965e+00
4.894743496295414076e+01 4.001518552570161313e-01
8.239686751581436397e+01 8.950786328639087630e-01
7.396982884236659572e+01 8.414370273067750539e-01
5.427715343147901450e+01 2.404690747235569415e-01
7.238244785252581437e+01 7.486560222748930293e-01
6.051416489688998013e+01 6.227013724968045727e-01
7.310133323929798621e+01 7.309465270004746884e-01
7.979958959954981879e+01 7.981666048891155052e-01
3.240413538831240459e+01 -1.095074200550851362e+00
6.274721923323077277e+01 5.973979557475654900e-01
6.271457137991842501e+01 5.235703880384805498e-01
6.091162003513833412e+01 4.798616764773195875e-01
7.669635037223308416e+01 8.606411892123714269e-01
6.496570700144344812e+01 5.805734176971919513e-01
7.803628723137701684e+01 8.054385626847555546e-01
8.471423403066988556e+01 9.199170033590878814e-01
7.101895174992827720e+01 7.858367880151978513e-01
5.691172503267188176e+01 -5.475472451415175357e-01
7.300202371374220434e+01 6.763768758522392677e-01
6.292814260309008745e+01 4.428120670385535806e-01
6.342999878913138900e+01 6.356748845875834775e-01
6.874675543399658295e+01 7.489921608195794223e-01
5.519709808899327186e+01 6.267448998510916081e-02
5.221282687100695341e+01 7.682227155363297033e-02
8.075609243683649652e+01 8.889224103800325016e-01
6.261515326055037889e+01 4.866426436769134556e-01
5.634424751021764877e+01 3.987214344261073018e-01
6.866885869362288020e+01 6.184672353255823429e-01
6.798855719624886262e+01 5.066297570275881679e-01
7.922310305776058215e+01 8.477409160299586022e-01
6.426654055723187753e+01 7.095451077538912354e-01
5.594067641662115165e+01 3.100340913520455155e-01
3.900803682710600384e+01 -6.322111185044494430e-01
3.221142613556791190e+01 -2.007975923820953579e+00
8.785450025349827285e+01 9.392659277386848915e-01
7.868845999974256245e+01 8.011371039012954443e-01
8.366999593475713937e+01 8.580070646935087364e-01
6.122962564648945261e+01 -7.343740262366349469e-02
6.767211224527943614e+01 6.984918713154547598e-01
5.569776289059397101e+01 5.320306224397133299e-01
