# mf af
6.745422530337955891e+01 6.940114206457320689e-01
6.761891250118029006e+01 7.010139908833782352e-01
6.598421553609520629e+01 6.903738109505521692e-01
6.580431470540260364e+01 6.995702635570860695e-01
6.405996990567635407e+01 6.523097943531969145e-01
6.512699755555905767e+01 6.949238178514506314e-01
6.252322838757660861e+01 6.709727745482375605e-01
6.240744952034732762e+01 6.695951298327452728e-01
6.627280611542147426e+01 7.139456342383733167e-01
6.428419336731792555e+01 7.002027219878588227e-01
6.612540115642423189e+01 7.111086519547749063e-01
6.373632622526695002e+01 7.095715324014221226e-01
6.641902367340202318e+01 7.194301248700658569e-01
6.340008530990716906e+01 6.792077600492789635e-01
6.578739111412269835e+01 7.147417296461732183e-01
6.613913049480120776e+01 7.184096357145719480e-01
6.618874269102303742e+01 7.209911198605012395e-01
6.184056063205813558e+01 6.695438981250857458e-01
6.199452783001257927e+01 6.711792221681763815e-01
6.271315948196428280e+01 6.774682027347139757e-01
6.229967946442636162e+01 6.708319843981250807e-01
6.285912055233460194e+01 6.850168109288053975e-01
6.186859636167092447e+01 6.656491591099522598e-01
6.205569366093225625e+01 6.709329507467952647e-01
6.204562871800143853e+01 6.701860202911943398e-01
7.213050061497908416e+01 7.567100947051170756e-01
6.375942227694650910e+01 7.003272654398243757e-01
6.403451685166811558e+01 7.032284820907929168e-01
6.448335235330736737e+01 6.853413953134204206e-01
6.480688844615930577e+01 6.868719276941247509e-01
6.470756497860128320e+01 6.871913545838732595e-01
6.508330115624309542e+01 6.866024132010073444e-01
6.596554098131076671e+01 6.863437753440680966e-01
6.544403769772912938e+01 6.813948613254409148e-01
6.771181785455314639e+01 7.196554150975780217e-01
6.521738149531086037e+01 6.763275712589827959e-01
6.270123213831749354e+01 6.504520374565199159e-01
6.685916760102466583e+01 7.057953260531543149e-01
6.279124784708287166e+01 6.526966484693371706e-01
6.650233065458121473e+01 7.355952810773582762e-01
6.409142408388183298e+01 6.540803868612029559e-01
6.567465634650939421e+01 7.168176546091359347e-01
6.568672313725024026e+01 7.159378337872658316e-01
6.573472513539792317e+01 7.144111678454856396e-01
6.575896849361078011e+01 7.155499672001508493e-01
6.560051936202603429e+01 7.087155189571757719e-01
6.612506402710093312e+01 7.036058236649688213e-01
6.613878524510492696e+01 7.031759356470977940e-01
6.446189017496013207e+01 6.788875031177449282e-01
6.594568679729192695e+01 7.002274138917643498e-01
6.442412055386168390e+01 6.310041735198937962e-01
6.532418057632767727e+01 7.019733869512586599e-01
6.555355122232367648e+01 6.968263074589842176e-01
6.586262819488162279e+01 7.042705938469224769e-01
6.549557110762873435e+01 7.054455833446316992e-01
6.555889185284237897e+01 7.028310066403467005e-01
6.528705296828276516e+01 6.810873079674326647e-01
6.565368631570621005e+01 7.034776684246080158e-01
6.635807593287552208e+01 7.035378876585719476e-01
7.006005044076465538e+01 7.262826755474932616e-01
6.695855351773998621e+01 7.087008340312100918e-01
6.709123821284073586e+01 7.090149774169102193e-01
6.711943153498586412e+01 7.084211957721966435e-01
6.708592222891806500e+01 7.066809674456747681e-01
6.719215241677639483e+01 7.103146214208201359e-01
6.622303203257868631e+01 7.157280295914372203e-01
6.493040406109564344e+01 6.968112559914870774e-01
6.507354177265602857e+01 6.980626860014744750e-01
6.749862687079996704e+01 7.487584048559815519e-01
6.697038923958263013e+01 7.475302191615998959e-01
6.466414914678259152e+01 6.921187159157892177e-01
6.688410030964556086e+01 7.273590105958689378e-01
6.675398468495632187e+01 7.256916042109953224e-01
6.633444200972331828e+01 7.198094283398023263e-01
6.620252990496125278e+01 7.188186744800475481e-01
6.650535667997584710e+01 6.832344439387200152e-01
6.669498760314044716e+01 6.911402002262793109e-01
6.644237175872490297e+01 6.987779742209941913e-01
6.662289526956585917e+01 6.983940521730033213e-01
6.689082530753591982e+01 6.994204659079169550e-01
6.743212711079749511e+01 6.934665399699847521e-01
6.768065862144659661e+01 6.962748464809142002e-01
6.703429613474048665e+01 7.080443008633313662e-01
6.674612871645240375e+01 7.112727460143174474e-01
6.638556867669865369e+01 7.089150324066380016e-01
6.665329424618691689e+01 7.197592418623374177e-01
6.629101491451406503e+01 7.180256097577523144e-01
6.665532972968841818e+01 7.161991962377790566e-01
6.667918756608528952e+01 7.165721246077362272e-01
6.617221872728416088e+01 7.133933331012389800e-01
6.124529668589790532e+01 6.598740280492124688e-01
6.651409438528750684e+01 7.121770378943802493e-01
6.582036351755161263e+01 7.158546820149339629e-01
6.611747801611718955e+01 7.157000274874087964e-01
6.663930807922272948e+01 7.225154658003086761e-01
6.714872641957174437e+01 7.161910177329299243e-01
6.742932648642327820e+01 7.150354308112724100e-01
6.634338173421943452e+01 7.181772656130295251e-01
6.688356015465186033e+01 7.198101227424937854e-01
6.455621410482211786e+01 7.025391688034480220e-01
6.446590411081527350e+01 7.022726085819591679e-01
6.393118106761703245e+01 6.962133567657508015e-01
7.040305070388851050e+01 6.636287297577200262e-01
7.162532688585648089e+01 6.572792085416027108e-01
6.365566363599073441e+01 6.926555022517298932e-01
6.383649179652760353e+01 6.946016519730350280e-01
7.256125734950634865e+01 6.574004383974970667e-01
7.258063381035026396e+01 6.593239504229576609e-01
7.253635080557907600e+01 6.585472035818975556e-01
7.424035987412463555e+01 6.547616246353235026e-01
7.425314054006048536e+01 6.537830798411347066e-01
7.470364924979693910e+01 6.563551412703026999e-01
7.247525311391521541e+01 6.622281045800123556e-01
7.249441087912779835e+01 6.556358305561861277e-01
7.409329284711492392e+01 6.551244600233200321e-01
7.086504945383831000e+01 6.645737232771861125e-01
6.994513944169074193e+01 6.648535249978387851e-01
6.835250548110258251e+01 6.771987070739674541e-01
6.752386921259486030e+01 6.795609790430782171e-01
6.869631855779418572e+01 6.852704996280424288e-01
7.304328741276373194e+01 6.669798057308425898e-01
6.513998115841560832e+01 6.470437702505574817e-01
7.910366936955330175e+01 6.669784009647843348e-01
7.526688976716954471e+01 6.754333029014262246e-01
6.399856508528189636e+01 6.797932584813760615e-01
6.402334064880599840e+01 6.787754360498695627e-01
6.565292632377040150e+01 6.691835458926694846e-01
7.219242062641912128e+01 6.754242503016111288e-01
7.138083507006382433e+01 6.671357486973161777e-01
7.116131708383487364e+01 6.635026904523170233e-01
6.760156400993253101e+01 6.723369983950742146e-01
6.389124314583019526e+01 7.045606006953352152e-01
7.254422018203075595e+01 6.560600625693334687e-01
7.315675517352104862e+01 6.561375457827552937e-01
7.313621954443956952e+01 6.562428748782641597e-01
6.159145060409105099e+01 6.676073552670708233e-01
7.572565081846717305e+01 6.462760314458488864e-01
6.165962540301985939e+01 6.712553460897371371e-01
6.188538553021997757e+01 6.724555964983554013e-01
7.535382230757680588e+01 6.536979530163510299e-01
7.075839101826693422e+01 6.724452482156193511e-01
6.169133688436619423e+01 6.796038651839114708e-01
6.178698590159758908e+01 6.804009070358612021e-01
6.877017077564147485e+01 6.763779513220390394e-01
6.931455689532769782e+01 6.772865509158112474e-01
6.871304611360258718e+01 6.792506606250906520e-01
6.363075093043013197e+01 6.807956804612569357e-01
6.817613998180149792e+01 6.818969133444762187e-01
6.823213164511084017e+01 6.835820208029509404e-01
6.691371908300038740e+01 6.701554932470271675e-01
6.708507211280796412e+01 6.692046491571446154e-01
6.757683767595329982e+01 6.651099306420223956e-01
6.695116073252205524e+01 6.635297297828405272e-01
6.770505813162138509e+01 6.479824690316492442e-01
6.785248351877611128e+01 6.559115316775261384e-01
6.806801893276661986e+01 6.558697961572284019e-01
6.835607052510621884e+01 6.486156245399811171e-01
6.846729244207695331e+01 6.473708234336266187e-01
6.802597221349444112e+01 6.532206057090520490e-01
6.820712646666322598e+01 6.565586908721793291e-01
6.766087157695334042e+01 6.646293311677502480e-01
6.894262082781958156e+01 6.508187816492134736e-01
6.808361791438801447e+01 6.544638851111027611e-01
6.465634268021241837e+01 5.815215229998517144e-01
7.005679972777332409e+01 6.501948864640944015e-01
7.030345907764160529e+01 6.463271283861909966e-01
6.871928373693570791e+01 6.720934842746189020e-01
6.446385151400795621e+01 6.670188581460089194e-01
6.424361375637761284e+01 6.777656106144281933e-01
5.847310856618696562e+01 5.900489190750625168e-01
6.535201927701862701e+01 6.873654575783075815e-01
6.533839771151747300e+01 6.898831830601244164e-01
6.499553442062057229e+01 6.875210938078559764e-01
6.520824459058484024e+01 6.832568407038198677e-01
6.568111283769698616e+01 6.944010041605301886e-01
6.541866871146248741e+01 6.963304276263854176e-01
6.535307085636935653e+01 6.988099191138084088e-01
6.521448893578235584e+01 6.912671927782113590e-01
6.549994094613127515e+01 6.894384549869593259e-01
6.548824497018694046e+01 6.896743979206537700e-01
6.538873617111050862e+01 7.016497259687293209e-01
6.719830701913470250e+01 6.901474922062137418e-01
6.629796442712006410e+01 7.401555105787894773e-01
7.256665488714079970e+01 6.627803317852977161e-01
7.272998851019775657e+01 6.568345676509418363e-01
6.666131395903630619e+01 7.462954122888544317e-01
6.640621118308618520e+01 7.425706382096692870e-01
6.617158683140644371e+01 7.371141853068672312e-01
6.601785574730590156e+01 7.321279143216020691e-01
6.558744399937762637e+01 7.246256086933047236e-01
6.601096062557570576e+01 7.302454296515855647e-01
6.607955828444909230e+01 7.316922894219811679e-01
6.582905518093184583e+01 7.249391080901198547e-01
6.693976371986754259e+01 7.279743441412450666e-01
7.377166447543476124e+01 7.266617542322683088e-01
6.663807458059241640e+01 7.323265587004198496e-01
6.655092781003219216e+01 7.278973936458683625e-01
6.655491319576444198e+01 7.238630306168967188e-01
6.974328235532081521e+01 6.983760758554269366e-01
7.114493444112621034e+01 6.814404369572413245e-01
7.096733661396442017e+01 6.966319029269448793e-01
6.802414454560621948e+01 7.114825323867228768e-01
7.098709970255903556e+01 6.864397301265171558e-01
6.812480210781127710e+01 7.137297318682516156e-01
7.183333980421583931e+01 6.847169453895859403e-01
6.874158476673090945e+01 7.080984379889455615e-01
6.673671914834240226e+01 7.090378924869238375e-01
6.634762719756685101e+01 7.168254534122963095e-01
6.633485028005659956e+01 7.170727127795203382e-01
6.937993118549080407e+01 7.273674367809186414e-01
6.983708196199728491e+01 7.115499814061511108e-01
7.337780167201123049e+01 7.060060991846669465e-01
7.432170197621421437e+01 6.983301931950962604e-01
6.828386399181037802e+01 7.109118186447630494e-01
6.922698497550163665e+01 6.306318640049677349e-01
6.851486356987602733e+01 7.193888335941517331e-01
7.778021494530875657e+01 6.827689758067876369e-01
7.777734127816354714e+01 6.836048375164249791e-01
6.305047426301469216e+01 6.505792906708909307e-01
7.280292405877442263e+01 6.991189493402935051e-01
7.001615759530446326e+01 6.963957302955069428e-01
7.302387975227139805e+01 6.854424969102638210e-01
7.155025348203427882e+01 7.034898811026971677e-01
7.275598900366804855e+01 6.882393169084598528e-01
7.867563505795368428e+01 7.000726152290187576e-01
6.585459956270736370e+01 6.778772622288785632e-01
6.409314712879125864e+01 7.019161790356610586e-01
6.649689325007730645e+01 6.751497678200503172e-01
6.707220759747301031e+01 6.846897630618861141e-01
6.362263152474216810e+01 6.924042486731963875e-01
6.632416837947704380e+01 6.791239179380896829e-01
6.351921611351843922e+01 6.887569220549627502e-01
6.378208751938278454e+01 6.915582476928933131e-01
6.601125977640205633e+01 6.622072134584634506e-01
6.360163595464336339e+01 6.992328389976837366e-01
6.371237931189969572e+01 6.996935801540393740e-01
6.380238322822930286e+01 7.032620501277692115e-01
6.378494184956636559e+01 7.022893361367282816e-01
6.365624217140049268e+01 7.006771571376217977e-01
6.355951168198525636e+01 7.007938435470616456e-01
6.345599978881080006e+01 7.006706349785744026e-01
6.339647256040334611e+01 6.988882763620501981e-01
6.340622420786711899e+01 6.990417874029316581e-01
6.002276101327622371e+01 6.227909728408292933e-01
6.568982987089248127e+01 6.539965347327645340e-01
6.031394616029196953e+01 6.116571651633689877e-01
6.543071703707968823e+01 6.705194546517082577e-01
6.613128226653212494e+01 6.677278815210744289e-01
6.664863292189230037e+01 6.711027414404991953e-01
6.655116400692881484e+01 6.741904644761983478e-01
6.534034146157296163e+01 6.693955040854392413e-01
6.606050075222267992e+01 6.610905647082395697e-01
6.524650088413324056e+01 6.795081633027365564e-01
6.722228323908709058e+01 7.197285244058395648e-01
6.422684175678492124e+01 6.724899056910070838e-01
6.452278343195467869e+01 6.754545677890534394e-01
6.427409786064252728e+01 6.771884703818166207e-01
6.448206295075496541e+01 6.786399805926778273e-01
6.499916245846529250e+01 6.942883988282377850e-01
6.490782328745000029e+01 6.936871158824039485e-01
6.445280538646400714e+01 6.895763267276343589e-01
6.513583070456431301e+01 6.774434934536386343e-01
6.516250860806830758e+01 6.782516479181505131e-01
6.505624610733869417e+01 6.773246087431865625e-01
6.453432540875186874e+01 6.766895693330680084e-01
6.450051491993590957e+01 6.760105228467683247e-01
6.459084327193373554e+01 6.633250843497368043e-01
6.503656751638769151e+01 6.750062859603479515e-01
6.518348822561236489e+01 6.757865384155193889e-01
6.442055253185162655e+01 6.755857665690085945e-01
6.509054743708767887e+01 6.787024157894792076e-01
6.498639576496245240e+01 6.815395045623362513e-01
6.513225345962169399e+01 6.870729688628945953e-01
6.491733155619665752e+01 6.899252279564006551e-01
6.499563360279253743e+01 6.880672378604447692e-01
6.462068534618092031e+01 6.890625978054562006e-01
6.407293605642078660e+01 6.878144322946279088e-01
6.615887630495599581e+01 6.972850894144521083e-01
6.618119760991746148e+01 7.034519225459684444e-01
6.593032842405249028e+01 7.022165154928018405e-01
6.555749860420863229e+01 6.956031182790267664e-01
6.526100010691919806e+01 7.170879049111095194e-01
6.549497371731240491e+01 7.217806954815048082e-01
6.535180185826990851e+01 7.180155616348226078e-01
6.542493011505965228e+01 7.183457943335899154e-01
6.663809127133160359e+01 7.156004616854496625e-01
6.805102163342212407e+01 7.258049046045496056e-01
6.190170084921793148e+01 6.786840125547745073e-01
6.203532128502557441e+01 6.821764660160963833e-01
6.208801107755803628e+01 6.812427475274011046e-01
6.197785016529794433e+01 6.765167959715312485e-01
6.197286826240483038e+01 6.807677432373188120e-01
6.195207413157417164e+01 6.815632982472988877e-01
6.192049756457085152e+01 6.659301818036897913e-01
6.655981698751060094e+01 7.443165900008987812e-01
6.684290300532188667e+01 7.494506717496848269e-01
6.691611396430249670e+01 7.509615124235805572e-01
6.657617057585348164e+01 7.460883330116291345e-01
6.667456096982130020e+01 7.478991646896769874e-01
6.639354179717122406e+01 7.423844509974951711e-01
6.589887902149769161e+01 7.307074004357332342e-01
6.569747214871080132e+01 7.261891618769644730e-01
6.501200048742516913e+01 6.709417153466604722e-01
6.583311233205988344e+01 7.313223902002174981e-01
6.595724099705314813e+01 7.348102329964297796e-01
6.585311259455033905e+01 7.313702404511159827e-01
6.628184808986904386e+01 7.424582641443925324e-01
6.355768229998929542e+01 6.517207588558689979e-01
6.596113858517017547e+01 7.366485656144603489e-01
7.103196984922843171e+01 6.506519179368650541e-01
6.543431259348034246e+01 7.025565462441963893e-01
6.532191800263251480e+01 6.952911601004156950e-01
6.527794068209180978e+01 6.906111768068795564e-01
6.809055082035339979e+01 6.871978379344750865e-01
6.411629229915527617e+01 7.260654223749756220e-01
6.677802762916982715e+01 6.908527574340004307e-01
6.535911768902431618e+01 7.103833531617108621e-01
6.475000934422416776e+01 7.174191192348690072e-01
6.485941600311588218e+01 7.175613552250877936e-01
6.508422432948781022e+01 7.228217215912171589e-01
6.263742283176345182e+01 6.910453671395347941e-01
6.528373363456455536e+01 7.194072915054462447e-01
6.576468822114813406e+01 7.279198373850780390e-01
6.534288458944141098e+01 7.208876905715491112e-01
6.628332906471739250e+01 7.323414444750667718e-01
6.527686780201962335e+01 7.143753165429126417e-01
6.286842072271152659e+01 6.563510949499152813e-01
6.719941717310572926e+01 7.302105989901042093e-01
6.681579080004057403e+01 7.273063079442282364e-01
6.775266558348909030e+01 7.225157753332805965e-01
6.783870890910360174e+01 7.212880395258479682e-01
6.191315518455743216e+01 6.658988044252823757e-01
6.188881351193276714e+01 6.662762494206067032e-01
6.686771525524375193e+01 7.227843879982339681e-01
6.188487346939470513e+01 6.518231496716145879e-01
6.290449581818283775e+01 6.470300059649550795e-01
6.266372561731491686e+01 6.464062556095367951e-01
6.293989216402677300e+01 6.426957362414345010e-01
6.276292892497433229e+01 6.408560863165942978e-01
6.380472090609683278e+01 6.373595156844216181e-01
6.238346800273578197e+01 6.300011827433917855e-01
6.507843717855126897e+01 6.253256003812472930e-01
6.357033942039880969e+01 6.583907656652601137e-01
6.663771961447358194e+01 6.505732219915115744e-01
6.652676381223579938e+01 6.545239214894152946e-01
6.457404012694962603e+01 6.529888035235820176e-01
6.460146450088896586e+01 6.516118014575599249e-01
6.493483004225964805e+01 6.513916908298141850e-01
6.761184552164829142e+01 6.448173675922816983e-01
6.740231744207920883e+01 6.502330990164647551e-01
6.712635780123147811e+01 6.543814952235076365e-01
6.743856769506516002e+01 6.449059969858640384e-01
6.824492880034843267e+01 6.339468993992196655e-01
6.795780322609331847e+01 6.393020514672214105e-01
6.701606773344829548e+01 6.574212462064760176e-01
6.702885465671963061e+01 6.572227340749337010e-01
6.707282340101130558e+01 6.529642933359206536e-01
6.588328127611583795e+01 6.769088102910004734e-01
6.874286012403595691e+01 6.406189388352648839e-01
6.956639596372505707e+01 6.665947704762092973e-01
6.930981280636450492e+01 6.672478508852095480e-01
6.949433925321270067e+01 6.685400176822628993e-01
6.614130527368058665e+01 6.782751879838854192e-01
6.727290755607226913e+01 6.701606725281012977e-01
6.752783256256896038e+01 6.859275560754301004e-01
6.760495029958298119e+01 6.819095089265699849e-01
6.926990236548253677e+01 6.547362189758217932e-01
6.815298191226460744e+01 6.769849615943162036e-01
6.753055052403182401e+01 6.953600871478125001e-01
6.756842784349811382e+01 6.965869513076227149e-01
6.769759288829490629e+01 6.895054331569615558e-01
6.804835010933402373e+01 6.757028384074192928e-01
6.546084003483282743e+01 6.960215257898312302e-01
6.722941134191236756e+01 6.721225547389927391e-01
6.689133066298973063e+01 7.113430743865002404e-01
6.705860936103343306e+01 6.691177765757055917e-01
6.776005033606594452e+01 6.702822280979908731e-01
6.366046436913001827e+01 6.947793191982732930e-01
6.394126067909633093e+01 6.995012846200729939e-01
6.383095717528843949e+01 6.964695427463069022e-01
6.569375784297750442e+01 7.279239113689310869e-01
6.553774592424898060e+01 7.255481813461460705e-01
6.554411623374919316e+01 7.247335852810378176e-01
6.550183827732166719e+01 7.246913146923530391e-01
6.546482469670252158e+01 7.221510946765431482e-01
6.563166888100293761e+01 7.208752964210138892e-01
6.563845586040947921e+01 7.204432211451866630e-01
6.575816370330214511e+01 7.183908329567246787e-01
6.576356724623255445e+01 7.185142675097400122e-01
6.538095224320116472e+01 7.176652898703242967e-01
6.326517754382482650e+01 6.872801046613048470e-01
6.662365585321022365e+01 7.183218585778097243e-01
6.636849817193024137e+01 6.991301605410100706e-01
6.638416079214670162e+01 6.984042878185853231e-01
6.593323030355227843e+01 7.001534954406890554e-01
6.547028515443383867e+01 7.035167837865441420e-01
6.536795294953208213e+01 7.014945222772679401e-01
6.537726659764307158e+01 7.013174116133532587e-01
6.471779405076890157e+01 7.040873191128206310e-01
6.473639438541300706e+01 7.046580172179776058e-01
6.476570559698910756e+01 7.034872544548534945e-01
6.493748400667570309e+01 7.050657344988339181e-01
6.474997447678373419e+01 7.040240645829894950e-01
7.240036647976795336e+01 6.341218369553888179e-01
7.204454261134489457e+01 6.386044941136249653e-01
7.187200358701970515e+01 6.415882974404064631e-01
6.493172047686593373e+01 6.660701652762042180e-01
6.438999313512925937e+01 6.755284728128868599e-01
6.421540730199336622e+01 6.781812722125240001e-01
6.388125575998488159e+01 6.789568009205799726e-01
6.325511855080370793e+01 6.799631340956051595e-01
6.536200907866518151e+01 7.258498721230526307e-01
6.886393999052701531e+01 6.729636346576658434e-01
6.919407856272476920e+01 6.669160380460699145e-01
7.115371526815651748e+01 6.407198113250792693e-01
6.742963116371470278e+01 6.634800894629320211e-01
6.726072123789484181e+01 6.660361204090631260e-01
6.727523307067808389e+01 6.657954593153588840e-01
6.723141919048495652e+01 6.652246116455969860e-01
6.729723569086240786e+01 6.697473380486170802e-01
7.230708937626428678e+01 6.023381145638683209e-01
7.295853918008521077e+01 5.945928568167088146e-01
7.200805715348386116e+01 6.003054238481855265e-01
6.875264889470435037e+01 7.362442031297827816e-01
7.373881703154859224e+01 5.936694084187902343e-01
7.379706543069316638e+01 5.921913684950745882e-01
7.085693656238585447e+01 5.891819715078724373e-01
7.115555614135917040e+01 5.874055101700933479e-01
6.913276246987373952e+01 6.108406775944987821e-01
7.164024499507462451e+01 5.985275265113519927e-01
7.225759226384485601e+01 5.924965420970974561e-01
7.218033378896991792e+01 5.841369542108335589e-01
7.116674496064092637e+01 6.125362008518339119e-01
7.681033631792649885e+01 6.498165238583526460e-01
7.681356096553696489e+01 6.498501563876341036e-01
7.681624016490559370e+01 6.495721392455163778e-01
7.884990352087105236e+01 6.326848973162352285e-01
7.559271116805641100e+01 6.291352390117714855e-01
7.590484822955454547e+01 6.254573797723543827e-01
6.253464383939429183e+01 6.888221612082151557e-01
7.420755735044988910e+01 6.392254039946266841e-01
6.252927618187489145e+01 6.805651979375230143e-01
7.696075950911998120e+01 6.384951952813443521e-01
6.226935454461968789e+01 6.749975053220853560e-01
6.239932862170165606e+01 6.755889879884616755e-01
6.245074794056875334e+01 6.779607880070335213e-01
6.243499290756147957e+01 6.775370155232325331e-01
6.288945120077341500e+01 6.786423343386193130e-01
6.313374615651963495e+01 6.875122138115224990e-01
6.402259298250581310e+01 6.598817567946988483e-01
6.371372448257463361e+01 6.668379421540849838e-01
6.605549385473997859e+01 6.444026659449605399e-01
6.582630483381998943e+01 6.504556429352660318e-01
6.640446386917903965e+01 6.498992260045396430e-01
6.553064499900403916e+01 6.727312023638044591e-01
6.717738520086459175e+01 6.638977421354904651e-01
6.432091932225722530e+01 6.301606054153133796e-01
6.406675413481282533e+01 6.312445986425353484e-01
6.287792701116006810e+01 6.397190159428342016e-01
6.692147253508557014e+01 7.203930210951368096e-01
6.708109730000016668e+01 7.245492202431798034e-01
6.734310382124574801e+01 7.236120165550121719e-01
6.729932245778118727e+01 7.267520534544953392e-01
6.677588441273519493e+01 7.195531835944578569e-01
6.663483297902732261e+01 7.208541219754955875e-01
6.868924660720313113e+01 6.824691102682826083e-01
5.761014247863434434e+01 5.898577004199538898e-01
6.859242660225150701e+01 6.811779708944257772e-01
6.811921873155398544e+01 6.785532262407109050e-01
6.806309236360976911e+01 6.785877489361148429e-01
6.941753874556364678e+01 6.984717112701220865e-01
7.018473745156575205e+01 6.122109062041091176e-01
7.055509961625176629e+01 6.027835337474166666e-01
6.923731771059382822e+01 5.712520213139599123e-01
6.713191196204232369e+01 5.861699178869071991e-01
6.709676706210446184e+01 5.937896213915024868e-01
6.732825429305728449e+01 5.784460909212993940e-01
6.620985764202943358e+01 5.911509074025322885e-01
6.839411802941251040e+01 5.672524872259986362e-01
6.375569269621455248e+01 6.387873537919416256e-01
6.341067228644403997e+01 6.411294182352387239e-01
6.270716848958366541e+01 6.364499344575834661e-01
6.312174457359452617e+01 6.342526750753526565e-01
6.301868083908041740e+01 6.321161152197084521e-01
6.314722420320504170e+01 6.365154027395633074e-01
6.496970823617529334e+01 6.377528538986863005e-01
6.531642868809848324e+01 6.375716812345327833e-01
6.059917294793632436e+01 6.608544645132931050e-01
6.152840198877019873e+01 6.725362188359679250e-01
6.154188414461452084e+01 6.730556677722429049e-01
6.152428489691978086e+01 6.734235184018526610e-01
6.575935332984170145e+01 6.598571825021654069e-01
7.199273711717873425e+01 5.959657716560186058e-01
6.141211139518476614e+01 6.698792977033712903e-01
7.269624541251265271e+01 5.873378872951109386e-01
7.295466238252512881e+01 6.086250893820434049e-01
7.340644897596644114e+01 6.071022555430197754e-01
7.346975334798906943e+01 6.072487615392714311e-01
7.324258247423637158e+01 5.899663882486168021e-01
7.383815906788527172e+01 5.817388392108813200e-01
7.360593600932551794e+01 5.848456804576119827e-01
7.399970257005917063e+01 5.819067916522926431e-01
6.215554827970889562e+01 6.736807232703382331e-01
6.570776948943255036e+01 6.395491449908113912e-01
6.542545950534635324e+01 6.416248431384889983e-01
6.087067296409124140e+01 6.507938760794129696e-01
6.587714227220081398e+01 6.344230722255119748e-01
6.584643186274962545e+01 6.344713196387647969e-01
6.595714216062242485e+01 6.344739524361852068e-01
7.508098860127851992e+01 6.062295004074337301e-01
7.503464548178700966e+01 6.205622592717005004e-01
7.753512383103701211e+01 5.757424892099766156e-01
7.664418327808434128e+01 5.795072597303222439e-01
7.612170121667023182e+01 5.786879219817190334e-01
7.283237164273711528e+01 6.070259585530255464e-01
7.305795932554597982e+01 6.048600453476352667e-01
7.040050682882832689e+01 6.244644323291131949e-01
6.852551836891959169e+01 7.024361623047307157e-01
6.940850742302060894e+01 6.962699657594552116e-01
6.660110906595605229e+01 7.112026176278369860e-01
6.644380733809801143e+01 7.141958248401537590e-01
6.646172253213406123e+01 7.197794851683619877e-01
6.652994099564224939e+01 7.203447490559439226e-01
6.673857375424003635e+01 7.166233314673906563e-01
7.082263137388244445e+01 6.110145292308262199e-01
6.627981715194310652e+01 7.232412976039892527e-01
6.623824333972217460e+01 7.217812104813452478e-01
6.624481101110140457e+01 7.218302092331385644e-01
7.157180673231711410e+01 6.101363068496591380e-01
7.155478243004125716e+01 6.128839520282318709e-01
7.019761492637920242e+01 6.437893054599350684e-01
6.553759724979880730e+01 7.273168661831990178e-01
6.848875393043016402e+01 6.358402890108351135e-01
6.739566048547557386e+01 7.298911005977485322e-01
6.749265941996279139e+01 7.309584064873778653e-01
6.748242550788539518e+01 7.315231574739270437e-01
6.745559901452574536e+01 7.339619504101415615e-01
6.460442145469326647e+01 7.281369711767879949e-01
6.686223942028601641e+01 7.157062664275389841e-01
6.707595199153153942e+01 7.317140267397039821e-01
6.678047078426212124e+01 7.218824279167588287e-01
6.696818707782367142e+01 7.282183795548474725e-01
6.633336830805177442e+01 7.194810291196439556e-01
6.191381396161860096e+01 6.734407222871189314e-01
6.278204081678584458e+01 6.801142953516997602e-01
6.255862746151345277e+01 6.773108592061848343e-01
6.190130822470370475e+01 6.720365643735437544e-01
6.222276952231643321e+01 6.644881189846535419e-01
6.411960828332505002e+01 6.990111371348444180e-01
6.371024500867891049e+01 7.054776284300672273e-01
6.381456714183192958e+01 7.092325035313304937e-01
6.383234922942401113e+01 7.069495098393661081e-01
6.508651199931270526e+01 7.181201975225497414e-01
6.560564422702256593e+01 7.137166805611538933e-01
6.538081683253854237e+01 7.119565597457402362e-01
6.560962045043837065e+01 7.130743348296876283e-01
6.585889697586419800e+01 7.141021214603604506e-01
6.590982346961368421e+01 7.141058826210167076e-01
6.628206972914438211e+01 7.134010669143086014e-01
6.671212944563467317e+01 7.182148657274335379e-01
6.647075356872286989e+01 7.181271437222694898e-01
6.701687507213389949e+01 7.188353631532997667e-01
6.427769470307583788e+01 6.816233351633490534e-01
6.599055544452693312e+01 7.254890085669227773e-01
6.601726378756303859e+01 7.265740748931600601e-01
6.607352780089962607e+01 7.257929882933008559e-01
6.585729549239593439e+01 7.055308898540384455e-01
6.593833131031774997e+01 7.046987020131284529e-01
6.617919599081348281e+01 7.297506580239989660e-01
6.603255127423339843e+01 7.354289683319116255e-01
6.576580627473457241e+01 7.297704680896160978e-01
6.609444481151831496e+01 6.995137529169378476e-01
6.565099773783640558e+01 7.253451088475930675e-01
6.536640395827797079e+01 7.244384949034615717e-01
6.555128213572550067e+01 7.186697494790563745e-01
6.611080154488033145e+01 7.318957302970122702e-01
6.387431139496305121e+01 6.808151671504042435e-01
6.374006123698490001e+01 6.811877744744356811e-01
6.703341810372985776e+01 6.479374424189113801e-01
6.656794730728640275e+01 6.518457400077736219e-01
6.149724579598754559e+01 6.712651527947054442e-01
6.118875339993302731e+01 6.634331305817168234e-01
6.601827381837694020e+01 7.272236946241049660e-01
