# freq_GR tau_GR
2.654495454891454642e+02 4.069876176041121833e-03
2.634752142849807228e+02 4.088874175071546824e-03
2.625472382516521179e+02 4.094916764843585695e-03
2.680201583403317613e+02 3.760468974988272726e-03
2.701045554594446116e+02 3.904929170769334996e-03
2.635484873283190836e+02 3.679375466190353168e-03
2.667897857940661765e+02 3.643822216426959807e-03
2.664120874303412165e+02 3.913332757988216733e-03
2.671566950382993468e+02 3.957691454357175308e-03
2.632158661963848658e+02 4.377991583099333922e-03
2.520295528721920562e+02 4.455298075216409387e-03
2.661513459024065469e+02 4.062127656195480344e-03
2.646073197403231916e+02 4.035050992568344451e-03
2.612059808017897353e+02 3.820385537618119220e-03
2.595567157541797201e+02 3.740654940952956985e-03
2.665180789339913758e+02 3.707099249541889047e-03
2.637654837802613770e+02 3.730654611990838563e-03
2.632867974100250876e+02 3.974963917556134999e-03
2.626518231549869142e+02 3.976123950858675461e-03
2.657012764034268457e+02 3.872660703370558836e-03
2.633504413022045014e+02 4.041403668574711922e-03
2.627536737331489007e+02 4.034545796320189101e-03
2.628612440989257948e+02 4.027341736046186060e-03
2.636375194519802108e+02 4.057527786504414556e-03
2.635210488810305947e+02 4.057679176241025913e-03
2.621203159211585785e+02 4.068282456784179379e-03
2.624965322432565245e+02 4.071506649787707925e-03
2.639540731963402322e+02 4.068247303271132695e-03
2.602586135718001401e+02 4.111161011769676708e-03
2.578285502016739201e+02 4.027759493387838077e-03
2.570828610101551703e+02 4.048791077326040037e-03
2.562458782158843178e+02 4.056931636975549295e-03
2.578312565161697876e+02 4.024086627650849332e-03
2.655642038957535078e+02 3.852716000912090235e-03
2.630397304633442559e+02 3.972062425760597947e-03
2.630896522272305447e+02 3.972074351273747854e-03
2.714768233075180888e+02 3.625816834612740486e-03
2.653721202485847925e+02 3.906132545174851537e-03
2.594821317305633102e+02 3.820896896694870974e-03
2.668810158625445297e+02 3.700933744421783765e-03
2.675679739370768289e+02 3.722497675781884837e-03
2.686771050762486652e+02 3.726146609778490347e-03
2.682314256088873208e+02 3.705796046570293979e-03
2.668135781512951894e+02 3.710957567505754600e-03
2.676054891216344345e+02 3.908100804716881094e-03
2.632318141682657142e+02 3.754423672138056806e-03
2.577504093531685498e+02 3.769937404665664807e-03
2.597528648689929014e+02 3.761847414574200511e-03
2.636376904563498442e+02 3.662696676913345696e-03
2.594592324079435457e+02 3.745672666600080060e-03
2.653635977568249018e+02 3.654490534104562049e-03
2.683596159679097468e+02 3.669752996940116481e-03
2.694584750673239455e+02 3.655388096147429294e-03
2.694291574245000902e+02 3.664082247132666257e-03
2.689264596608751390e+02 3.645543683088444970e-03
2.691424874638466349e+02 3.646690279216950083e-03
2.729167686823470831e+02 3.563031062297358602e-03
2.729424906408298170e+02 3.568444427363377802e-03
2.723356487742385070e+02 3.565686885376002750e-03
2.714473005528598719e+02 3.589927943976600148e-03
2.680578724119342837e+02 3.584499656466481974e-03
2.654372965542959264e+02 3.642358147725512432e-03
2.685194548592630781e+02 3.693473795208288175e-03
2.684112633291429688e+02 3.874139226947034050e-03
2.688423180559798311e+02 3.816396716463174923e-03
2.509777664347956829e+02 3.956940429628816834e-03
2.490320039834068098e+02 3.981877111643099265e-03
2.532585193772192724e+02 3.945980250181300997e-03
2.527981345723559343e+02 3.946467528407478741e-03
2.523575533106652813e+02 3.944241985431062511e-03
2.524041307933440805e+02 3.937851793977782851e-03
2.573645647653183346e+02 3.940378824442164300e-03
2.581676757768764787e+02 3.945675233789892877e-03
2.571164316616824976e+02 3.943892645632360132e-03
2.668766008240856991e+02 3.929965197253706098e-03
2.321616878419393686e+02 4.138848430380041160e-03
2.605349919593291474e+02 3.979194324259415459e-03
2.631633224114291920e+02 3.967170160579494044e-03
2.645286072444201864e+02 4.005317778846929216e-03
2.623484364497111301e+02 3.995197107454785332e-03
2.634585326493316302e+02 3.861761691925464420e-03
2.547708241249415551e+02 4.041686007598016897e-03
2.560969571877538442e+02 4.020121588151844699e-03
2.563574679757472268e+02 4.031957944482814950e-03
2.620016426681161192e+02 3.964980162141479823e-03
2.582465705867136307e+02 3.978525220033879255e-03
2.584961318559469987e+02 3.979139785389463994e-03
2.587302135583386189e+02 3.981753016894458257e-03
2.617233199829975092e+02 3.975497185188375630e-03
2.607882587233800677e+02 3.711663584280074004e-03
2.655956202861839870e+02 3.731679973377757201e-03
2.651223598783034845e+02 3.796411199095117966e-03
2.616722171504570724e+02 3.827512069845842579e-03
2.599733717732367495e+02 3.837509987414652879e-03
2.580778993052317674e+02 3.864279573934391310e-03
2.557136385793797331e+02 3.897757792009293610e-03
2.558044860271827758e+02 3.920178359346471707e-03
2.567057290168739314e+02 3.823815328799814138e-03
2.567678166355732969e+02 3.832294403728386638e-03
2.632708111926007177e+02 3.561335519334981378e-03
2.633073702450656697e+02 3.557100173444016199e-03
2.558121143555529500e+02 3.803754852662814823e-03
2.584573093557997936e+02 3.800446930626101647e-03
2.603852135494576032e+02 3.797547470048910460e-03
2.661705355990948760e+02 3.969131859042507142e-03
2.656367147150535857e+02 3.980763530595777394e-03
2.655102891510692871e+02 3.974463816188165792e-03
2.652480809620836339e+02 3.945560476821589023e-03
2.634597712437803239e+02 3.964175436566619998e-03
2.654884517425055037e+02 3.961021942387890279e-03
2.648377437284584630e+02 3.941850774429492103e-03
2.653286924271747580e+02 3.934888286776839356e-03
2.656333743034988970e+02 3.911377741736992743e-03
2.659785528087006696e+02 3.891649593336792522e-03
2.668381073685249021e+02 3.905647188047093026e-03
2.524417716411781782e+02 4.198639036469976882e-03
2.526582228483285633e+02 4.202224494338423558e-03
2.499564751900151975e+02 4.197044767657349615e-03
2.524695138664564524e+02 4.166273489364662359e-03
2.656743343924269993e+02 3.977869420064969984e-03
2.390198577675349441e+02 3.972034334540715597e-03
2.434859690214493355e+02 3.979768216025998152e-03
2.408381777215352031e+02 4.356037406851751177e-03
2.443669247987691904e+02 4.343186677221434928e-03
2.399129786929327395e+02 3.944575340579886853e-03
2.379750404268155535e+02 4.386414597281824632e-03
2.389136159842992129e+02 4.455949598001495392e-03
2.363368369746210362e+02 4.388626948607717189e-03
2.377097589728570597e+02 4.391083188460361518e-03
2.397552320471162943e+02 4.328260897329892255e-03
2.531906802178199030e+02 4.196778293633574020e-03
2.519009615513922427e+02 4.264743186068393858e-03
2.512330847523996908e+02 4.255232594313870104e-03
2.521084198474439120e+02 4.264239044409113069e-03
2.631292296500984094e+02 3.801370890270388322e-03
2.648359133953155720e+02 3.774350616344033203e-03
2.640183960101252865e+02 3.783152467795113539e-03
2.664712446449281060e+02 3.760386520317222578e-03
2.710080802025892694e+02 3.762225704556531724e-03
2.626380015196144768e+02 3.845709993009763933e-03
2.561532834115550941e+02 3.814342705749430764e-03
2.693880279256743506e+02 3.708043200398564339e-03
2.704922132765598235e+02 3.666393560102041999e-03
2.746578777569022236e+02 3.555770607308573420e-03
2.742480829852939337e+02 3.554671496878135991e-03
2.658423698302630100e+02 3.626244843128050271e-03
2.549806552215582656e+02 3.720120993599035451e-03
2.545117569800829074e+02 3.712587568178326702e-03
2.605563836943172760e+02 3.677795916647305131e-03
2.620012918418051413e+02 3.663058127483807651e-03
2.725729277638331496e+02 3.669077272161070345e-03
2.704605603009925403e+02 3.722986797126500835e-03
2.710234616639648380e+02 3.722070997542208624e-03
2.714471873097600678e+02 3.723314587640887043e-03
2.715452764160305605e+02 3.722405194620798021e-03
2.710494491102962229e+02 3.720792516659953645e-03
2.671239576932163118e+02 3.908229855753093430e-03
2.660578733347593925e+02 3.901395634524734615e-03
2.658226648015278215e+02 3.901391212259879525e-03
2.647083212559450658e+02 3.916905334941619618e-03
2.465555885409452230e+02 4.006619252298055170e-03
2.659221412880907565e+02 3.917509314921272662e-03
2.664971445611325862e+02 3.912573663563931152e-03
2.492259843557131376e+02 4.501673329934927775e-03
2.438603541346645898e+02 4.098534600369472050e-03
2.442656031497365348e+02 4.087865081739742133e-03
2.467342666775978159e+02 4.076697231825671293e-03
2.582205057363091782e+02 4.148729675559161868e-03
2.696727279563946240e+02 3.788774367540170569e-03
2.636894876260861906e+02 3.831578593894763209e-03
2.608335847936891128e+02 4.170259929797935639e-03
2.612043493404848391e+02 4.204887999018126939e-03
2.574067145080839509e+02 3.861754338895529923e-03
2.626142110380542363e+02 4.244003429533546416e-03
2.587295327864898127e+02 4.269639336612222891e-03
2.665482813713496171e+02 3.895746545654575187e-03
2.544703032794778323e+02 4.280180950087776430e-03
2.627306988908495669e+02 3.938831038592415131e-03
2.668882127918793685e+02 3.756070033722819484e-03
2.649572269887091238e+02 3.876429698383580813e-03
2.677648378479822782e+02 4.170235932857719457e-03
2.620888381080014256e+02 3.867726473423637248e-03
2.710178595844884057e+02 3.921637102206504931e-03
2.635977273794678126e+02 3.822436520004342773e-03
2.693441514543215476e+02 4.008488979447462526e-03
2.682637538011242100e+02 3.999942394074551891e-03
2.665426091245824978e+02 3.981136941444703148e-03
2.548762067969168186e+02 4.055145592569992657e-03
2.599816718354884415e+02 4.019789296893355561e-03
2.457400628012923391e+02 4.043382048860528349e-03
2.466053241628991088e+02 4.021271666297271570e-03
2.590113480507174586e+02 3.813860642603437122e-03
2.241695842922108000e+02 4.314208400606964200e-03
2.418194748454619685e+02 4.092593725831146327e-03
2.477857441745640301e+02 4.181539683971318561e-03
2.494892193951698118e+02 4.168834244628764028e-03
2.414868447424254043e+02 3.933274793014016057e-03
2.428586282910232228e+02 3.905585340296504129e-03
2.596250808845147162e+02 3.865911278809991674e-03
2.655714192359633898e+02 3.818969620475939040e-03
2.663773028439503605e+02 3.799222542243430381e-03
2.663060018991384368e+02 3.795536859903561079e-03
2.627099564533206149e+02 3.968410406667270511e-03
2.627558743846652192e+02 3.961840818004970510e-03
2.567576840028303877e+02 3.972373217154066827e-03
2.550033407092859363e+02 4.031217148438343348e-03
2.578046510013687680e+02 4.075187301674626332e-03
2.545680731684883256e+02 4.075653999572557799e-03
2.533969664129368482e+02 4.046133692097734526e-03
2.429856054069553863e+02 4.222212926885254673e-03
2.527405840321208643e+02 4.063273072299302020e-03
2.331008230348747929e+02 4.349207794702349833e-03
2.311270493558156147e+02 4.381206647728232498e-03
2.304046713311797987e+02 4.313814936543990813e-03
2.304683995289896927e+02 4.312894460120735192e-03
2.269839420414824929e+02 4.364651444345115164e-03
2.331171007685568668e+02 4.231636595382449496e-03
2.308384066097701179e+02 4.277435796421056279e-03
2.634730112225278731e+02 3.868666992557822162e-03
2.639108023403327365e+02 3.867688562185686661e-03
2.644562917261880557e+02 3.882083680766114202e-03
2.638852736575466338e+02 3.921567520333118541e-03
2.655473472030504354e+02 4.017947519043234619e-03
2.649080685104988788e+02 4.012470072897560136e-03
2.728897781574947885e+02 3.868302459022616904e-03
2.628104567105825708e+02 4.012676564279191692e-03
2.737965429092459431e+02 3.643987021225041697e-03
2.631513284277417029e+02 4.011437885704721013e-03
2.456155517606096623e+02 3.827679088942850544e-03
2.464725989178305099e+02 3.825535604560076613e-03
2.436552482434215676e+02 3.856806172591431114e-03
2.392524505591995023e+02 4.053289884727617406e-03
2.731132898613773250e+02 3.480884049156300619e-03
2.728016786345424975e+02 3.477222614447262466e-03
2.725890803096203854e+02 3.482969038138153915e-03
2.725695906306582970e+02 3.489400711248728457e-03
2.718919518419636461e+02 3.481632419619823827e-03
2.431629946743576625e+02 3.928806207765356967e-03
2.475276051074436339e+02 4.096493976107419381e-03
2.480537797090348420e+02 4.066219881453848536e-03
2.466553380255252534e+02 4.078218542575272679e-03
2.413764598307116671e+02 4.083167759821397166e-03
2.426218047444962735e+02 4.052211558530047740e-03
2.416230925073040794e+02 4.024398336735286567e-03
2.414197671648796302e+02 4.025243286801839619e-03
2.670258685267505712e+02 3.916146587311358090e-03
2.674004676137249135e+02 3.901099324354099888e-03
2.683023295654077174e+02 3.869084202545905894e-03
2.686925924109273751e+02 3.857614824928879207e-03
2.706820478296538681e+02 3.670955641608962192e-03
2.470580301180427227e+02 3.541205137537905070e-03
2.502865146587560616e+02 4.056729899521558172e-03
2.516042038884514227e+02 3.979987948437048451e-03
2.499937058593390873e+02 4.006329412689395991e-03
2.501904317229715957e+02 4.017168320383754029e-03
2.694420083410066695e+02 3.877054703606441777e-03
2.703961951172710769e+02 3.848502093038348466e-03
2.205445207020632097e+02 4.413157713516993770e-03
2.731949907146021701e+02 3.756054689362631205e-03
2.703661049834510663e+02 3.787774747980842890e-03
2.717151802127091855e+02 3.840229772699385938e-03
2.728754519090780377e+02 3.800069097901012053e-03
2.663836413214850722e+02 4.475193648944600019e-03
2.698397893338314475e+02 3.830482736627364646e-03
2.703238723949273776e+02 3.831714923210848868e-03
2.707851756051817915e+02 3.623638817398908748e-03
2.708936204317066085e+02 3.626607543682829234e-03
2.707540591050967009e+02 3.620762941657870194e-03
2.706769070844002840e+02 3.621411361275441148e-03
2.705882418512950949e+02 3.628467546592685413e-03
2.706399605402272641e+02 3.625732538759670557e-03
2.693566089651268953e+02 3.812020801533087897e-03
2.685102169496242936e+02 3.821504995616019189e-03
2.561483947935652168e+02 4.226881228688275823e-03
2.540447391567247166e+02 4.235915765148902390e-03
2.494886989651062947e+02 4.157296363300160350e-03
2.460839577375072622e+02 4.237787574660211581e-03
2.546013851096711278e+02 4.131433902655106370e-03
2.629421421034469972e+02 4.082541691645228364e-03
2.628985501935665638e+02 4.085727882205836964e-03
2.633816333483864582e+02 4.047966034381812565e-03
2.634293249514161630e+02 4.039197198630950676e-03
2.640088773882370674e+02 4.089247878864952883e-03
2.620997985665590022e+02 4.122520603870524943e-03
2.380921304159779766e+02 4.311526899318838570e-03
2.514427722948251471e+02 4.232809980916052081e-03
2.575157490848048951e+02 4.065324658949097045e-03
2.633474969313183465e+02 4.051558276779933417e-03
2.552384295917399584e+02 4.160792408931429480e-03
2.493901411993247166e+02 4.326197464507124980e-03
2.545730063634892986e+02 4.221614058645553093e-03
2.600876109634785394e+02 4.203946099929888221e-03
2.476116117143997428e+02 4.273522951533325308e-03
2.554973492822499850e+02 4.184520552229900429e-03
2.539459189016274081e+02 4.009082120568796016e-03
2.552925658677638978e+02 4.093607136162662717e-03
2.482491564470923322e+02 4.361533886367292834e-03
2.510599243453372651e+02 4.105749058732096127e-03
2.491064291296535771e+02 4.083272841847567121e-03
2.515006644743471611e+02 4.080886734412379584e-03
2.519063921334746112e+02 4.094920635917560954e-03
2.518821013611897115e+02 4.088008470399119576e-03
2.496547138291880685e+02 4.091273294953456929e-03
2.519922227690288992e+02 4.076367407762806171e-03
2.514706169131123374e+02 4.084701702918272677e-03
2.537140085200023236e+02 4.077173629753897376e-03
2.695446754904667159e+02 4.094015291330944072e-03
2.591504809452083578e+02 4.088234107978998624e-03
2.553010687290824876e+02 4.097886607016952565e-03
2.554509465399037254e+02 4.107774153411201078e-03
2.454554777244104571e+02 4.176957727716386522e-03
2.467400770454285635e+02 4.167516623497026160e-03
2.426844500505887936e+02 4.198677470440701637e-03
2.450454797923801777e+02 4.235194962441405503e-03
2.719300802828116161e+02 3.765884190519588979e-03
2.710866233169193720e+02 3.767385321040626640e-03
2.665005051793193047e+02 4.019994769710624055e-03
2.706344253200422827e+02 3.760333163251725758e-03
2.607430016819328671e+02 3.998722778529277197e-03
2.667987904112085289e+02 3.755758575287336098e-03
2.602414628463748159e+02 3.749117915102561597e-03
2.687342383728910704e+02 3.777251297942494160e-03
2.622197665151016395e+02 3.644021509868931689e-03
2.666606051541088505e+02 3.792426772121906993e-03
2.663803580972582381e+02 3.793055214805153303e-03
2.657499750864760131e+02 3.793819151143217657e-03
2.638724456140499228e+02 3.802382289812660399e-03
2.729811168975011810e+02 3.589865499626232123e-03
2.690035864863377242e+02 3.757475167666588650e-03
2.505208394286951545e+02 3.977779569900520736e-03
2.512996305709215790e+02 3.969415918164224781e-03
2.504325862779047895e+02 3.978459684692137351e-03
2.511566062290667105e+02 3.972772420712534537e-03
2.509038858929157811e+02 3.969928915161622870e-03
2.532421926970317827e+02 3.956069568250131403e-03
2.535653514949550527e+02 4.327815035930205473e-03
2.547119769437379659e+02 4.356415556179336727e-03
2.531144847470121420e+02 4.360550614175910146e-03
2.506917599334258568e+02 4.343553996474180945e-03
2.586609367875896623e+02 3.964843269046386745e-03
2.461517732502875901e+02 4.316938281369670817e-03
2.300134058747819097e+02 4.512595383464590264e-03
2.385083177194060511e+02 4.380660860945553327e-03
2.577933009814985894e+02 3.918978403049971047e-03
2.465850437470581085e+02 4.272088576384207997e-03
2.586397990937564941e+02 3.922062797161579399e-03
2.564783538906989975e+02 4.198231803334152856e-03
2.622515713621202735e+02 3.916095257522316485e-03
2.604526794026346579e+02 3.933851534155524861e-03
2.569109205020154718e+02 3.855472462329447274e-03
2.588740794103725307e+02 3.853563328643543322e-03
2.570976711360934814e+02 3.892411648850068427e-03
2.572894234961031543e+02 3.895500454696921265e-03
2.574379978859411722e+02 3.895034956954963965e-03
2.588631071324634831e+02 3.903521760765342723e-03
2.599162195089306806e+02 3.897393230229659420e-03
2.543001495534347214e+02 4.015951571474803486e-03
2.693612955275416425e+02 3.988637635978404226e-03
2.615642187055743761e+02 3.899360711599257102e-03
2.534063464648192223e+02 3.915073725345490953e-03
2.512771974451491985e+02 3.920165860606835556e-03
2.468798329200655814e+02 3.934997618427094231e-03
2.657911060461898387e+02 3.774035481064736026e-03
2.421871009442142224e+02 3.892464156225765391e-03
2.640462732996813315e+02 3.803152785482604922e-03
2.642792853267270630e+02 3.802881280498605823e-03
2.599145609344908507e+02 3.758960287773287397e-03
2.574030602414634359e+02 3.769377652311561942e-03
2.433214456984918570e+02 3.783434008149189672e-03
2.425490388260139412e+02 3.792186556149068112e-03
2.414852836469181625e+02 3.814146041640850953e-03
2.421592721047399266e+02 3.810155451400388388e-03
2.693919011306697939e+02 3.897926358077819474e-03
2.653119541332904987e+02 4.028430848551023229e-03
2.353170507764243382e+02 3.994010583220162364e-03
2.361721763078123217e+02 3.982297209511101270e-03
2.329672080728780088e+02 4.000817977490507202e-03
2.643160607376102007e+02 4.042954464823749448e-03
2.634890415943802395e+02 4.076952439646263845e-03
2.629777080781968266e+02 4.032838502325668435e-03
2.474127102312485817e+02 4.187217929416961817e-03
2.489324938683792539e+02 4.166340703292971751e-03
2.579662848193669902e+02 3.974566527998167446e-03
2.579468606389619936e+02 3.965434162097752208e-03
2.483451104147280546e+02 4.177525778365514912e-03
2.565510463654345017e+02 3.971186505058321367e-03
2.508203712404391581e+02 4.136018999109611870e-03
2.577044307953142379e+02 4.092283449347168360e-03
2.641799739494293249e+02 4.033594942770720587e-03
2.599516947235574094e+02 3.988148582513650550e-03
2.665501258009256844e+02 3.926988458449119992e-03
2.671350803559131464e+02 3.942071212273453272e-03
2.433168185474273173e+02 4.297253789027320053e-03
2.670236044559379138e+02 3.812695045966453793e-03
2.545545421330944578e+02 4.108662258702156823e-03
2.686301077382549920e+02 3.799588275608589347e-03
2.683539922225105556e+02 3.805591241914237869e-03
2.674369442522823306e+02 3.843066577190829437e-03
2.682752297274389548e+02 3.763007357824866596e-03
2.609856944173280340e+02 3.946656278674074911e-03
2.626208952105270100e+02 3.894094879105863913e-03
2.629058033290561411e+02 3.885372591243975004e-03
2.600852669865842017e+02 3.911363032286465334e-03
2.603514234198900681e+02 3.906827133206002521e-03
2.640601125630346360e+02 3.560669989839540875e-03
2.645594357170693911e+02 3.561812177292009336e-03
2.642680820335951353e+02 3.560006844841699311e-03
2.675407275209111049e+02 3.878084430677334899e-03
2.661131237195673975e+02 3.678266105687393647e-03
2.650814252008972858e+02 3.743282355675234176e-03
2.697109298632741456e+02 3.643931689931485633e-03
2.698710848355010512e+02 3.633387292209701389e-03
2.699329938359931589e+02 3.634133826691992968e-03
2.688314168210145567e+02 3.641598636054018713e-03
2.716305818940901418e+02 3.603335806940980660e-03
2.622332558255002937e+02 3.708477659591692850e-03
2.736189979521712416e+02 3.610919532323858799e-03
2.673568691842389171e+02 3.639493664750339565e-03
2.616573077427700582e+02 3.705978404650657563e-03
2.692220354872019357e+02 3.630572442372797994e-03
2.669747949934511553e+02 3.625571975045222689e-03
2.665719482979314989e+02 3.619323143878932017e-03
2.694994731393783809e+02 3.764286911408881459e-03
2.630190931731444834e+02 3.621269174646539728e-03
2.708676440733388517e+02 3.940607120336224109e-03
2.707010488925006939e+02 3.949237608251104405e-03
2.652678784738253057e+02 3.755474787530443601e-03
2.632221567825993702e+02 3.616430896476631116e-03
2.694433238039211460e+02 3.953046067365006792e-03
2.694334845640238996e+02 3.952983427412410343e-03
2.713909721272614775e+02 3.949961965198665881e-03
2.683528931273844478e+02 4.013575137592143537e-03
2.694957787200369808e+02 3.999468483657859369e-03
2.695523444939558431e+02 4.008476747144330311e-03
2.690095622057672813e+02 4.008437158752219814e-03
2.690720706616391453e+02 3.999562587742298315e-03
2.683796428649513359e+02 3.990764299705098356e-03
2.688065551393893315e+02 4.007329407077075620e-03
2.682537684288151354e+02 4.008358375112572140e-03
2.676817881299577380e+02 3.884010104660594667e-03
2.674089373573224293e+02 3.888226388774288205e-03
2.510398472529767560e+02 3.967411010016214969e-03
2.520404776035164502e+02 3.975753753757532358e-03
2.510924731320748720e+02 3.951669180938118323e-03
2.508015345703200012e+02 3.975391429079878393e-03
2.524713048594415739e+02 3.936701105269741624e-03
2.538617055965584086e+02 3.935451419280794512e-03
2.620738797273998557e+02 3.884563785207970424e-03
2.597473779142168269e+02 3.919635682656808125e-03
2.599529069149132852e+02 3.919861584753268555e-03
2.509801977796991821e+02 3.885795157389018966e-03
2.620041851384812048e+02 3.833464796330883582e-03
2.621195201371281769e+02 3.830231908097300828e-03
2.617403267410116428e+02 3.829211024951383307e-03
2.627535041809165932e+02 3.948650527986391316e-03
2.680863204776513840e+02 3.777327158110455746e-03
2.666345797923792134e+02 3.952742741014063019e-03
2.698373673506921477e+02 3.778919767394846828e-03
2.696974537318476450e+02 4.030175825486675099e-03
2.678184900131124095e+02 3.787874530203720440e-03
2.665358277166895391e+02 3.797252657316143882e-03
2.593584630538770170e+02 3.867007627751221227e-03
2.656125677524253206e+02 3.802728293094780228e-03
2.656125677524253206e+02 3.802728293094780228e-03
2.685702350424195402e+02 3.780944940057845861e-03
2.574824391652068130e+02 3.920121738512987244e-03
2.544112809492515339e+02 3.955397923511735220e-03
2.539997984614702204e+02 3.968468930431676318e-03
2.647650652556923774e+02 3.844441305854415670e-03
2.643335671573094032e+02 3.847577229338776730e-03
2.642699197451109967e+02 3.861334711217624411e-03
2.632090277673889318e+02 3.888731612104851052e-03
2.661038708940135393e+02 3.861005889331682334e-03
2.660816857825053035e+02 3.860886625364349286e-03
2.640333285739383768e+02 3.926666986778922126e-03
2.756264322490610539e+02 3.470188502909670424e-03
2.694849819053243323e+02 3.793036052942044042e-03
2.700868597296358757e+02 3.799990682744142090e-03
2.683442868574867362e+02 3.767781207811315460e-03
2.669065025757469698e+02 3.778035145128129466e-03
2.677548015605163414e+02 3.512336773766703071e-03
2.668345004434204384e+02 3.766036121558910890e-03
2.670678769632560261e+02 3.581766889111945209e-03
2.663601977386595081e+02 3.778758180263337360e-03
2.665406988994486710e+02 3.775248011665876310e-03
2.650972821709787013e+02 3.782769150968369812e-03
2.612367450328918608e+02 3.606323543535949142e-03
2.622509450596916736e+02 3.601121651105319930e-03
2.618780910902233927e+02 3.605826545559515008e-03
2.599716553627413873e+02 3.609217374225485303e-03
2.574654074767279326e+02 3.626185383369638204e-03
2.648881164585163219e+02 3.807780059483940969e-03
2.530501301577824051e+02 3.653370766936470896e-03
2.722112389598868276e+02 3.654023353416952120e-03
2.738573902416103465e+02 3.648549649748556237e-03
2.306631847691673443e+02 4.012378180906334656e-03
2.710038289842074164e+02 3.701390507487767236e-03
2.360220582329289414e+02 3.992066381952048826e-03
2.629673398771837469e+02 3.814991272914954740e-03
2.418452872893679739e+02 3.984640799673321715e-03
2.209958846926526803e+02 4.151006553252696747e-03
2.205497043323309185e+02 4.159179685656087290e-03
2.646463972149389861e+02 3.890354276527914230e-03
2.648113756859942782e+02 3.900873452348523670e-03
2.624840216809822664e+02 3.979796886013531494e-03
2.632855384687376272e+02 3.958241318524543910e-03
2.366314303058248356e+02 4.205774256269787306e-03
2.624196708449940729e+02 3.972809532178612699e-03
2.589692677166048611e+02 4.026137546006302616e-03
2.558403519447512338e+02 4.074835363028835901e-03
2.482506613220112683e+02 4.126038889582748018e-03
2.552558214790180102e+02 4.100432688444374633e-03
2.586108233983975992e+02 4.062725797909920965e-03
2.570614087725505783e+02 4.078303465404779955e-03
2.480522652317007726e+02 4.195889017009165299e-03
2.432405456449941710e+02 4.119238721521202053e-03
2.432737657422766517e+02 4.119908246734682415e-03
2.494533171799948832e+02 4.222155093276737034e-03
2.611043380262229903e+02 3.563624898943401099e-03
2.579188967675324307e+02 3.768340736434541184e-03
2.578596515906444324e+02 3.748183343668115217e-03
2.579271414347912241e+02 3.749516644016306476e-03
2.437440912826753276e+02 4.367412808980872946e-03
2.538253367086454659e+02 3.773034586599889519e-03
2.549750760376951462e+02 3.747226438361196069e-03
2.549244617324530680e+02 3.747365771212303985e-03
2.528343453160567549e+02 3.733071775924262908e-03
2.533003214309941029e+02 3.730094164681188162e-03
2.535799933448337526e+02 3.733860437753252354e-03
2.325475090979712149e+02 4.447242674611709932e-03
2.369966843865502142e+02 4.259877637508545541e-03
2.545443181369240051e+02 3.743059257034658284e-03
2.386313766186271721e+02 4.270870480154523308e-03
2.579867925523267900e+02 3.876363521065923339e-03
2.599331752693149156e+02 3.860163786146629788e-03
2.592190133278292592e+02 4.325811059263707375e-03
2.623245527406586461e+02 4.309428175491320824e-03
2.622512508202302683e+02 3.867077578807277729e-03
2.616495785436399046e+02 3.869212118331012001e-03
2.461286312220279058e+02 3.978021507004971848e-03
2.448737053730353068e+02 4.024746515623213450e-03
2.541500719573813001e+02 3.783222582208878911e-03
2.538554834126774722e+02 3.779056766219022513e-03
2.458775744518727322e+02 4.041559613254993785e-03
2.673366670799522353e+02 3.744064028761601680e-03
2.480432057276127011e+02 3.995838003827449463e-03
2.500760749465005119e+02 3.952280533111437663e-03
2.547549098778168002e+02 3.871154775969012050e-03
2.578044884459022796e+02 3.863250841108303163e-03
2.558750832369498482e+02 3.741880596475705579e-03
2.559681269049393109e+02 3.821933482307506014e-03
2.570178804812850899e+02 3.868044023738523469e-03
2.579538847665367030e+02 3.860523184184922341e-03
2.575258584333618614e+02 3.869427636345889113e-03
2.561551972190491142e+02 3.863033055813183594e-03
2.572832156268763697e+02 3.855086240242397780e-03
2.515666198787743042e+02 3.851200773128919327e-03
2.516129168761818278e+02 3.871547400070158348e-03
2.528389829172427596e+02 3.870564539999656051e-03
2.577290416116544520e+02 3.855705872341874153e-03
2.575836604602358761e+02 3.864943105932734397e-03
2.590122079319913837e+02 3.869352481661566048e-03
2.581806468381127502e+02 3.873926605657542540e-03
2.593937303468263735e+02 3.840106291539436070e-03
2.580655880756756346e+02 3.844092808112181681e-03
2.710589522604577724e+02 3.868016031976504940e-03
2.668890842110213271e+02 3.629439662168780674e-03
2.660198679469680201e+02 3.812856821900541433e-03
2.693394453096136658e+02 3.804912355063420643e-03
2.699753467024982001e+02 3.797178499058299472e-03
2.627424611763724442e+02 4.181704637825699004e-03
2.687723189295402335e+02 3.816633335898884927e-03
2.690653960474131736e+02 3.857078447659703473e-03
2.703375448422656291e+02 3.858804136177844141e-03
2.706426028421350907e+02 3.857320708779570645e-03
2.586864086981140645e+02 4.188392846048698097e-03
2.666859617634223127e+02 3.975103621894901691e-03
2.678037185820875266e+02 3.997062424237301549e-03
2.682591887250552531e+02 4.071927324229287007e-03
2.655816769316268733e+02 4.084805626394927627e-03
2.671959255627839980e+02 4.035488518809645687e-03
2.667069227339287067e+02 4.041608631155905670e-03
