# azimuth cos_altitude psi t0 logA0 f0 tau0 phi0 logL logPrior
1.865759265048020810e+00 8.370200558976058636e-01 1.336659373248264560e+00 5.085555871946248127e-03 -2.043717407595933011e+01 2.324207449538341734e+02 4.998210489952785267e-03 3.435115866597358014e-01 7.703797726206018124e+05 0.000000000000000000e+00
1.776593128506798180e+00 8.484881237407262411e-01 3.126879691532474137e+00 5.046321825606751681e-03 -2.042194172029670440e+01 2.433597568261889990e+02 4.315889308051312594e-03 3.732744303306937628e+00 7.703797732268943219e+05 0.000000000000000000e+00
2.096486527550742274e+00 8.065470138754755602e-01 2.339168769203500808e+00 5.096369434977932045e-03 -2.041979095984410719e+01 2.415112616263245684e+02 4.027078852304575782e-03 2.882205905601602058e+00 7.703797732944828458e+05 0.000000000000000000e+00
1.911259063638273359e+00 8.369738861146587272e-01 2.889460205651251723e+00 5.081308273796181565e-03 -2.038091828132716188e+01 2.508990232095297301e+02 4.271384883934373211e-03 3.397124804699283018e+00 7.703797743312806124e+05 0.000000000000000000e+00
1.849446231018649467e+00 7.993902213968078208e-01 3.444384443720245326e-01 5.073290944645415974e-03 -2.037562416843069713e+01 2.275873100586166231e+02 3.163276483933397717e-03 5.113196028976209284e+00 7.703797748176779132e+05 0.000000000000000000e+00
1.744333442370129328e+00 8.281536144982818426e-01 2.000150062978027332e+00 5.121546893334225428e-03 -2.039725221321048920e+01 2.478063408449933434e+02 4.713859580409474753e-03 1.359794331151287006e+00 7.703797749596531503e+05 0.000000000000000000e+00
1.789349836724777099e+00 8.512692461543566180e-01 4.426969650325474070e-02 5.103031728869326933e-03 -2.033065148726662486e+01 2.299770465350443658e+02 4.579141814529198544e-03 3.967297286512856402e+00 7.703797750959962141e+05 0.000000000000000000e+00
1.584542023140401490e+00 8.213206773514150072e-01 2.554704277958617542e+00 5.101036089249211085e-03 -2.041126364853795749e+01 2.335372747558298840e+02 4.486369253027998327e-03 2.849341559758472364e+00 7.703797759306406369e+05 0.000000000000000000e+00
1.781675282218912137e+00 8.342287407437668501e-01 1.573746058674227344e+00 5.116749646622921303e-03 -2.040973964334819613e+01 2.235413484430441997e+02 4.154688636477155833e-03 1.095314583361345573e+00 7.703797759883929975e+05 0.000000000000000000e+00
1.688808748341966037e+00 8.236173479383133156e-01 1.951617699811807105e+00 5.062032873797798170e-03 -2.035128697442565127e+01 2.250425227505839985e+02 3.335866289991718837e-03 1.754113287760106221e+00 7.703797760374988429e+05 0.000000000000000000e+00
1.923382245566869431e+00 8.352611178133884096e-01 3.654283920526983920e-01 5.062909877028147140e-03 -2.032738543715644042e+01 2.450823271504079628e+02 3.099456901896883998e-03 4.727486001413112149e+00 7.703797765647997148e+05 0.000000000000000000e+00
2.039472694535619191e+00 7.995406000012040826e-01 9.951834450855637781e-01 5.043497687913423358e-03 -2.038211261573941258e+01 2.481752008471443105e+02 3.233503132242704185e-03 9.767761299211103615e-03 7.703797766975353006e+05 0.000000000000000000e+00
1.653348180822256985e+00 8.042474254074037932e-01 8.379622360785148327e-01 5.061159861225296777e-03 -2.044142259484082302e+01 2.428801441391324829e+02 4.950459242506229443e-03 5.450441690933564232e+00 7.703797774770683609e+05 0.000000000000000000e+00
1.694733980274414797e+00 8.159963560382540448e-01 1.982610630866727730e+00 5.056830429954989152e-03 -2.047147482193060242e+01 2.342903370854069465e+02 4.853836324391383808e-03 1.565621220039513872e+00 7.703797780359545723e+05 0.000000000000000000e+00
2.025932655722452846e+00 8.155243613897820154e-01 1.624536715772821438e+00 5.036156352698759921e-03 -2.045307769455254387e+01 2.427633542948631771e+02 5.181001435246383388e-03 1.046074372788306173e+00 7.703797784916450037e+05 0.000000000000000000e+00
1.908270769839373049e+00 8.051947692720857752e-01 1.842726030763423672e+00 5.098948493758540847e-03 -2.036378558949500217e+01 2.506135326258142868e+02 3.165966560165307461e-03 1.633750038816751404e+00 7.703797804491398856e+05 0.000000000000000000e+00
1.823099797045959924e+00 7.983511350687375607e-01 2.397256708775381551e+00 5.073736641658528959e-03 -2.050398826420924081e+01 2.398630902387789376e+02 4.863050851870037890e-03 2.670969568222172796e+00 7.703797805577032268e+05 0.000000000000000000e+00
1.667035937783217348e+00 8.203647790167234444e-01 2.034582658814096057e+00 5.074478666381487639e-03 -2.039952829925769962e+01 2.488164613145130488e+02 3.975483235385223607e-03 1.696129029881649153e+00 7.703797807224320713e+05 0.000000000000000000e+00
2.032067761384940940e+00 8.108086931935174491e-01 7.083794150977718029e-02 5.113651801700080761e-03 -2.032565036037987483e+01 2.416199341818416713e+02 3.326580003243158334e-03 4.383898844323788957e+00 7.703797818276120815e+05 0.000000000000000000e+00
1.977651103356947271e+00 8.002470842549381791e-01 5.109719548132821698e-01 5.079880300670681220e-03 -2.050913592394721618e+01 2.437381973878671317e+02 4.330309176866297717e-03 5.322742814296520741e+00 7.703797819057307206e+05 0.000000000000000000e+00
1.974122173024348559e+00 8.205009831151676147e-01 2.429651726194927530e+00 5.081480680730216318e-03 -2.038194661892031334e+01 2.320892904477464072e+02 4.301757619825016636e-03 2.756897138759693444e+00 7.703797820507374126e+05 0.000000000000000000e+00
1.903027683691187688e+00 8.280080617856701020e-01 1.875917262781645833e+00 5.109085356423514156e-03 -2.028581056917013825e+01 2.434270288607328894e+02 3.527433318314682729e-03 1.435596993024979007e+00 7.703797821480624843e+05 0.000000000000000000e+00
1.945532398065225044e+00 8.331202711431683339e-01 2.817896735725339941e+00 5.073763046984941343e-03 -2.032481274883949496e+01 2.465415737389232049e+02 3.108303448869842098e-03 3.351721228561750365e+00 7.703797825117709581e+05 0.000000000000000000e+00
1.933297440774361942e+00 8.221706133166252206e-01 5.409296288557798871e-01 5.118668730960995554e-03 -2.044928312564083228e+01 2.294541489363039659e+02 4.552813547391015500e-03 5.466857213197743981e+00 7.703797825224061962e+05 0.000000000000000000e+00
1.740436926856412381e+00 8.418778126106370996e-01 2.749466334475900720e+00 5.118984738990376739e-03 -2.039875140661137820e+01 2.521083324106130590e+02 4.325096319097001055e-03 2.883645341609966550e+00 7.703797839385741390e+05 0.000000000000000000e+00
1.583569837457862395e+00 8.399851278072345551e-01 2.209421701807007032e+00 5.058112702703189932e-03 -2.035400310192232354e+01 2.392988191449670410e+02 4.269976732456281371e-03 1.849225869035203917e+00 7.703797858867421746e+05 0.000000000000000000e+00
2.029226243387241002e+00 8.142710393308542072e-01 7.615058865727426518e-01 5.099958816553718660e-03 -2.032946191983582551e+01 2.395194930236803543e+02 2.957548821687582940e-03 5.792284324854725774e+00 7.703797863457456697e+05 0.000000000000000000e+00
1.618403938391866692e+00 8.028397732112396712e-01 9.434796410558655699e-01 5.033670362384409444e-03 -2.041252497151963041e+01 2.302220373885136837e+02 3.793647480526029375e-03 5.958995375942008010e+00 7.703797879345252877e+05 0.000000000000000000e+00
1.551841747504544511e+00 8.105689588245138522e-01 7.812377031024219098e-01 5.048202336384740273e-03 -2.043328368932431971e+01 2.398663865455471296e+02 4.686058116040637926e-03 5.513206474017874115e+00 7.703797885983673623e+05 0.000000000000000000e+00
1.694267462367674115e+00 8.043850085174817366e-01 4.552240025051434436e-01 5.100340929029392560e-03 -2.048031549835751974e+01 2.299001286400362289e+02 4.608389979777636689e-03 5.102428252341264070e+00 7.703797891037742374e+05 0.000000000000000000e+00
1.948223487594564096e+00 8.136232266145556613e-01 2.391409719625974706e+00 5.093842241259608980e-03 -2.035041371423688616e+01 2.283506778289077488e+02 3.376334860576422556e-03 2.935248006045204416e+00 7.703797894952157512e+05 0.000000000000000000e+00
1.882138154239324068e+00 8.147462247931245294e-01 8.879051560968223011e-01 5.068267885671147097e-03 -2.051996207105814563e+01 2.349938965308502077e+02 5.091089826770152371e-03 5.965155629609348864e+00 7.703797898394205840e+05 0.000000000000000000e+00
1.725507677812530893e+00 8.272667727951455996e-01 6.535157747972929476e-01 5.043610449742464211e-03 -2.040247162031733552e+01 2.313327092791577968e+02 4.102036917584707745e-03 5.149709294460333098e+00 7.703797903518750099e+05 0.000000000000000000e+00
1.702034318122639611e+00 7.966531254708776322e-01 2.069758501845466725e+00 5.087099019318920903e-03 -2.041242554045054902e+01 2.357810589827782337e+02 4.434511318436995010e-03 2.025666965159181654e+00 7.703797905468797544e+05 0.000000000000000000e+00
1.926428532521841985e+00 8.144074836655378347e-01 6.715331124651248151e-01 5.107876013798651367e-03 -2.050446197919276159e+01 2.484169739293316468e+02 5.418882804193936135e-03 5.390703909190659893e+00 7.703797906099664979e+05 0.000000000000000000e+00
1.631347224310201849e+00 8.300178102070263630e-01 1.887577467542591592e+00 5.038267939307966396e-03 -2.045762163680804591e+01 2.456065103545458044e+02 4.724690738509244349e-03 1.239038473314471922e+00 7.703797909034383483e+05 0.000000000000000000e+00
1.960935272759092296e+00 8.420693080505374795e-01 8.514858606001676211e-01 5.079786227778436934e-03 -2.028386035744254201e+01 2.393222490228709773e+02 3.154260043456213330e-03 5.788416049506995620e+00 7.703797918721805327e+05 0.000000000000000000e+00
1.628356999292404961e+00 8.291342248532486137e-01 2.459783222586910512e+00 5.125930292365390474e-03 -2.036006492398204770e+01 2.484132489953671268e+02 4.435529018339193566e-03 2.479887397258028869e+00 7.703797925977831474e+05 0.000000000000000000e+00
1.963969195931725586e+00 8.004243261007063515e-01 4.077945700995853628e-01 5.061423233064471158e-03 -2.051464824872755699e+01 2.446987633015113772e+02 4.746202393325483875e-03 4.995846369863501835e+00 7.703797927140956745e+05 0.000000000000000000e+00
1.835650468818609493e+00 8.152895372740410762e-01 5.557967968600984188e-01 5.033512531094439663e-03 -2.043919896401324721e+01 2.351184454083155799e+02 3.882646271855185512e-03 5.342180313075749254e+00 7.703797935584164225e+05 0.000000000000000000e+00
1.714519766728910488e+00 8.411324053698241432e-01 1.277169364993115286e+00 5.069032679691025910e-03 -2.033597205881721237e+01 2.409716839044695291e+02 3.243630760885612280e-03 9.195940437136621015e-02 7.703797937517210376e+05 0.000000000000000000e+00
1.742671802382934398e+00 8.389636073573527586e-01 4.238054584084181009e-01 5.086219315605660860e-03 -2.046040727845906559e+01 2.429696457560775116e+02 5.141575625660214401e-03 4.518328270647439027e+00 7.703797937777857296e+05 0.000000000000000000e+00
1.683216618741842252e+00 8.285692568665025126e-01 2.731505288199655102e+00 5.125214922288469886e-03 -2.031067155958774251e+01 2.348394879113643015e+02 3.905572523986153462e-03 3.110092822066459650e+00 7.703797946207002969e+05 0.000000000000000000e+00
1.746990441856228982e+00 8.260529160044044472e-01 2.585066980956964855e+00 5.107408250641178732e-03 -2.031545054053220056e+01 2.287459379742141721e+02 3.195808808433206732e-03 3.002682014271480515e+00 7.703797956909686327e+05 0.000000000000000000e+00
1.808342904107041127e+00 8.472205775225311042e-01 3.747257106214107458e-01 5.055106847820090357e-03 -2.047413301722158607e+01 2.421935698270100090e+02 6.213474492962446985e-03 4.511391916506785726e+00 7.703797957014734857e+05 0.000000000000000000e+00
1.649816075067758181e+00 8.260768076621950451e-01 1.134370313692194543e-01 5.079929975523034269e-03 -2.040579839860328093e+01 2.459245555318842662e+02 5.656057992680277313e-03 4.053455379457854058e+00 7.703797958828771953e+05 0.000000000000000000e+00
1.628686342967750278e+00 8.032575228849341276e-01 2.224665200001264331e+00 5.060331556533675425e-03 -2.035266273553551386e+01 2.373547863031562599e+02 3.386562219564791341e-03 2.270308988422371943e+00 7.703797970870134886e+05 0.000000000000000000e+00
1.755668647790853631e+00 8.072646227060404911e-01 2.216721893833013546e+00 5.093131018485712834e-03 -2.043392200360333888e+01 2.534505750978811704e+02 4.187932350134532591e-03 1.982139232071983725e+00 7.703797973329457454e+05 0.000000000000000000e+00
1.738059033942996656e+00 7.970388385494414640e-01 2.356739266502559715e+00 5.090964379820709512e-03 -2.039460068069315213e+01 2.470711062421486020e+02 3.631512545177495097e-03 2.493350563750209581e+00 7.703797975357631221e+05 0.000000000000000000e+00
1.788239222524862226e+00 8.054811471201190898e-01 1.822457468377491230e+00 5.098423279626406596e-03 -2.042027487251474227e+01 2.325854386696212543e+02 3.456722239774048452e-03 1.725486886031640132e+00 7.703797982878051698e+05 0.000000000000000000e+00
1.647015965783789282e+00 8.133652830661453059e-01 2.066308461397842411e+00 5.057424565707514287e-03 -2.041258427933207287e+01 2.473498205321067189e+02 3.895053744131403515e-03 1.524497118457218470e+00 7.703797984074876877e+05 0.000000000000000000e+00
1.729664661859382280e+00 8.199675640419050726e-01 5.706417659762037520e-01 5.036010893852699809e-03 -2.030437777718301007e+01 2.263537658617315174e+02 3.625263940315748973e-03 5.349961446744035065e+00 7.703797984213570599e+05 0.000000000000000000e+00
1.614601639266611599e+00 8.375590786942501698e-01 8.192976916991293046e-02 5.059972264793458248e-03 -2.039838372754805818e+01 2.477000346110087889e+02 5.288153858285044029e-03 3.775520258411600327e+00 7.703797985173478955e+05 0.000000000000000000e+00
1.949887641736119059e+00 8.018081789830143746e-01 9.947897078785774561e-01 5.033860161790092852e-03 -2.039483551289489327e+01 2.261446953619385738e+02 3.917761664985311247e-03 1.274780087493689873e-01 7.703797986650585663e+05 0.000000000000000000e+00
1.951347253651709579e+00 8.012343243658858194e-01 3.103432016728131959e+00 5.065047342068250066e-03 -2.038825309888521531e+01 2.352553068976139912e+02 4.546689696899698131e-03 4.368338731486074877e+00 7.703797991200470133e+05 0.000000000000000000e+00
1.785207868997008784e+00 7.976304589950766744e-01 2.548432228241443109e+00 5.059132366077235404e-03 -2.041348768887002763e+01 2.470164059908794343e+02 3.827582822051710503e-03 2.747247740182745090e+00 7.703797991504349047e+05 0.000000000000000000e+00
1.867465446349467761e+00 8.242519766274005732e-01 2.945912924575031067e+00 5.047574414388237250e-03 -2.030280334745149773e+01 2.454580093306562674e+02 3.058112363496124676e-03 3.488037436500775357e+00 7.703797992371404544e+05 0.000000000000000000e+00
1.879444477352988363e+00 8.468729011226470149e-01 3.089912406283631618e+00 5.077968312124957369e-03 -2.034967351317649786e+01 2.349476602047157883e+02 3.478789128515666785e-03 3.960156590309232172e+00 7.703798008020661073e+05 0.000000000000000000e+00
2.098659625551936081e+00 8.101991946246451803e-01 4.734206000257621949e-01 5.119298390792270496e-03 -2.040315424944476419e+01 2.390843981604408839e+02 4.017624402949315429e-03 5.382522502432956379e+00 7.703798025194483344e+05 0.000000000000000000e+00
1.859872343019945973e+00 8.102105677302030573e-01 1.493987286363134714e+00 5.045876102249536449e-03 -2.050905510125235054e+01 2.494722676713706164e+02 5.545704278917216838e-03 6.782113803025220378e-01 7.703798026615683921e+05 0.000000000000000000e+00
1.987852869314869375e+00 8.254129370436017465e-01 1.431023203090645346e+00 5.052927337950867404e-03 -2.047251726655722948e+01 2.323152687611963927e+02 4.895258232809243659e-03 8.629386532983143177e-01 7.703798028582846746e+05 0.000000000000000000e+00
1.678363617341472214e+00 8.045617016951656097e-01 6.441416977088103568e-01 5.100879154608758959e-03 -2.038017535671373892e+01 2.363734632529370572e+02 3.430185275816914538e-03 5.543903699984078060e+00 7.703798038442975376e+05 0.000000000000000000e+00
1.945232201218634938e+00 8.275277675638924579e-01 6.810583347843233160e-01 5.055242213498498983e-03 -2.032195786574922636e+01 2.434138878940071606e+02 4.275583313479840511e-03 5.467339276798311332e+00 7.703798047810837161e+05 0.000000000000000000e+00
1.804244200901784279e+00 7.997463627899925598e-01 4.621158438428092374e-01 5.074443134748966855e-03 -2.053909003561710378e+01 2.424081686112776595e+02 6.149126079828847076e-03 5.143669172849998361e+00 7.703798049179994268e+05 0.000000000000000000e+00
1.868337347790649083e+00 8.016003471594134178e-01 2.044838110340587711e+00 5.041789046689604085e-03 -2.045130643375285828e+01 2.329942145136791112e+02 4.822860508069742522e-03 2.244926442821711721e+00 7.703798049874762073e+05 0.000000000000000000e+00
1.646392017070118063e+00 8.447058130003310961e-01 2.152615261424474458e+00 5.107627583988810435e-03 -2.030165043872301212e+01 2.373879404174837759e+02 3.597343750897292070e-03 1.826727943721638603e+00 7.703798063554903492e+05 0.000000000000000000e+00
2.021462096691274191e+00 8.322918138350426931e-01 3.356030279763028146e-01 5.059821857973182888e-03 -2.040134777232938035e+01 2.377541877711505549e+02 4.548069904586973973e-03 4.888816861419874371e+00 7.703798075591099914e+05 0.000000000000000000e+00
1.846876520759363594e+00 8.284202383013572479e-01 2.001655467328323112e+00 5.069628934681679779e-03 -2.045331453698319280e+01 2.264641381690335891e+02 4.574101932182845359e-03 1.980422175995417478e+00 7.703798091712982859e+05 0.000000000000000000e+00
1.827277195904332352e+00 8.383160253366258585e-01 2.521903286350694273e+00 5.084288590666993790e-03 -2.043492313372496838e+01 2.330775640560281090e+02 3.970178408092487309e-03 2.796635336415056905e+00 7.703798092670855112e+05 0.000000000000000000e+00
1.638472963894258783e+00 8.376114980833966328e-01 2.722646593524577163e+00 5.081074068948737005e-03 -2.037410432816463413e+01 2.397161095680733069e+02 4.299751922635985067e-03 3.103858619778046002e+00 7.703798098727993201e+05 0.000000000000000000e+00
1.810653749909443944e+00 8.054149355895282580e-01 1.261980773720296156e+00 5.069907946544784626e-03 -2.042071238552693302e+01 2.408821276393769324e+02 5.723979446044821437e-03 4.355207495463947476e-01 7.703798107154186582e+05 0.000000000000000000e+00
1.851989158982696004e+00 8.302155230422355592e-01 2.531442070078437911e+00 5.065242581002156290e-03 -2.034104998493847916e+01 2.463102280843214089e+02 3.655392856512744339e-03 2.860255517751908894e+00 7.703798108734190464e+05 0.000000000000000000e+00
1.973992354848526976e+00 8.060657527564278890e-01 5.878943264857114936e-01 5.069103477074446938e-03 -2.047071065440489335e+01 2.488910536024818327e+02 4.989167035294672647e-03 5.399740802553450791e+00 7.703798109432227211e+05 0.000000000000000000e+00
1.733814129677895277e+00 8.232135365969046603e-01 1.526707142526269323e-01 5.058468483154571899e-03 -2.043567796138931669e+01 2.400495973703353059e+02 4.889128493197692285e-03 4.447727731739214541e+00 7.703798110159565695e+05 0.000000000000000000e+00
1.741489047193462536e+00 8.195167229456283842e-01 2.704438190956340637e+00 5.072577775039091921e-03 -2.030051018562895138e+01 2.337468496939673059e+02 3.316944412014063981e-03 3.051514923408060298e+00 7.703798119091074914e+05 0.000000000000000000e+00
1.921498943148407967e+00 7.964508633800000403e-01 8.118229129082973894e-02 5.028581920205064774e-03 -2.049133014532883834e+01 2.478162424186388080e+02 5.180289190169342327e-03 4.221849255440077719e+00 7.703798121057185344e+05 0.000000000000000000e+00
1.655694334738506912e+00 8.424942203370360261e-01 1.311595383615894228e+00 5.081457247831335476e-03 -2.044083971674012901e+01 2.361219220193037529e+02 5.874902149843836546e-03 2.050492040577702180e-01 7.703798124222313054e+05 0.000000000000000000e+00
1.871778091497902752e+00 8.308463267508551242e-01 1.355711921190756453e-01 5.070800014447272679e-03 -2.032094716317877570e+01 2.442500604338342214e+02 4.509177809578586091e-03 4.318051423366738639e+00 7.703798124610703671e+05 0.000000000000000000e+00
1.804576245768920506e+00 8.118462918252041804e-01 1.514926544846811218e+00 5.116869391386775004e-03 -2.052450436055406868e+01 2.464862475972875586e+02 5.522159918403095336e-03 8.853528630654500242e-01 7.703798131189052947e+05 0.000000000000000000e+00
1.735329325255976274e+00 8.088865269024686500e-01 2.696668300516076311e-01 5.101955466043917899e-03 -2.037124994291138691e+01 2.343980228012339921e+02 3.066487263664211677e-03 4.755935328588376976e+00 7.703798133399300277e+05 0.000000000000000000e+00
1.909818600669302313e+00 8.353598073494288290e-01 5.991987787633691609e-02 5.123752942416329517e-03 -2.034326425257519944e+01 2.494907424546978234e+02 4.043791592838763028e-03 4.174180414726575528e+00 7.703798146971301176e+05 0.000000000000000000e+00
1.860025831472801983e+00 8.238012016836602225e-01 7.277580720172369677e-01 5.073918203277572904e-03 -2.051624421212500593e+01 2.375259817504636715e+02 6.393226686865975672e-03 5.605721349407133403e+00 7.703798149260769133e+05 0.000000000000000000e+00
1.695300067725803883e+00 8.140562933627372155e-01 5.896344246610432105e-01 5.116348515600072783e-03 -2.052473102019922280e+01 2.460047611310301647e+02 6.093615336032800686e-03 5.012664817591788058e+00 7.703798155810969183e+05 0.000000000000000000e+00
1.704798600105739581e+00 8.354452428101397654e-01 1.894698599805959338e+00 5.039875453020087673e-03 -2.029976156037784918e+01 2.493240545823165917e+02 3.393866092377739729e-03 1.215340229826940011e+00 7.703798163280049339e+05 0.000000000000000000e+00
1.702579013181861223e+00 8.077651307721394058e-01 2.252553636477345300e+00 5.121013161052310157e-03 -2.050672271074695630e+01 2.464515266944503367e+02 5.773416520495687314e-03 2.083528775407262223e+00 7.703798163823903305e+05 0.000000000000000000e+00
1.816742300948988253e+00 8.038347150938800478e-01 1.627550445453121553e+00 5.077715295730237180e-03 -2.054002315288264313e+01 2.432674382737288283e+02 5.146010328040321810e-03 1.110538439188836435e+00 7.703798166210302152e+05 0.000000000000000000e+00
1.824603921815589391e+00 8.036247969034551186e-01 2.763057230718757307e+00 5.066226070613827348e-03 -2.052791010065114463e+01 2.371716123473734115e+02 6.201666775193543681e-03 3.385476283644534234e+00 7.703798174718397204e+05 0.000000000000000000e+00
1.609799087638997594e+00 8.445207763495085063e-01 1.198094665648731683e+00 5.117782368365109656e-03 -2.039113522692581881e+01 2.348509496697708414e+02 4.518624432874144246e-03 6.226893575400020531e+00 7.703798176288988907e+05 0.000000000000000000e+00
1.785850370294017830e+00 8.510118617305632016e-01 2.861318912321775265e+00 5.107355117303424841e-03 -2.032064213742122050e+01 2.491832732310854510e+02 3.421070139902078217e-03 3.151440611447430484e+00 7.703798178488211706e+05 0.000000000000000000e+00
1.959683722823021723e+00 8.149541187408474441e-01 3.349961039712779920e-01 5.124040821965128618e-03 -2.048211953893935444e+01 2.389824166269236798e+02 5.914112994688924124e-03 5.003817093153199558e+00 7.703798189990038518e+05 0.000000000000000000e+00
1.653032852478530046e+00 8.150157668694092417e-01 3.067768109290174738e+00 5.116021717018953002e-03 -2.043322322560134552e+01 2.464345952872648695e+02 3.701125178332453393e-03 3.754537713614089611e+00 7.703798194864043035e+05 0.000000000000000000e+00
1.846006355703826429e+00 8.135766586270622991e-01 1.279546071874777258e-01 5.124676465188053760e-03 -2.046457588709707309e+01 2.455991977825503341e+02 4.890194578405324989e-03 4.534582971812606722e+00 7.703798200883739628e+05 0.000000000000000000e+00
1.738169012776081379e+00 8.309782216430825486e-01 8.267649365426612551e-01 5.062837540333582284e-03 -2.037258684344742576e+01 2.408912887498312614e+02 5.685065395451930313e-03 5.470315560482152506e+00 7.703798203628733754e+05 0.000000000000000000e+00
1.889254125934696438e+00 8.457414965658276440e-01 8.072228903114260223e-01 5.083143991141909034e-03 -2.035998732478320861e+01 2.312763580463553410e+02 4.960446015325919653e-03 5.712000425857000963e+00 7.703798204454891384e+05 0.000000000000000000e+00
1.953226245100919023e+00 8.327509620279792690e-01 2.172293919058601919e+00 5.038852996126466817e-03 -2.041288557058803832e+01 2.331727299530784876e+02 3.898353571728398366e-03 2.271601799262952692e+00 7.703798204867071472e+05 0.000000000000000000e+00
1.982471865239650022e+00 8.203772254417780463e-01 1.760179902502868821e+00 5.125241549675349506e-03 -2.035151811072525518e+01 2.485735027551189376e+02 3.861502208466010676e-03 1.228717570468626841e+00 7.703798207079344429e+05 0.000000000000000000e+00
1.935235512765397070e+00 8.060333261687464557e-01 3.760260429966287843e-01 5.099443105368553671e-03 -2.034826647941357791e+01 2.373661315177130575e+02 3.239442900326607467e-03 4.909250118971584698e+00 7.703798210479358677e+05 0.000000000000000000e+00
1.920932086425881202e+00 8.354730615503795921e-01 2.250150646114324804e+00 5.096448956856403957e-03 -2.034202463253208393e+01 2.420617516468266786e+02 3.275236844811112505e-03 2.131474109168225439e+00 7.703798214354140218e+05 0.000000000000000000e+00
1.805824273109511102e+00 8.611852453802438800e-01 4.872480043361622770e-01 5.115097011959497501e-03 -2.032335443324429036e+01 2.458882730131676624e+02 4.870644890926056382e-03 4.606732203111183921e+00 7.703798216805591946e+05 0.000000000000000000e+00
1.846145499699507031e+00 8.165622800043822460e-01 2.110664670940880505e+00 5.102523074904696462e-03 -2.052712062041655017e+01 2.411055713555778084e+02 5.052081849731126541e-03 2.094649880636021422e+00 7.703798223756197840e+05 0.000000000000000000e+00
1.657738208131176894e+00 8.091460705280204557e-01 1.517132301046166254e-01 5.103557805591409438e-03 -2.054271193495696579e+01 2.429380200824019767e+02 5.681670067172819166e-03 4.287004929342837833e+00 7.703798226363699650e+05 0.000000000000000000e+00
1.900059395984656563e+00 8.019779133312473496e-01 5.314872454117549605e-01 5.069000817087761755e-03 -2.045446572676938501e+01 2.328102487751837089e+02 4.342034790095807180e-03 5.256354812381512254e+00 7.703798227034406736e+05 0.000000000000000000e+00
1.877478242216055415e+00 8.375350090773242551e-01 3.047660448700769020e+00 5.096570621132000788e-03 -2.030810644472410686e+01 2.404151605170252424e+02 3.725455041888724173e-03 3.626262108209869162e+00 7.703798230064979289e+05 0.000000000000000000e+00
1.668929510609122868e+00 8.059829980919525072e-01 1.117071191563806076e+00 5.075835625801363750e-03 -2.053595850234371056e+01 2.406633722053835811e+02 5.608203939892158867e-03 2.039594648660859877e-02 7.703798231898169033e+05 0.000000000000000000e+00
1.687883852384505889e+00 8.226421184255791053e-01 1.577884619983777714e+00 5.047889196140837795e-03 -2.042514419447302387e+01 2.262992420935713085e+02 4.867687926791880101e-03 9.890630822850001724e-01 7.703798234217843274e+05 0.000000000000000000e+00
1.993265998154773566e+00 8.083180416913118282e-01 2.127038631974903726e+00 5.024746035767304123e-03 -2.050592917269400317e+01 2.445511077906458866e+02 4.985165135181088281e-03 2.168611400221207131e+00 7.703798236505815294e+05 0.000000000000000000e+00
1.917832886531384062e+00 8.034537762182046849e-01 8.031609259948792323e-02 5.072666358640287587e-03 -2.044390788524003000e+01 2.396576903324316845e+02 3.542833780534777877e-03 4.320282379012272855e+00 7.703798236533259042e+05 0.000000000000000000e+00
1.747951108936053544e+00 8.008204986891783728e-01 1.853845561175283985e+00 5.033906655669570171e-03 -2.035713186147274456e+01 2.379394737101895032e+02 4.365592493293241928e-03 1.641389257311753891e+00 7.703798238559348974e+05 0.000000000000000000e+00
1.776981154025326637e+00 8.121110553309425217e-01 1.196924267966185784e+00 5.041407518466135829e-03 -2.030761583465424280e+01 2.321488262897872232e+02 3.407418852631770041e-03 3.415882975979990244e-01 7.703798241522405297e+05 0.000000000000000000e+00
1.815748348766226705e+00 8.646537729602852274e-01 2.791991001588661536e+00 5.048659184438363499e-03 -2.029570794389291422e+01 2.320218835882874373e+02 4.560348663895485988e-03 3.108199869916665303e+00 7.703798250634076539e+05 0.000000000000000000e+00
1.713927776460141716e+00 7.961776428159477170e-01 2.187160338347899358e-01 5.076088562759817346e-03 -2.048457319200117155e+01 2.432391829770237734e+02 4.518406460797358588e-03 4.504618675673002670e+00 7.703798261658243136e+05 0.000000000000000000e+00
1.784031456981950869e+00 8.056033005422055249e-01 3.493025197292414230e-01 5.060595433605163257e-03 -2.039519136317850112e+01 2.536324224597724708e+02 4.598965065478680635e-03 4.543983794202403281e+00 7.703798268387019634e+05 0.000000000000000000e+00
1.613556208783046397e+00 8.208286933579175271e-01 2.695243972909810548e+00 5.121828968948967213e-03 -2.047228977327815258e+01 2.461924490119268967e+02 5.890807252510218105e-03 2.815884228532503641e+00 7.703798277910251636e+05 0.000000000000000000e+00
1.640851131809005103e+00 8.051914020121124782e-01 5.713545210754314985e-01 5.028765136061639530e-03 -2.050363666118193962e+01 2.436184959378613257e+02 6.390904439119716486e-03 4.943665774179443417e+00 7.703798285809690133e+05 0.000000000000000000e+00
1.763520230191523153e+00 7.950187665959322914e-01 1.431723987979723889e+00 5.095116380007698280e-03 -2.046550463357679561e+01 2.400654965988528033e+02 4.362923335848906299e-03 8.460006823706097689e-01 7.703798289007921703e+05 0.000000000000000000e+00
