# freq_modGR tau_modGR
3.371828733579293385e+02 2.313503633701457802e-03
2.845100614331548172e+02 2.443322228529235841e-03
3.301128363096783005e+02 2.055680936715687055e-03
5.799485401158802915e+02 2.087159707609692084e-03
5.146429655521175164e+02 3.204394748535890989e-03
5.497788143440254771e+02 1.953442650070735202e-03
1.956565448422240650e+02 2.446285699487771824e-03
6.528554866120747420e+02 3.322525766554973361e-03
6.467070302199372236e+02 5.507838655360169922e-03
6.550335418242458445e+02 4.515726008791506874e-03
6.503063175401138096e+02 5.031967745680958858e-03
5.483428284428529196e+02 1.396166720741629256e-03
3.944825532682648941e+02 1.653723947894758734e-03
6.482010183960471750e+02 3.250672439733631042e-03
2.743465322077749988e+02 2.760009308980208072e-03
2.859500489908420491e+02 5.390310481561969708e-03
2.434166442019005387e+02 6.010638265490769565e-03
2.514249914656796818e+02 8.627474373814295050e-03
2.489937516165264526e+02 5.403098498368954020e-03
2.442825720251226187e+02 6.631800936536557702e-03
6.890567887300447865e+02 3.965738845263330585e-03
2.459864292680223912e+02 5.481473412088469846e-03
3.085457797792460610e+02 4.122719195283230942e-03
4.077093207880625982e+02 1.867657529502875571e-03
3.163479347228171719e+02 1.038861183732728332e-03
2.628493930070096098e+02 1.308721018540412624e-02
2.633166713284963976e+02 9.280441190306716950e-03
2.687367256671525979e+02 3.314733562388925189e-03
2.682241746740241410e+02 7.019277147774947642e-03
2.625104569395863905e+02 6.423602976069574602e-03
2.659599985206884298e+02 6.436983717642024219e-03
2.538299588271192988e+02 4.487364024753790794e-03
2.521002407297256411e+02 5.750389683891620266e-03
2.554372814137032890e+02 5.492406574372429851e-03
2.564943733387652856e+02 7.335819114374772174e-03
2.575669749924436474e+02 1.140910571090932545e-02
2.573177959960186740e+02 6.304197518147741826e-03
2.536366043696538952e+02 4.933764276871584892e-03
2.584511433629225508e+02 7.175610997817767449e-03
2.589243405578079660e+02 9.337160429791709765e-03
2.926537421576116458e+02 3.379494875613254894e-03
2.998762371850235695e+02 2.993308378877256471e-03
2.653417088662645256e+02 4.480409826086984709e-03
2.741519682574348735e+02 2.865426379654663087e-03
2.475950638123231045e+02 3.640882264189582770e-03
3.927922128752821891e+02 2.298618516848175471e-03
2.563976534075520135e+02 6.122961993811495453e-03
