# domega dtau
1.824297237872912203e-01 -5.432990882897443807e-01
-3.387045380428732599e-02 -1.577538897568979692e-01
2.700588249467310020e-01 -5.403495798137565309e-01
-8.439918976918358955e-04 7.102185294920726477e-02
-8.439918976918358955e-04 -1.480387792358092702e-01
6.405740913406555992e-02 1.583310644812327417e-01
8.120007592186301304e-02 -2.866514148222851222e-02
2.520546786208551771e-01 3.973676184437180403e-02
-2.457101913609655019e-02 -6.531947383945202468e-02
3.627062669254144112e-01 -6.531947383945202468e-02
1.521131034713221197e+00 5.462770818110792570e-01
8.573779867313009451e-01 -7.514581745037774985e-01
-7.542206425067118913e-02 -4.376349930615408557e-02
1.202979602311597396e-01 -4.131877342201872305e-01
3.662985299442279574e-01 -4.285637438517660436e-01
1.615666775092393370e-01 -4.837381609546779204e-01
2.886567716278737872e-01 -2.046938103317987867e-01
4.152357230392855758e-02 2.584854213935450229e-01
3.197862290495591675e-01 -3.028959231442753253e-01
1.130326127454321095e-01 7.549736088891523256e-01
4.772550062224717449e-01 -3.983929052029284712e-01
1.094449112062399060e-01 -1.857663074783854340e-01
1.206587944906682419e-01 6.602337190898088792e-03
6.299157745777610173e-02 -2.266797330501675312e-01
8.789818920755070042e-02 -5.262359138322268703e-02
9.094396531501640346e-02 4.345301496808117170e-01
9.316726913201385518e-02 -8.646968058528692325e-02
1.066137949809263935e-01 -3.213085399264052899e-01
6.024287258904209574e-02 -4.025212478076886646e-01
1.394399929563210905e-01 4.128670197825897725e-01
3.438389999464024072e-02 -1.198611639622950698e-01
4.845475346144775819e-02 -2.055728705759545250e-01
4.845475346144775819e-02 -1.029311496403684245e-02
1.057311557260399854e-01 -4.354661375319624633e-02
1.057311557260399854e-01 -3.523018060763070114e-01
5.444578867898379471e-02 -7.104407558742925621e-02
3.648006213826165967e-02 5.772902255537816218e-01
-3.350109517405380072e-02 -1.846302884116929055e-01
1.060325966122705327e-01 -3.032977936434135824e-01
-2.343912910074008593e-02 -3.349522506097898922e-01
8.107908464271837423e-02 6.331063160771632781e-02
6.081892742602669488e-02 2.945839584289197122e-01
4.673924546959860871e-02 -3.912375761022189868e-01
1.366721332624641239e+00 5.225453672731075194e-01
2.603730208404836377e-01 -5.942796422485414620e-01
6.695946602046556340e-01 -4.525278749727997818e-01
8.304113371389607035e-02 -1.773107024249386821e-01
5.712514885358236372e-01 -4.622934149148211214e-01
1.024450271836833681e-01 -4.097793834860044004e-01
-4.997958251862139045e-03 -4.567188422184964014e-01
-4.997958251862139045e-03 -3.173318134287982928e-01
4.044790375039535035e-02 -6.531319393651811855e-02
4.649355976195793660e-01 -2.316427813787177437e-01
1.110810827920005184e-01 6.263428236669283944e-01
1.260596581519392301e-01 -1.979587710249658405e-01
1.097480209839543502e-01 -3.805918030852101230e-01
9.253664321911596324e-02 1.819763062808824050e-01
9.933111398283006599e-02 1.001239039806962883e-01
8.413313101180594500e-02 3.438360923272602010e-01
6.822077091298539564e-02 5.324607480880814148e-01
1.972632594701673736e-01 -3.372684935411447427e-01
5.157869254702909800e-02 1.687636497928252655e-01
4.980347937523765811e-02 4.792224822989283872e-01
5.555555879306944833e-02 1.279692582877266227e-01
1.011325135025175487e-01 4.203238980667488023e-01
-2.451893350842113128e-02 -9.344257872454030112e-02
6.312706983058002930e-02 6.998113166756973758e-02
2.950948032391574882e-01 -5.895785320566493404e-01
1.020243251988470767e+00 -6.342670102482969030e-01
1.146876909911337616e+00 -5.939795502141226313e-01
1.049983136677672180e+00 -6.956889453220646002e-01
2.896831686338898204e-01 -6.467688196129136591e-01
1.563089808849500217e+00 -4.595540095532371083e-01
1.458632100873838988e-01 -1.800088673014945406e-01
1.458632100873838988e-01 -1.852820621434290160e-01
1.122110201531156121e-01 -1.093027468957559201e-01
1.237030940389430705e-01 -1.166689674483229744e-01
1.238996657089580511e-01 2.885837790480978993e-01
1.299427912521372575e-01 3.686012490092117622e-01
7.143457122306154372e-02 2.740151586996477651e-01
2.391223624676055426e-01 5.069086266473443042e-02
2.391223624676055426e-01 -2.399009690169041642e-01
9.610447752379669417e-02 -2.947402533202587716e-01
1.075169951771931809e-01 -2.592286708641631243e-01
2.043966822516698478e-01 -2.592286708641631243e-01
1.136145975042521933e-01 -2.699790110319504333e-01
4.578324336094935498e-02 1.285809933036319297e-01
8.281251266887619533e-02 3.366808452786217987e-01
5.200115585029971982e-02 3.301161932805723453e-01
1.544135050257230690e-01 -3.972416852720317415e-01
1.257251897611828817e-01 -7.804193399099812467e-02
8.156001381708997966e-02 -3.026715097275909372e-01
2.216689318906607253e-01 -2.955115827333706924e-01
9.934207807570742677e-02 -4.385135473442586251e-01
3.357906998804377485e-01 -1.042708072886014969e-01
-3.975076374197294982e-02 -2.979456452630260266e-01
2.511295479880240045e-01 -3.321564450829185278e-01
8.723056593516781421e-02 -1.339841942377419937e-01
1.479499827892404029e-01 3.340395692522291071e-02
3.065976600137447772e-01 -1.291343415550323392e-01
1.317084525956951357e-01 1.226760407760366212e+00
1.280859922551355889e-01 1.190664642780236093e+00
1.726609982754897521e-01 -3.210310211750342368e-01
5.967799362785284473e-02 -2.576355824291742258e-01
6.306453651541846228e-02 4.407954190642839332e-01
6.872087709935473243e-02 -3.107704595938316494e-01
9.734278189979066187e-02 -3.835028697296861688e-01
3.833588331695683138e-01 -2.175799547933014721e-01
2.001359810352731361e-01 -5.136792262674421128e-01
2.016359764583743053e-01 -2.280423944013169613e-01
4.089769290456610890e-02 -1.315433958619724730e-01
4.089769290456610890e-02 -1.085763950336026962e-01
1.548816175253905636e-01 -3.119869074498414774e-01
6.787533590229029301e-02 -1.361496574532097270e-01
1.468859621594472975e-01 -1.151645973716902277e-01
-3.654908941132156697e-03 -3.119176226726421142e-01
7.759950363172421484e-02 -1.907142796565906018e-01
5.228371804082049268e-02 -3.992005688594608692e-01
2.770926467212592170e-01 -4.480744785890961035e-01
2.720804456712719865e-01 -4.324855651679485602e-01
7.278614438604649739e-02 1.188591118822879683e-01
1.847495129266621683e-01 -3.858813995464665525e-01
4.967381547266084274e-01 -4.344877937314584049e-01
3.373349361969084081e-01 -3.670983042243723959e-01
4.490027433703476512e-02 -1.572692476596499744e-01
2.837820014604811036e-02 -3.582420503548441881e-03
1.014811298696769587e-01 1.736170884466554876e+00
1.014811298696769587e-01 9.339604092882466402e-01
1.010676531168151759e-01 -5.861685809199282393e-02
1.024032305878345567e-01 3.161339221812760059e-01
3.929155144639417951e-01 -5.283085393064956836e-01
9.321883637948589346e-03 -5.975668429760004896e-01
2.066087568343270842e-02 -2.598703181113397598e-01
2.578988434944103902e-01 -2.935855503559582913e-01
1.878875823222775909e-01 3.718224223615079205e-01
1.944196544025322826e-01 1.792965443113336277e-01
1.997463710669755699e-01 3.876735010454193664e-01
1.997463710669755699e-01 2.651110078765587241e-01
1.997463710669755699e-01 1.912468889672426009e+00
1.997463710669755699e-01 1.471507355842753828e+00
1.867250381490908329e-01 1.200270673931103094e+00
1.897708142565565359e-01 1.897294719775150629e+00
1.799863747628173971e-01 6.089334980758455140e-01
3.768644598042784621e-01 -1.477094802149215569e-01
1.790452162312726470e-01 6.911418736895380555e-02
1.790452162312726470e-01 1.479448497356861125e-01
7.402435514293564944e-02 2.060631521800537769e-02
7.402435514293564944e-02 -2.722448821096952187e-01
8.011172160616822358e-02 5.721796933267594976e-02
8.011172160616822358e-02 2.383326655777034397e-01
9.262031287328395535e-02 -2.128870982386588118e-01
2.159852818999937751e-01 2.408673033322166201e-01
1.185397621046614391e-01 3.479692311580098174e-01
2.059313519991367025e-01 1.298826340176987060e+00
1.989472388720704699e-01 -4.006264112433453595e-01
5.882524478381396804e-01 -4.371604945442988388e-01
3.041672393938826824e-01 -1.427238296002673046e-01
1.191598438518514935e-01 5.627010717177166610e-02
1.224208400426466670e-01 1.473233130680567105e-01
1.214612318904999821e-01 -1.548124142675256706e-02
1.225852327603277891e-01 1.427367800162231415e-01
1.161261406820840170e-01 -2.098215138519619050e-01
5.726905877640674492e-01 -1.224668573306539887e-01
4.309613001813319966e-01 -2.235251024556532962e-01
3.105683158564552793e-01 -6.792032951961203269e-01
4.405418666931738558e-01 4.535834730006137183e-02
1.691129740695892503e-01 -1.260622968651050613e-01
5.414343101935881197e-01 -2.462625172410612129e-01
3.646653783210258570e-01 -2.941196750102997304e-01
1.393979114835693367e-01 1.024907216010584321e-02
1.299506490568645423e-01 7.085387204566939712e-02
9.252628561881165448e-02 -2.515744346223825617e-02
1.979838057875616952e-01 -2.652388287571791348e-01
5.018040310279207050e-01 4.871527256600054478e-01
5.018040310279207050e-01 7.955900391827057661e-01
5.018040310279207050e-01 1.238833093697786047e+00
5.104466566228160751e-01 2.226603143971054855e-01
5.050830404683051000e-01 2.225980500349269975e-02
5.430996727828468762e-01 3.615874247716734935e-01
4.938103540272013037e-01 1.053977605832301379e-02
4.806704718912591656e-01 -7.208702153742772845e-03
4.806704718912591656e-01 3.100283032496560232e-01
6.034018771213243149e-01 -5.163497492327070448e-01
4.514212991264289765e-01 3.411036986925068959e-01
4.514212991264289765e-01 3.741058928289537344e-01
4.629718181426716872e-01 3.027680934883949515e-01
2.320758574909375094e-01 -4.812720970480233729e-01
2.320758574909375094e-01 -4.812720970480233729e-01
4.511751485126147543e-01 4.151971052490117664e-01
2.743955493577023286e-01 -4.298227039754885515e-01
4.721198523356601728e-01 8.245069888786134005e-01
1.545697347722554404e-01 -4.725216351872445486e-01
2.579956472470393836e-01 -3.474466610735631455e-01
1.652218107505148692e-01 -3.804486387870959496e-01
4.603667192628171922e-01 5.722414757992818624e-01
4.484590759709387031e-01 2.967241393503213809e-01
4.484590759709387031e-01 2.859832422611431890e-01
4.484590759709387031e-01 2.165150777133331705e-01
1.866846816164137390e+00 -7.165017341950153940e-01
5.544847310971788845e-01 -7.945241112391587812e-02
4.172811729474400211e-02 -8.561218336962383990e-02
-9.675809974140325842e-02 -5.004440373929098795e-01
3.453618568678697154e-02 -4.070500035343135314e-01
4.367106723981863114e-02 -3.924183935039018967e-01
5.565135111509330601e-01 -1.613707907560478494e-01
5.250939281039751494e-01 -2.672648012293121766e-01
-1.522803548630477510e-01 -1.933509472702650556e-01
5.126662110747939871e-02 -2.891715182620014923e-01
5.632447425408529940e-01 -1.383803876581521930e-01
-1.227917542047188282e-02 -2.611460135783713610e-02
-1.145853740570528106e-01 -2.348224455082903728e-01
5.177987544190155722e-01 2.654686908133250811e-01
-3.864260625374879576e-02 -5.326661345743050058e-02
5.883600388369729373e-02 3.431590835383108162e-01
9.073980150914173759e-01 -4.938768224426391962e-01
3.322076275902584586e-01 -6.511836619818788252e-01
1.700923252765061955e-01 -1.953280152611781284e-01
5.604305313125486077e-01 6.781288119078243692e-01
-1.155535328543882828e-01 -4.176635656815403941e-01
5.604305313125486077e-01 5.707680786266479123e-01
4.856146249420196792e-01 -5.794896835113742817e-02
1.135520318070342705e-01 -9.888405951629748725e-02
3.866580098286227507e-01 2.561486152747095568e-01
2.119574239920410386e-01 -1.297158402913977382e-01
2.003353518766179744e-02 -2.951156545231170547e-02
5.515897738395874467e-02 -3.973784356880048774e-02
3.249221374962326103e-01 6.972045912284147162e-02
1.266849676966781413e-01 -1.593943292122343425e-02
5.647315335120940416e-01 -1.704241772739860661e-01
7.507974941211209563e-02 -1.147525487476234174e-01
6.903840942227364164e-02 1.730394632756637185e-01
6.885598602680857716e-02 1.420899975362547585e-01
6.928676415439077863e-02 -2.763749016516279036e-02
5.368733212574483549e-02 -2.094138882672489654e-01
6.380523633414103557e-02 -3.034480432523345428e-01
2.014338226526788400e-01 1.715916715637234025e-01
2.375806223275679085e-01 -3.453636268728570435e-01
1.699606910433126561e-01 -2.911559302140271921e-01
1.853075011664614635e+00 -3.292030598356423532e-01
3.410842062530373697e-01 -6.939473097128436851e-01
4.817224183724330699e-02 -8.125630886193510594e-02
3.847923208788445876e-02 -9.542444610299101460e-02
3.847923208788445876e-02 -1.755133983524982400e-01
5.283472568301573746e-01 -5.109615043077079255e-01
6.179951745697602472e-02 3.961269803761323094e-01
6.640505355238363050e-01 -5.947528167435572888e-01
6.946841352962164484e-02 4.939122477230706298e-01
1.023730729973983816e-01 4.724191584740843330e-01
2.385111573999139922e-01 -3.781473854289441605e-01
2.451546143089669838e-01 -3.490748673504403543e-01
3.777512469032226483e-02 -3.423221921895836517e-01
2.257714171929813690e-02 3.216216208741300431e-01
8.672177547061711567e-03 3.375569030941907300e-01
9.730112625613214841e-03 -5.591295220078355138e-02
6.716293351085601826e-02 -1.382461609056081370e-02
3.517585387962284260e-01 1.826072222453472005e-01
3.683773004329701228e-01 6.560779306507595887e-01
3.683773004329701228e-01 5.333874646021070642e-01
1.226477388149749131e-01 6.302459134140878660e-01
9.706542028064832350e-02 9.124290814399143024e-01
3.698920097390909767e-01 4.294314826031986332e-03
3.698920097390909767e-01 1.557894970657502931e-02
5.883360660804814318e-02 2.492087181822159603e-01
6.160969265399086903e-02 4.950673509184588816e-02
6.160969265399086903e-02 6.482231037629147818e-03
6.160969265399086903e-02 6.482231037629147818e-03
5.575678241532878304e-02 2.306872514872304603e-01
7.685258053432265923e-02 2.694727064499318203e-01
4.532597167482566719e-02 2.694727064499318203e-01
1.063837685597731897e-01 1.479303792147117491e-01
-2.219710882796662940e-02 -5.022630952215350053e-01
1.078045411319233648e-01 1.705910652447510500e+00
1.252523759560324468e-01 1.109002425795245994e+00
1.252523759560324468e-01 1.693437847871539947e+00
1.252523759560324468e-01 -1.778817879429062110e-02
1.252523759560324468e-01 4.998454113116754804e-01
1.204717858149015886e-01 9.303900477468205477e-01
3.581362070246659202e-01 -3.433646944329817319e-01
1.171305014237395969e-01 7.703762183858209323e-01
1.288016150750681266e-01 -1.106996158649351109e-01
8.334994258865049965e-02 -2.838794645363740266e-01
3.654267144463014816e-01 -3.942187437679267603e-03
5.144130990357813349e-02 -1.209550361008644437e-01
3.477244478473498490e-01 1.278586195907401857e-01
3.477244478473498490e-01 -7.319392990744098826e-02
1.385094852586510328e-01 -4.640729012887255811e-01
1.646328736935444292e-02 -2.664704483254287659e-02
5.887408693411863014e-01 -4.357834111353478534e-01
3.791141854347736539e-01 1.431340478310064501e+00
9.804735884876825125e-02 -4.597109859597434678e-01
9.997854153903742991e-02 -1.053938755770431612e-01
-5.584061301203258748e-02 -6.099228007631062320e-01
2.584733243899649535e-01 -4.418634851955802745e-01
3.356458374461178673e-01 -2.905633168393582655e-01
9.411963208694951177e-02 -4.467649700797565182e-01
2.864642323862199857e-01 -3.293147110835863423e-01
3.052603103919894756e-01 -2.518431882620774664e-01
1.144265126374344466e-01 3.261938819148929580e-01
1.593624209926499669e-01 -1.604811805565442839e-01
1.308242721102804984e-01 -1.077026042766646430e-01
1.408866717743643415e-01 1.593740735422681354e+00
1.745634102860988968e-01 -4.859818203156939798e-01
1.463076334737779260e-01 6.976535861190710230e-01
9.586246438599961284e-01 -6.134494782194825913e-01
1.218350750304538627e-01 -4.908520668181970414e-02
1.962222855165772217e-01 -1.943496363448324882e-01
1.903296943337776381e-01 -4.184466639604174643e-01
1.768206207527816543e-01 -3.188224650385365067e-01
1.511687939357403421e-01 4.146722546201742077e-02
1.641463322408840408e-01 -4.524044102303582948e-02
1.641463322408840408e-01 2.264800688907690762e-01
1.359531375131140529e-01 5.285764280493858713e-01
1.283706334626879553e-01 -3.974585749427504977e-01
2.619152574776055786e-01 -4.503732372887633839e-01
2.985202560470383570e-01 -3.335606563183087792e-01
1.844843776732168206e-01 -4.372679043446520697e-01
1.631898143662245948e-01 4.677287670579298173e-01
1.502526380132162831e-01 4.931450752800637383e-01
1.542506053997804161e-01 -2.596714788677669250e-01
1.514335956059902899e-01 1.259355697167306443e-01
1.237527132097042265e-01 1.214328116615460695e-01
1.237527132097042265e-01 -3.695828508013558888e-01
1.202808206632965810e-01 -1.756750769608267926e-01
1.202808206632965810e-01 -7.793076990026072404e-02
6.490606062735317927e-01 -3.592672456397415504e-01
6.425424627133238253e-01 -6.184828955803527428e-01
2.247598517356855508e-01 -9.834829708462042297e-02
2.248409241053200558e-01 -4.339280448570202453e-01
2.166480644459209959e-01 -5.072320396970300127e-01
6.877312608179634301e-01 -6.399582812308970414e-01
6.904882314826550349e-01 -6.508594134139442655e-01
1.693995029647368256e-01 9.738245420985959522e-02
2.735825426871987265e-01 -3.192216121859364208e-01
1.925875105731444104e-01 -2.801699079335951970e-01
2.678233569305382145e-01 -1.336080072365087024e-01
1.978036778598009637e-01 -6.153316943360001567e-02
2.494291718184002971e-01 -1.760085385463735497e-01
8.545044380693864183e-02 -3.233641542326319285e-01
2.945537266011554189e-01 -3.551028501526757308e-01
9.447025918844546843e-02 -4.815038182661519617e-01
3.993760871454655192e-01 -3.746476892895342359e-01
3.218066867143786203e-01 -8.649028256706318973e-02
3.163561140050620279e-01 -8.478602462514216176e-02
2.921354906000936946e-01 -2.252762240872347999e-01
2.838469539059095825e-01 -1.752171620468987723e-01
3.454119917601037870e-01 -1.675524914110631536e-01
2.415423177203176452e-01 -1.730081239457897935e-01
2.232141792585913553e-01 2.010737453019234011e-01
2.572249356365519657e-01 -2.719094633168565034e-01
3.790785432645638053e-01 -3.930504888699001276e-01
1.191490032712020641e-01 -4.528561479864066097e-01
2.727159232893263119e-01 -3.997666270027843138e-01
3.128345381282084392e-01 -3.278737514504550532e-01
3.300725459071098822e-01 -3.821267279050394317e-01
2.713271307431184831e-01 -3.373945697643532249e-01
3.680192616888877666e-01 -4.639836627893618726e-01
2.641280375375375522e-01 -2.636034147518530046e-01
3.369254205153324744e-01 -4.245920657269970366e-01
3.593213861391347796e-01 -5.496699771361975850e-01
4.935465142032934849e-01 -5.004561040847231856e-01
1.707638503932120411e-01 -7.302902074539893706e-02
8.774981280205849943e-02 -2.004768518085078277e-01
2.823675016780445302e-01 -1.412405801068850331e-01
4.398600754470970986e-01 -1.415555132659932214e-01
2.711821325214255896e-01 -1.297314352968741702e-01
5.650711736454890055e-02 -2.432331715970863784e-01
2.955234143072786868e-01 1.646306088386083333e-01
1.956761563869912623e-01 -2.177158108134622239e-01
2.232023476284572538e-01 -5.191029887285274480e-01
4.184696116269149835e-01 -3.712646307716734873e-01
1.711320216432869745e-01 -1.747946065511734037e-01
2.110338386131543342e-01 -1.140853437598417924e-01
1.724481705133710796e-01 3.097582819294765130e-02
1.468210691110482802e-01 -6.049290216999712866e-02
3.948986158266325208e-02 -6.294028639025406324e-02
1.814452398116973286e-01 -1.513428088622929546e-01
1.778104747915638939e-01 -1.791469964894430444e-01
2.203061619142183680e-01 -2.949202472420628385e-01
2.673174441859120787e-01 -1.417476820570788276e-01
1.176068171783721250e-01 -1.719475707083419902e-01
1.272806518770381867e-01 -1.931539647239741975e-01
2.676353338399395376e-01 -2.160868137199196681e-01
1.652589022467582380e-01 -1.957539193195610150e-01
1.548906940207992466e-01 4.875411568050561778e-02
2.168343039193423860e-01 4.893001273572571835e-02
2.267983332851947476e-01 9.554665309349310437e-03
9.528741021144324086e-02 -1.647369485808004297e-01
1.049895468217054845e-01 -2.863008656834727939e-01
3.856346285908435756e-01 -6.019054161336477859e-01
1.441189305118100838e+00 -5.711089867700915867e-01
1.535818610621673963e-01 5.401211255452893489e-01
1.506586171542585173e-01 -2.152528778773399598e-01
1.018416210450918263e-01 9.934398083139388269e-02
9.132196581713607209e-02 3.344940586400977911e-01
9.266415052521803641e-02 2.268039775092346166e-01
1.851226552474706799e-01 -3.194292975497184939e-01
8.917046168531883588e-02 -5.554509671367899304e-02
1.138347386144567680e-01 -1.697748420893689103e-01
3.144989835847039061e-01 8.671233944269614302e-02
2.948866845205762033e-01 -3.222316021753066639e-01
2.633638167906159344e-01 -9.088841515797080328e-02
1.122188209146344207e-01 -2.969569617308578380e-01
1.799999687602012122e+00 -5.707633561612007744e-01
8.062522878718732244e-02 -2.318148440514702924e-01
2.338533647609867261e-01 -3.639939789167544182e-02
2.268899613503879698e-01 -1.101748769124025196e-01
1.219791527756011601e-01 -4.586539101162061538e-01
5.867229243630681101e-02 -2.594533694963850889e-01
1.146136110556577048e-01 -1.056002044109414645e-01
1.400565783210333259e-01 1.590356783911439087e-01
3.292871299418869691e-01 -3.438068669868891147e-01
1.697536153143341386e-01 1.351201480403410038e-01
2.736399494624187634e-01 -1.473412173846914142e-01
2.519783485766648456e-01 1.878087860258919883e-01
3.848385501659762897e-01 -2.265570427823123956e-01
2.254403352415036421e-01 -1.191706997707096122e-01
1.495848003339229626e-01 -3.510365193921723970e-01
1.543637033008112280e-01 -3.562260149352970418e-01
2.400663999338938925e-01 -1.083948997471914089e-01
2.765962815378558703e-01 -2.790596850955208708e-01
1.670908616757501020e-01 -3.591475711209534682e-01
1.836496530274054906e-01 -4.263812149474097701e-01
1.902609228066519664e-01 -9.830890577026217547e-02
3.627304885315389971e-01 7.948192819385938024e-02
3.489072864171819388e-01 6.844164392083741388e-01
2.125832471078325236e-01 -4.509814926158526305e-01
2.828150381592441365e-01 -7.238316685522620808e-02
1.091177159225420190e-01 -4.555069575616309263e-02
1.372011195586743115e-01 1.660583839010776330e-02
1.230295220470914719e-01 1.911748427014737239e-01
1.431033925255987271e-01 -1.285800300641418703e-01
1.664646926448293818e-01 -4.441487728092763376e-01
3.221804923503334139e-01 -1.087811440085000025e-01
9.271266859829739582e-02 3.293038455188276314e-01
4.628946433583870368e-01 -2.707046554867369448e-01
3.623591868253399073e-01 -4.245239974660467430e-01
1.739689026651514703e-01 7.396372382618174868e-01
1.440602933595918289e+00 -4.513339618208885851e-01
1.513361486357744645e-01 3.912850312630707927e-01
1.268575399525539438e-01 1.195470579336028044e-01
7.044586952144318848e-02 -1.933580201674977572e-01
3.031994023724742804e-01 -1.968323447286919048e-01
1.618858646755874653e-01 2.021770971966563302e-01
1.239402054437854089e-01 -1.630750461875110982e-02
1.130944272717189780e-01 -2.278174771460751702e-01
1.508726143703646161e-01 1.128339488849424282e-01
1.566831934526140002e-01 -2.261662192734471000e-01
2.053142474781498583e-01 -2.177040203832852072e-01
2.172163425204133302e-01 9.881257125153274090e-02
2.376780746729327265e-01 4.021778882460956828e-01
2.190827084965057681e-01 1.350268309512473452e-01
7.832683004982854413e-02 2.790258965888103848e-02
1.314944640854965041e-01 1.483963952302425060e-01
1.906400960161527269e-01 -1.544348915112401383e-02
9.316815892331664628e-02 -2.597265788225887051e-01
7.459952252345805612e-02 -7.779659237021063767e-02
4.861744587278911400e-02 -1.516861849986831656e-01
-9.325165219564841845e-02 -4.301312900160657593e-01
2.624639846390758313e-01 -3.783189386465348747e-01
3.300718111766654528e-01 -1.262508440279357935e-01
1.535725566974847911e-01 -3.884730170950992933e-01
2.294085510493570901e-01 -4.168770819728353505e-01
1.056955244273381778e-01 -1.127337746737503421e-01
2.519662433022247239e-01 -3.690938164409625633e-01
3.048892677082915559e-01 -4.976259073163193936e-01
3.120201456904438952e-01 -5.377248344938272417e-01
3.408458464662228460e-02 -3.785257073532204974e-01
3.104397550976483733e-01 -3.968806717806342976e-01
8.944663664864858921e-02 -6.155903438790265303e-02
2.166749030677574406e-01 -4.403400839448994852e-01
1.797395815634971750e-01 -4.336369039401991587e-01
1.974115493768240359e+00 -4.160499698937162871e-01
3.175553486090480076e-02 6.715538529079675412e-01
2.643972487964628415e-02 2.776480797597585259e-01
1.410263293436982840e-02 1.581412451130657648e-01
-8.193501688979301645e-02 -3.137490750619114088e-01
-2.870087436484643900e-02 -3.016824046875096199e-01
-6.647207553221848308e-02 -1.348170981633626531e-01
1.962571332008415714e+00 -4.927753574416633975e-01
-2.020024464062380315e-02 -1.383446714363912866e-01
1.854090926592748101e+00 -1.608227290953711808e-01
1.465025275558009987e+00 -5.525045379613140462e-01
1.544758357333613663e+00 -3.197799171633997073e-01
-5.778589239976973657e-02 -6.033472700901510999e-01
1.841260091903811125e+00 -6.058124531478307206e-01
-2.005315955170653211e-02 -6.696911928607987563e-02
2.324341734659572389e-01 -4.194772816977149210e-01
2.942875196921189151e-01 1.508215432314856108e-01
2.734586383898530149e-01 2.643619794159074998e-01
2.911028916198568073e-01 1.731011791355066554e-01
2.712379746487062482e-01 1.068983166468170931e-01
2.733007481150644957e-01 7.809811524872299626e-02
2.716749675917212170e-01 1.681797531349438490e-01
2.679673965750252740e-01 2.291065246983582937e-01
2.355560906732847293e-01 -3.573985169020349462e-02
3.581209828933581973e-02 -2.853983807161619701e-01
5.430398395808702094e-01 -5.221980492187361378e-01
3.160474628344967507e-01 4.034572218300587487e-02
3.603381911266964055e-01 7.638733730360239282e-04
3.224150797688488668e-01 -4.507600008416329240e-02
3.136625063527095914e-01 -9.410412356214659102e-02
2.974631856675578612e-01 -1.511167170332416154e-01
3.230763369410479258e-01 8.925939758393373058e-01
2.825827084280170820e-01 8.002533616889970572e-03
3.331411366932385265e-01 -1.807740908812870140e-01
2.740147670058971641e-01 -3.248906979623255586e-01
2.397329562203204811e-01 -2.428047398923031952e-01
4.113980670168749798e-01 -1.933946870130353601e-01
2.847232133448552860e-01 -2.394860221909622389e-01
4.297139519564511234e-01 -5.285066471443370384e-01
5.927780760637322288e-01 -4.898476465290376725e-01
3.534015542168204016e-01 -4.789739252501064581e-01
7.910541501932040476e-02 -1.421167824143894365e-02
1.385670683660525093e-01 -2.703294315556246108e-01
1.126429037135103228e-01 -2.937438654534350047e-01
3.153995085646292551e-02 3.942028126197088568e-03
6.007030382746349206e-02 -2.457946629868637545e-02
3.288009889377849215e-01 -4.519771578982914040e-01
1.079594617165197806e-01 -2.075030593421538783e-01
6.001975831817182860e-02 2.074533048940339630e-01
5.982045869553542089e-02 5.043906881445230361e-01
1.865022629935091103e-01 -4.583699109404711369e-01
1.630690421515834654e-02 -3.224222392931963554e-02
6.206382873149063339e-03 -1.698680054860987054e-01
1.033052021493492123e-01 4.054118312460198714e-01
1.854582057192044608e-01 -5.416691655843669517e-01
8.593216938622635359e-01 -4.770124200951455506e-01
5.630423456429246853e-02 -4.930663148294640030e-01
1.527005685268230106e-01 -3.152193836512076630e-01
1.621895510489932551e-02 -3.159843480372113156e-01
3.245520057325351204e-01 -3.462170549696804156e-01
8.950028319252101294e-02 -3.656236101118290893e-01
3.436633461166153647e-01 2.240949991142845987e-02
2.053932467374886273e-01 -1.634624772146678895e-01
2.522039083124381076e-01 -4.303917681758528957e-02
3.661595979769513010e-01 -3.659694757417478739e-01
4.154236486515275328e-01 -9.742768266483929629e-02
3.881400721962917633e-01 1.355931563452643096e-01
1.967581266293282061e-02 -1.577757171230937949e-01
2.477582938930555090e-01 -4.559637667645813908e-01
1.544119073690670696e+00 5.150635925424352779e-01
1.941443103165318318e+00 -1.695172323711907625e-01
4.169925866782890900e-01 -3.365249495651805312e-01
3.163706818918665675e-01 -3.396539860681412337e-01
3.660249790642002843e-01 -4.641122120505811743e-01
3.885092563184633363e-01 -4.435943780935956982e-01
2.919062462674879566e-01 -3.410851379922207882e-01
3.212804297482515503e-01 -4.673470490245882347e-01
1.556294583553326782e-01 -3.760022369481256233e-01
2.633261726568632000e-01 -4.035034860131810341e-01
4.287928829673469666e-01 -3.472088373636750269e-01
4.529817101256153333e-01 -3.592927456981376277e-01
3.020193085799395272e-01 -3.089147718752375260e-01
2.874265525363993712e-01 -5.065821130993422017e-01
3.164569387805041822e-01 -4.046502056831670080e-01
2.518463455971106657e-01 -4.294602960996514729e-01
1.546856049584691140e-01 -2.783831130341544169e-01
2.123872166908353787e-01 -4.132082026212102743e-01
2.710777913499284875e-01 -2.324433014002931230e-01
1.635120872106522738e-01 -2.465845353913037885e-01
3.409047266494686923e-01 -4.664154770382525905e-01
4.132209527017171036e-01 -5.846200939625773030e-01
4.233579508874684705e-01 -4.044008490453473992e-01
3.468005230445924125e-01 -3.418982775064011159e-01
3.827095253830256061e-01 -6.096694034781646732e-01
