# omega_modGR tau_modGR
1.544052619582102125e+03 6.965752745892601558e-03
1.544178905152676862e+03 6.862809333974016941e-03
1.472648423898962392e+03 3.995845003350143552e-03
1.626193977250494527e+03 5.771260827767376624e-03
1.594405513863460556e+03 6.614722803049389102e-03
1.597290818523305916e+03 1.035265167859885510e-02
1.599451534276043731e+03 1.080480629244243672e-02
1.602253282656343345e+03 9.050427588788935787e-03
1.599702790733457960e+03 1.033501302944607111e-02
1.600349523055016107e+03 6.914487588439727044e-03
1.619987549238038810e+03 5.016233373275338740e-03
1.601631290323563462e+03 6.110319224508617766e-03
1.891631227619260244e+03 3.303757712026472119e-03
1.948831276900308239e+03 3.926491554720868034e-03
1.987242542746292429e+03 3.167598574372796055e-03
2.255467275112910102e+03 2.758464230234035364e-03
2.014465555680171065e+03 4.277447663704287903e-03
2.252603391171145176e+03 4.264968333580542587e-03
1.608117333009876347e+03 8.213939141096141677e-03
1.758018843767152703e+03 4.449120900213046452e-03
1.647524295108386013e+03 4.398059152615213171e-03
1.960193399352680444e+03 4.596659240827666304e-03
1.669490860876844863e+03 3.929105637014326281e-03
2.157439026555237433e+03 2.670497467423399440e-03
2.255224812234653655e+03 3.298143157871849616e-03
2.382826438851844614e+03 2.163636381457817188e-03
1.678809586323493704e+03 2.505513182881054495e-03
1.598390057210063333e+03 2.350653767039281774e-03
1.857761408028909273e+03 2.741578147437093507e-03
1.457366167159785164e+03 5.910720885959251658e-03
1.761696555019750576e+03 3.007130671726325390e-03
3.661481225560606163e+03 2.356680617779224798e-03
1.971391817541501723e+03 2.857468225064163647e-03
1.475885154831042883e+03 4.166991198517472524e-03
1.584482628166356335e+03 4.406521081323345676e-03
1.530404662967425111e+03 6.114130833894730783e-03
1.685983808711783468e+03 4.694600133504442906e-03
1.546567733217355681e+03 7.804511538456724608e-03
1.937646142780624814e+03 2.644128169195669991e-03
1.528481874318042401e+03 8.891877037389422575e-03
1.528147624345579516e+03 5.062496462145653874e-03
1.755397053300930111e+03 3.754135152311720118e-03
1.754719322247777882e+03 3.930214930834789906e-03
1.713999327048773011e+03 3.453868959990405007e-03
1.599504078941131866e+03 5.402221196113308338e-03
1.560277133092938357e+03 9.054605281150167675e-03
1.566459666138119246e+03 9.197865344627582929e-03
1.566443504384679272e+03 9.197960243442290448e-03
1.568985694157848911e+03 9.185946088048325964e-03
1.567103415663561691e+03 6.054933838369242274e-03
1.563773061340283903e+03 5.299307285931476041e-03
1.562120338208502062e+03 7.154680732440682825e-03
1.554193896670997674e+03 4.945641288779952828e-03
1.552770501470366526e+03 5.383756990875881304e-03
1.842828101032689119e+03 2.783356084943912866e-03
1.844670212201672257e+03 5.039422552155453303e-03
1.719052103911004906e+03 3.235947397101936272e-03
2.046935494072163920e+03 2.720782674921749279e-03
1.661198045747300966e+03 3.288635927548932015e-03
1.660814274262771278e+03 3.476431851838729208e-03
1.572047813237403489e+03 1.006829307042726718e-02
1.581631091960679214e+03 9.490375581283258186e-03
1.700400476292887106e+03 4.882486722868750219e-03
1.622459014012210673e+03 3.677821948681917266e-03
1.766541804096847272e+03 5.016581754548386438e-03
1.727950541865999867e+03 4.321638957971106129e-03
2.052221305717356699e+03 3.522375875215826794e-03
1.724465980961436571e+03 3.835098763024226160e-03
1.594139278501394756e+03 4.373069002704788912e-03
1.649632992367791985e+03 6.470916057568351296e-03
1.623536103247300389e+03 7.914596406683573407e-03
1.606677497304538065e+03 4.343666655246999388e-03
1.963934519579343259e+03 2.134115468230419078e-03
1.812807595076032840e+03 3.349324450642066509e-03
3.517442500474079225e+03 1.939254044043288612e-03
1.541538650693999443e+03 4.142425989665488376e-03
1.991411469527618010e+03 3.580021550493735737e-03
1.545986920345744011e+03 5.647773820407517992e-03
1.523016879465712691e+03 5.675397160341257193e-03
1.570981570174550370e+03 5.674984052161849597e-03
1.571403095404864189e+03 4.347273925838977121e-03
1.541224636986666383e+03 3.934454566569875640e-03
1.802644234204062514e+03 3.900455718388593992e-03
1.615313397361519264e+03 2.157873439890789415e-03
2.100948820918300498e+03 2.024450383007659563e-03
3.300130222739381225e+03 1.922343294088742693e-03
1.791708365667721409e+03 2.350761235699324464e-03
1.793677969761946315e+03 2.199672872013220485e-03
1.386847135486358866e+03 2.746192773216330103e-03
1.627197568325577095e+03 2.382906297393735679e-03
3.671424974033866420e+03 2.258461209826821952e-03
1.475480195051531155e+03 4.115460613488136632e-03
1.480942290228295633e+03 6.592850637192562528e-03
1.524031232604389515e+03 3.415395453803775697e-03
1.511549442588628608e+03 4.851225814188851564e-03
1.545630622544683547e+03 7.659748033163256940e-03
1.545463619245927475e+03 2.900904962954904773e-03
1.459869953209898995e+03 4.831502555413927195e-03
1.764502630977845001e+03 3.654302565678054209e-03
1.486335746652139505e+03 5.297518247219618233e-03
1.659842605916696357e+03 4.626428384769316372e-03
1.471764564051322395e+03 5.561304021677576821e-03
1.389475335335471755e+03 4.174414278737090256e-03
1.292296780738286770e+03 2.585130561024880785e-03
1.430953867033953202e+03 5.565609689884478545e-03
1.462570926654978848e+03 6.297540101315581701e-03
1.564487370566307163e+03 5.317959062692009277e-03
1.502799342126116926e+03 7.072664128217484580e-03
1.494357981371048936e+03 6.781031344886079629e-03
1.488724045934210835e+03 6.163962104593287417e-03
1.459463256926455870e+03 6.063439525060659342e-03
1.860100914172052171e+03 2.206671978538040854e-03
1.795478877505808669e+03 2.962523550313749757e-03
1.821232174141945052e+03 3.783837203705538513e-03
1.906587673535563226e+03 3.014325856335601812e-03
1.969885114314066413e+03 3.617258379919119533e-03
1.839408925740576478e+03 3.749890950334581509e-03
1.808464683293441794e+03 4.045131683718753909e-03
1.656265149456120298e+03 4.845268747630998574e-03
1.728182931298711082e+03 4.867157886710894374e-03
1.631137797966365724e+03 5.025852766493188288e-03
2.103528260843960197e+03 2.731244116874285283e-03
1.877857589820860312e+03 6.009670946726377791e-03
1.802961052784001367e+03 6.039324878525842780e-03
1.585899148553811301e+03 7.293606594492689672e-03
1.551563273609245471e+03 1.156290954696648395e-02
1.524247667199593025e+03 6.141669026894894939e-03
1.551420484117322758e+03 4.645001779798624275e-03
1.662064885620334053e+03 4.805420116305964343e-03
1.589622589619151768e+03 4.296297178186418014e-03
2.161029231784889816e+03 3.109656527057722258e-03
1.633853472426504595e+03 3.855445044074725519e-03
2.102898847589182424e+03 3.504802002640305947e-03
1.549143608869585250e+03 7.955305574188036716e-03
1.696404130591901094e+03 4.996349215047457028e-03
1.610694384332296750e+03 4.669643457366246669e-03
2.109258971576656222e+03 3.096620704110833889e-03
1.591077416550381713e+03 3.705083767259691185e-03
2.181022962953207298e+03 4.179690464489742470e-03
1.586367456824649480e+03 4.006900504949383393e-03
1.551766449691870093e+03 3.861311087677525046e-03
1.766668824971384311e+03 5.257182530706464019e-03
1.696690950799049233e+03 5.051603817886609130e-03
2.065920657154846594e+03 2.297114531176525348e-03
1.832381522558881670e+03 4.234585515936928508e-03
1.576242860686455515e+03 3.164806189515363081e-03
1.755394301220745092e+03 5.265607081433261449e-03
1.738801735006957188e+03 5.332533703309820516e-03
1.505877330538017986e+03 3.722662864642389217e-03
2.635833575619759358e+03 5.910345654233023667e-03
1.610241396084421012e+03 1.189602154425587095e-02
1.544391324716034205e+03 6.705202263731025250e-03
1.584995497125334396e+03 3.920989126880194443e-03
1.644761167211488555e+03 8.762974080037835498e-03
1.649461489201326003e+03 8.489938213012930904e-03
1.632680400648842351e+03 5.215747316858390832e-03
1.918201564719933231e+03 4.055709436045913142e-03
1.936946448149672051e+03 4.799130169342732954e-03
1.875844334147218206e+03 5.614035925916052890e-03
1.593583382305366968e+03 9.615376106515199570e-03
1.612960033456650081e+03 3.947080136075154996e-03
1.601941308673189724e+03 1.297109902141540053e-02
1.618455904285524639e+03 1.948733089440884969e-02
1.645906769999698554e+03 6.458684587122694339e-03
1.856215745446178971e+03 6.949919846560059615e-03
1.860022356628082889e+03 5.356161996881205097e-03
1.793646906464296308e+03 4.619198403660917766e-03
1.592667265933199587e+03 5.724445985907666151e-03
1.932204448766458654e+03 6.119995306446349669e-03
1.890193092828394811e+03 4.373964755484452925e-03
1.945143208298916079e+03 7.679507852347798591e-03
2.025716229155662631e+03 6.204381785361413187e-03
1.960434448721077388e+03 6.356738802436036687e-03
1.645856175796620846e+03 3.993784064562309714e-03
2.556008950380037277e+03 2.244495366845580386e-03
1.862440074737275381e+03 3.709154232002482426e-03
1.783631464549946486e+03 5.772556805106804877e-03
1.697225201339088244e+03 4.390926125905039723e-03
1.599766024172640073e+03 5.403552039529724814e-03
1.576141641316779669e+03 3.640890909677411448e-03
1.644020490890397468e+03 6.524885230320669888e-03
1.127556480204249283e+03 3.383885453991249646e-03
1.575912955276686034e+03 7.863641966395397073e-03
1.544020660650709942e+03 5.117920483717632550e-03
1.553428697517407727e+03 3.842634475218617649e-03
1.564657816382764395e+03 8.867252020301306589e-03
1.531295471369418237e+03 7.371111115968020412e-03
1.568177489545056687e+03 6.126489457832172934e-03
1.785899674944765366e+03 3.419962383209836174e-03
3.447555840206367975e+03 3.358610857286145873e-03
2.201842010082665638e+03 3.195970610631555537e-03
1.967631166474888005e+03 5.141724336859289889e-03
2.288041977083742495e+03 4.260917483793584537e-03
1.941747989941910646e+03 3.180193363672249428e-03
2.221902136406999034e+03 3.663320280575134598e-03
4.069672583238341758e+03 1.726644493627399208e-03
2.405225145203089141e+03 1.979092208594223062e-03
3.056150786619125029e+03 1.631501476304256281e-03
1.786066154143506992e+03 4.594859620192037232e-03
1.619908666432161908e+03 4.823694067041520671e-03
1.540175235675578506e+03 4.073476034545055538e-03
1.541318632880429050e+03 5.246148991348236097e-03
1.581539560019856481e+03 3.828651178279413557e-03
1.702120363172768066e+03 4.624683710764984287e-03
1.823120594099753589e+03 4.809483741568892912e-03
1.979670072401978587e+03 3.930042363230978192e-03
1.858183343111632666e+03 3.680036413030124669e-03
1.777129944048863763e+03 4.339879171362629427e-03
1.666266442227780772e+03 6.151741531370186200e-03
1.685525108258621913e+03 4.530300277866480818e-03
1.936804975376729089e+03 4.789551154964516444e-03
1.734536367524270872e+03 3.772925787720028418e-03
1.723859297619599374e+03 4.067896805284091678e-03
1.544957288473255403e+03 3.953846590351942254e-03
1.655596860969934141e+03 7.125217210021209287e-03
1.666620430770558414e+03 6.238291031146924424e-03
1.701035527680239738e+03 3.878953243945740433e-03
1.314174149930157228e+03 3.276057148896851633e-03
2.111439748985401820e+03 2.442116720449159350e-03
1.780492108613576420e+03 5.453779022116560064e-03
1.805047225109545025e+03 4.218644904432610962e-03
1.598462634760647006e+03 1.602476613005806086e-03
1.650355097621055847e+03 4.894705253307535600e-03
1.710508765140530386e+03 5.864811955603154922e-03
1.701209458698267554e+03 4.192762376869192155e-03
1.669354319914273674e+03 4.124506848743370729e-03
1.538592070616441333e+03 6.146533564916781787e-03
1.630061068909318919e+03 4.607628832546784015e-03
1.717398838934890591e+03 7.618077662304879351e-03
1.735892658179250930e+03 7.772254478233345427e-03
1.716534163178904009e+03 4.519712634610828679e-03
1.605273503607765861e+03 3.635750532059201477e-03
1.502383991828267426e+03 7.359923467503055351e-03
1.643350545558473641e+03 3.418488183598713398e-03
1.533321073213653790e+03 4.917520551486178650e-03
1.700339427666706342e+03 4.276741432562988603e-03
1.740783303513015881e+03 5.719702494703257645e-03
1.514959063267338252e+03 5.038122710319004049e-03
1.530197931623015393e+03 4.046733950439123512e-03
1.563447719390354450e+03 3.755209430219504790e-03
1.803930405088226735e+03 3.757424784422237762e-03
1.837727746898564419e+03 4.832034020865250308e-03
1.754723129612812045e+03 4.294177315396308613e-03
1.674781245743115505e+03 5.321547902915601050e-03
1.668089231042589745e+03 5.454883093580002035e-03
1.655530604391426778e+03 6.602270349153046246e-03
1.590277793236972002e+03 5.803194088545261635e-03
1.572620821469248085e+03 4.023336289767691365e-03
1.513604318432782748e+03 4.420379854758987870e-03
1.699821425960059969e+03 6.936098186460500602e-03
1.574507356633563177e+03 5.804027208594970087e-03
1.719567530424578308e+03 3.274752330913860247e-03
1.697918148642908818e+03 4.357151875849194465e-03
1.878375351597411282e+03 2.811463470614872315e-03
1.550024279364221002e+03 6.056705222566490313e-03
1.922727624859521029e+03 3.531828722132231060e-03
1.639719479977822857e+03 3.079647737519331657e-03
1.485480419675040821e+03 5.017453330307376780e-03
1.574889622094704691e+03 2.557000403586193356e-03
1.807279604080358013e+03 3.938766223759567094e-03
1.827973793228245086e+03 3.346849789421564841e-03
1.772507838012279080e+03 3.026838209351283716e-03
1.664252291427543923e+03 3.639864967598760263e-03
1.963908541237844247e+03 3.879886507329689035e-03
1.684735085056817070e+03 4.192816336703861224e-03
1.685915414860314968e+03 5.289303642793953021e-03
1.629465697552455822e+03 6.743368901174513069e-03
1.477156509970611751e+03 4.640620880021375898e-03
1.764016811098701055e+03 5.023700744445146887e-03
1.559203349446749144e+03 4.112649436664303146e-03
1.576802488160257099e+03 2.786255179684728103e-03
1.562533532984728708e+03 7.003232585050022177e-03
1.807942106540921259e+03 4.952659491018107998e-03
1.606895113618485993e+03 1.096871600725749657e-02
1.609244608994486271e+03 1.069494044283468212e-02
1.617197974976858632e+03 6.597534166635765467e-03
1.586001722536841271e+03 3.037482169372472413e-03
1.659404491203817315e+03 6.707776476390906253e-03
1.629501776817897053e+03 9.767177691221208893e-03
1.655726925217236385e+03 6.160111768358589659e-03
1.618947745763627609e+03 6.231872374804501950e-03
1.574581803111366753e+03 4.872229190387262869e-03
1.503285648126402748e+03 3.575568283872421985e-03
1.568924566418986842e+03 7.653042765591382482e-03
1.594678661339927203e+03 3.753627124745198811e-03
1.859764898101408107e+03 3.186949610224018136e-03
1.533124893031474357e+03 6.005809416872714274e-03
1.545915641435593898e+03 6.444141257245127562e-03
1.575414583476208236e+03 5.312135612709243532e-03
1.589788357583425068e+03 5.820441936161946557e-03
1.695112389324940295e+03 2.685152279120521946e-03
1.602527471170740228e+03 2.819383659729295458e-03
1.712165679577085484e+03 3.646626613194534679e-03
1.746071321576546552e+03 3.740745871876895515e-03
1.880773122841116219e+03 5.652523157467886396e-03
1.876531873056509994e+03 4.452242875462923861e-03
2.168043998442629800e+03 3.598625834313511768e-03
1.982149526339257818e+03 3.092629907287876723e-03
1.656631665149410310e+03 6.161158069666729763e-03
2.014541758159579331e+03 3.438238688810746433e-03
2.267602723373176559e+03 3.108073365876738020e-03
1.690234642450287083e+03 4.566889634244068914e-03
2.200358151495478069e+03 3.703222619891187797e-03
1.792574660384395884e+03 3.514939443576693082e-03
1.580626730620668468e+03 6.426159548774948958e-03
1.918029847356827531e+03 2.181195878068685826e-03
1.593997795009829588e+03 6.761750918790770427e-03
1.678577143093741370e+03 5.446733492156351740e-03
1.713627897388898873e+03 6.513147748948475667e-03
1.578583626575055177e+03 4.643151119048646684e-03
1.757374627785653274e+03 7.650546273638948562e-03
1.697787545260110846e+03 5.894291184453285398e-03
1.732277049892159994e+03 6.837978728860799604e-03
1.760774901145325202e+03 5.997301157137415080e-03
1.651194128360002878e+03 3.405289430096775181e-03
4.276524612951631752e+03 2.589852214847791160e-03
1.612871348756736097e+03 5.078764451028608927e-03
1.639196236246705439e+03 4.354464969316703890e-03
1.506741745322744691e+03 6.160149324661583388e-03
1.796035701939509636e+03 2.483585758504759395e-03
1.652334144262908467e+03 4.633624615374610893e-03
1.681838489484665388e+03 4.515898963638824079e-03
1.628462930118555732e+03 5.247586466035284412e-03
1.633634013238827265e+03 4.718318727803975932e-03
1.765767606439411566e+03 4.245479280061202447e-03
1.775818880016654020e+03 4.400781062173868795e-03
1.779062607272684318e+03 4.522655385677948336e-03
1.736593435225163148e+03 4.134434744683619656e-03
4.196921302144754918e+03 2.420865810961755991e-03
2.023415472049842720e+03 4.450697277213725919e-03
2.104413329539549522e+03 2.579880235711873738e-03
1.770073518945415572e+03 2.881130470868619679e-03
1.810334081557624586e+03 2.917892008267600635e-03
1.739978163898222874e+03 3.295384704303714034e-03
1.912009287702150232e+03 3.243351752928948142e-03
1.834635111650467252e+03 2.485210227810927524e-03
1.731086643718045025e+03 5.561447787501901108e-03
1.831737900918266632e+03 5.370437263004144979e-03
3.364958862074852277e+03 2.987438923988558655e-03
1.900583895452846946e+03 4.009821833544681413e-03
1.641375692688502340e+03 5.935947169948447254e-03
1.659979804646670573e+03 4.989172904382515109e-03
1.694172486202914115e+03 5.735048650660530198e-03
1.648598067778340692e+03 4.985923492395327380e-03
1.706644970595312316e+03 3.417802642645394965e-03
1.590596961017430885e+03 4.569726827378544666e-03
2.028077125022440214e+03 3.561716529074663781e-03
1.702739417480965585e+03 3.615395241674537567e-03
1.629817815076297620e+03 4.121857676073080803e-03
1.590010843692874914e+03 4.596561750358245033e-03
1.632772382240145362e+03 5.837416303228136830e-03
1.623351042802624306e+03 6.539044905629097688e-03
1.607912069586427151e+03 9.750772670435824477e-03
1.600471306340391266e+03 5.901485063962767091e-03
1.692298201359237964e+03 6.053945920724427068e-03
1.648872883538753285e+03 5.125186072847379495e-03
1.753471434590537456e+03 3.524463388496940162e-03
1.601173022886271610e+03 5.128767417304450765e-03
1.856239609909039018e+03 3.499967587225343967e-03
1.810798486860458524e+03 3.428256425930990749e-03
1.642103101149647046e+03 5.344484049802428714e-03
1.622936159234725437e+03 5.441536152723674274e-03
1.769892516214701345e+03 3.904310574328522052e-03
1.827750185113501175e+03 3.970466188216396214e-03
1.753232051605573815e+03 4.159213585609289505e-03
1.760123909274146172e+03 5.914178079606527069e-03
1.609380203352527360e+03 4.311495690841651504e-03
1.514494396126671063e+03 4.599628235192226508e-03
1.684884560135407582e+03 3.546315449351391137e-03
4.143384927504090228e+03 4.597042001845714522e-03
1.656988616739273766e+03 4.761679540371801557e-03
1.913180738751946819e+03 7.407173166221247239e-03
1.668707122188237008e+03 4.691831558573815279e-03
1.510714592984708361e+03 7.141920815021999928e-03
1.680173444578244471e+03 4.563704586808201881e-03
1.714210872292432668e+03 4.791099837018811085e-03
1.613096414100518587e+03 4.678097956098676777e-03
1.640450238474647676e+03 4.622212403737629809e-03
1.681891095021025649e+03 4.720088131666938525e-03
1.743628079014159766e+03 5.082133546464570606e-03
1.708110471260143640e+03 4.427199208996524665e-03
1.530762306452902749e+03 3.784594346328668066e-03
1.906581211370519668e+03 3.682215290178794589e-03
1.946710829352714654e+03 4.374660497523934211e-03
1.896300721207605875e+03 4.071168735031248549e-03
1.878959646088742829e+03 4.277794510156596348e-03
1.566833565158320880e+03 6.363900770614368783e-03
1.963919277019543642e+03 3.857344383153708811e-03
1.582449333601688750e+03 5.020011209836550484e-03
1.647074362608667570e+03 3.320916508717982382e-03
1.666606507808633978e+03 4.347897124743677066e-03
1.464409498755612276e+03 5.003930514743273363e-03
1.631183802134893313e+03 7.072892977529201576e-03
1.599204764191234972e+03 1.114162249497047813e-02
1.565033522677884775e+03 6.657430024265604054e-03
1.516430157219555895e+03 4.852755052763578492e-03
1.810524110307622777e+03 2.821041427080102013e-03
1.732300279709229471e+03 4.081332867442515402e-03
1.450329027822976059e+03 5.439381411931488997e-03
1.449374524728566712e+03 5.208489138120863012e-03
1.826943966640042845e+03 2.836895174455619523e-03
1.507252274481005770e+03 4.398821314698325366e-03
2.508473281037200195e+03 2.349752955400310171e-03
1.952307117306489317e+03 5.129000336629339733e-03
1.734582518761170604e+03 3.398666406256807115e-03
1.775789868810398048e+03 2.617616260191488273e-03
1.790521221794424946e+03 4.403273519049808425e-03
1.811788715081016562e+03 3.602661055251073739e-03
1.667858256249167653e+03 4.673553128926569503e-03
1.743976027462548018e+03 4.033276061528710647e-03
1.840464102487493619e+03 4.245064896683688888e-03
1.914787174055531978e+03 4.057957207905827160e-03
2.041383708617478305e+03 5.659283945063401863e-03
1.567321672449014841e+03 4.588842837828882755e-03
1.591981516884579605e+03 5.746149875566705818e-03
1.572303844470983677e+03 8.520158931895435717e-03
1.604213431234734117e+03 1.501990452659377438e-02
1.594725950479185485e+03 1.477066513556552114e-02
1.596829840960141837e+03 4.368958810587557189e-03
1.599924878116616128e+03 4.594862859844274679e-03
1.818598405857570697e+03 4.159016556406709524e-03
1.738106710018354306e+03 5.062792073231836380e-03
1.940652528176318356e+03 5.337034644112018979e-03
1.777690128035183761e+03 3.812110572854288375e-03
2.016058541350764472e+03 3.996035153790385153e-03
2.024462083962875340e+03 4.865975851116453171e-03
1.582630847415650578e+03 3.363238847216953875e-03
1.804490097828339913e+03 4.711509954799169425e-03
1.711858890263017202e+03 5.752653470498296506e-03
1.822899055973237182e+03 4.069886018958437240e-03
1.609342820894576789e+03 5.079306213704255259e-03
1.725036141129285625e+03 4.531410733558239798e-03
1.586136362706471346e+03 5.502448251744504644e-03
1.829160239682260226e+03 3.712788331246488424e-03
1.845232856105170185e+03 4.592336820795545928e-03
1.836669591089990490e+03 5.148465635617811495e-03
1.852180663099698222e+03 3.336325172475348468e-03
4.101135766276180220e+03 5.013808917772688382e-03
1.914600223156923448e+03 3.893546748527701960e-03
1.611879713502761888e+03 3.961350349435363224e-03
1.587357757467096008e+03 3.636645338203867237e-03
1.646543685148128816e+03 2.403730030424597926e-03
1.751263927676127878e+03 2.011283902296002232e-03
3.229009658509581641e+03 2.338113838128010307e-03
1.999423856445079082e+03 2.797658553428056596e-03
2.790978477750617458e+03 2.851234949420020700e-03
1.676140518467003631e+03 3.733696558142745453e-03
1.291575780495526715e+03 2.973661064095633154e-03
1.846492311917288589e+03 2.796872416318698859e-03
1.632338675763383890e+03 3.460316080921429453e-03
1.586170155175858099e+03 4.235113364648072573e-03
1.798426139915246495e+03 4.999825595057605897e-03
1.799223372286183803e+03 4.945220209803544500e-03
1.509969736438119980e+03 4.897292164104425499e-03
1.882173311854407530e+03 3.936885438820328376e-03
1.854155228169221800e+03 4.619361897086671220e-03
1.744935694808015342e+03 4.576477242343002239e-03
1.588935056895239995e+03 5.750482520332295816e-03
1.605390792827585983e+03 1.102953254517889149e-02
1.582167191893274094e+03 8.529753531744123721e-03
1.949091312977079042e+03 4.912989060243184124e-03
1.547894276901004559e+03 5.652873782493663714e-03
1.645438570231578069e+03 5.280459326601507491e-03
1.639027147050534950e+03 4.948415638316485884e-03
1.796964506875668803e+03 4.996461513934412173e-03
1.836673350122363672e+03 5.739530373099955944e-03
1.604077800149556197e+03 6.470167873455604478e-03
1.611537657081835505e+03 4.894823679560103037e-03
1.662656158674181825e+03 6.115965959956445180e-03
1.549440170327295391e+03 4.172746271814351156e-03
1.617049764717729886e+03 6.771761333274875852e-03
1.581704000455446476e+03 5.404913586599657642e-03
1.489539927745349587e+03 4.184093526269009981e-03
1.604248263852594391e+03 4.101173095144070198e-03
1.646579046622633768e+03 4.136307360334646327e-03
1.650020720769970694e+03 6.204354264472583189e-03
1.931118204321966687e+03 4.524239323105982286e-03
1.981387330362331568e+03 3.516849065557672415e-03
1.665731862899734097e+03 6.681915927191559718e-03
1.826146732456297059e+03 3.530546045955249013e-03
1.771135726275562092e+03 3.556484794847631237e-03
1.641823711240633202e+03 8.122127247001504138e-03
1.474021428533922972e+03 3.202561272907688238e-03
1.815119777519916170e+03 3.878810920182582805e-03
1.657347969944418310e+03 3.834089415769656277e-03
2.055801849746154858e+03 3.683163508414227967e-03
2.184207543541113864e+03 3.080097726274240357e-03
1.864330795959808256e+03 4.243801144609241419e-03
1.863160365706060247e+03 3.768390511226421807e-03
1.812104126397880236e+03 5.707853866257214977e-03
1.603394759490190836e+03 4.375836233443226690e-03
1.596677624434695190e+03 4.628900162533425983e-03
1.471541287663050070e+03 4.688840111514011241e-03
1.590271858134455442e+03 4.250367261111210465e-03
1.932087833881354982e+03 4.335697723180235649e-03
1.634351520049658120e+03 4.094567273142234003e-03
1.877932153799314165e+03 4.109091662750090530e-03
1.839689626072208284e+03 3.923156750300596518e-03
1.896390301635522064e+03 3.785939798378091387e-03
1.915546204338648749e+03 3.592581583169246907e-03
2.058316036432909186e+03 3.598076374335779787e-03
2.022845127191395022e+03 3.018478691651254285e-03
1.543012584422785039e+03 8.531682720413862747e-03
1.670542942007820329e+03 3.589496726509660771e-03
1.697815192787266596e+03 3.653624258630623709e-03
1.692367647503932403e+03 4.882901026637903076e-03
1.591554106973263742e+03 3.734030587533247909e-03
3.614350069918256395e+03 3.930019219200184787e-03
3.162828000006104503e+03 2.139207799670525718e-03
1.412461757975002911e+03 4.185406539041025380e-03
1.435843256335257138e+03 3.113643053631879026e-03
1.575105262831534901e+03 7.826395913479122085e-03
1.735849245064505794e+03 4.946095474879598497e-03
3.750208711559352651e+03 2.940611258283128918e-03
1.543458472178581360e+03 2.865511660661738697e-03
1.561222355575403753e+03 5.901294761199963809e-03
1.642808127801597266e+03 4.922122252788379768e-03
1.546219929445572689e+03 4.530214251345148976e-03
1.589017992052644786e+03 6.740332313923541596e-03
1.590964873790813954e+03 5.012743164384853012e-03
1.585052232857922263e+03 7.017704986118093909e-03
1.617214202917635475e+03 9.649885433138934848e-03
1.461905217932458754e+03 4.087842807258244143e-03
1.628484424828287501e+03 7.056711833670547759e-03
3.279334324428097261e+03 2.919512360617756552e-03
1.753166355229951932e+03 3.799001491922386273e-03
1.812131603524848970e+03 4.664227101356576734e-03
1.679561490349582300e+03 4.432650609830324911e-03
1.755363250974008224e+03 3.705574576614731330e-03
1.873588925801988125e+03 5.062554343220301498e-03
1.827650262964073363e+03 4.012901420409859844e-03
1.603911149704569652e+03 6.719087393948665679e-03
1.593584908796562786e+03 9.239236840142495133e-03
1.614123759052974947e+03 3.953576413955993928e-03
1.615370053438531841e+03 5.251323325369326549e-03
1.476337091216307499e+03 5.317966055953961442e-03
1.597437174572408821e+03 3.206332216279599804e-03
1.662653479374301014e+03 3.776167019011899672e-03
1.464721961698936866e+03 3.881609694505265638e-03
1.710529124145868536e+03 4.497671713234976248e-03
1.708066880888141213e+03 4.020158827131663747e-03
1.709837036549348568e+03 3.757149722571648774e-03
1.933435204234609273e+03 4.083294995639990925e-03
1.619718307090288818e+03 5.699931155963292723e-03
1.732353938925677767e+03 4.471214214492427556e-03
1.580201984842949514e+03 4.436906021413262666e-03
1.679381611669743961e+03 3.989595189812597358e-03
1.785450794906934334e+03 3.474979381465932628e-03
1.405520693934190376e+03 2.832885578014651597e-03
1.879076443841453738e+03 4.427277825900411724e-03
1.649398878099286321e+03 6.003077078130148077e-03
1.631785574222506284e+03 5.815584324997245640e-03
1.632690484334593066e+03 7.790773455624322094e-03
1.609838992400151028e+03 1.302043591487930980e-02
1.609299979713723815e+03 1.517270564127482825e-02
1.604371580473763061e+03 1.731969515788556180e-02
1.601006250440972053e+03 8.235032759546467157e-03
1.600033542024822509e+03 4.592247782634381603e-03
1.600754224799273516e+03 7.130552944374513556e-03
1.606415570898325768e+03 1.185159618260238704e-02
1.897931842574374514e+03 3.786870740198772407e-03
1.871181482809450472e+03 4.271426539035189790e-03
1.621339287860673721e+03 6.488999636907303442e-03
1.655148187274458905e+03 8.472502550202471935e-03
1.755624427762580126e+03 3.481509443582138721e-03
1.560604453124507472e+03 3.783364246991174906e-03
1.776660146817880559e+03 4.073146859256477313e-03
1.698854807757873914e+03 3.689830487020067350e-03
1.544623744376066952e+03 5.880811359390471921e-03
1.559109210065729030e+03 5.785733995913664406e-03
1.618247189469238037e+03 5.113687153006320728e-03
1.652467501775915480e+03 8.204456835055650224e-03
1.705159495915856951e+03 2.510572489113497945e-03
1.699927336115782282e+03 3.386669581552995134e-03
1.621135661605254654e+03 1.143703274669810588e-02
1.621107252907908787e+03 1.629494796836580828e-02
1.568869894308419589e+03 6.569881467148029966e-03
1.600158994120224406e+03 4.768789040868522816e-03
1.618928401266653054e+03 8.136610542080553038e-03
1.611261368954307500e+03 7.709954346824894091e-03
1.610307327876871796e+03 9.492308828726512410e-03
1.715708551293177607e+03 5.011666835916478956e-03
