# omega_GR tau_GR
1.540619094810591150e+03 4.329181987899473685e-03
1.540335483966737684e+03 4.329314153983007674e-03
1.257689055312714345e+03 4.743200417346596885e-03
1.541402311522217360e+03 4.333792507278616188e-03
1.489690136881775516e+03 4.910150445083952611e-03
1.489814967988090984e+03 4.909223376101785885e-03
1.523162504962893081e+03 4.520561815811263359e-03
1.523864491589659337e+03 4.519733633681587842e-03
1.482825581443909641e+03 4.863021694404900258e-03
1.483031664035022231e+03 4.863630593762014245e-03
1.374666754978964036e+03 4.794747541248436072e-03
1.482836695161767921e+03 4.863293235949583092e-03
1.482848784237422024e+03 4.863273230723288987e-03
1.482986372395605940e+03 4.863609906738432243e-03
1.483032849291037564e+03 4.863406319542709806e-03
1.484972248440533804e+03 4.877474378420913227e-03
1.340000640254009340e+03 4.772963584518004169e-03
1.488010590883805435e+03 4.877439540260164637e-03
1.487908012350614399e+03 4.878005114138607781e-03
1.369806759389084164e+03 4.714799459388654274e-03
1.371888201930587911e+03 5.296107843417293022e-03
1.371500740961665542e+03 5.301115720282655909e-03
1.370458681675479511e+03 5.303783455756118023e-03
1.369433169994784748e+03 5.310142961929904988e-03
1.368342264571259648e+03 5.311768862189184329e-03
1.347727714214684056e+03 6.044901748444977962e-03
1.366857202636446118e+03 5.316892981418036394e-03
1.340036211863091012e+03 6.090536869044400371e-03
1.346843705595580332e+03 6.068597925740810625e-03
1.373416729532338877e+03 5.390038461967779776e-03
1.245566576832451119e+03 6.594268642979561439e-03
1.375692307791124904e+03 5.369981629069221427e-03
1.266612690907552405e+03 6.589143794135476559e-03
1.267644676574888763e+03 6.591156983098714339e-03
1.255971211719830535e+03 6.622712829088155985e-03
1.413669269292808849e+03 5.128843453774622162e-03
1.297679135285926804e+03 6.334311909916964280e-03
1.411864096521757347e+03 6.021498639930528834e-03
1.412580046018503253e+03 6.019160156717299689e-03
1.414165083540778369e+03 6.073039539032957720e-03
1.414799876369808089e+03 6.131597528111630731e-03
1.434073576007207976e+03 5.053861178677713888e-03
1.415405324937880323e+03 6.040361346861176234e-03
1.407729131973727590e+03 5.845450482983498980e-03
1.406857715823086892e+03 5.827604738590575970e-03
1.405498538532132898e+03 5.871603841334025430e-03
1.408242315027335508e+03 5.829952142446923405e-03
1.414985787708782482e+03 5.897647425194926796e-03
1.412080813375662729e+03 6.001578697515163284e-03
1.411212615074012319e+03 5.823745802336473265e-03
1.410779286756361898e+03 5.828276310319254090e-03
1.410525697486490799e+03 5.968658509624352217e-03
1.408716052512717624e+03 5.837967105874833536e-03
1.409005295522674487e+03 6.025148082794167491e-03
1.408862096921594230e+03 5.967764491854843714e-03
1.413416021607338507e+03 6.041215059963507203e-03
1.412452439018828045e+03 6.038138233064724823e-03
1.410268707320567955e+03 5.844158071956015270e-03
1.398838747828187024e+03 5.861148356396991832e-03
1.401606424132044594e+03 5.936952410112301438e-03
1.397907540291693977e+03 5.916585720670363042e-03
1.399645745235288132e+03 5.946044770893578295e-03
1.385982711463082069e+03 5.904127883980055287e-03
1.392018002305324217e+03 5.847159518230113547e-03
1.386814176052684616e+03 5.817682241519613572e-03
1.382516062036375388e+03 5.847661155819661519e-03
1.382187956327797110e+03 5.848870584761143958e-03
1.356011227080915432e+03 6.022445562015069434e-03
1.354552225639102744e+03 5.953189531290994062e-03
1.347499175295037958e+03 5.983176258446502686e-03
1.349590336702767900e+03 5.880716033085831192e-03
1.472755983097432591e+03 4.813421891634228275e-03
1.443478333022920424e+03 5.316603149439723223e-03
1.448712948702399899e+03 5.361634569172069389e-03
1.449058523245259266e+03 5.361854761904963698e-03
1.445434044116198720e+03 5.351854612677593194e-03
1.445451079790488620e+03 5.352192880175569989e-03
1.445327187611173940e+03 5.353272964085560581e-03
1.444858331240935968e+03 5.352967460359563980e-03
1.446619147479987760e+03 5.353758609551076408e-03
1.558160439319136685e+03 4.246640831080409663e-03
1.445857521198711765e+03 5.313576500364411773e-03
1.441907868365981813e+03 5.298512346686525855e-03
1.566790175673246722e+03 4.239088680936095067e-03
1.441925567933306411e+03 5.299556265192212345e-03
1.441936353299430493e+03 5.299488757404427139e-03
1.436559211049319401e+03 5.359159218119546354e-03
1.441263930265822410e+03 5.057496447304664529e-03
1.451935592637990567e+03 5.093330935232207729e-03
1.460575024774368785e+03 5.162992305047964248e-03
1.462212530693110239e+03 5.143527951865830249e-03
1.461673723174658335e+03 5.142753036071956961e-03
1.547084719613745392e+03 4.127860059261864202e-03
1.446352055384028290e+03 4.834718485391284459e-03
1.473528722484246828e+03 5.113468184884867318e-03
1.473820762845164381e+03 5.114523578139767122e-03
1.362676848700008350e+03 5.326834913052017582e-03
1.360886990782291150e+03 5.300083207036833562e-03
1.358895313032872536e+03 5.308394741822762206e-03
1.357911612992406390e+03 5.310993394413878257e-03
1.358859742418363112e+03 5.305675476637379019e-03
1.359877003282079613e+03 5.241801720521403751e-03
1.385186191150354944e+03 5.088297571444543900e-03
1.385594673321865230e+03 5.078312591642681652e-03
1.360608321928293890e+03 5.427532467474678428e-03
1.388269689691369194e+03 5.082993513559524827e-03
1.388640094187002205e+03 5.060268548323765443e-03
1.390550960521238039e+03 5.055467090710927605e-03
1.418112287790038181e+03 5.016999973445725354e-03
1.418534188435645774e+03 5.016445819553436852e-03
1.454265544091539596e+03 5.092128312026202204e-03
1.458356926296963820e+03 5.106593968854436331e-03
1.450891935014594992e+03 5.135666779923667852e-03
1.450509586755715191e+03 5.138095677866398939e-03
1.443935726208532969e+03 5.136057250072355480e-03
1.445347153948102232e+03 5.135373992886856434e-03
1.445914750086700224e+03 5.150134663438244234e-03
1.400084762608462142e+03 5.045766881843247870e-03
1.399792492228899846e+03 5.046538348386492984e-03
1.398674025676940801e+03 5.050177708282346280e-03
1.489267726001128722e+03 5.049455460640540905e-03
1.410218019854982913e+03 5.238244812627411082e-03
1.479714459846250520e+03 4.998816699275544263e-03
1.478106838420023223e+03 4.965688726064900263e-03
1.478529412558023978e+03 4.979383191713770279e-03
1.478937878986898568e+03 4.979660312684065608e-03
1.398006613577810867e+03 5.213415948045298405e-03
1.396167197372360533e+03 5.218793970303526979e-03
1.408509165442910216e+03 5.197976780748402546e-03
1.487235130887624337e+03 5.069812987118304561e-03
1.412791293713566574e+03 5.184066599685639015e-03
1.411432014160064682e+03 5.192524971355120915e-03
1.416279523356941809e+03 5.183501389786382071e-03
1.415873973844378725e+03 5.212585863170964007e-03
1.414001599488649617e+03 5.219825186603146983e-03
1.413608571712614776e+03 5.216686849369288337e-03
1.414899672446970953e+03 5.210926919849573520e-03
1.416252597340025432e+03 5.186540856396163086e-03
1.414029846760638975e+03 5.210105606452935210e-03
1.413594969240553155e+03 5.187825731217297724e-03
1.404653146912652346e+03 5.176833484006066605e-03
1.402355075554374025e+03 5.184782661753422651e-03
1.402086100135980359e+03 5.185562594489573351e-03
1.419352491767364427e+03 5.042495396574357691e-03
1.475751018711883717e+03 5.142777763845584292e-03
1.416674034712997127e+03 5.051249834692518939e-03
1.414131384037167209e+03 5.060653305765326279e-03
1.411051663774701183e+03 5.041296175696373047e-03
1.412991006435552436e+03 5.035374523807432771e-03
1.414242465202702306e+03 5.104419524215973378e-03
1.481245629558015480e+03 4.608780245731314458e-03
1.404553532311867684e+03 5.243273215791085205e-03
1.400679964215783912e+03 5.256590203460527293e-03
1.400117731355401020e+03 5.257306609244313637e-03
1.393576471418850133e+03 5.264073194286714510e-03
1.391155427616483394e+03 5.270832968185470632e-03
1.395051961029179211e+03 5.175669809860079101e-03
1.392191390542478985e+03 5.150242676349257170e-03
1.380559705430985332e+03 5.172873996056162604e-03
1.389310263830630902e+03 5.143223455248019556e-03
1.385284809692435829e+03 5.156655526796617185e-03
1.371697159019120363e+03 5.202846121214485184e-03
1.409517612644751125e+03 5.354885961827309838e-03
1.375937022345788819e+03 5.125754599205349996e-03
1.374954586842318349e+03 5.127661769654300733e-03
1.533535896983849398e+03 4.386629483479132993e-03
1.437564893882360820e+03 4.099875533249805644e-03
1.435235326487594648e+03 4.105783381201168723e-03
1.338417995899495963e+03 4.849688045530519027e-03
1.447726156481778162e+03 4.114135331729762250e-03
1.463329746263671268e+03 4.087741665073216756e-03
1.463085056778566241e+03 4.088519301455702942e-03
1.460730590599864627e+03 4.090457708513085475e-03
1.368866088284572243e+03 5.323087770947837472e-03
1.370644054253244121e+03 5.248396593580849194e-03
1.371065152489805996e+03 5.245895078302584454e-03
1.435477093547838194e+03 6.325865962730701543e-03
1.438394036390427573e+03 6.408989128606336870e-03
1.439201310757574447e+03 6.416360677622345680e-03
1.397795573736179904e+03 6.504863628158432005e-03
1.387943622796090722e+03 6.192060532865337891e-03
1.389129426890548302e+03 6.206782235371558279e-03
1.387252258751639147e+03 6.280693412977061789e-03
1.389945964919761309e+03 6.174091343690305857e-03
1.384613201753080830e+03 6.203537400170948748e-03
1.379583292444815243e+03 6.329696584744277411e-03
1.377022384544965462e+03 6.318755020237980247e-03
1.386670331936060620e+03 6.283918205684371761e-03
1.445940596258545611e+03 5.460915897564667769e-03
1.222942508007150536e+03 4.827368027803676312e-03
1.394892272583096428e+03 6.440341992563150195e-03
1.395054220475500415e+03 6.432893640268117462e-03
1.386666965614947230e+03 6.472131552484387124e-03
1.379107017816627376e+03 6.347222522521763291e-03
1.384819187875429179e+03 6.483754415227335581e-03
1.376495423624096475e+03 6.183228059429482851e-03
1.377484315043140668e+03 6.174865371401338371e-03
1.377122306540071122e+03 6.177502444897640076e-03
1.471696366615108218e+03 4.900039419855105674e-03
1.376171073441421868e+03 6.360187067140135250e-03
1.374952102917965249e+03 6.225001168131764559e-03
1.375048130825946373e+03 6.225708188347155517e-03
1.374887325910595791e+03 6.232123538751513890e-03
1.378427405317883995e+03 6.223666332413246328e-03
1.470360826061096077e+03 4.923036265364551939e-03
1.380816336453829763e+03 6.404157083441514714e-03
1.469999896183150440e+03 4.924706396727843334e-03
1.376639057208691611e+03 6.450200863448070539e-03
1.371452354400920512e+03 6.222259926978386362e-03
1.372244748735676467e+03 6.204288014274902952e-03
1.372006732454118037e+03 6.206863745757936271e-03
1.475055395471076508e+03 4.816521411996011783e-03
1.491573170638959709e+03 4.745553222651651033e-03
1.490333302570841397e+03 4.747252231591927475e-03
1.487507529684684187e+03 4.752195416610598307e-03
1.371743524367202326e+03 7.047361493295433398e-03
1.481049127124949337e+03 4.779264812934545283e-03
1.390270067292011845e+03 6.987125434997821030e-03
1.489569177866758992e+03 4.710670732173257921e-03
1.375905317886496960e+03 6.537987720698312973e-03
1.382997874145567266e+03 6.659897785206469849e-03
1.381556007969557186e+03 6.671488664793459589e-03
1.400580869796808429e+03 6.781378283773676664e-03
1.487083427228135179e+03 4.709929057330951470e-03
1.377894803920246204e+03 6.565879075201202196e-03
1.374358049822468274e+03 6.567947830073361803e-03
1.431534949248237353e+03 4.922506624960843596e-03
1.483434748666040150e+03 4.770806529415990045e-03
1.376897272323702055e+03 6.595118968810541847e-03
1.376879049571342648e+03 6.591212554243887703e-03
1.459936853122261027e+03 4.584703115898379304e-03
1.480046742767541673e+03 4.580756263864962062e-03
1.480046275858781883e+03 4.597394117385650118e-03
1.480348830723394940e+03 4.598252575359709250e-03
1.480316020931910316e+03 4.597848053594351912e-03
1.480311692177997202e+03 4.597923487047362798e-03
1.479168016716420198e+03 4.599237889099586432e-03
1.480233514816225124e+03 4.597850990199880104e-03
1.485312204572700239e+03 4.574124684078357053e-03
1.484686955338097505e+03 4.576989247946324987e-03
1.473302181546153406e+03 4.641436290145587763e-03
1.486190736615989863e+03 4.583776443171704539e-03
1.483754453992919480e+03 4.599462678943527609e-03
1.482451819605320907e+03 4.600525994384596640e-03
1.474742543700290298e+03 4.606930832404526784e-03
1.474354106964931589e+03 4.606875762792719473e-03
1.466426637643281083e+03 4.567335881397283776e-03
1.473008299466250719e+03 4.553678342224439998e-03
1.375746675757737421e+03 5.887250104982201873e-03
1.368769099136894283e+03 5.835866255663687586e-03
1.474396057589123302e+03 4.497268976244864040e-03
1.402718241718625904e+03 5.933817193139067324e-03
1.408438787495280167e+03 5.966843204032617511e-03
1.408973400459909726e+03 6.006097886998321318e-03
1.413630778844872111e+03 6.079969057125532775e-03
1.460957130259889936e+03 4.640556006095353930e-03
1.460785775869200279e+03 4.640387696122775900e-03
1.460287795633299766e+03 4.640228481668470448e-03
1.459477688463063259e+03 4.643613150793906436e-03
1.455564260369974591e+03 4.646192986469726595e-03
1.407224087091173942e+03 6.164989975984387117e-03
1.407278765777347417e+03 6.160645568987666194e-03
1.396072630489893754e+03 5.040580668642317096e-03
1.393906987758846071e+03 5.044912593006065614e-03
1.392952669256680110e+03 5.047344031114693770e-03
1.389012062590445112e+03 5.101621971147732304e-03
1.389511701672005529e+03 5.100901374338079330e-03
1.376410834804102024e+03 5.061373383623014519e-03
1.377810481688240770e+03 5.062365232863032770e-03
1.445951491597350469e+03 4.771453126408090745e-03
1.421827723595830776e+03 6.191835681059373528e-03
1.428958922748779514e+03 6.197354317051555553e-03
1.445329253302915731e+03 4.774903720162954057e-03
1.460814063365658285e+03 4.657959102243521519e-03
1.461026051911882632e+03 4.658599290137561792e-03
1.444192223000923605e+03 6.018160625816518228e-03
1.445978730341056234e+03 5.995347196913224271e-03
1.454619789388008030e+03 4.713102284570006711e-03
1.454282554679920850e+03 4.712789156599542575e-03
1.454114429217747329e+03 4.712594041981139556e-03
1.449048565917090400e+03 4.717452830509245160e-03
1.439822867907876571e+03 6.013488694422623564e-03
1.475818572848486383e+03 4.568399051498569195e-03
1.475728398789506173e+03 4.569332773567605539e-03
1.475846572335821293e+03 4.569206280500184847e-03
1.475416563912747051e+03 4.569332392079603761e-03
1.475467736980227528e+03 4.569115737122887363e-03
1.475374454112616149e+03 4.568871958445492633e-03
1.472917547310627242e+03 4.571935349787185389e-03
1.404594719228531858e+03 4.454551914016513688e-03
1.472528369833123406e+03 4.572599890859728976e-03
1.402759244284147371e+03 4.462609662577351685e-03
1.472811063882076724e+03 4.563163766776192308e-03
1.341216113436202022e+03 6.460851883779627700e-03
1.334391861745941242e+03 6.422964560549020152e-03
1.413133516776543729e+03 5.827277480869013510e-03
1.398245046429850390e+03 5.728503844849647947e-03
1.398616179089444586e+03 5.726094748335211655e-03
1.394379450296790310e+03 5.736454308725802941e-03
1.505433405041978858e+03 4.501600047184143444e-03
1.397572910457849503e+03 5.752942334937409009e-03
1.394205390961549028e+03 5.766803348851635980e-03
1.391409590368883755e+03 5.776001301957585030e-03
1.373435325203091679e+03 5.791807380170559474e-03
1.373906176207933413e+03 5.788502605242464710e-03
1.426626334448123316e+03 5.024036429898174304e-03
1.370684143709030195e+03 5.772559635541996657e-03
1.363849147575399911e+03 5.815051002357126547e-03
1.366906352033345229e+03 5.828990141253461224e-03
1.379171054099418143e+03 5.669374299833745100e-03
1.376993484913425618e+03 5.689975514396574709e-03
1.379431197977445891e+03 5.714860569412957315e-03
1.378864310509253983e+03 5.709857836063788120e-03
1.374730978113223500e+03 5.712752485517255500e-03
1.374455425362528331e+03 5.709780108417210343e-03
1.496373642629325332e+03 4.738435075389128143e-03
1.497967307509545208e+03 4.733922800101964500e-03
1.367750141311276593e+03 5.817697768110637740e-03
1.368313165423888677e+03 5.832826086391391593e-03
1.394620017319595036e+03 5.251566305331058226e-03
1.381601649292029151e+03 5.776898875720882891e-03
1.381897846844738751e+03 5.776185748598530907e-03
1.379329084896827908e+03 5.736824400719379297e-03
1.379225148983190138e+03 5.736849965395008320e-03
1.423992748696899980e+03 5.105075881157056759e-03
1.413512162348077936e+03 5.134498826281895696e-03
1.413709965617725629e+03 5.142954448843701717e-03
1.424738410139852476e+03 5.150934999598441588e-03
1.414321280292977917e+03 5.139740792552164803e-03
1.413156008320465389e+03 5.141404706479175100e-03
1.422104872162893571e+03 5.155488285204577574e-03
1.426880810575322585e+03 5.138983904586152257e-03
1.424362290342777214e+03 5.132930239464874971e-03
1.391412763253792718e+03 5.368528781626347862e-03
1.428800885132360918e+03 5.134055689082393792e-03
1.428643125493450043e+03 5.133348042210463674e-03
1.428439571986324836e+03 5.132610153641090425e-03
1.378761455426809334e+03 5.659905847346483575e-03
1.452156183755398843e+03 5.027103548978813577e-03
1.386436814064180908e+03 5.589684390581856933e-03
1.377029100159818427e+03 5.620056922013685029e-03
1.359268900155596157e+03 5.640654707458843398e-03
1.422917078307481006e+03 5.851741616595727315e-03
1.354247170267879483e+03 5.578086767768984135e-03
1.447161685938400524e+03 4.940309331048943833e-03
1.449424207799201895e+03 4.955655192878752682e-03
1.449161430808838759e+03 4.955272781319049538e-03
1.449531995093321711e+03 4.955696476471447252e-03
1.453394837725994648e+03 4.963428377191232005e-03
1.448027716146914145e+03 4.995592718637728406e-03
1.449770434774891783e+03 5.024915347916863312e-03
1.443518000687987751e+03 5.019244574914043418e-03
1.442689988926287469e+03 5.004547026029175158e-03
1.490253113591594456e+03 5.142589624177958813e-03
1.436434152576387760e+03 5.200314687504325323e-03
1.436473532612091503e+03 5.200005650273904767e-03
1.436699396991188905e+03 5.198375713435300291e-03
1.437006078462728738e+03 5.169524579289362133e-03
1.415476891943486862e+03 4.546533677757071991e-03
1.421583882762262419e+03 4.553943928321935349e-03
1.456669239740441299e+03 5.370046757028408557e-03
1.461947342478764767e+03 4.526461553357364123e-03
1.457341228728734222e+03 5.429313457294492051e-03
1.457226198481429265e+03 5.427339538994928325e-03
1.456057421501190447e+03 4.390692745191988704e-03
1.457748041208510585e+03 5.191171996467166226e-03
1.457821302183260286e+03 5.191555353027029959e-03
1.458437676976014018e+03 5.197233437790663851e-03
1.458157371967647123e+03 5.180474093833899001e-03
1.456067325974319829e+03 5.162271551148130133e-03
1.374996743515516982e+03 5.403846665423111921e-03
1.376460729235448980e+03 5.387842205653499764e-03
1.472589196808306042e+03 5.184362888865100966e-03
1.476372487707304344e+03 5.214493321246994884e-03
1.404536860684279418e+03 5.139222475739813577e-03
1.407929699405763813e+03 5.120886036438017375e-03
1.405779545720512488e+03 5.128551596058848402e-03
1.403820650990006243e+03 5.132765018613272452e-03
1.466356487908625695e+03 4.699408513439745985e-03
1.394017327744350951e+03 5.134801561419405358e-03
1.478484662826209842e+03 4.698695560548436789e-03
1.379935749985996836e+03 5.202084627398697279e-03
1.369596900870122226e+03 5.216471119432921320e-03
1.475368084133385764e+03 4.692656967754828441e-03
1.366769667628053412e+03 5.222655816937237135e-03
1.369773319059091136e+03 5.209096938213463382e-03
1.473257040575533892e+03 4.682953720314866029e-03
1.475319032048827694e+03 4.684667645204251135e-03
1.377642383451519891e+03 4.964769951596955701e-03
1.475075795292146950e+03 4.657168583471768021e-03
1.478966365400436871e+03 4.665180307541903076e-03
1.479497795211031871e+03 4.665469548750889560e-03
1.250250482284332293e+03 5.435296635020466817e-03
1.261579918580427830e+03 5.410215991131519207e-03
1.467045500813218723e+03 4.760548719298724613e-03
1.467114164352590933e+03 4.760231574579550790e-03
1.466671652974614062e+03 4.769645602567793713e-03
1.343546182616713850e+03 5.237009531416033509e-03
1.305263639021223071e+03 5.388780552514254099e-03
1.315911108571543537e+03 5.353689074714692783e-03
1.467264901803164094e+03 4.747492508308387427e-03
1.467627228094885595e+03 4.748392683760508000e-03
1.487732586976919265e+03 4.327431634122142455e-03
1.480724294799167410e+03 4.341521474084276272e-03
1.438745486937100395e+03 5.067316711071272704e-03
1.438657854116637736e+03 5.066690647989793329e-03
1.446055628258328625e+03 4.336252184493176454e-03
1.444760382805334757e+03 5.049272935393946810e-03
1.446216603261346791e+03 5.068599198763282764e-03
1.464544700890232207e+03 4.848706069765406496e-03
1.468388386841466172e+03 4.873698230686709411e-03
1.460120541048196174e+03 5.052408821263208900e-03
1.462697951125413965e+03 4.949472069704127786e-03
1.463223396573043601e+03 4.950653358787567536e-03
1.463158487813459033e+03 4.950523539735951321e-03
1.463620675751532190e+03 4.951819753366522477e-03
1.463198544700774164e+03 4.949732335343795357e-03
1.462267981211766482e+03 4.946882234907443859e-03
1.446146306566819703e+03 5.114280191382910082e-03
1.451906232318831371e+03 5.197554021104494951e-03
1.451549543119964483e+03 5.196579988488069825e-03
1.448647678684494167e+03 5.236923526408922627e-03
1.521756751562944601e+03 4.316640888692567513e-03
1.448104044979691480e+03 5.264444542575049193e-03
1.447332331063470065e+03 5.261935699184734118e-03
1.512195734573691652e+03 4.420454789655903910e-03
1.512817624894562641e+03 4.419410745703116795e-03
1.451595219249948514e+03 5.278759663173776366e-03
1.451456458388526016e+03 5.312386290109588800e-03
1.450521425948759088e+03 5.296740544164180164e-03
1.447494800148485638e+03 5.302062997077645022e-03
1.494433803803547335e+03 4.621750910978132329e-03
1.495037172284589587e+03 4.617845279938855713e-03
1.506944564906521009e+03 4.453436006777819478e-03
1.505909207837324630e+03 4.456667818075473776e-03
1.451906534169852421e+03 5.243877104597728135e-03
1.448639148005983543e+03 5.237848929478314437e-03
1.506154679878028674e+03 4.455854786943068413e-03
1.448944462553229187e+03 5.268260971897934831e-03
1.448787097139775597e+03 5.309172657307432465e-03
1.448711552669353296e+03 5.309307805684027395e-03
1.518862862753445597e+03 4.424318623530813788e-03
1.518565364506204787e+03 4.424606450990706784e-03
1.394333011301877832e+03 5.260863341200071840e-03
1.394083593409168770e+03 5.260989423098191668e-03
1.386849139280117697e+03 5.279762623206126805e-03
1.390720690938261214e+03 5.260660767103831313e-03
1.458930473622555610e+03 4.581502115140741876e-03
1.401813805681386384e+03 5.181615302717748964e-03
1.400200905586579211e+03 5.174979196127611238e-03
1.393392302690341012e+03 5.185470205424968886e-03
1.394611462766584282e+03 5.184867690147624934e-03
1.395221850411403011e+03 5.185440497496976268e-03
1.397227001118876160e+03 5.180839916260454245e-03
1.403864608215693806e+03 5.163459328282212629e-03
1.405355200233315372e+03 5.157079926512311494e-03
1.397800429469741630e+03 5.156048575399907290e-03
1.407023147522945465e+03 4.651396950562778146e-03
1.378756202143500332e+03 5.241341237403690512e-03
1.398353376573108108e+03 4.631784686400531800e-03
1.359850770284936289e+03 5.264052126264274177e-03
1.360473378125133650e+03 5.262595652519686841e-03
1.401164722235243971e+03 4.632638218144542915e-03
1.425093142237353504e+03 5.219822220562396302e-03
1.429192028179129920e+03 5.167015058376325971e-03
1.431628803501317407e+03 5.169968890979024546e-03
1.432028614864088695e+03 5.170388480338145715e-03
1.430906531355421748e+03 5.199076799829343773e-03
1.430618814633790635e+03 5.193301690406132431e-03
1.444274551706587317e+03 4.701726967728398973e-03
1.443750281333509520e+03 4.702029618132569366e-03
1.393539629471655189e+03 5.381883392412462400e-03
1.510148903067935407e+03 4.705644494418219186e-03
1.416258329291601740e+03 5.281445462014971483e-03
1.418031110242383647e+03 5.274153458900935655e-03
1.424036512754394607e+03 5.264146521200596500e-03
1.411500805723119811e+03 5.353210224274988077e-03
1.407241125314919827e+03 5.390964113775637175e-03
1.406621401982419002e+03 5.423076641851245529e-03
1.502814408013928869e+03 4.780524992291546212e-03
1.421624296770097999e+03 5.391792558335889093e-03
1.432923374914170381e+03 6.063441014870371570e-03
1.432773688220920349e+03 6.064098251139900947e-03
1.432617283407812693e+03 6.063882773380911001e-03
1.456690530548679817e+03 5.133868477602483368e-03
1.445869963348405690e+03 5.007878704745097678e-03
1.456859988331858631e+03 5.136248929163744585e-03
1.456851930442414869e+03 5.137052322734824567e-03
1.456482466671438942e+03 5.137011866042384862e-03
1.412355771697163391e+03 6.232118705083662495e-03
1.438521554706573852e+03 5.053541669569601956e-03
1.430863841441063641e+03 6.216621202625381183e-03
1.432104293201361088e+03 6.146838625685001160e-03
1.443279785689505388e+03 5.155573868450926724e-03
1.419590514216468137e+03 6.101717246902931685e-03
1.397168282228926728e+03 6.644927442108039539e-03
1.396931251888325960e+03 6.680869640588664449e-03
1.395010870714730800e+03 6.672057597897724721e-03
1.452184271927108739e+03 5.185930422833688255e-03
1.399990944998580517e+03 6.625528598276200602e-03
1.390886720226452326e+03 6.510196525241770428e-03
1.391703587456226614e+03 6.505330834515864538e-03
1.459491795260833896e+03 5.426548435003076751e-03
1.396330087210543070e+03 6.701550696901797249e-03
1.395899098053609578e+03 6.700796885490799791e-03
1.456063203465394736e+03 5.345237268428447083e-03
1.403492155444852642e+03 6.777801111192135325e-03
1.463595957634393244e+03 5.409137796016741731e-03
1.464002301668793507e+03 5.411047551122325286e-03
1.395532687495123355e+03 6.662347039064377488e-03
1.394155027913029471e+03 6.621752571602075414e-03
1.386497961601243560e+03 6.636606736618872425e-03
1.467264477921187563e+03 5.375995507332576723e-03
1.466959885912925529e+03 5.377515360127749049e-03
1.468294299173146101e+03 5.380355836957567348e-03
1.467603466259837887e+03 5.380017536870122970e-03
1.372842660782949224e+03 6.886562797962511757e-03
1.383277161331418938e+03 5.613871056680254552e-03
1.411328343598868287e+03 5.693711610862181756e-03
1.409712545701062709e+03 5.604574604895355347e-03
1.408877532207901822e+03 5.585481577417389723e-03
1.411495799882302435e+03 5.603992849503029901e-03
1.418038714273760661e+03 5.627174113705143803e-03
1.396101200863591885e+03 5.229452344374664087e-03
1.359679225936731200e+03 7.582716737435548152e-03
1.361941721305626515e+03 7.581242330091602678e-03
1.412043564494744260e+03 5.396539851967896949e-03
1.414274697891525420e+03 5.431017509523392885e-03
1.416932552123558253e+03 5.420135178955843604e-03
1.419293917306247749e+03 5.446456880278494755e-03
1.420926727838747865e+03 5.455940687323678276e-03
1.511448166645822766e+03 4.484988176056638534e-03
1.426185525934728048e+03 5.435589933834843873e-03
1.504030232272319608e+03 4.559544844274355732e-03
1.505387450575317416e+03 4.575653641826133745e-03
1.426198212068895373e+03 5.392690391729394912e-03
1.433831400821038187e+03 5.340726436389091163e-03
1.432852808692018925e+03 5.351479872483136217e-03
1.435799377135248278e+03 5.351262653751263920e-03
1.428868911439441717e+03 5.339182728646283543e-03
1.420805116169024814e+03 5.388979647093342790e-03
1.420377561048929920e+03 5.389718680639589768e-03
1.421108119335589663e+03 5.399285887055297467e-03
1.421054903625916040e+03 5.399033279332843445e-03
1.418207071050391050e+03 5.409984294267609038e-03
1.426518771236648945e+03 5.409527021366904685e-03
1.419650723428267611e+03 5.372209886055499123e-03
1.419679232791125514e+03 5.372977044575595086e-03
1.432512732713622654e+03 5.330009569507404912e-03
1.432585294233183504e+03 5.336868547021257105e-03
1.434015287010657403e+03 5.337496258616427486e-03
1.433935900025652700e+03 5.359455928184498827e-03
1.433016485815725218e+03 5.340766675101511415e-03
1.429117327127070212e+03 5.337690843642155236e-03
1.422514707570534938e+03 5.485497301498845624e-03
1.420030919708378860e+03 5.506083682574745147e-03
1.421588773500629259e+03 5.463777414014370920e-03
1.442313337006606616e+03 5.657088133774593186e-03
1.459377362504351595e+03 5.473285548876464721e-03
1.460270844763165314e+03 5.478705167968781625e-03
1.466189991639317441e+03 5.504095782545397920e-03
1.465811121251372242e+03 5.492426117568271864e-03
1.455035131917705030e+03 5.243039265552654205e-03
1.464578052835719291e+03 5.503156470591488020e-03
1.455831793812241358e+03 5.409026163313374914e-03
1.461738395059114964e+03 5.395930239262818062e-03
1.455117413717597856e+03 5.241731088992574936e-03
1.473572282106215880e+03 5.055767307945061018e-03
1.473731196872960936e+03 5.086687502016250077e-03
1.472815598035484982e+03 5.084348534818917270e-03
1.481009037079960535e+03 5.128340157137332989e-03
1.480626908517166839e+03 5.130613187094315748e-03
1.477093028832068285e+03 5.041925821267905297e-03
1.475221720475546363e+03 5.025972582714390707e-03
1.473553295701626439e+03 5.012292470671559676e-03
1.473838269600659487e+03 5.013829585125257303e-03
1.472198786116510519e+03 5.022717195977560029e-03
1.471466970052151282e+03 5.021616820378978739e-03
1.473265368289640719e+03 5.024205165426037789e-03
1.474425170022230304e+03 5.038644097416637366e-03
1.475085592301552197e+03 5.043796569068910614e-03
1.459701859457058390e+03 5.236951627198451267e-03
