# mf_modGR af_modGR
4.153033740773473426e+01 -2.310415652498398753e-01
3.222520407319704105e+01 -7.895242161429800731e-01
3.635824157236885412e+01 7.877861137809468728e-01
4.869910171441087954e+01 5.429483807402593065e-01
4.320041313886256518e+01 8.134156974948855146e-01
6.282391170125222857e+01 6.596276737570190285e-01
5.066330823145128193e+01 -3.522948848542981626e-01
4.947276618234148771e+01 4.325119444174325700e-01
6.008630455532114212e+01 5.546657347256334081e-01
6.936615996587632083e+01 7.160023644941544418e-01
7.095372556923688023e+01 8.608649543458615216e-01
7.059447929709843095e+01 8.573373331510911743e-01
7.690624918382026465e+01 7.766453035760558787e-01
6.176499513328695912e+01 7.777713051186569970e-01
6.733928418902458191e+01 8.437591367092894812e-01
6.921705207145002703e+01 8.149977244829498257e-01
8.086958227352764084e+01 8.660527756838501956e-01
9.984771674599917901e+01 9.699347677822411917e-01
9.372251943450140743e+01 9.452895999543332595e-01
6.724407211895744751e+01 8.800689480252666952e-01
8.144826663436482761e+01 8.515419903269256796e-01
7.637739507156778984e+01 8.490259916490545677e-01
7.424890491946116811e+01 8.218352935968475936e-01
7.096525595930945940e+01 8.603732329895910080e-01
7.413033579341005463e+01 9.041137848587162962e-01
8.437449499951092946e+01 9.005937674018421601e-01
7.449333402871691590e+01 8.093863670148021550e-01
8.075780723636763980e+01 8.957677992632078201e-01
6.937964471692865231e+01 6.869589505774584826e-01
8.540637733024136935e+01 9.121591031273991179e-01
7.887078057903865158e+01 8.430558067630253838e-01
7.050466906953175794e+01 6.559724909913366986e-01
6.773255930418865489e+01 7.006001849253286062e-01
6.736510748675328841e+01 7.257153730825616211e-01
8.159034114281530492e+01 8.973821074445148538e-01
6.524084822060868305e+01 8.510058344262000363e-01
5.672420015133652527e+01 7.410406046897506371e-01
8.340696977376894949e+01 9.153853971770604669e-01
5.876412295891623216e+01 6.847020318788474835e-01
5.970398625844833163e+01 6.652870378816799768e-01
8.997679847046596535e+01 9.438062129900868236e-01
5.708580686932389625e+01 2.703362800744939509e-01
6.228241430459372907e+01 7.476467212258370854e-01
6.416073319331898972e+01 6.727458184291790211e-01
5.719387233830897088e+01 7.893036047797684640e-01
5.041793875345447162e+01 7.170656136522358670e-01
6.448822219843431469e+01 8.107715478986620150e-01
6.058237751395927972e+01 7.458991780907751057e-01
7.458994821887807802e+01 8.998030572056121557e-01
7.036947220229946254e+01 7.454526171867075224e-01
7.270940905629142037e+01 7.763536987051425919e-01
7.594772363588246833e+01 7.345444108149794538e-01
6.944041885700812600e+01 7.204059902914016211e-01
6.396219450621178026e+01 8.352050336705780786e-01
6.716822952399895996e+01 7.132372743132650017e-01
6.322301101498287323e+01 7.988676261601893591e-01
6.230150833913037189e+01 7.627889462010032373e-01
6.026514946885590973e+01 7.596720734922252083e-01
5.825574536919591395e+01 7.327883209526995234e-01
5.646350290690688922e+01 7.774803604370046362e-01
5.121984805296540344e+01 6.371957778903790670e-01
9.534682379562585197e+01 9.421612263225598305e-01
6.126751518610797831e+01 6.196668031707661672e-01
6.166644031336843312e+01 6.517690556180111283e-01
7.255533624116064573e+01 8.297090702930429718e-01
6.391284369117037301e+01 6.106382897441731128e-01
4.168020213242379413e+01 9.511915261519338083e-01
3.493507730405481482e+01 7.211058794048571530e-01
7.175387764631592802e+01 6.052262553325944427e-01
5.538941523472254147e+01 1.464521944828947042e-01
9.141333449466381467e+01 9.329404591408025915e-01
7.200809655241245366e+01 8.446581647050483976e-01
3.692208716678256764e+01 9.135727387431018531e-01
5.091930000722060612e+01 1.191283560399004626e-01
8.259868290169913507e+01 8.686541437840938906e-01
7.396969291784732548e+01 8.205253636558227370e-01
7.290405418028859685e+01 7.444061997646438389e-01
8.620004407447478911e+01 9.075672439902654487e-01
7.586642491823302237e+01 8.144017928138254092e-01
8.763276697779554070e+01 9.152658739330018500e-01
9.576063208837334173e+01 9.603632648201863020e-01
6.984823861982893334e+01 6.162664200062479836e-01
8.629997349409865137e+01 9.213497756841787512e-01
3.996378613386999490e+01 8.800158047102432102e-01
6.243876420983357178e+01 7.097657654568568786e-01
6.848101286012271771e+01 8.387098207232595026e-01
6.938896032578337270e+01 7.803430008752623159e-01
6.147032708309797755e+01 6.917589546993005989e-01
6.967814843950100112e+01 8.773570164146488048e-01
6.325965733291646842e+01 7.720522450722814289e-01
8.559725503635803534e+01 9.088725234318663082e-01
9.555447957236781065e+01 9.549274891087121686e-01
6.605691042843007210e+01 6.763091854205856013e-01
7.695124470184717325e+01 8.401049170162413482e-01
8.112459660464696753e+01 8.071842763278583854e-01
5.678382627769958901e+01 4.194547599488551715e-01
6.346585523314853106e+01 6.624541365267713200e-01
6.728686609424738663e+01 5.623523081458158268e-01
6.930404256097595805e+01 7.973791941196468613e-01
6.524949082218475382e+01 7.313114741939779062e-01
6.262036449824254447e+01 6.817798637845879917e-01
6.211672643239947433e+01 8.097739729128133890e-01
7.968595061076896968e+01 8.692935564775546853e-01
6.866715506793217116e+01 8.007136684642369717e-01
7.137365213915853701e+01 7.449992119360950849e-01
6.541427721497726111e+01 7.141138455826161469e-01
5.864723932351308378e+01 6.519471027998451351e-01
4.906376751196849995e+01 -2.083728096044079603e-01
6.555332731540062241e+01 8.324368418929731783e-01
8.055135939224118147e+01 8.890970483230515864e-01
8.001959029370475207e+01 8.774979705639730510e-01
8.911201428508148581e+01 9.375193159415461386e-01
1.038407569744205432e+02 9.791211258574668008e-01
1.075279093435596280e+02 9.849310341244981171e-01
1.108172886602905294e+02 9.885403335645711609e-01
9.193733796038250716e+01 9.423562555329186852e-01
7.233050846663657296e+01 7.730932887540816756e-01
8.758395056775967191e+01 9.201255316302873188e-01
1.016547464207583999e+02 9.743118439706540679e-01
6.025122911183886742e+01 7.603043900738031269e-01
6.457466440738275537e+01 8.153886847624510770e-01
8.391272697577518613e+01 9.036756549765722069e-01
9.066197521044780672e+01 9.497772194323128581e-01
5.905663137161067056e+01 6.381684206846921503e-01
6.488586218235418812e+01 6.039269467820811421e-01
6.460538077060429885e+01 7.643507064108435722e-01
6.204978190407234706e+01 6.610673104521573862e-01
8.297864355401841863e+01 8.641771122674202221e-01
8.195913466505037093e+01 8.619157670710821950e-01
7.592881925183469605e+01 8.302817021839916656e-01
8.986470057686682367e+01 9.458482151473175392e-01
4.439361813265708179e+01 3.004794735826377128e-02
5.850857776882912020e+01 5.766485704100494658e-01
1.000604038734630592e+02 9.727956078255473038e-01
1.085416203796480090e+02 9.872467300023629599e-01
8.603822068244460297e+01 8.989913106688909306e-01
7.377486980913670322e+01 7.932805280243998558e-01
9.089363879299352789e+01 9.422409104883611164e-01
8.959306290639239023e+01 9.340979558557265250e-01
9.560201091930758821e+01 9.585091978743530694e-01
7.290330144061451279e+01 8.452148214484209721e-01
9.777602302654509003e+01 9.655304679731011586e-01
9.863239033345688256e+01 9.719063994240788595e-01
7.343636772440657978e+01 6.886912281219212950e-01
9.804691851491870125e+01 9.724829938403553031e-01
6.552514032916893427e+01 6.898499782184017715e-01
8.706231889322982909e+01 9.247753727487824094e-01
9.085113967725257567e+01 9.436439847223321298e-01
9.508668230511959507e+01 9.563927243226432173e-01
7.821071291723656316e+01 8.306918484351496490e-01
6.631159898879586478e+01 6.632301885266309593e-01
8.453774164733907526e+01 8.843899469651911316e-01
8.521060787485261301e+01 9.019876320830014782e-01
5.537319019782015062e+01 6.690031471162389831e-01
5.603135191629371548e+01 5.760987382954693148e-01
5.836718748672138446e+01 7.601027603460084325e-01
4.088641383582677236e+01 -5.883236042900590324e-01
5.627360297373902398e+01 7.032479169648733208e-01
9.525074293971762529e+01 9.259236635646823643e-01
5.556604048244922467e+01 1.805699491195011941e-01
6.553904321389161680e+01 6.814411495335925828e-01
7.107352922785086946e+01 4.352962844234024020e-01
8.838071968221564134e+01 9.308616008289403165e-01
7.011904463213936367e+01 7.128590770469023230e-01
3.094806099968282354e+01 8.297389364925908950e-01
4.621256834024249827e+01 9.785772406089739972e-01
3.902048748771772324e+01 8.213231542247528827e-01
5.167879959802120737e+01 5.996811560436579036e-01
4.369015715464393423e+01 8.726521856169098257e-01
4.194601154793752329e+01 7.750410171887733846e-01
3.382584210270723446e+01 9.340526506334796419e-01
4.046024422095142370e+01 8.427488421340847413e-01
6.189064027538544366e+01 4.773429444107348818e-01
9.188237481656710770e+01 9.489713433134611131e-01
8.835874313362953103e+01 9.364913627497213344e-01
5.173059547937084091e+01 4.845307971591353846e-01
7.675881566405821843e+01 8.585889168315328224e-01
7.961958748173913136e+01 9.449390764533246445e-01
9.709147351749378174e+01 9.533435831490999490e-01
6.454785030086138420e+01 6.704072274392829378e-01
6.185958917782697597e+01 6.227590893757619650e-01
5.522357578366120379e+01 2.997565881828269108e-01
8.959583982850404027e+01 9.397325159505351966e-01
8.509000891025026192e+01 8.998310705266857612e-01
8.845201632037617401e+01 9.147958594550024136e-01
9.338042985413530062e+01 9.573402905685945985e-01
9.567144363426638165e+01 9.642339671659181377e-01
8.599562381248871645e+01 9.296398370694812785e-01
7.245529668165791293e+01 8.909772044856231199e-01
7.432933678698543645e+01 8.861048873354392397e-01
7.336990590608822060e+01 8.312446815959628754e-01
7.400184558894761722e+01 8.428024951959233180e-01
8.258424071940595468e+01 9.211460087023116694e-01
7.855880327678886488e+01 8.490574249330924417e-01
8.980920391247953205e+01 9.194393341486150062e-01
9.978513840854442662e+01 9.644033518930509308e-01
6.223283677404806014e+01 5.618766150868159670e-01
6.764698672972956217e+01 6.747525709461570376e-01
8.216612633493232920e+01 8.612667097376371927e-01
7.812004056405778840e+01 8.276868672060206933e-01
7.663249818731841856e+01 8.413129393862066596e-01
7.145625658971582084e+01 7.766799921755600522e-01
9.582041362727555622e+01 9.449627100095844279e-01
8.351770969192682514e+01 8.497956724647268700e-01
5.597004262832891897e+01 2.485797543359861139e-01
9.859793651856013241e+01 9.647187497107228005e-01
7.505742561359311082e+01 8.074181334254508791e-01
9.531354243794682191e+01 9.570905099520590209e-01
9.546982419213429694e+01 9.528403309079963579e-01
7.360856755277505670e+01 7.611776127635910827e-01
8.427085107317543589e+01 8.934951726553719276e-01
8.204600249998716777e+01 9.024936224735109480e-01
8.808569120372263228e+01 9.380765807734885442e-01
7.790879363776303990e+01 8.711101866961625806e-01
9.020884268844434928e+01 9.463445050461477548e-01
2.967234312934540341e+01 -3.025537987959738828e-01
6.865665725953651588e+01 6.503407408435109005e-01
7.090468567820516910e+01 7.644047034180079248e-01
6.658324816182724248e+01 6.943394253356923729e-01
7.687904384735644214e+01 7.779434908301818830e-01
6.889477413302553543e+01 7.070898586027740684e-01
8.175117402058872074e+01 9.334778972694589561e-01
5.638818515388844332e+01 2.528470128116541149e-01
4.479497968526095519e+01 -1.807858210832768986e-01
6.510111244684061660e+01 8.659902134124826123e-01
6.690910089416556161e+01 7.315133726758116239e-01
6.217259363195370270e+01 8.243245877956246748e-01
6.712073332750004795e+01 7.671104680184889224e-01
6.816856612512121671e+01 7.068817450752455933e-01
9.349246601379232402e+01 9.138547946515795939e-01
3.410556719786105617e+01 -8.093773882771062578e-01
7.169006940414917040e+01 6.083840694710516139e-01
7.200339597070515651e+01 7.216343787633099360e-01
5.934138131645971015e+01 4.514585915890143575e-01
8.326833196331558895e+01 9.050060076535966225e-01
8.019054228496142400e+01 8.836195863674227713e-01
5.692478998475691299e+01 6.483754366148390957e-01
5.884974236975013184e+01 8.327861385847408204e-01
5.800085146162388838e+01 8.410757196511586820e-01
6.159793977114275521e+01 7.412090992393292055e-01
6.092403559532723989e+01 6.508474489648945482e-01
5.567772370514376945e+01 7.044902928158285338e-01
8.911849927878682820e+01 9.362295292090622167e-01
8.323160374212018553e+01 8.795114689922276519e-01
9.888795492747985350e+01 9.649425928092713045e-01
1.096844433015119478e+02 9.882534160895152242e-01
7.886543258887337515e+01 8.733765869432739137e-01
7.014080434133771291e+01 8.071453717608704226e-01
8.285811023434553135e+01 8.695644885485657172e-01
7.147379052347046979e+01 7.372031389199134033e-01
4.391584431181608039e+01 5.857272840879496068e-01
6.341447484963723724e+01 6.511853820661357428e-01
9.170129603536842922e+01 9.153840434034236084e-01
8.975383279231692768e+01 8.993913241361217725e-01
4.110061341175152450e+01 9.826329468299024317e-01
5.535369835041335307e+01 6.024648773699680104e-01
3.831259972876794961e+01 9.733845891827540564e-01
3.975560691536609426e+01 9.789171446066357030e-01
6.748488358269268872e+01 7.983167355498891338e-01
4.206973853562731591e+01 9.687311868223378308e-01
7.417382568054364356e+01 8.245851321515952348e-01
7.364963915538469053e+01 9.199239057101785688e-01
6.008165638062982339e+01 6.927407984660104434e-01
6.371601796488823055e+01 6.966095809103693970e-01
6.390513344180128286e+01 6.646360422748445185e-01
8.941122840965088869e+01 9.026859073802416811e-01
9.092861866954805805e+01 9.123250358572481122e-01
7.453787217262970444e+01 7.119141694781389029e-01
7.217350570046909297e+01 7.285790527525418669e-01
6.449518484606251434e+01 6.794117656026092966e-01
5.674410533041632476e+01 4.564433564744115879e-01
1.044673438715610558e+02 9.745993996197737097e-01
6.872450446829655846e+01 6.856705178708488724e-01
6.607029824205260127e+01 6.370040799439604662e-01
9.103948297831145453e+01 9.572821831649479529e-01
7.065873799834962199e+01 8.013691632907399276e-01
6.738205954182318180e+01 8.235059740371454273e-01
7.052151016497683145e+01 7.469213834429886401e-01
6.879618892490799453e+01 6.498650946479601620e-01
6.990254848540833166e+01 6.033407920318764051e-01
6.224671063920146707e+01 5.922455997137505701e-01
4.316648978657358526e+01 -1.049765868848786532e-01
8.027116934073643506e+01 8.700372147566863834e-01
5.620668703630678209e+01 4.554369997676975812e-01
5.290781287485256001e+01 4.319675935229728703e-01
4.445479414217409442e+01 8.708847368039579484e-01
5.726663961516731405e+01 5.286126781913542683e-01
7.017631134557670691e+01 5.810049315653464941e-01
5.551712942873079015e+01 2.969893166741099932e-01
7.733310284300121396e+01 7.948824298745440498e-01
7.139362589936064296e+01 6.753233768277824289e-01
8.244819266057284324e+01 8.331078379811878154e-01
8.236669151803984334e+01 8.297304012488267988e-01
6.560845687473704402e+01 5.513951892410244859e-01
3.879222529706940037e+01 1.201010497272009259e-01
5.458184237519324711e+01 6.062820836947244718e-01
5.732498566363808834e+01 6.957003077060301965e-01
3.876810261670501490e+01 8.011532809717533121e-01
7.503303833151727531e+01 7.986300836098927380e-01
7.288285538953849141e+01 8.284695535143811185e-01
6.593292158938895398e+01 7.213810428653774087e-01
6.641297455116074389e+01 7.295358444498659667e-01
7.311391177557288756e+01 9.284071045965591740e-01
8.340243983706363906e+01 8.295035757481051819e-01
6.068665085320142083e+01 6.189331328307771107e-01
7.657239556157556137e+01 8.613986447536008395e-01
6.025298486873793991e+01 5.354509102601771042e-01
7.405644825789102015e+01 7.977996057595775348e-01
6.540448123728550911e+01 6.120130944081237923e-01
7.298181514155935190e+01 8.820664417867377649e-01
5.894037402942930726e+01 8.558536149905900947e-01
6.561802831817392700e+01 7.355137757693019918e-01
6.589765919638941227e+01 8.592090849090685545e-01
5.443977193832547101e+01 6.004479102238142740e-01
5.903078711374236320e+01 6.848880775661159159e-01
7.324521554241663068e+01 6.986599760255089997e-01
7.052047975926070933e+01 7.524239614539964816e-01
5.340765577224654237e+01 5.602441189903668572e-01
4.096694198246734686e+01 1.696108981638336788e-01
7.078353332975284218e+01 7.823100995056715412e-01
6.345398426015598403e+01 6.770798705701732700e-01
6.026895034336218515e+01 5.895502020726252068e-01
8.167529246620020444e+01 8.073664532466678923e-01
3.772163431663670252e+01 8.501281868094933136e-01
5.605186273006422226e+01 3.211929422530451772e-01
6.554726221926554786e+01 5.444609793298506029e-01
8.288820633683714334e+01 8.269869289031122062e-01
5.948262839836956317e+01 6.237584163396050485e-01
5.904356452175953507e+01 7.201016849506856055e-01
7.583673499101668369e+01 7.231573591303417370e-01
5.657586918873949600e+01 3.515052709084728333e-01
5.271052184519744088e+01 3.042792649980404773e-01
5.772795960162167717e+01 4.633234866363362681e-01
5.335351653510308267e+01 2.456651995784764342e-02
7.842778479086925358e+01 7.873743818968630404e-01
7.308538812575844190e+01 7.613077694090507608e-01
6.277193920476049982e+01 4.953077758370215689e-01
6.989269414053599405e+01 7.021709640758879711e-01
8.320120189872771732e+01 8.621097544545603952e-01
5.172710090102566483e+01 3.115310150794704525e-01
9.724121992441051532e+01 9.551078446949240464e-01
5.214615865740739764e+01 5.629346243533296379e-01
5.756504365144010649e+01 3.554271611724092450e-01
7.543588211842754276e+01 7.536222721494985066e-01
6.673027386871973476e+01 7.018073168931486805e-01
6.700879775194141530e+01 6.623084553039018108e-01
7.899934715093873194e+01 7.382340410213883430e-01
7.236561366025330244e+01 6.843750669260386665e-01
6.061494365837363318e+01 3.841502839020988214e-01
7.156104411711407920e+01 7.374851685244854238e-01
6.934026689844097291e+01 7.792784984700054096e-01
7.366566866251503143e+01 8.347518993841892554e-01
6.637138069859088318e+01 6.657981835068007559e-01
8.746630638295165738e+01 8.864718265550894927e-01
3.254906335928968275e+01 8.219752450525563692e-01
6.920456285537905217e+01 6.932308773251716350e-01
7.994044335170460158e+01 8.241423957970898106e-01
7.796508614364294942e+01 8.078105363362253488e-01
5.738256702925859543e+01 5.387389346142588131e-01
5.693641456828639491e+01 3.343020980654325403e-01
9.014759035553601052e+01 9.113166458237454970e-01
7.743527954523548829e+01 7.686807368053779621e-01
5.232910130747274025e+01 1.310119280428699851e-01
7.465157407288771196e+01 8.725021340511006640e-01
6.188246215857735422e+01 5.392059885201421210e-01
5.232838098301837704e+01 4.094190011809784036e-02
9.576709145236594622e+01 9.332162222282019970e-01
4.559497601472129702e+01 -2.195614131194758567e-01
3.260215882620646966e+01 -1.694025761119386964e+00
6.456220683834511931e+01 6.698616670623851466e-01
4.629876072678882082e+01 4.850006317058574989e-01
8.096671586670746024e+01 8.881562132493556749e-01
6.409694286313030887e+01 6.077143454504824183e-01
8.396913885946585765e+01 8.927420097534333188e-01
4.807532610815020746e+01 -1.017991750220410552e-01
5.247265354176777663e+01 5.316222033286766013e-02
5.263472836860063353e+01 1.277025758893711727e-01
6.753841728606501249e+01 8.003839128030452166e-01
6.900671476469180732e+01 5.847964867923336474e-01
5.911919003537723682e+01 2.914382696925028604e-01
6.617279466990991921e+01 4.931566730529158837e-01
8.057285781431663452e+01 7.530445302973846067e-01
3.632090916755820587e+01 9.662656595785088509e-01
6.683114981484146710e+01 6.859045180759140159e-01
5.011568102169223238e+01 1.752151695447619062e-01
4.929154513569479690e+01 2.470117020039006572e-01
5.832958531212973696e+01 4.279162182372703294e-01
6.599442139874547308e+01 6.653339677423077969e-01
4.219669912709627368e+01 9.245415954492077759e-01
8.676260214513614244e+01 8.684259553728427283e-01
7.194134722644648150e+01 7.299515210209194249e-01
8.737686514107996061e+01 9.048911075527567016e-01
7.618639223350299972e+01 7.679674448609552506e-01
5.190670007826478383e+01 4.459111055069515661e-01
5.017590916168438042e+01 5.487090632684614722e-01
5.422465326328649127e+01 1.286318623136400996e-01
5.411663684583222533e+01 1.007736827316234596e-01
5.553163897330048115e+01 4.023285586273955827e-01
9.875830373033335263e+01 9.664140576816711015e-01
7.413890327904897504e+01 7.746652628249941497e-01
6.496303353425064131e+01 5.384176007584771106e-01
9.083987100920440128e+01 9.122557827291277732e-01
8.887079719336776407e+01 8.950658756258089710e-01
4.263617320792866394e+01 -4.431906196623216498e-01
7.567218082500720300e+01 8.457065408007085061e-01
7.133291143080565178e+01 7.917231332672792776e-01
4.026559829217078601e+01 -5.128836993903991281e-01
6.958668956671127148e+01 7.891263795859010388e-01
5.555163496443059046e+01 3.816499828215104140e-01
8.832888448973842799e+01 8.743348846604714897e-01
8.301066480014813465e+01 8.288563601667516823e-01
3.933334894666552373e+01 -4.665732970864275853e-01
9.307233377357709969e+01 9.118036378778093809e-01
4.006532013527456826e+01 -8.073542389486061399e-01
5.513697912043691218e+01 9.928256049886463597e-02
3.764411197651310204e+01 3.280281340318882410e-01
4.681695449703474310e+01 8.713099455579209618e-01
4.845218555675992889e+01 8.397028860853337218e-01
4.072087220809144981e+01 6.413454403170522067e-01
7.034890673134194117e+01 6.124736399226364814e-01
3.491035578207103640e+01 -2.979232492724521730e-01
3.289772850986962993e+01 -5.031401306843843457e-01
6.712423018565938548e+01 4.951919617610892610e-01
3.874750769124763394e+01 2.357126035002627962e-01
3.433349684406894653e+01 -6.944898426424237492e-01
5.348295083805984973e+01 3.753095532126009548e-01
8.928712827366317129e+01 9.190137600227753500e-01
8.646135104779168046e+01 9.049707717416273223e-01
6.772153902771752598e+01 5.397346174320643009e-01
3.462557219147390697e+01 8.065180249407422064e-01
8.822626464745206931e+01 9.252688664949901831e-01
9.028059015664700837e+01 9.358818671714773663e-01
9.162035473297760291e+01 9.383842544518016249e-01
3.839573059066183447e+01 5.720452295732373349e-01
3.919830237372960369e+01 -1.254081725701028383e-02
3.947387695606583691e+01 4.225952519977371757e-02
3.940778250018599493e+01 4.429909264688944859e-01
3.829842998989668956e+01 2.934227160685322078e-01
8.318430774980234332e+01 8.655210302123361732e-01
4.210246576579579880e+01 1.202001225863078560e-01
7.723257901844372952e+01 8.595161514694765748e-01
8.167689034524502745e+01 8.623562433859148779e-01
5.506649003095230199e+01 4.454400232211370714e-01
8.881196664933926854e+01 8.971611946712935159e-01
4.168596548632648080e+01 -1.413315917380901787e-01
7.404967825335985765e+01 6.797143155686226068e-01
1.021689039186393870e+02 9.730218080227777122e-01
8.530076803984022149e+01 9.017041021020824054e-01
8.200453234883110554e+01 8.777629644033808631e-01
6.188027403056480580e+01 4.696173945975296027e-01
8.514893212929395361e+01 8.508559277488342287e-01
7.537584990074434188e+01 7.557599144741313779e-01
6.416739591145943677e+01 7.406257217377777424e-01
6.555835272690954696e+01 7.053378023734728774e-01
5.699159492868274413e+01 5.407152736781788427e-01
8.908676605815506377e+01 9.037830113655248576e-01
6.738805130690401768e+01 7.177928319749691255e-01
9.261264982246849797e+01 9.392355881705994891e-01
7.866409144971666478e+01 8.305801527781895288e-01
8.903407467865766023e+01 9.149193661205733408e-01
8.740486643072826212e+01 9.119770576022436792e-01
8.143022062817881590e+01 7.953824388095385167e-01
6.019204622054942888e+01 6.373206701076868930e-01
6.254794030170924657e+01 6.526172561827631169e-01
5.418473475888632152e+01 7.572436248628257038e-01
7.000036394343372592e+01 6.659711699983459354e-01
5.436254822404330156e+01 2.705623388564358800e-01
7.751076041665417904e+01 7.928794199982237556e-01
5.466093491182751052e+01 2.442731278113324800e-01
6.948500567765829317e+01 6.777823076540024916e-01
8.729681145654433294e+01 9.078381941406957756e-01
5.704904597834193680e+01 7.379976173554994023e-01
9.009260634100600384e+01 9.249543407863283218e-01
4.900323415047965625e+01 6.225008020543741916e-01
9.364172258413258021e+01 9.234380984278571791e-01
4.934503816601308301e+01 6.457925637135908392e-01
5.463896401104432243e+01 6.951509373393752744e-01
5.360255526025940753e+01 6.938534148446557914e-01
4.803675960734271655e+01 5.906098782917450496e-01
7.271895437095224679e+01 8.665540757369762925e-01
7.427359439859147017e+01 8.089240944691029611e-01
6.419997197963921565e+01 7.090970896560735426e-01
8.772094082884795796e+01 8.996855738051680040e-01
3.739160876034344483e+01 9.686647226934644861e-01
3.810941312656650837e+01 9.700554045247801183e-01
3.918612141394699933e+01 9.790534677354857385e-01
1.090011255037737072e+02 9.864589361851731075e-01
7.049447151373371412e+01 7.995830466308624374e-01
6.272585669572418254e+01 8.015624681650416195e-01
7.577565969755535491e+01 7.996613550398519177e-01
7.497786708669784161e+01 8.090940130387953566e-01
5.539729875666537140e+01 7.896057855977185458e-01
6.190794932679261819e+01 8.785674937523932915e-01
4.707173980750802400e+01 5.676663114792021014e-01
2.596124217900128883e+01 -1.003451192546305215e-01
6.847576501375449709e+01 8.275016283829171870e-01
6.429555974071757873e+01 4.431691217618035639e-01
6.439642073850697557e+01 6.548810247500599369e-01
6.237221693602150197e+01 6.768809463989429176e-01
6.217555129625505828e+01 4.567714776118043662e-01
6.429472678420209775e+01 8.553853368863544304e-01
6.183398815345302069e+01 5.766376525222935978e-01
6.219138088963600808e+01 8.037755289075045884e-01
6.074531384940941336e+01 5.171973448655835526e-01
8.441441771038913089e+01 8.775357619254230412e-01
9.005659454852791157e+01 9.196211249225105799e-01
3.760620045853633542e+01 4.542754852639796503e-02
7.751447693539306272e+01 8.101372140222559137e-01
7.083168657596303319e+01 7.258109192961272882e-01
7.942342362848891923e+01 8.340250990506301587e-01
7.747827352643787435e+01 7.684482937128711555e-01
8.363573993573582754e+01 8.664310324941113528e-01
8.437079761704104897e+01 8.547858442424549619e-01
3.845064386960302016e+01 -6.755031851301571688e-01
7.143640423820230012e+01 7.401347283494241758e-01
6.579444713604752337e+01 5.535166771170985101e-01
6.716913837040057444e+01 5.326052989316067965e-01
6.536369966286787303e+01 4.129066557936111881e-01
4.026529404168422843e+01 -8.638853813260791714e-01
4.323803193165947789e+01 5.393948872236616898e-01
4.055192740021376352e+01 2.540384801536468284e-01
4.105770131673669709e+01 5.910580521821370281e-01
4.239949629335119141e+01 4.537265313689062829e-01
3.818369162335346800e+01 4.351630174811654816e-01
4.792039537712722819e+01 8.087760526580972664e-01
5.173456930267312970e+01 7.104124165197723828e-01
6.895187233982011321e+01 8.212214627684069068e-01
5.985704356837704410e+01 7.899316675308287738e-01
7.952168181520626433e+01 8.672357307433070650e-01
7.409689028410039668e+01 7.801865297075780692e-01
7.314913101496672709e+01 7.658844090972865004e-01
9.976645559118216511e+01 9.746861501481645096e-01
8.282265705392988764e+01 9.018390269247965607e-01
7.454776264769765248e+01 8.382698294281044626e-01
7.743089718714989544e+01 8.680032308269605146e-01
7.766775508403392791e+01 8.678190786614958796e-01
9.039398427017630411e+01 9.546403358739385947e-01
8.747465691959467904e+01 9.424495907075923773e-01
7.680427083144202527e+01 8.398614445263326012e-01
6.888201938434082194e+01 8.086883816211475340e-01
7.379473241319715271e+01 7.783360836917225800e-01
5.973377199138138849e+01 4.231071570484224997e-01
6.347777742292673508e+01 7.319946095892329030e-01
7.346936035601805770e+01 8.424578154512089023e-01
6.660028951497496053e+01 5.341229043549480249e-01
7.502530951387394964e+01 7.048116666844537193e-01
6.605490529751757833e+01 5.141608062107125843e-01
8.485164558214805197e+01 8.605501136513087346e-01
7.106823644589000821e+01 6.334218872333090555e-01
7.680264865607571778e+01 8.676240122711821323e-01
7.850533101301725480e+01 8.830775524414505862e-01
8.440491693371906479e+01 8.533481130108608870e-01
8.940110529261450267e+01 9.557885873669165200e-01
6.736378891557636450e+01 7.981815084198764509e-01
6.398489792471994519e+01 4.316639974902081178e-01
5.469320451594821719e+01 4.790920872402468778e-01
5.666273140144748766e+01 4.723314570785688282e-01
8.062556601735317940e+01 7.960610472383367053e-01
7.628996369424686463e+01 5.391347722545093424e-01
6.804558281628058580e+01 6.080237581450151918e-01
6.079049483852433866e+01 6.618089252706824688e-01
5.079666758239712010e+01 5.710419217124755864e-01
4.579686087574516762e+01 -1.709683919520950113e-01
7.508016524442692230e+01 7.630180938461792461e-01
9.272694716247413282e+01 9.227163858896295645e-01
4.540229917106796620e+01 5.900736044129752944e-01
3.660317439829386643e+01 -1.160093573659508159e+00
6.112108515908182937e+01 4.519840992426285009e-01
8.232808677063651714e+01 8.626441186408302375e-01
6.476005502800943248e+01 5.525774029291586897e-01
7.752689039149785799e+01 7.867972023961002925e-01
8.155761941175212826e+01 9.218632800983479481e-01
6.558097516073098632e+01 6.423696968918590766e-01
9.068525720356157649e+01 9.349183129382399038e-01
8.661732169265599168e+01 9.122992787550934235e-01
6.984219231244190951e+01 6.907140285940257529e-01
5.205670841519642522e+01 1.120562512070479855e-01
8.038505814069969801e+01 9.011890172452658998e-01
7.358097119515696249e+01 8.351899985602968535e-01
6.394600912232076695e+01 6.873586078790621112e-01
6.560921405231805181e+01 7.772646732961862037e-01
