# azimuth cos_altitude psi t0 logA0 f0 tau0 phi0 logL logPrior
2.120518085518701135e+00 9.489913220947585604e-01 1.216632273299718570e+00 1.872871912750573298e-02 -2.082693568200132717e+01 6.604306363672169766e+01 1.893857532527750895e-02 1.025743435634760115e+00 7.905843503158702515e+05 0.000000000000000000e+00
1.991865465885982900e+00 9.442528134720226118e-01 2.655230507445756949e+00 1.867161500162383206e-02 -2.070523007874695409e+01 6.368855638848640410e+01 1.567100321823069672e-02 3.838984586198666893e+00 7.905843513698792085e+05 0.000000000000000000e+00
1.981680748170964179e+00 9.523581089723627269e-01 1.634935785539901820e+00 1.869480539408577627e-02 -2.075382405058359225e+01 6.551577191749676388e+01 1.850355959687585358e-02 1.846443808850133372e+00 7.905843514449154027e+05 0.000000000000000000e+00
2.021088060999069569e+00 9.442453429153822020e-01 6.419615021941255106e-01 1.852397927865284330e-02 -2.073030612316523147e+01 6.637493561671934117e+01 1.915083623113755795e-02 6.022338384805550504e+00 7.905843514617123874e+05 0.000000000000000000e+00
1.769189909330535659e+00 9.533673219264271470e-01 8.582013272953536998e-01 1.865646391238235530e-02 -2.065547667158950063e+01 6.552838830161418571e+01 1.886382070474408590e-02 2.592540733580545043e-01 7.905843527169395238e+05 0.000000000000000000e+00
2.184006969498108575e+00 9.414022824143434276e-01 6.205391435907461339e-01 1.869866057080134952e-02 -2.079364448898950712e+01 6.595821615208701871e+01 1.769360587305054619e-02 6.131665673048231291e+00 7.905843545202992391e+05 0.000000000000000000e+00
2.033843725332905361e+00 9.527445347088165928e-01 1.380990776566203726e+00 1.858927177267232639e-02 -2.079919423353085151e+01 6.564420199143160062e+01 1.926450861851135982e-02 1.264489940350375763e+00 7.905843551607977133e+05 0.000000000000000000e+00
1.912763678402093603e+00 9.469156458205955085e-01 1.544447845932648000e-01 1.861207158174901788e-02 -2.064003616687447362e+01 6.558651892186543364e+01 1.521351767483945794e-02 5.040292146925295924e+00 7.905843594184227986e+05 0.000000000000000000e+00
1.917771240245867315e+00 9.438329557887671362e-01 2.293653146574846424e+00 1.859707394240036823e-02 -2.072417578813014316e+01 6.532843597239701694e+01 1.665334729227735400e-02 3.085042242863113682e+00 7.905843599148511421e+05 0.000000000000000000e+00
1.808599201796686540e+00 9.521874913935095552e-01 3.004685525838882043e+00 1.850871694764664316e-02 -2.057432434831979506e+01 6.394504641534014411e+01 1.291517716956533390e-02 4.578625180554198870e+00 7.905843605163617758e+05 0.000000000000000000e+00
2.278897909961516532e+00 9.416571594769114206e-01 1.929651503453598815e+00 1.853184885763774561e-02 -2.081889571044634835e+01 6.553024473672320482e+01 1.646447400721036403e-02 2.418447582330571333e+00 7.905843632017042255e+05 0.000000000000000000e+00
2.085283428980772680e+00 9.498765262909594220e-01 1.368519494724903307e+00 1.884280501687797538e-02 -2.074353372560398867e+01 6.522412792299714113e+01 1.943985498678125340e-02 1.315451363161235454e+00 7.905843641426615650e+05 0.000000000000000000e+00
1.857290409328514302e+00 9.518087045083538644e-01 5.350471032449175546e-01 1.868788117810175897e-02 -2.067572822776159924e+01 6.399093536920905478e+01 1.971029026803401696e-02 5.839499526220652825e+00 7.905843643549865810e+05 0.000000000000000000e+00
2.257819469393681278e+00 9.354091381787372761e-01 1.387155961558828920e+00 1.873681323508216007e-02 -2.087275627172967063e+01 6.585977232234000667e+01 1.977133592048234759e-02 1.330901786147848709e+00 7.905843671876101289e+05 0.000000000000000000e+00
2.050136829718587794e+00 9.416776930187664707e-01 2.444254736039895626e+00 1.878782047507168013e-02 -2.082766909186329585e+01 6.533709904183989181e+01 1.963703915419688292e-02 3.405774321183085984e+00 7.905843674793250393e+05 0.000000000000000000e+00
2.095352954835479231e+00 9.522300662339099331e-01 2.441615273190599122e+00 1.852559933883488053e-02 -2.069413664780295647e+01 6.234060992300814519e+01 1.615733648502603800e-02 3.467720765350495782e+00 7.905843674885283690e+05 0.000000000000000000e+00
2.271445652755593514e+00 9.424611253680144074e-01 2.922001965471636709e-01 1.856891101065945987e-02 -2.078079040001318134e+01 6.609397456095528867e+01 1.864898480426153277e-02 5.393428903075353276e+00 7.905843678268936928e+05 0.000000000000000000e+00
1.822519640870489566e+00 9.522470354991371400e-01 3.124810094431300200e+00 1.868019427486276862e-02 -2.068820175100119485e+01 6.743932810986747484e+01 1.899691573745598133e-02 4.754352830507736272e+00 7.905843685044122394e+05 0.000000000000000000e+00
1.956263281657004693e+00 9.499024642331080903e-01 1.836059964272136913e+00 1.848473029110419066e-02 -2.069895495178230860e+01 6.640716473276144427e+01 1.371512914483280499e-02 2.217760444639672368e+00 7.905843689262499101e+05 0.000000000000000000e+00
1.865826229811400783e+00 9.442431565662492421e-01 6.221315883611956421e-01 1.872788491592594640e-02 -2.071707314111066367e+01 6.611281529980671223e+01 1.902230559730552079e-02 6.008658584683709947e+00 7.905843692922482733e+05 0.000000000000000000e+00
2.167837739091300175e+00 9.425428389991843403e-01 7.150256280682335541e-01 1.867830061464535729e-02 -2.074939503384639039e+01 6.660932957886004147e+01 1.948843480510331974e-02 6.278484258018189657e+00 7.905843712266519433e+05 0.000000000000000000e+00
2.237492802524298607e+00 9.359321197878923693e-01 1.012839992096247421e+00 1.853123337024259118e-02 -2.082208430278449285e+01 6.377700870048611392e+01 1.762090110136643739e-02 5.332457362582421201e-01 7.905843716488180216e+05 0.000000000000000000e+00
2.208080531398339375e+00 9.400289906897233427e-01 1.871154227181306418e+00 1.852077958057301785e-02 -2.077627488374957920e+01 6.504705034319337642e+01 1.581028860177964915e-02 2.271087889897124512e+00 7.905843740822232794e+05 0.000000000000000000e+00
2.231167756887181941e+00 9.502179716863236036e-01 9.707926441277805463e-01 1.847160183469001224e-02 -2.086770028607429595e+01 6.481451358386874517e+01 1.907944253496790532e-02 4.970327590277912044e-01 7.905843741204502294e+05 0.000000000000000000e+00
1.837278480102735312e+00 9.471154298276103223e-01 2.667902408037863271e+00 1.849111438423518133e-02 -2.070804078860639663e+01 6.328069789358547581e+01 1.644471851414931740e-02 3.949371646778623735e+00 7.905843751012693392e+05 0.000000000000000000e+00
2.031402264856425610e+00 9.505100190686306405e-01 2.817170680945044303e+00 1.893923161849755954e-02 -2.075414923087124919e+01 6.526257260194306298e+01 1.825632994798947334e-02 4.246685570346283356e+00 7.905843754078517668e+05 0.000000000000000000e+00
2.250930306278028148e+00 9.392509947443015150e-01 2.171510080088197014e+00 1.850845204792385401e-02 -2.084040654809063398e+01 6.548109539987486016e+01 1.713072721106540658e-02 2.883824561232596118e+00 7.905843769589150324e+05 0.000000000000000000e+00
2.194848927592893073e+00 9.477932474139403318e-01 1.206951151489633473e-01 1.847619071530116550e-02 -2.068104034407699743e+01 6.246342517049816934e+01 1.368489126900095110e-02 5.138398578461583988e+00 7.905843791276285192e+05 0.000000000000000000e+00
1.937942312584483462e+00 9.498872921820472603e-01 3.063733548778216687e+00 1.865515253581678454e-02 -2.066749979092006484e+01 6.376799255972031943e+01 1.580515275684792401e-02 4.635790387900674325e+00 7.905843804512908682e+05 0.000000000000000000e+00
2.222844791242636564e+00 9.534573414067752939e-01 1.490164352797918701e+00 1.848963557689475151e-02 -2.080007516304207016e+01 6.628141993967753365e+01 1.808321557844388625e-02 1.594586405163038290e+00 7.905843811644518282e+05 0.000000000000000000e+00
2.034631321342216026e+00 9.558172037656016418e-01 1.842530456978002107e-01 1.849375503304810653e-02 -2.070488884733790513e+01 6.308274617593215083e+01 1.566767290081777855e-02 5.271865209663232577e+00 7.905843820758850779e+05 0.000000000000000000e+00
2.275260955072932578e+00 9.432062082317754781e-01 2.795344038349570237e+00 1.858392996596414104e-02 -2.084446477170109802e+01 6.394600089010390320e+01 1.962318096960811650e-02 4.151289071787537033e+00 7.905843822398693301e+05 0.000000000000000000e+00
2.150657918141241520e+00 9.427664118191854126e-01 3.228676463922963702e-01 1.874515602965961050e-02 -2.076497497553168614e+01 6.515148085027689717e+01 1.768736152164897268e-02 5.424421740596984343e+00 7.905843863987501245e+05 0.000000000000000000e+00
1.965453563639577128e+00 9.492932026181382099e-01 3.462637771464233127e-01 1.857505693416594550e-02 -2.069649477150435146e+01 6.525950210593703105e+01 1.736321685921889471e-02 5.400279476531792078e+00 7.905843870463729836e+05 0.000000000000000000e+00
2.187807915836399442e+00 9.419447277861190404e-01 1.613379656387288641e+00 1.859389171983524131e-02 -2.076404563132411951e+01 6.394727834087002094e+01 1.580706427395239116e-02 1.765180072392986244e+00 7.905843891425279435e+05 0.000000000000000000e+00
2.182222895346321856e+00 9.454628688633751610e-01 4.487520804636111471e-01 1.847900767397948896e-02 -2.064444157778082811e+01 6.539805069835742302e+01 1.546934159436554566e-02 5.766242651884695647e+00 7.905843893983163871e+05 0.000000000000000000e+00
2.018554777244285336e+00 9.432825988702500108e-01 2.994021851130408973e-01 1.867335757545241295e-02 -2.074955610816276064e+01 6.425632816764856159e+01 1.568129221624010514e-02 5.406860898882800193e+00 7.905843894697254291e+05 0.000000000000000000e+00
1.927691038565820802e+00 9.513263024880018737e-01 2.586384609321998873e+00 1.872464217739653811e-02 -2.063898645422898426e+01 6.659015081643488543e+01 1.545019194941975142e-02 3.715406238838401265e+00 7.905843900636470644e+05 0.000000000000000000e+00
1.953072056165690018e+00 9.537864385247387666e-01 2.034742186643448303e+00 1.875552206544431680e-02 -2.067795076973667534e+01 6.592551321555640698e+01 1.876650037858601169e-02 2.648280834393438088e+00 7.905843924965660553e+05 0.000000000000000000e+00
2.086589724055492479e+00 9.456732862258755423e-01 2.302695120795051231e+00 1.870330737761207937e-02 -2.071730886030927365e+01 6.563941326754567740e+01 1.441337573567674432e-02 3.164888283070711683e+00 7.905843931376058608e+05 0.000000000000000000e+00
2.079596648047189245e+00 9.492558845037063486e-01 2.751494856360187646e-01 1.848474802649393775e-02 -2.084402951017761652e+01 6.413627112590820900e+01 1.819555639133940694e-02 5.368290021786194188e+00 7.905843932782197371e+05 0.000000000000000000e+00
2.083215081071185359e+00 9.486856935172676142e-01 2.822824157102491682e+00 1.859505611361456090e-02 -2.076872452591257101e+01 6.349338981059572973e+01 1.905718037744885338e-02 4.181996936460089742e+00 7.905843933272337308e+05 0.000000000000000000e+00
2.190537861941002973e+00 9.443855051839166181e-01 2.525395757949480569e+00 1.848812565516912837e-02 -2.064376546653745592e+01 6.489129694003770510e+01 1.288663872638908317e-02 3.632851400944463016e+00 7.905843945038852980e+05 0.000000000000000000e+00
2.065374038223552144e+00 9.478321146692887389e-01 3.551805637616871070e-01 1.873123393353958235e-02 -2.076467710949972201e+01 6.314748580932109689e+01 1.967318307538857419e-02 5.576299469924159702e+00 7.905843959351726808e+05 0.000000000000000000e+00
1.933611828889354234e+00 9.463458299398157525e-01 1.104384164616155767e-01 1.860291463638504006e-02 -2.072442042168735554e+01 6.591701148642742680e+01 1.585368816307826736e-02 5.004738123349858903e+00 7.905843975740473252e+05 0.000000000000000000e+00
1.988774232695864619e+00 9.436710339487363042e-01 1.466864612218909403e-01 1.860262743162698421e-02 -2.070021135256482125e+01 6.309283923036013420e+01 1.902338380092274961e-02 5.063406623912349858e+00 7.905843999430795666e+05 0.000000000000000000e+00
2.212146567714559087e+00 9.374724388993500579e-01 2.926170396145272079e+00 1.887560448893803658e-02 -2.086805093672849054e+01 6.607510256243068625e+01 1.967931054801311599e-02 4.439549906289993686e+00 7.905844000626176130e+05 0.000000000000000000e+00
2.321691190068365884e+00 9.392144619978838316e-01 2.652913158313279229e+00 1.859981106237928311e-02 -2.080111372351283805e+01 6.523936726780817708e+01 1.868491451969173101e-02 3.888717067744601685e+00 7.905844001493324758e+05 0.000000000000000000e+00
2.306475747189536740e+00 9.430930910883555951e-01 3.121117263718700574e+00 1.848584439747790950e-02 -2.087765943313576500e+01 6.650970071859504174e+01 1.834621348749785469e-02 4.764539407890398870e+00 7.905844012194043025e+05 0.000000000000000000e+00
1.874823663666020490e+00 9.494652549441418010e-01 1.870313811979826824e+00 1.847129842414338072e-02 -2.073460725774403457e+01 6.746278669509476345e+01 1.865944398536111340e-02 2.268372395911197437e+00 7.905844015208578203e+05 0.000000000000000000e+00
1.997910269311158560e+00 9.446457650983005605e-01 2.621013817121847111e+00 1.873838372472157524e-02 -2.077525181653187758e+01 6.503946150742635268e+01 1.962790452754046427e-02 3.767620135318347163e+00 7.905844017356841359e+05 0.000000000000000000e+00
2.012754607998551659e+00 9.498442692929631725e-01 2.887429922926463277e-01 1.869785335073432045e-02 -2.072293643196271162e+01 6.400982616697012872e+01 1.730357475008112086e-02 5.436195613079858546e+00 7.905844021770895924e+05 0.000000000000000000e+00
2.133531053479469364e+00 9.343239527503273134e-01 1.525000084622562868e+00 1.856335273485657661e-02 -2.081692065207448294e+01 6.636989004838534356e+01 1.688128118953183612e-02 1.528035689375516037e+00 7.905844023912668927e+05 0.000000000000000000e+00
2.274462238240068768e+00 9.418213024548557355e-01 1.399200869089000321e+00 1.849881490662837538e-02 -2.079049472199832493e+01 6.343837342158624182e+01 1.680691062130961616e-02 1.322332206626404716e+00 7.905844042598421220e+05 0.000000000000000000e+00
2.317518615081588074e+00 9.378224957033324261e-01 1.484888009168039424e+00 1.853761490921518665e-02 -2.079181154017736688e+01 6.672146600700440899e+01 1.758332149705623543e-02 1.489011762810215744e+00 7.905844067802652717e+05 0.000000000000000000e+00
1.954742963772094555e+00 9.493999392202596699e-01 2.960470459101118834e-01 1.851631660502581905e-02 -2.066614451620448634e+01 6.371706002310741468e+01 1.774577520599881705e-02 5.541849384447761651e+00 7.905844087105775252e+05 0.000000000000000000e+00
2.267256818099209870e+00 9.402628701400910227e-01 2.550452397917480907e-01 1.860590985364831210e-02 -2.080139991103538932e+01 6.559522882357310891e+01 1.612311584398882364e-02 5.313627650790421875e+00 7.905844088819434401e+05 0.000000000000000000e+00
2.126980510837972904e+00 9.393986904320718034e-01 2.999134067578157481e+00 1.863520969516312825e-02 -2.076048554846828509e+01 6.675303472215298939e+01 1.526412960196637733e-02 4.493193543337453022e+00 7.905844090640884824e+05 0.000000000000000000e+00
2.424578706722493759e+00 9.369925128794954761e-01 1.567898856463949553e+00 1.850442153453544028e-02 -2.086026797389017418e+01 6.620197984059628027e+01 1.851559218714832547e-02 1.663131630342032707e+00 7.905844097357954597e+05 0.000000000000000000e+00
2.150110415818550003e+00 9.405921367024914215e-01 2.923786481905191081e+00 1.860724228464608748e-02 -2.071209889173034924e+01 6.626318114192642383e+01 1.726942153744978614e-02 4.377819024714650453e+00 7.905844099991213297e+05 0.000000000000000000e+00
2.153997773035106977e+00 9.432565906350776075e-01 1.441460361934080892e+00 1.866889626011338649e-02 -2.080609122704055380e+01 6.665195429111385295e+01 1.655423848558625413e-02 1.434927343073154837e+00 7.905844105795512442e+05 0.000000000000000000e+00
2.164871501927679187e+00 9.450942390480111532e-01 3.947051610939857902e-01 1.859150410146127169e-02 -2.080377704170150466e+01 6.496808311196244290e+01 1.641723254700095877e-02 5.580233307523242203e+00 7.905844113109949976e+05 0.000000000000000000e+00
1.879815633011086451e+00 9.527761089030581942e-01 7.916254024203600581e-01 1.854769630538870284e-02 -2.062460218428535796e+01 6.642644056768679661e+01 1.436469903518452704e-02 1.354234046169142669e-01 7.905844117384939454e+05 0.000000000000000000e+00
2.078421695577998829e+00 9.408331036213659626e-01 1.627671405812508798e+00 1.868460837659922588e-02 -2.071538918416302266e+01 6.331493228331887479e+01 1.669124607010458172e-02 1.792499654332175840e+00 7.905844122739025624e+05 0.000000000000000000e+00
2.121283066174782128e+00 9.439322162190976195e-01 2.784651791227355400e+00 1.856404370042633034e-02 -2.080962086612889195e+01 6.389716357745714248e+01 1.771114991707517863e-02 4.095844706606554197e+00 7.905844139423551969e+05 0.000000000000000000e+00
1.788030095656059970e+00 9.513386540735908614e-01 6.000130031553054799e-01 1.854566593322367132e-02 -2.068753377633626300e+01 6.581611144319892048e+01 1.597928826338891606e-02 6.106970050894863888e+00 7.905844151947575156e+05 0.000000000000000000e+00
2.318518547322341750e+00 9.369229649553120209e-01 2.058990626981843930e-01 1.850410990790124152e-02 -2.081080631673073356e+01 6.656160826545911391e+01 1.982955362605270250e-02 5.222122550451307355e+00 7.905844159829368582e+05 0.000000000000000000e+00
2.298316040561402041e+00 9.358846381096136424e-01 9.316156234573573780e-01 1.850658765809555864e-02 -2.083164282948132140e+01 6.502305589289161958e+01 1.882922526232968033e-02 3.250060646336407899e-01 7.905844161728749750e+05 0.000000000000000000e+00
2.112922902521292112e+00 9.440417583630908993e-01 5.225753544502581560e-01 1.866219183648553173e-02 -2.085542982798480338e+01 6.407538858099484003e+01 1.964445993586047198e-02 5.896596108603908704e+00 7.905844172825803980e+05 0.000000000000000000e+00
1.850388031854214965e+00 9.499757207419757821e-01 1.843696018628478095e+00 1.851505722658838143e-02 -2.068017973110949725e+01 6.172207716699225699e+01 1.656204852256292631e-02 2.305435756537598913e+00 7.905844181915804511e+05 0.000000000000000000e+00
2.001585331127481382e+00 9.439647299806452896e-01 1.389287498959410616e+00 1.865980851285431452e-02 -2.071803254337086031e+01 6.402979147715535646e+01 1.596515524574665390e-02 1.319810964259681807e+00 7.905844189355098642e+05 0.000000000000000000e+00
2.228891828580221279e+00 9.359068925182355558e-01 9.495201089995106147e-02 1.863405381338434710e-02 -2.078290980370724839e+01 6.616786678637237173e+01 1.495302644781196753e-02 4.994774198470734561e+00 7.905844200703445822e+05 0.000000000000000000e+00
1.778703951587989662e+00 9.520439169131793555e-01 2.349762959386201555e-01 1.863496919680342895e-02 -2.058908422399398930e+01 6.547436373702879564e+01 1.724350014176654483e-02 5.220077229558103049e+00 7.905844202749220422e+05 0.000000000000000000e+00
1.837867600739452323e+00 9.561098055217750469e-01 5.507271545026600768e-01 1.850490469993926537e-02 -2.078112650812784423e+01 6.532727013718634623e+01 1.897009312741359047e-02 5.970414745903130260e+00 7.905844208284607157e+05 0.000000000000000000e+00
2.051629809165120832e+00 9.447992905085287330e-01 4.328943070457234588e-01 1.867722892156874898e-02 -2.072314909940271477e+01 6.462714353750496343e+01 1.606221233615110974e-02 5.633809397561615917e+00 7.905844209961439483e+05 0.000000000000000000e+00
2.530715317500239703e+00 9.270824063646250224e-01 1.239846215847619781e+00 1.854169525961772702e-02 -2.091243438941674171e+01 6.514481936759902680e+01 1.840128024876452884e-02 1.108406125260172681e+00 7.905844215326905251e+05 0.000000000000000000e+00
2.035255807749428936e+00 9.489062935549014144e-01 2.426886724103809012e+00 1.867155180823295776e-02 -2.070964002502057255e+01 6.415793212423147907e+01 1.767951022630549068e-02 3.348171819801641025e+00 7.905844226047284901e+05 0.000000000000000000e+00
2.330693242922492470e+00 9.309479513521953242e-01 1.107669910590889151e+00 1.857422564094536252e-02 -2.083835269514787569e+01 6.483361783058835215e+01 1.694481652068640168e-02 7.986782461010778489e-01 7.905844254748213571e+05 0.000000000000000000e+00
2.386797755792446019e+00 9.291888542791664207e-01 2.259420403681336731e-01 1.856856620122824056e-02 -2.081928819141443654e+01 6.505159311010901035e+01 1.650302419382166860e-02 5.315830976152669862e+00 7.905844255448424956e+05 0.000000000000000000e+00
2.462294685056852117e+00 9.354183561677577030e-01 1.707342315757955697e+00 1.853995148424637460e-02 -2.084497212856392423e+01 6.492670141874208412e+01 1.970414402745342478e-02 1.997342657679967992e+00 7.905844256783577148e+05 0.000000000000000000e+00
1.889899506826151043e+00 9.524793541832788923e-01 1.709942993581940573e+00 1.871895280113743468e-02 -2.066023710660108392e+01 6.611628788429868564e+01 1.843603413827078416e-02 1.908385878088714183e+00 7.905844262027381919e+05 0.000000000000000000e+00
1.813277219170166044e+00 9.569144121098780431e-01 2.403017421767920325e+00 1.848606482808853174e-02 -2.077567337153290339e+01 6.515470642690404190e+01 1.992026683598890208e-02 3.374828112572338057e+00 7.905844268434073310e+05 0.000000000000000000e+00
2.528827569948081333e+00 9.223110980258359959e-01 1.231068153665115350e+00 1.850253167354974637e-02 -2.092004054688365144e+01 6.591344009833193240e+01 1.928024398478746237e-02 1.036435428416465854e+00 7.905844278680767165e+05 0.000000000000000000e+00
1.981645887347353918e+00 9.461308332568776347e-01 1.352335956559229002e+00 1.895980299084359597e-02 -2.077948884132920426e+01 6.634606006745202933e+01 1.913074858279049245e-02 1.256132176153400781e+00 7.905844289406018797e+05 0.000000000000000000e+00
2.367628826683012999e+00 9.463725240212687018e-01 1.752121938475536211e+00 1.850596866418972863e-02 -2.088827553373159063e+01 6.316528548553817757e+01 1.695986219108051168e-02 2.166875318575085529e+00 7.905844307235348970e+05 0.000000000000000000e+00
2.060982629917986753e+00 9.518491855442543503e-01 1.952293791678035406e+00 1.853484041973645080e-02 -2.060274623839254460e+01 6.457878759411950398e+01 1.424216829632000969e-02 2.503171572815586554e+00 7.905844310022694990e+05 0.000000000000000000e+00
1.937113206913166463e+00 9.564178557287513760e-01 3.536570964813767759e-02 1.850733024562672274e-02 -2.082171549729139670e+01 6.582254791897130985e+01 1.958766231788815898e-02 4.948106411286270045e+00 7.905844316103721503e+05 0.000000000000000000e+00
2.146676378929728735e+00 9.484357170365304013e-01 1.216350852621162826e+00 1.872953182094220723e-02 -2.083827602452417338e+01 6.604297223404171291e+01 1.929507309925599517e-02 1.025724256959643421e+00 7.905844317655336345e+05 0.000000000000000000e+00
1.899485050105526263e+00 9.423533382324175145e-01 1.167909266392170409e+00 1.856792550399652755e-02 -2.072111917883503551e+01 6.587927365881765240e+01 1.897659209348393633e-02 7.546627671032383189e-01 7.905844321089957375e+05 0.000000000000000000e+00
2.071626172333738580e+00 9.490601193065838492e-01 1.861038379565778778e+00 1.863478696808354776e-02 -2.079893831371096979e+01 6.440178955779104797e+01 1.892541203428900476e-02 2.215637180595549705e+00 7.905844328501614509e+05 0.000000000000000000e+00
2.228827095118664392e+00 9.489114975160232168e-01 2.247490476525497272e+00 1.855310148865891434e-02 -2.079233771904335626e+01 6.460523766868611517e+01 1.616660730822702674e-02 3.010020201275628526e+00 7.905844336631633341e+05 0.000000000000000000e+00
2.279632426110925980e+00 9.430204652069261728e-01 2.058820477123392667e+00 1.859696846141490126e-02 -2.089185579652707148e+01 6.505444890938339597e+01 1.993470672515922082e-02 2.655558730064119910e+00 7.905844354492129060e+05 0.000000000000000000e+00
2.138670699241077777e+00 9.443756014008392041e-01 5.551852137416528610e-01 1.861477310590467851e-02 -2.076411376492228200e+01 6.647066378536688092e+01 1.551559586003827158e-02 5.919899754301717110e+00 7.905844354724173900e+05 0.000000000000000000e+00
1.834141186145042512e+00 9.494745757899856198e-01 2.738837445616771671e+00 1.871436009414748775e-02 -2.067662118117637249e+01 6.751915200565863984e+01 1.971439803335868837e-02 3.997048022957260471e+00 7.905844356491850922e+05 0.000000000000000000e+00
1.872209642566372789e+00 9.487328150362311918e-01 5.667963738461323508e-01 1.876916636363970894e-02 -2.067472371865929759e+01 6.576178841662022023e+01 1.616681225240065162e-02 5.923597314806623437e+00 7.905844358993242495e+05 0.000000000000000000e+00
2.030139242212042561e+00 9.470310262304459936e-01 2.059864001855361781e+00 1.883957687170249515e-02 -2.079410641011586236e+01 6.635899965385225130e+01 1.832616129227297372e-02 2.647266276966386833e+00 7.905844379186581355e+05 0.000000000000000000e+00
1.931437586942105433e+00 9.531444300075785359e-01 5.540252292435472459e-01 1.853575742469937282e-02 -2.071371254685766061e+01 6.134111119118094990e+01 1.809172733923967297e-02 5.998966257395164980e+00 7.905844382373068947e+05 0.000000000000000000e+00
2.130716521171039712e+00 9.426520727351831441e-01 6.681432798955815044e-02 1.863228828843899176e-02 -2.074796054601454287e+01 6.632540657253770178e+01 1.910613231123838018e-02 4.977176377535880825e+00 7.905844390220453497e+05 0.000000000000000000e+00
2.180025982867156653e+00 9.458080412040619223e-01 1.840277350682506974e+00 1.860766797752753943e-02 -2.076942884747456119e+01 6.368358879045076293e+01 1.885149774935008724e-02 2.232363926088325456e+00 7.905844392947014421e+05 0.000000000000000000e+00
2.180023285199623739e+00 9.458082024776983676e-01 1.840258668101343087e+00 1.860767571330116527e-02 -2.076942843060149002e+01 6.368362433242327114e+01 1.885145571324971236e-02 2.232328685470703178e+00 7.905844393368531018e+05 0.000000000000000000e+00
2.039300835143814883e+00 9.479835403215529643e-01 6.985145114582524961e-02 1.848222874068317437e-02 -2.077076597730616214e+01 6.182011682907471339e+01 1.700304412785648076e-02 5.068307235188153292e+00 7.905844407548732124e+05 0.000000000000000000e+00
2.063386043498688149e+00 9.373219571147142215e-01 2.040327687766343878e+00 1.865835039753970317e-02 -2.081869105350519789e+01 6.554333544196968830e+01 1.745443827474860848e-02 2.598983860961003423e+00 7.905844409335458186e+05 0.000000000000000000e+00
1.811298831396445763e+00 9.490267905781009095e-01 2.133840084372343959e+00 1.849934492990434193e-02 -2.076773145011616961e+01 6.257117689512560332e+01 1.936939130132932577e-02 2.865652431496667596e+00 7.905844414213881828e+05 0.000000000000000000e+00
1.945263497714823542e+00 9.512090404059542204e-01 2.994588456592912618e+00 1.854382390782535750e-02 -2.081827566834878596e+01 6.391193484344432107e+01 1.951295110731038340e-02 4.535430557992789602e+00 7.905844419436870376e+05 0.000000000000000000e+00
1.917509003076692808e+00 9.527130845158839900e-01 3.616347222764983993e-01 1.860564126937665555e-02 -2.071151827704216686e+01 6.602038119244522818e+01 1.790559736557284856e-02 5.532484991501268823e+00 7.905844433651585132e+05 0.000000000000000000e+00
2.008010825528518950e+00 9.537567396084344340e-01 6.825674603596697532e-01 1.848889464396305179e-02 -2.077710123933392339e+01 6.732741444511229645e+01 1.888853719040883491e-02 6.239684280896097057e+00 7.905844446216138313e+05 0.000000000000000000e+00
2.046713397913146881e+00 9.445328908823741321e-01 6.931116378428057168e-01 1.896795113331391919e-02 -2.080562011386097154e+01 6.450643306601342886e+01 1.993387153484634661e-02 6.260127569042049700e+00 7.905844480974327307e+05 0.000000000000000000e+00
1.785091671242164058e+00 9.521797299720521357e-01 2.062103909370773369e+00 1.857421425093392850e-02 -2.062509288966842291e+01 6.521643223901826047e+01 1.669268146597360086e-02 2.569482469813459513e+00 7.905844485367694870e+05 0.000000000000000000e+00
2.334644281870379867e+00 9.342624637996217452e-01 2.198914075779658250e-01 1.847877816458223452e-02 -2.088799933150471233e+01 6.461063746323452506e+01 1.758443223040691630e-02 5.228563966053199508e+00 7.905844489343119785e+05 0.000000000000000000e+00
2.077463438301948795e+00 9.449075912595013005e-01 4.903345800564039569e-01 1.859769355639964705e-02 -2.079463672602134494e+01 6.376791663211200500e+01 1.745765041959951303e-02 5.779249598623661832e+00 7.905844494247720577e+05 0.000000000000000000e+00
2.041790960961680224e+00 9.501796118951757464e-01 1.638971966964332116e+00 1.880885966179812394e-02 -2.073920355550382055e+01 6.657245086487603203e+01 1.758108670956111050e-02 1.803092550975634145e+00 7.905844514769776724e+05 0.000000000000000000e+00
2.041955421727906117e+00 9.431428626067899224e-01 1.075319744621491269e+00 1.868279386187008534e-02 -2.070183866704705977e+01 6.317909409564018830e+01 1.800634957484172419e-02 6.747302497312706038e-01 7.905844528865065658e+05 0.000000000000000000e+00
2.101361651087940707e+00 9.432984760188781737e-01 1.325929587862638703e+00 1.866285210119176391e-02 -2.074519170629441334e+01 6.744540181050614081e+01 1.799005031422348452e-02 1.163530199839537316e+00 7.905844540689430432e+05 0.000000000000000000e+00
2.158259058886939474e+00 9.391905257813012442e-01 1.973680177547141534e+00 1.861975806067358089e-02 -2.077136262575386993e+01 6.321527836770040665e+01 1.804835260280846995e-02 2.459680208742951457e+00 7.905844549222788773e+05 0.000000000000000000e+00
2.138578544115173674e+00 9.466722898659065688e-01 2.813850571792519073e+00 1.875044284433455624e-02 -2.080936963347800628e+01 6.706443325938631972e+01 1.874965683851635354e-02 4.200236352418972530e+00 7.905844552745611873e+05 0.000000000000000000e+00
